Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.23114663317927897,0.16080157473676052,0.0,0.003852443886321316,0.0026800262456126754,0.0,0.009595031563497627,0.0,0.22155160161578136,0.0,0.0,0.0,0.0,0.16080157473676052,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.0067429025430297915,0,On,0.007149501966767251,0,On,0.17758411164235846,0.1331880837317688,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,994.9764222222223,Off,0.0,0.0,34.90102541695155,51.666666666666686,46.10666666666668,0.0,49.95201415927056,0.0,0.0,0.0,34.90102541695155,47.64007168377942,49.95201415927056,46.48410044603385,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2174.1409567643727,17.711073784392667,0.0,2.8,-295.6385911199064,-608.9956003626969,-0.0,-0.0,284.7153595865361,0.0,1.0,0.031339176763275634,0.0,0.0,0.7994055573425431,65.99961422222222,28.641649656254376,0.23840783909539376,8.3850822701934,0.002940482542438257,-3.3216014164690253,1.2279087714502743
2025-01-01 00:01:00,0.23114663317927897,0.16080157473676052,0.0,0.003852443886321316,0.0026800262456126754,0.0,0.009595031563497627,0.0,0.22155160161578136,0.0,0.0,0.0,0.0,0.16080157473676052,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.0067429025430297915,0,On,0.007149501966767251,0,On,0.17758411164235846,0.1331880837317688,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,994.9764222222223,Off,0.0,0.0,34.900036386547065,51.666666666666686,46.10666666666668,0.0,49.946310172818805,0.0,0.0,0.0,34.900036386547065,47.63517361725948,49.946310172818805,46.479605339479825,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2174.3388317502595,17.707001982427297,0.0,2.8,-297.755863038721,-608.7597183317802,-0.0,-0.0,284.7153595865361,0.0,1.0,0.031335595056625115,0.0,0.0,0.799314194502261,65.99961422222222,26.288495706522994,0.2391631266021804,8.406065041417255,0.002940451300071479,-3.3118284571338665,1.231512915308314
2025-01-01 00:02:00,0.23114663317927897,0.16080157473676052,0.0,0.003852443886321316,0.0026800262456126754,0.0,0.009595031563497627,0.0,0.22155160161578136,0.0,0.0,0.0,0.0,0.16080157473676052,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.0067429025430297915,0,On,0.007149501966767251,0,On,0.17758411164235846,0.1331880837317688,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,994.9764222222223,Off,0.0,0.0,34.89943861816637,51.666666666666686,46.10666666666668,0.0,49.94060651344694,0.0,0.0,0.0,34.89943861816637,47.630275689541676,49.94060651344694,46.47511027758905,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2174.317028849633,17.702594036850645,0.0,2.8,-299.868892505662,-608.5044036030641,-0.0,-0.0,284.7153595865361,0.0,1.0,0.0313317175350503,0.0,0.0,0.7992152859597988,65.99961422222222,23.920151510865917,0.2392270958468969,8.404226142610177,0.0029404202407921874,-3.3015243940310657,1.2315316022756566
2025-01-01 00:03:00,0.23114663317927897,0.16080157473676052,0.0,0.003852443886321316,0.0026800262456126754,0.0,0.009595031563497627,0.0,0.22155160161578136,0.0,0.0,0.0,0.0,0.16080157473676052,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.0067429025430297915,0,On,0.007149501966767251,0,On,0.17758411164235846,0.1331880837317688,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,994.9764222222223,Off,0.0,0.0,34.899210452792595,51.666666666666686,46.10666666666668,0.0,49.934903122959014,0.0,0.0,0.0,34.899210452792595,47.62537784571566,49.934903122959014,46.470615207093985,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2174.2928056516757,17.69786850844755,0.0,2.8,-301.95776767561443,-608.230740557797,-0.0,-0.0,284.7153595865361,0.0,1.0,0.03132756049569872,0.0,0.0,0.7991092474258309,65.99961422222222,21.55761329564646,0.23929588456485276,8.401588540411375,0.0029403892786171813,-3.2907110469056238,1.231551634492615
2025-01-01 00:04:00,0.23114663317927897,0.16080157473676052,0.0,0.003852443886321316,0.0026800262456126754,0.0,0.009595031563497627,0.0,0.22155160161578136,0.0,0.0,0.0,0.0,0.16080157473676052,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.0067429025430297915,0,On,0.007149501966767251,0,On,0.17758411164235846,0.1331880837317688,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,994.9764222222223,Off,0.0,0.0,34.899330454465634,51.666666666666686,46.10666666666668,0.0,49.92919994637901,0.0,0.0,0.0,34.899330454465634,47.62048003391074,49.92919994637901,46.46612007767661,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2174.2580167450437,17.69284376930407,0.0,2.8,-303.21883416090196,-607.9398025757197,-0.0,-0.0,284.7153595865361,0.0,1.0,0.03132314006997239,0.0,0.0,0.7989964903831637,65.99961422222222,20.005608828281545,0.23936922049264422,8.3994126980256,0.00294035841835329,-3.27941896538854,1.2315729342902761
2025-01-01 00:05:00,0.23114663317927897,0.16080157473676052,0.0,0.003852443886321316,0.0026800262456126754,0.0,0.009595031563497627,0.0,0.22155160161578136,0.0,0.0,0.0,0.0,0.16080157473676052,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.0067429025430297915,0,On,0.007149501966767251,0,On,0.17758411164235846,0.1331880837317688,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,994.9764222222223,Off,0.0,0.0,34.89973266510377,51.666666666666686,46.10666666666668,0.0,49.92349693191766,0.0,0.0,0.0,34.89973266510377,47.61558220526459,49.92349693191766,46.461624841938054,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2174.2293494936666,17.687576461269988,0.0,2.8,-303.4288801457366,-607.6348780631479,-0.0,-0.0,284.7153595865361,0.0,1.0,0.031318506059143776,0.0,0.0,0.7988782851719305,65.99961422222222,19.490638330875072,0.23944625336689634,8.397104247331125,0.0029403276645183466,-3.2677412606029494,1.2315952619382822
2025-01-01 00:06:00,0.23114663317927897,0.16080157473676052,0.0,0.003852443886321316,0.0026800262456126754,0.0,0.009595031563497627,0.0,0.22155160161578136,0.0,0.0,0.0,0.0,0.16080157473676052,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.0067429025430297915,0,On,0.007149501966767251,0,On,0.17758411164235846,0.1331880837317688,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,994.9764222222223,Off,0.0,0.0,34.900341679277155,51.666666666666686,46.10666666666668,0.0,49.91779403758982,0.0,0.0,0.0,34.900341679277155,47.61068432017154,49.91779403758982,46.45712946146241,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2174.190660627451,17.682131355225152,0.0,2.8,-303.42170949516077,-607.3197237478626,-0.0,-0.0,284.7153595865361,0.0,1.0,0.031313715423507825,0.0,0.0,0.7987560847459425,65.99961422222222,19.182654666165643,0.23952600903884336,8.394073875568266,0.0029402970207504904,-3.2557842449071503,1.2316183432533199
2025-01-01 00:07:00,0.23114663317927897,0.16080157473676052,0.0,0.003852443886321316,0.0026800262456126754,0.0,0.009595031563497627,0.0,0.22155160161578136,0.0,0.0,0.0,0.0,0.16080157473676052,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.0067429025430297915,0,On,0.007149501966767251,0,On,0.17758411164235846,0.1331880837317688,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,994.9764222222223,Off,0.0,0.0,34.90113322978979,51.666666666666686,46.10666666666668,0.0,49.912091232618494,0.0,0.0,0.0,34.90113322978979,47.605786349608465,49.912091232618494,46.45263390810345,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2174.158963966676,17.676529279660947,0.0,2.8,-303.3050036742687,-606.9955510479793,-0.0,-0.0,284.7153595865361,0.0,1.0,0.03130878646905519,0.0,0.0,0.7986303560578187,65.99961422222222,18.975187787174463,0.23960817600518264,8.391582477658144,0.0029402664896836495,-3.2435822512490904,1.2316420901100202
2025-01-01 00:08:00,0.23114663317927897,0.16080157473676052,0.0,0.003852443886321316,0.0026800262456126754,0.0,0.009595031563497627,0.0,0.22155160161578136,0.0,0.0,0.0,0.0,0.16080157473676052,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.0067429025430297915,0,On,0.007149501966767251,0,On,0.17758411164235846,0.1331880837317688,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,994.9764222222223,Off,0.0,0.0,34.90209040866414,51.666666666666686,46.10666666666668,0.0,49.90638848983395,0.0,0.0,0.0,34.90209040866414,47.6008882679579,49.90638848983395,46.448138157019876,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2174.126134756432,17.67078474131594,0.0,2.8,-303.1604881029787,-606.6632048485944,-0.0,-0.0,284.7153595865361,0.0,1.0,0.031303731941943094,0.0,0.0,0.7985014242389115,65.99961422222222,18.78735715907962,0.23969253791246004,8.389013125994587,0.00294023607362727,-3.2311592377536758,1.2316664411455243
2025-01-01 00:09:00,0.23114663317927897,0.16080157473676052,0.0,0.003852443886321316,0.0026800262456126754,0.0,0.009595031563497627,0.0,0.22155160161578136,0.0,0.0,0.0,0.0,0.16080157473676052,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.0067429025430297915,0,On,0.007149501966767251,0,On,0.17758411164235846,0.1331880837317688,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,994.9764222222223,Off,0.0,0.0,34.90320192906386,51.666666666666686,46.10666666666668,0.0,49.90068578457988,0.0,0.0,0.0,34.90320192906386,47.5959900519753,49.90068578457988,46.44364218567301,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,2174.0922773900766,17.664907417833426,0.0,2.8,-303.0503365737349,-606.3232501644045,-0.0,-0.0,284.7153595865361,0.0,1.0,0.03129856034086957,0.0,0.0,0.7983695060755928,65.99961422222222,18.557554004133465,0.2397789511502552,8.386371098596026,0.0029402057746643093,-3.2185312396264396,1.231691355442051
