Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.23114663317927897,0.16080157473676052,0.0,0.23114663317927894,0.16080157473676052,0.0,0.00959503156349763,0.0,0.22155160161578136,0.0,0.0,0.0,0.0,0.16080157473676052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0028521290204678363,0.0,0.0067429025430297915,0.0,0.007149501966767251,0.0,0.17758411164235846,0.1331880837317688,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,994.9764222222223,0.0,0.0,34.954437357508276,51.66666666666668,46.10666666666668,0.0,49.78372754448694,0.0,0.0,0.0,34.954437357508276,47.49546408276386,49.78372754448694,46.35133235190232,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2173.180005455568,17.519859492774806,0.0,2.8,-297.0346550591295,-597.9734682439706,0.0,0.0,284.71535958653607,0.0,1.0,0.031170800194922403,0.0,0.0,0.7951105764793073,65.99961422222222,16.223453598304953,0.24193342847199253,8.316585038269103,0.0029396333303558443,-2.9244940395985064,1.2322468505220219
2025-01-01 01:00:00,0.7716565323210961,0.16011123746163572,0.0,0.771656532321096,0.1601112374616357,0.0,0.00938112188696254,0.5416442585185186,0.22063115191561494,0.0,0.0,0.0,0.0,0.16011123746163572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0026382193439327484,0.0,0.0067429025430297915,0.0,0.007149501966767251,0.0,0.17758411164235846,0.1331880837317688,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,994.9764222222223,541.6442585185185,0.21666666666666667,37.66800768215572,51.66666666666668,46.10666666666668,0.0,50.439057266165726,0.0,0.0,541.6442585185185,37.66800768215572,49.39969219325053,50.441169498700724,48.87789742425794,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2168.7926078701694,17.091785513003423,0.0,2.5,-247.83254766927695,-542.1197124464023,0.0,0.0,283.5810002098346,0.0,1.0,0.02851323770461952,0.0,0.0,0.727320977544381,65.99961422222222,10.706164567290754,0.2485283345151225,8.113465716615114,0.002938968074663125,3.3499530449007207,1.2341245909801943
2025-01-01 02:00:00,0.2290918241024111,0.15942090018651092,0.0,0.2290918241024111,0.15942090018651092,0.0,0.00938112188696254,0.0,0.21971070221544856,0.0,0.0,0.0,0.0,0.15942090018651092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0026382193439327484,0.0,0.0067429025430297915,0.0,0.007149501966767251,0.0,0.17758411164235846,0.1331880837317688,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,994.9764222222223,0.0,0.0,40.35324056343648,51.66666666666668,46.10666666666668,0.0,51.40500020399857,0.0,0.0,0.0,40.35324056343648,51.42244686561487,51.43117019642303,51.40500020399857,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161.3956736730242,16.738495212784304,0.0,1.6500000000000001,-227.3646455631196,-517.9117774742971,0.0,0.0,282.66055050966827,0.0,1.0,0.02622273153547684,0.0,0.0,0.6688943196084993,65.99961422222222,7.886581401509202,0.2545709012033256,7.950719494298953,0.0029436994000483388,12.632131417951827,1.2356251241070766
2025-01-01 03:00:00,0.22802876795122132,0.15873056291138612,0.0,0.2280287679512213,0.15873056291138612,0.0,0.009238515435939149,0.0,0.21879025251528217,0.0,0.0,0.0,0.0,0.15873056291138612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.002495612892909357,0.0,0.0067429025430297915,0.0,0.007149501966767251,0.0,0.17758411164235846,0.1331880837317688,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,994.9764222222223,0.0,0.0,40.4199492255506,51.66666666666668,46.10666666666668,0.0,51.04518215701469,0.0,0.0,0.0,40.4199492255506,51.08235388194122,51.10093974440449,51.04518215701469,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158.9837479566218,16.34048384325868,-1.49847261407506e-05,1.6500000000000001,-231.8045672347716,-519.0560457273177,0.0,0.0,281.59749435847846,0.0,1.0,0.027031137311393984,0.0,0.0,0.6895152846943872,65.99961422222222,5.653984134067665,0.2616707646065347,7.767746684559596,0.002950183645398817,0.9441612037146381,1.2373190816712905
2025-01-01 04:00:00,0.5331012449177216,0.16022772563626134,0.0,0.5331012449177215,0.16022772563626134,0.0,0.009238515435939149,0.0,0.21786980281511578,0.29849292666666666,0.007499999999999999,0.0,0.0,0.15804022563626136,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.002495612892909357,0.0,0.0067429025430297915,0.0,0.007149501966767251,0.0,0.17758411164235846,0.1331880837317688,0.0,0.0,298.4929266666667,16.666666666666686,0.3,0.0,0.29849292666666666,0.0,0.3,298.4929266666667,994.9764222222223,0.0,0.0,40.339620915767064,51.66666666666668,46.10666666666668,0.0,50.685341906075244,0.0,0.0,0.0,40.339620915767064,50.74199172325313,50.77031663184208,50.685341906075244,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2148.3864150658155,16.06858823669534,-0.11492538832354203,0.55,19.520087266446158,-562.6286861010898,0.0,0.0,280.67704465831207,0.0,1.0,0.02760054611908323,0.0,0.0,0.7040398706050158,65.99961422222222,2.9788020425570565,0.2659487632192491,7.630931709449685,0.002948223078611649,13.10163123186052,1.2379026216538687
2025-01-01 05:00:00,1.2298699533753241,0.16022772563626134,0.0,1.229869953375324,0.16022772563626134,0.0,0.009523728337985933,0.0,0.21786980281511578,0.9949764222222223,0.007499999999999999,0.0,0.0,0.15804022563626136,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.0027808257949561406,0.0,0.0067429025430297915,0.0,0.007149501966767251,0.0,0.17758411164235846,0.1331880837317688,0.0,0.0,994.9764222222223,18.33333333333337,1.0,0.0,0.9949764222222223,0.0,1.0,994.9764222222223,994.9764222222223,0.0,0.0,39.00808012958792,51.66666666666668,46.10666666666668,0.0,50.3968315938845,0.0,0.0,0.0,39.00808012958792,50.40717211046139,50.41234236874983,50.3968315938845,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2148.2790563455933,16.879589933177844,-0.9298963267544778,-0.25000000000000006,630.3480123000388,-638.8383130388243,0.0,0.0,280.96225756035886,0.0,1.0,0.02833859515064124,0.0,0.0,0.7228661627528727,65.99961422222222,-6.7523544437180485,0.25373989929029134,8.033258063671203,0.002963195061544657,15.610202186490609,1.2338111698065262
2025-01-01 06:00:00,1.2320673689032153,0.1616084001865109,0.0,1.2320673689032153,0.1616084001865109,0.0,0.009880244465544412,0.0,0.21971070221544856,0.9949764222222223,0.007499999999999999,0.0,0.0,0.15942090018651092,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0031373419225146203,0.0,0.0067429025430297915,0.0,0.007149501966767251,0.0,0.17758411164235846,0.1331880837317688,0.0,0.0,994.9764222222223,18.33333333333337,1.0,0.0,0.9949764222222223,0.0,1.0,994.9764222222223,994.9764222222223,0.0,0.0,37.86906845027342,51.66666666666668,46.10666666666668,0.0,50.05565944338046,0.0,0.0,0.0,37.86906845027342,50.08374337854011,50.09778534611994,50.05565944338046,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2157.0509969836507,17.53461278068576,-0.29872055264760944,0.3,617.2390874074966,-655.5683354494724,0.0,0.0,283.15967308825014,0.0,1.0,0.028945839628012962,0.0,0.0,0.7383558679721041,65.99961422222222,-5.328672453503229,0.2433854641310567,8.343348274756304,0.002962843782359762,-3.8257152150808262,1.2310305511017752
2025-01-01 07:00:00,1.2411943586270129,0.1651765747367605,0.0,1.2411943586270129,0.1651765747367605,0.0,0.009666334789009325,0.0,0.22155160161578136,0.9949764222222223,0.014999999999999998,0.0,0.0,0.16080157473676052,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.002923432245979533,0.0,0.0067429025430297915,0.0,0.007149501966767251,0.0,0.17758411164235846,0.1331880837317688,0.0,0.0,994.9764222222223,18.33333333333337,1.0,0.0,0.9949764222222223,0.0,1.0,994.9764222222223,994.9764222222223,0.0,0.0,37.121511688274154,51.66666666666668,46.10666666666668,0.0,49.722010919614334,0.0,0.0,0.0,37.121511688274154,49.76823510407058,49.79134719629871,49.722010919614334,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2152.043625751122,17.861090550773454,-0.010141623198657494,-0.55,495.79367099674147,-730.7939274694733,0.0,0.0,230.88147789604784,2.270753278557164,0.18325,0.03009421909612667,0.0,0.0,0.7676489453136869,12.09442930622222,0.7296983479445972,0.2377337513644288,8.487098001814275,0.0029543040489556686,-29.696647480420257,1.2296555796291089
2025-01-01 08:00:00,1.2414017760720624,0.1658669120118853,0.0,1.2414017760720624,0.1658669120118853,0.0,0.008953302533892364,0.0,0.22247205131594774,0.9949764222222223,0.014999999999999998,0.0,0.0,0.1614919120118853,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0022103999908625735,0.0,0.0067429025430297915,0.0,0.007149501966767251,0.0,0.17758411164235846,0.1331880837317688,0.0,0.0,994.9764222222223,18.33333333333337,1.0,0.0,0.9949764222222223,0.0,1.0,994.9764222222223,994.9764222222223,0.0,0.0,36.60300883096485,51.66666666666668,46.10666666666668,0.0,49.416174503734844,0.0,0.0,0.0,36.60300883096485,49.45775625521508,49.47854713095521,49.416174503734844,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2145.3131499358774,17.99639978725131,0.0,-1.4,441.0370478357899,-803.2709939513536,0.0,0.0,218.99446603487505,150.38330665777022,0.0,0.03132439671762901,0.0,0.0,0.799028545185621,0.0,30.337153530046216,0.23472961089861882,8.53821334874689,0.0029404792540084204,-10.012242397660987,1.229671592887321
2025-01-01 09:00:00,1.008812791533807,0.1658669120118853,0.0,1.008812791533807,0.1658669120118853,0.0,0.00852548318082219,0.0,0.22247205131594774,0.762815257037037,0.014999999999999998,0.0,0.0,0.1614919120118853,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0017825806377923979,0.0,0.0067429025430297915,0.0,0.007149501966767251,0.0,0.17758411164235846,0.1331880837317688,0.0,0.0,762.815257037037,18.33333333333337,0.7666666666666667,0.0,0.762815257037037,0.0,0.7666666666666667,762.815257037037,994.9764222222223,0.0,0.0,35.887827729719184,51.66666666666668,46.10666666666668,0.0,49.1377062385394,0.0,0.0,0.0,35.887827729719184,49.15245454125939,49.15982869261938,49.1377062385394,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2151.975749042016,18.30658567169403,0.0,-0.85,278.54294931431133,-786.5769659670747,0.0,0.0,218.56664668180485,435.1841163907146,0.0,0.031092231817552697,0.0,0.0,0.7931064396771456,0.0,83.738011562544,0.23057554014139198,8.691045054678842,0.002943782309553583,22.15581214182252,1.2289771727457548
