Metric,Value
Total Electric Energy (kWh),578.8076844046558
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.803899561673133
Peak Electric Power (kW),14.744640221513375
Other Electric Energy (kWh),282.55880367394855
HVAC Heating Electric Energy (kWh),116.92631255148149
Lighting Electric Energy (kWh),23.511594883215007
Water Heating Electric Energy (kWh),153.78530447629635
HVAC Cooling Electric Energy (kWh),2.0256688197143244
Average Temperature - Indoor (C),18.46922122028049
Unmet Heating Load (C-hours),29.169837361928224
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
