Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,2.4012309451114877,0.08135002437565543,0.0,2.4012309451114877,0.08135002437565542,0.0,0.019935099697006388,0.0,0.09384444763670374,2.237451397777778,0.05,0.0,0.0,0.06676669104232208,0.0,0.01458333333333334,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.004278193530701754,0.0,0.015656906166304635,0.0,0.004822192913607601,0.0,0.05136198028187322,0.0385214852114049,2237.451397777778,18.33333333333337,0.5,0.0,2.237451397777778,0.0,0.5,2237.451397777778,4474.902795555556,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3855.6435377777775,0.0,0.0,36.350497404064406,51.66666666666668,46.10666666666668,0.0,49.44032179803602,0.0,0.0,0.0,36.350497404064406,49.28247997792173,49.44032179803602,49.203559067864596,12.43753247303448,18.044045953201678,-0.052313539369358904,6.940211038503492,2.8,9.236100170605994,1823.6236503126536,-1016.5393660009796,-546.0825266199422,0.0,0.0,176.18382293620124,0.0,1.0,0.027481578211624846,0.0,0.0,0.7010052150655286,65.99961422222222,-43.92904378138358,0.21894918721864556,8.340618127028,0.0027483581918003714,17.986038599449305,1.2301718683149356,0.19388120101337722,-1046.1416471290447,29.602281128065155
2025-01-01 01:00:00,2.474550286994914,0.08064389422988248,0.0,2.4745502869949143,0.08064389422988248,0.0,0.019614235182203756,0.0,0.09290294077567315,2.3120331110370373,0.05,0.0,0.0,0.06606056089654914,0.0,0.01458333333333334,1.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.003957329015899122,0.0,0.015656906166304635,0.0,0.004822192913607601,0.0,0.05136198028187322,0.0385214852114049,2312.033111037037,18.33333333333337,0.5166666666666667,0.0,2.3120331110370373,0.0,0.5166666666666667,2312.033111037037,4474.902795555556,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3855.6435377777775,0.0,0.0,36.02981154389378,51.66666666666668,46.10666666666668,0.0,49.11553073068152,0.0,0.0,0.0,36.02981154389378,48.97767743577722,49.11553073068152,48.908750788325065,12.43753247303448,18.0142811663542,-0.0653575047193149,7.254599275024211,2.5,9.236100170605994,1904.642563869382,-890.3856060505033,-540.0979802504296,0.0,0.0,174.921451560368,0.0,1.0,0.026694025033169203,0.0,0.0,0.6809161619191811,65.99961422222222,-42.21401847759356,0.2201853002195184,8.338825850962973,0.002758565548479142,19.39291730842946,1.2303498322340718,0.15228275714384887,-918.3059316707535,27.920325620250296
2025-01-01 02:00:00,2.3990270668746243,0.07993776408410956,0.0,2.3990270668746243,0.07993776408410956,0.0,0.019614235182203756,0.0,0.09196143391464259,2.237451397777778,0.05,0.0,0.0,0.06535443075077622,0.0,0.01458333333333334,1.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.003957329015899122,0.0,0.015656906166304635,0.0,0.004822192913607601,0.0,0.05136198028187322,0.0385214852114049,2237.451397777778,18.33333333333337,0.5,0.0,2.237451397777778,0.0,0.5,2237.451397777778,4474.902795555556,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3855.6435377777775,0.0,0.0,35.6630728929295,51.66666666666668,46.10666666666668,0.0,48.79402968120978,0.0,0.0,0.0,35.6630728929295,48.67573108897043,48.79402968120978,48.61658179285076,12.43753247303448,18.02696756297962,-0.058705432949957746,7.7427562800116725,1.6500000000000001,9.236100170605994,1806.519109811535,-815.3332100067603,-566.73634660942,0.0,0.0,173.97994469933744,0.0,1.0,0.02641635416452988,0.0,0.0,0.673833281689777,65.99961422222222,-38.175886056160074,0.22096654137374397,8.358910509218694,0.0027706625090976726,24.303258247883385,1.2302871613364206,0.10597476775569874,-841.0147179191583,25.681507912397997
2025-01-01 03:00:00,2.3978716503370583,0.07923163393833663,0.0,2.3978716503370583,0.07923163393833663,0.0,0.01940032550566867,0.0,0.091019927053612,2.237451397777778,0.05,0.0,0.0,0.06464830060500329,0.0,0.01458333333333334,1.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.003743419339364035,0.0,0.015656906166304635,0.0,0.004822192913607601,0.0,0.05136198028187322,0.0385214852114049,2237.451397777778,18.33333333333337,0.5,0.0,2.237451397777778,0.0,0.5,2237.451397777778,4474.902795555556,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3855.6435377777775,0.0,0.0,35.31467812889936,51.66666666666668,46.10666666666668,0.0,48.47610363518525,0.0,0.0,0.0,35.31467812889936,48.37691556907374,48.47610363518525,48.32732153601798,12.43753247303448,18.027031413470482,-0.05942968928892363,7.602381764912979,1.6500000000000001,9.236100170605994,1790.8949425880235,-955.9043268104132,-576.5603800161799,0.0,0.0,166.22456673954957,0.0,0.9,0.026895592169662717,0.0,0.0,0.686057773975799,59.3996528,-36.22064191312397,0.22197564108048665,8.373801175289282,0.002783355430537936,8.117718493983812,1.230277488959281,0.12958430869673204,-983.7623531059386,27.858026295525402
2025-01-01 04:00:00,2.5460935699945466,0.07852550379256369,0.0,2.546093569994546,0.07852550379256369,0.0,0.01940032550566867,0.0,0.09007842019258144,2.3866148242962963,0.05,0.0,0.0,0.06394217045923035,0.0,0.01458333333333334,1.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.003743419339364035,0.0,0.015656906166304635,0.0,0.004822192913607601,0.0,0.05136198028187322,0.0385214852114049,2386.6148242962963,18.33333333333337,0.5333333333333333,0.0,2.3866148242962963,0.0,0.5333333333333333,2386.6148242962963,4474.902795555556,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3855.6435377777775,0.0,0.0,34.981478757858284,51.66666666666668,46.10666666666668,0.0,48.16142165660797,0.0,0.0,0.0,34.981478757858284,48.08092389326408,48.16142165660797,48.04067501159214,12.43753247303448,18.016871144523275,-0.06227733257465851,7.370968769582036,0.55,9.236100170605994,1817.124424556357,-923.2453153204531,-642.1263923458739,0.0,0.0,105.883407078519,0.0,0.0,0.027867732217736054,0.0,0.0,0.7108553033689688,0.0,-33.2474144725842,0.22112685482744146,8.352227540924403,0.002772167686462688,-24.38106762661274,1.2297515644124992,0.1169018002937682,-952.7055156213997,29.460200300946703
2025-01-01 05:00:00,2.6211031026068756,0.07852550379256369,0.0,2.6211031026068756,0.07852550379256369,0.0,0.019828144858738846,0.0,0.09007842019258144,2.461196537555556,0.05,0.0,0.0,0.06394217045923035,0.0,0.01458333333333334,1.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.0041712386924342105,0.0,0.015656906166304635,0.0,0.004822192913607601,0.0,0.05136198028187322,0.0385214852114049,2461.196537555556,18.33333333333337,0.55,0.0,2.461196537555556,0.0,0.55,2461.196537555556,4474.902795555556,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3855.6435377777775,0.0,0.0,34.6288827461865,51.66666666666668,46.10666666666668,0.0,47.8501367218895,0.0,0.0,0.0,34.6288827461865,47.787905816618036,47.8501367218895,47.756790363982304,12.43753247303448,18.02636831017505,-0.06068528238605613,7.455973476540955,-0.25000000000000006,9.236100170605994,1853.7528762500365,-980.701692383952,-682.1134715790254,0.0,0.0,106.31122643158918,0.0,0.0,0.028326577290595883,0.0,0.0,0.7225596089406845,0.0,-31.64141615808328,0.22043130173551273,8.346101705839423,0.00276646067805472,-19.86827696241382,1.2290984114434014,0.10300720236382663,-1009.6136939421796,28.912001558227594
2025-01-01 06:00:00,3.723445770230434,0.09069910425882587,0.0,3.723445770230434,0.09069910425882587,0.0,0.10538023711741432,1.2082833459259261,0.12233078940931601,2.237451397777778,0.05,0.0,0.0,0.07611577092549253,0.0,0.01458333333333334,1.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.00470601288377193,0.0,0.10067422423364239,0.0,0.020843094841992604,0.0,0.06571043384816164,0.049282825386121214,2237.451397777778,18.33333333333337,0.5,0.0,2.237451397777778,0.0,0.5,2237.451397777778,4474.902795555556,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3855.6435377777775,1208.2833459259261,0.48333333333333334,36.36310737937091,51.66666666666668,46.10666666666668,0.0,49.75154174274579,0.38437859926903445,998.1196218042189,1208.2833459259261,36.36310737937091,49.24215455053588,49.75154174274579,48.98746095443092,12.43753247303448,18.01726703413774,-0.06270760363791267,7.064168067410618,0.3,9.236100170605994,1831.0273015135192,-1055.0936770727394,-651.4113562867021,0.0,0.0,279.2109682462479,0.0,0.85,0.02797207460769108,0.0,0.0,0.713516888484191,56.09967208888889,-34.2237082238045,0.2198363229242036,8.331254195133022,0.0027573995020226077,6.549196188860647,1.2291435232269619,0.12251974167906408,-1086.437024093298,31.34334702055865
2025-01-01 07:00:00,3.3411009763796917,0.09591553257391795,0.0,3.3411009763796917,0.09591553257391794,0.0,0.13372135600036003,0.7083040303703705,0.13704247897192395,2.3120331110370373,0.05,0.0,0.0,0.0813321992405846,0.0,0.01458333333333334,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.004385148368969297,0.0,0.12933620763139073,0.0,0.02859954665114445,0.0,0.07078265787955659,0.053086993409667424,2312.033111037037,18.33333333333337,0.5166666666666667,0.0,2.3120331110370373,0.0,0.5166666666666667,2312.033111037037,4474.902795555556,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3855.6435377777775,708.3040303703705,0.2833333333333333,36.300981687759425,51.66666666666668,46.10666666666668,0.0,51.10436896294122,0.17873944066370034,482.0097527272452,708.3040303703705,36.300981687759425,49.16057019306266,51.10436896294122,48.18867080812338,12.43753247303448,18.032703625050843,-0.05694145209891192,6.849885417662089,-0.55,9.236100170605994,1898.6904293044765,-1182.627780503328,-706.2435534420603,0.0,0.0,325.20870172071506,3.1447374351266957,0.9,0.02881579886312598,0.0,0.0,0.7350387639231698,59.3996528,-32.30783001121503,0.22042212910778408,8.350328809963381,0.0027674873276550735,23.81191761151319,1.2290708452482841,0.12413669370185985,-1214.8827484899339,32.25496798660589
2025-01-01 08:00:00,2.6249549982058884,0.08205615452142835,0.0,2.6249549982058884,0.08205615452142835,0.0,0.018972506152598496,0.0,0.0947859544977343,2.461196537555556,0.05,0.0,0.0,0.06747282118809501,0.0,0.01458333333333334,1.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0033155999862938598,0.0,0.015656906166304635,0.0,0.004822192913607601,0.0,0.05136198028187322,0.0385214852114049,2461.196537555556,18.33333333333337,0.55,0.0,2.461196537555556,0.0,0.55,2461.196537555556,4474.902795555556,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3855.6435377777775,0.0,0.0,36.788375112245994,51.66666666666668,46.10666666666668,0.0,51.23175899035815,0.06699528512424761,181.5600789431497,0.0,36.788375112245994,49.606362269196936,51.23175899035815,48.793663908616345,12.43753247303448,18.022497657897272,-0.06126176636435421,6.295657972183198,-1.4,9.236100170605994,1823.9716151506038,-1311.2113473639836,-763.7619226998329,0.0,0.0,110.16312203060168,201.6967034414872,0.0,0.02974061353754905,0.0,0.0,0.7586291088716075,0.0,16.373878264279472,0.2211667909046455,8.356498683489715,0.0027737690950680395,3.9916941738604446,1.2296866213452338,0.13233758065189843,-1346.3283760157647,35.11702865178089
2025-01-01 09:00:00,2.325986416139246,0.08205615452142835,0.0,2.325986416139246,0.08205615452142835,0.0,0.018330777122993233,0.0,0.0947859544977343,2.1628696845185185,0.05,0.0,0.0,0.06747282118809501,0.0,0.01458333333333334,1.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0026738709566885965,0.0,0.015656906166304635,0.0,0.004822192913607601,0.0,0.05136198028187322,0.0385214852114049,2162.8696845185186,18.33333333333337,0.48333333333333334,0.0,2.1628696845185185,0.0,0.48333333333333334,2162.8696845185186,4474.902795555556,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3855.6435377777775,0.0,0.0,35.72852034138445,51.66666666666668,46.10666666666668,0.0,50.795319021436526,0.0,0.0,0.0,35.72852034138445,48.716575859167044,50.795319021436526,47.677204278032306,12.43753247303448,18.069462114272984,-0.046495558354872145,6.219653824608993,-0.85,9.236100170605994,1638.5522133444347,-1186.7632855272157,-731.2303946242787,0.0,0.0,109.52139300099643,518.2748597182274,0.0,0.02925267510285534,0.0,0.0,0.7461826844080186,0.0,97.39153044919804,0.22145657723486112,8.394849996280412,0.002784293722349518,33.368326771730835,1.2300974986472701,0.13073764478220545,-1221.3927270683312,34.629441541115526
