Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.16377954733371014,0.08135002437565542,0.0,0.0027296591222285022,0.001355833739594257,0.0,0.019935099697006388,0.0,0.09384444763670374,0.0,0.05,0.0,0.0,0.06676669104232208,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004278193530701754,0.0,On,0.015656906166304635,0,On,0.004822192913607601,0,On,0.05136198028187322,0.0385214852114049,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,4474.902795555556,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3855.643537777778,Off,0.0,0.0,36.09118299768232,51.666666666666686,46.10666666666668,0.0,49.60114707065268,0.0,0.0,0.0,36.09118299768232,49.43333146205457,49.60114707065268,49.34942365775552,12.43753247303448,18.4180716272098,0.0,6.596624557790077,2.8,9.236100170605994,-426.95918095914067,-924.2851987801456,-566.6695514593036,-0.0,-0.0,176.18382293620124,0.0,1.0,0.027840999043421376,0.0,0,0.7101733885798859,65.99961422222222,-36.47345243603827,0.21281861787209433,8.488465117482566,0.002743327922139123,17.98271868530636,1.2250770482405957,0.19328904915340508,-956.362534155979,32.07733537583347
2025-01-01 00:01:00,0.16377954733371014,0.08135002437565542,0.0,0.0027296591222285022,0.001355833739594257,0.0,0.019935099697006388,0.0,0.09384444763670374,0.0,0.05,0.0,0.0,0.06676669104232208,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004278193530701754,0.0,On,0.015656906166304635,0,On,0.004822192913607601,0,On,0.05136198028187322,0.0385214852114049,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,4474.902795555556,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3855.643537777778,Off,0.0,0.0,36.2291295595852,51.666666666666686,46.10666666666668,0.0,49.59574528353617,0.0,0.0,0.0,36.2291295595852,49.428266366889204,49.59574528353617,49.344526908565726,12.43753247303448,18.29443211240675,0.0,6.625377115043785,2.8,9.236100170605994,-420.9116453561775,-931.9583934546282,-559.79385193134,-0.0,-0.0,176.18382293620124,0.0,1.0,0.02772265427553228,0.0,0,0.7071546282005827,65.99961422222222,-37.301616361038796,0.21511559046532583,8.453706792115309,0.002743497455221494,18.113682885460967,1.229176763954475,0.19333868219337613,-963.852684803544,31.894291348915775
2025-01-01 00:02:00,0.16377954733371014,0.08135002437565542,0.0,0.0027296591222285022,0.001355833739594257,0.0,0.019935099697006388,0.0,0.09384444763670374,0.0,0.05,0.0,0.0,0.06676669104232208,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004278193530701754,0.0,On,0.015656906166304635,0,On,0.004822192913607601,0,On,0.05136198028187322,0.0385214852114049,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,4474.902795555556,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3855.643537777778,Off,0.0,0.0,36.36249800744669,51.666666666666686,46.10666666666668,0.0,49.590323068436284,0.0,0.0,0.0,36.36249800744669,49.42318191207958,49.590323068436284,49.339611333901225,12.43753247303448,18.17470807567181,0.0,6.652184940407349,2.8,9.236100170605994,-415.2778574671413,-939.1781035390316,-553.1679907578724,-0.0,-0.0,176.18382293620124,0.0,1.0,0.027607845203511457,0.0,0,0.7042260570099592,65.99961422222222,-38.29368964547011,0.21675238133338967,8.397414653795021,0.0027436676534085686,18.240353363032767,1.2296817853338489,0.19338494673648066,-970.8395185055992,31.661414966567644
2025-01-01 00:03:00,0.16377954733371014,0.08135002437565542,0.0,0.0027296591222285022,0.001355833739594257,0.0,0.019935099697006388,0.0,0.09384444763670374,0.0,0.05,0.0,0.0,0.06676669104232208,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004278193530701754,0.0,On,0.015656906166304635,0,On,0.004822192913607601,0,On,0.05136198028187322,0.0385214852114049,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,4474.902795555556,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3855.643537777778,Off,0.0,0.0,36.49159670249949,51.666666666666686,46.10666666666668,0.0,49.58488110604406,0.0,0.0,0.0,36.49159670249949,49.41807874012564,49.58488110604406,49.33467755716643,12.43753247303448,18.05863512549241,0.0,6.677209602838194,2.8,9.236100170605994,-410.0997228436976,-945.9802283873274,-546.7744112854776,-0.0,-0.0,176.18382293620124,0.0,1.0,0.027496336985163267,0.0,0,0.7013816846095531,65.99961422222222,-39.509134494421176,0.2183531036649326,8.343035292647329,0.0027438389714176253,18.362975273891507,1.2301717974254445,0.19342812393767245,-977.3644792256302,31.38425083830289
2025-01-01 00:04:00,0.16377954733371014,0.08135002437565542,0.0,0.0027296591222285022,0.001355833739594257,0.0,0.019935099697006388,0.0,0.09384444763670374,0.0,0.05,0.0,0.0,0.06676669104232208,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004278193530701754,0.0,On,0.015656906166304635,0,On,0.004822192913607601,0,On,0.05136198028187322,0.0385214852114049,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,4474.902795555556,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3855.643537777778,Off,0.0,0.0,36.61669442445097,51.666666666666686,46.10666666666668,0.0,49.57942003120978,0.0,0.0,0.0,36.61669442445097,49.41295745025142,49.57942003120978,49.32972615977225,12.43753247303448,17.945982847195594,0.0,6.700590658905009,2.8,9.236100170605994,-403.5960189071021,-952.2445641231932,-540.5977666011778,-0.0,-0.0,176.18382293620124,0.0,1.0,0.027387925293934086,0.0,0,0.6986162989995817,65.99961422222222,-39.18207524212555,0.21991982873777985,8.289788517271987,0.002744011372423118,18.48179997687366,1.2306477379725207,0.19346845657602815,-983.4633846380146,31.21882051482143
2025-01-01 00:05:00,0.16377954733371014,0.08135002437565542,0.0,0.0027296591222285022,0.001355833739594257,0.0,0.019935099697006388,0.0,0.09384444763670374,0.0,0.05,0.0,0.0,0.06676669104232208,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004278193530701754,0.0,On,0.015656906166304635,0,On,0.004822192913607601,0,On,0.05136198028187322,0.0385214852114049,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,4474.902795555556,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3855.643537777778,Off,0.0,0.0,36.737928697323895,51.666666666666686,46.10666666666668,0.0,49.57394043882663,0.0,0.0,0.0,36.737928697323895,49.40781860395999,49.57394043882663,49.324757686526674,12.43753247303448,17.83663360186418,0.0,6.722466103143039,2.8,9.236100170605994,-395.72852730339196,-958.1277175883677,-534.6291515115124,-0.0,-0.0,176.18382293620124,0.0,1.0,0.027282512720182686,0.0,0,0.6959274154367756,65.99961422222222,-37.28319872808079,0.22145317230988348,8.238278003021133,0.002744184821909923,18.596946854087186,1.23111007158123,0.19350618440160275,-989.1717406712306,31.044023082862804
2025-01-01 00:06:00,0.16377954733371014,0.08135002437565542,0.0,0.0027296591222285022,0.001355833739594257,0.0,0.019935099697006388,0.0,0.09384444763670374,0.0,0.05,0.0,0.0,0.06676669104232208,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004278193530701754,0.0,On,0.015656906166304635,0,On,0.004822192913607601,0,On,0.05136198028187322,0.0385214852114049,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,4474.902795555556,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3855.643537777778,Off,0.0,0.0,36.85541723040529,51.666666666666686,46.10666666666668,0.0,49.56844290333991,0.0,0.0,0.0,36.85541723040529,49.402662743454044,49.56844290333991,49.319772663511124,12.43753247303448,17.73048676211563,-0.10284657121774288,6.742947831503878,2.8,9.236100170605994,-387.6690344477295,-963.636645322349,-528.8607614031528,-0.0,-0.0,176.18382293620124,0.0,1.0,0.027180017199824467,0.0,0,0.6933129406151813,65.99961422222222,-34.992095980777975,0.22295357662539805,8.188451995809537,0.0027443592864930242,18.708516327665443,1.2315591932272651,0.19354150186686433,-994.5183248282594,30.881679505910448
2025-01-01 00:07:00,0.16377954733371014,0.08135002437565542,0.0,0.0027296591222285022,0.001355833739594257,0.0,0.019935099697006388,0.0,0.09384444763670374,0.0,0.05,0.0,0.0,0.06676669104232208,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004278193530701754,0.0,On,0.015656906166304635,0,On,0.004822192913607601,0,On,0.05136198028187322,0.0385214852114049,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,4474.902795555556,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3855.643537777778,Off,0.0,0.0,36.96933050194187,51.666666666666686,46.10666666666668,0.0,49.56292798169239,0.0,0.0,0.0,36.96933050194187,49.39749039441679,49.56292798169239,49.314771600779004,12.43753247303448,17.627396329271292,-0.20593700406207915,6.762138411212568,2.8,9.236100170605994,-379.88826142981986,-968.7978870534129,-523.2824970954771,-0.0,-0.0,176.18382293620124,0.0,1.0,0.027080311799289273,0.0,0,0.690769636689652,65.99961422222222,-32.78958727054406,0.22442218330118616,8.139585658621804,0.0027445347337441348,18.81666430927629,1.2319956922089603,0.1935745871056126,-999.52954608598,30.731659032567098
2025-01-01 00:08:00,4.638682342889266,0.08135002437565542,0.0,0.07731137238148776,0.001355833739594257,0.0,0.019935099697006388,0.0,0.09384444763670374,4.474902795555556,0.05,0.0,0.0,0.06676669104232208,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004278193530701754,0.0,On,0.015656906166304635,0,On,0.004822192913607601,0,On,0.05136198028187322,0.0385214852114049,On,On,4474.902795555556,18.33333333333337,1.0,0.0,4.474902795555556,0.0,1,4474.902795555556,4474.902795555556,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3855.643537777778,Off,0.0,0.0,37.07985118117536,51.666666666666686,46.10666666666668,0.0,49.55739620548143,0.0,0.0,0.0,37.07985118117536,49.39230205860624,49.55739620548143,49.309754985168645,12.43753247303448,17.527205802410144,-0.3061275309232272,6.7801306644449495,2.8,9.236100170605994,4102.433651376976,-973.6372140725892,-517.883884617335,-0.0,-0.0,176.18382293620124,0.0,1.0,0.02698325820692136,0.0,0,0.6882939755807141,65.99961422222222,-30.769082497446604,0.22586035791629158,8.09224993651234,0.002744711132679283,18.921560852965506,1.232420204886203,0.19360560125171733,-1004.2293257531202,30.592111680531094
2025-01-01 00:09:00,4.638682342889266,0.08135002437565542,0.0,0.07731137238148776,0.001355833739594257,0.0,0.019935099697006388,0.0,0.09384444763670374,4.474902795555556,0.05,0.0,0.0,0.06676669104232208,0.0,0.01458333333333334,1,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004278193530701754,0.0,On,0.015656906166304635,0,On,0.004822192913607601,0,On,0.05136198028187322,0.0385214852114049,On,On,4474.902795555556,18.33333333333337,1.0,0.0,4.474902795555556,0.0,1,4474.902795555556,4474.902795555556,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3855.643537777778,Off,0.0,0.0,36.929912546699384,51.666666666666686,46.10666666666668,0.0,49.551848079147284,0.0,0.0,0.0,36.929912546699384,49.38709821214428,49.551848079147284,49.30472327864278,12.43753247303448,17.650863397866562,-0.18246993546680912,6.797008864201118,2.8,9.236100170605994,4091.8992587391226,-978.1770359650644,-524.5502253031018,-0.0,-0.0,176.18382293620124,0.0,1.0,0.02710302231267561,0.0,0,0.6913489406946126,65.99961422222222,-34.63713444953301,0.22411892593433164,8.151296728802807,0.002744888453878743,18.758100793332282,1.2318960095472704,0.19363469053252977,-1008.6394006878375,30.46236472277301
