Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,12.530244979629353,0.0966285517218281,0.0,12.530244979629353,0.0966285517218281,0.0,0.02256088933892598,0.0,0.13186097896279195,12.375823111327636,0.0,0.0,0.0966285517218281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.003754306469298246,0.0,0.011462857512983262,0.0,0.007343725356644474,0.0,0.0030229100003544397,0.0,0.08708995872736361,0.06531746904552269,0.0,0.0,12375.823111327634,22.222222222222285,0.6333333333333333,0.0,12.324060290814817,0.051762820512820516,0.6333333333333333,12324.060290814814,19459.042564444444,0.0,0.0,31.8003829290495,51.66666666666668,46.10666666666668,0.0,50.41458265572181,0.0,0.0,0.0,31.8003829290495,49.222807186369515,50.41458265572181,48.62691945169336,12.43753247303448,21.925714096327656,-0.06687829786428565,1.492043312874452,3.666097002370131,2.8,9.236100170605994,5949.6761745027225,807.5931018043486,-90.52119853554304,-3829.8869413344937,0.0,0.0,214.3251854130247,0.0,1.0,0.1536297869655057,0.0,0.0,1.6806106741454234,65.99961422222222,-335.42055863791705,0.16438127042997996,9.982506696903704,0.0026237718382189274,-77.96224205822988,1.214080713938687,0.0,0.0,52.18407790553282,0.09802027224670677,-117.54977731356084,27.028578778017824
2025-01-01 01:00:00,11.226201481643265,0.09584577465492047,0.0,11.226201481643265,0.09584577465492047,0.0,0.022279316353728613,0.0,0.1308172762069151,11.073104889082622,0.0,0.0,0.09584577465492047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040704407479197055,0.03052830560939778,0.0,0.0,0.003472733484100877,0.0,0.011462857512983262,0.0,0.007343725356644474,0.0,0.0030229100003544397,0.0,0.08708995872736361,0.06531746904552269,0.0,0.0,11073.104889082622,22.222222222222285,0.5666666666666667,0.0,11.026790786518518,0.04631410256410256,0.5666666666666667,11026.790786518517,19459.042564444444,0.0,0.0,31.49658489913426,51.66666666666668,46.10666666666668,0.0,50.11635634476085,0.0,0.0,0.0,31.49658489913426,48.956104316617285,50.11635634476085,48.375978302545505,12.43753247303448,21.919193281672996,-0.06875344726804862,2.6055100579136488,5.150766702357266,2.5,9.236100170605994,4994.063441141511,-1412.2228209558314,-244.70033593117236,-3770.310207416949,0.0,0.0,212.99990967195052,0.0,1.0,0.14886889914767065,0.0,0.0,1.628529635415226,65.99961422222222,-307.1101723795875,0.16337280364449416,9.960872704322389,0.002606422378899887,-58.547984951959755,1.2141791348163469,0.0,0.0,49.83224758173283,0.08222097833292702,-271.24202997681925,26.54169404564689
2025-01-01 02:00:00,11.22515777888739,0.09506299758801283,0.0,11.22515777888739,0.09506299758801283,0.0,0.022279316353728613,0.0,0.12977357345103827,11.073104889082622,0.0,0.0,0.09506299758801283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.003472733484100877,0.0,0.011462857512983262,0.0,0.007343725356644474,0.0,0.0030229100003544397,0.0,0.08708995872736361,0.06531746904552269,0.0,0.0,11073.104889082622,22.222222222222285,0.5666666666666667,0.0,11.026790786518518,0.04631410256410256,0.5666666666666667,11026.790786518517,19459.042564444444,0.0,0.0,31.22997945971642,51.66666666666668,46.10666666666668,0.0,49.8212173448935,0.0,0.0,0.0,31.22997945971642,48.69192104542672,49.8212173448935,48.127272895693324,12.43753247303448,21.883241961669686,-0.07812445753674772,1.7608364110590387,5.611507207275932,1.6500000000000001,9.236100170605994,4914.403323462913,-1808.2928709860587,-303.11195145638254,-3866.8814919277647,0.0,0.0,211.95620691607365,0.0,1.0,0.14596505923741715,0.0,0.0,1.5967635017403987,65.99961422222222,-289.1553027914934,0.16308483895606501,9.933298450203372,0.0025960816072578157,-20.465312717342652,1.2143346713124006,0.0,0.0,56.71377415369412,0.06334886242181546,-327.86223933854365,24.750287882161086
2025-01-01 03:00:00,5.687373916266736,0.0942802205211052,0.0,5.687373916266736,0.0942802205211052,0.0,0.0220916010302637,0.0,0.1287298706951614,5.536552444541311,0.0,0.0,0.0942802205211052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03861700196744336,0.028962751475582513,0.0,0.0,0.0032850181606359653,0.0,0.011462857512983262,0.0,0.007343725356644474,0.0,0.0030229100003544397,0.0,0.08708995872736361,0.06531746904552269,0.0,0.0,5536.552444541311,18.888888888888914,0.2833333333333333,0.0,5.513395393259259,0.02315705128205128,0.2833333333333333,5513.3953932592585,19459.042564444444,0.0,0.0,34.240963571042094,51.66666666666668,46.10666666666668,0.0,49.516485198936486,0.0,0.0,0.0,34.240963571042094,48.41828880280648,49.516485198936486,47.869190604741476,12.43753247303448,19.020763317550692,-0.05174240987272552,1.5554558287753442,5.182021628003946,1.6500000000000001,9.236100170605994,1337.687852319724,-967.8865822561114,-305.5365087373536,-3087.8229978616964,0.0,0.0,210.7247888367319,0.0,1.0,0.1355988701987396,0.0,0.0,1.4833640868696196,65.99961422222222,-214.4558942883601,0.19453474980907484,8.615584764083364,0.0025917235022185695,-60.219589229178546,1.2262441116271157,0.0,0.0,55.78845133814119,0.07308872242896546,-326.8352614472471,21.29875270989356
2025-01-01 04:00:00,8.291766658000888,0.09349744345419755,0.0,8.291766658000888,0.09349744345419755,0.0,0.0220916010302637,0.0,0.12768616793928456,8.14198888903134,0.0,0.0,0.09349744345419755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.0,0.0,0.0032850181606359653,0.0,0.011462857512983262,0.0,0.007343725356644474,0.0,0.0030229100003544397,0.0,0.08708995872736361,0.06531746904552269,0.0,0.0,8141.98888903134,18.888888888888914,0.41666666666666663,0.0,8.107934401851852,0.03405448717948718,0.4166666666666667,8107.934401851851,19459.042564444444,0.0,0.0,34.38504032565165,51.66666666666668,46.10666666666668,0.0,49.19413014311873,0.0,0.0,0.0,34.38504032565165,48.127617483717096,49.19413014311873,47.59436115401628,12.43753247303448,18.605322872009342,-0.061222313475191116,0.6724454524716259,4.706509299785549,0.55,9.236100170605994,3193.246048979661,-3008.7476896029193,-332.45072535229735,-3284.632023718859,0.0,0.0,209.68108608085504,0.0,1.0,0.13810259748005235,0.0,0.0,1.5107532467274543,65.99961422222222,-245.39412460740675,0.19793055258758638,8.398374314399494,0.002573860297801792,12.927749796854876,1.227418191429351,0.0,0.0,66.29181881568985,0.06969875341286515,-352.1219591613828,19.671233809085454
2025-01-01 05:00:00,9.594860310892834,0.09349744345419755,0.0,9.594860310892832,0.09349744345419755,0.0,0.022467031677193525,0.0,0.12768616793928456,9.444707111276355,0.0,0.0,0.09349744345419755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.0,0.0,0.00366044880756579,0.0,0.011462857512983262,0.0,0.007343725356644474,0.0,0.0030229100003544397,0.0,0.08708995872736361,0.06531746904552269,0.0,0.0,9444.707111276353,18.888888888888914,0.4833333333333333,0.0,9.405203906148149,0.039503205128205134,0.48333333333333334,9405.203906148148,19459.042564444444,0.0,0.0,34.11004678715456,51.66666666666668,46.10666666666668,0.0,48.874683366247844,0.0,0.0,0.0,34.11004678715456,47.83929449708226,48.874683366247844,47.32160006249946,12.43753247303448,18.552436407884233,-0.07129092766809547,-0.30164628507995056,3.8614724860972722,-0.25000000000000006,9.236100170605994,4044.991858519145,-1198.4470337398423,-300.6557770174311,-3452.493717563686,0.0,0.0,210.05651672778487,0.0,1.0,0.13937651009193178,0.0,0.0,1.5246890281650327,65.99961422222222,-268.33662966603754,0.19998979559833047,8.392393416665687,0.0025934492199950407,27.139991278905047,1.2270100327985967,0.0,0.0,69.0082943566082,0.06127030267517596,-320.0323660319004,19.376589014469356
2025-01-01 06:00:00,10.847850156664002,0.10950373696329074,0.0,10.847850156664002,0.10950373696329074,0.0,0.1037226097873855,0.8166328820740741,0.15710799796493485,9.770386666837608,0.0,0.0,0.10950373696329074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.00412973711622807,0.0,0.060703154669413895,0.0,0.03888971800174353,0.0,0.011103015347213792,0.0,0.10634427789440085,0.07975820842080061,0.0,0.0,9770.386666837607,18.888888888888914,0.49999999999999994,0.0,9.729521282222224,0.040865384615384616,0.5,9729.521282222222,19459.042564444444,816.6328820740741,0.23333333333333334,35.65450811547617,51.66666666666668,46.10666666666668,0.0,50.09044481748335,0.1989103701018167,524.0074745315553,816.6328820740741,35.65450811547617,49.226613292470574,50.09044481748335,48.79469752996419,12.43753247303448,18.62699532347666,-0.052694797059300726,0.39404166795843576,3.6714360212166164,0.3,9.236100170605994,4516.029627328771,-2013.3986831087823,-278.02991971200873,-3334.3964793593736,0.0,0.0,319.3861225219345,0.0,1.0,0.13842434386492392,0.0,0.0,1.5142729444336307,65.99961422222222,-285.26934930387614,0.19816915283521397,8.41388926459454,0.002581808453014637,-58.565329711741626,1.2267051125729949,0.0,0.0,65.04166853501457,0.0675825405557594,-298.47167781917506,20.441758107166272
2025-01-01 07:00:00,9.945337765152946,0.099359798203269,0.0,9.945337765152946,0.099359798203269,0.0,0.03778965927961342,0.0,0.13716143903572525,9.770386666837608,0.0,0.0,0.099359798203269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.003848164131030702,0.0,0.020687783919222835,0.0,0.013253711229359881,0.0,0.004681708098033212,0.0,0.09073162070261813,0.06804871552696358,0.0,0.0,9770.386666837607,18.888888888888914,0.49999999999999994,0.0,9.729521282222224,0.040865384615384616,0.5,9729.521282222222,19459.042564444444,0.0,0.0,36.30517040449931,51.66666666666668,46.10666666666668,0.0,51.28163157933074,0.0,0.0,0.0,36.30517040449931,49.706698458302725,51.28163157933074,48.91923189778872,12.43753247303448,18.549076477982396,-0.0725692911331075,-0.4533093260348886,3.444157304069129,-0.55,9.236100170605994,4130.901375443034,-2332.374165170077,-349.8352057768665,-3576.48418454137,0.0,0.0,175.19984628837764,2.036989692735797,0.1,0.14198049380235908,0.0,0.0,1.553174928624086,6.599961422222222,-284.1236197740595,0.19825116367552037,8.363795214718293,0.0025702610802081863,-20.04074021667428,1.2270413047027666,0.0,0.0,72.03814599342975,0.06987903339330429,-370.562656181424,20.72745040455753
2025-01-01 08:00:00,11.227725741184624,0.09741132878873573,0.0,11.227725741184624,0.09741132878873573,0.0,0.021716170383333875,0.0,0.1329046817186688,11.073104889082622,0.0,0.0,0.09741132878873573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.0029095875137061405,0.0,0.011462857512983262,0.0,0.007343725356644474,0.0,0.0030229100003544397,0.0,0.08708995872736361,0.06531746904552269,0.0,0.0,11073.104889082622,18.888888888888914,0.5666666666666667,0.0,11.026790786518518,0.04631410256410256,0.5666666666666667,11026.790786518517,19459.042564444444,0.0,0.0,35.881899481847014,51.66666666666668,46.10666666666668,0.0,50.938952008301634,0.0,0.0,0.0,35.881899481847014,49.402826612454184,50.938952008301634,48.63476391453046,12.43753247303448,18.60785798291195,-0.052615395421457004,-1.295472295605723,2.8300286383495905,-1.4,9.236100170605994,4851.793163857398,-2496.249425753123,-394.17724418372956,-3885.4764033128654,0.0,0.0,148.52455499108726,114.44305941451803,0.0,0.14687022172078637,0.0,0.0,1.6066653948656415,0.0,-269.7388990869212,0.19831889443498424,8.405903442054905,0.002579495356914615,108.23851517093733,1.2273633912502342,0.0,0.0,77.62705091736608,0.07426233419764337,-415.41098084793697,21.23373666420735
2025-01-01 09:00:00,9.924444372969216,0.09741132878873573,0.0,9.924444372969216,0.09741132878873573,0.0,0.02115302441293914,0.0,0.1329046817186688,9.770386666837608,0.0,0.0,0.09741132878873573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.0023464415433114036,0.0,0.011462857512983262,0.0,0.007343725356644474,0.0,0.0030229100003544397,0.0,0.08708995872736361,0.06531746904552269,0.0,0.0,9770.386666837607,18.888888888888914,0.49999999999999994,0.0,9.729521282222224,0.040865384615384616,0.5,9729.521282222222,19459.042564444444,0.0,0.0,35.5933152360828,51.66666666666668,46.10666666666668,0.0,50.59992903291506,0.0,0.0,0.0,35.5933152360828,49.101920466900744,50.59992903291506,48.3529161838936,12.43753247303448,18.553862975306004,-0.07457592386361243,-0.9125708147927483,2.974235244370603,-0.85,9.236100170605994,4051.2616087356646,-1308.0230930203327,-347.09130732791135,-3694.5000922105055,0.0,0.0,147.96140902069249,344.9434401542855,0.0,0.14409967382986588,0.0,0.0,1.5763573898186938,0.0,-218.5090415446083,0.2023321630832564,8.433474370112382,0.002621590713777934,236.45248697109383,1.2281756194192188,0.0,0.0,71.99409545740907,0.07274480199008576,-369.05671913446065,21.965411806549334
