Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 05:12:00,0.15015319961647808,0.09349744345419755,0.0,0.002502553326941301,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,0.0,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19459.042564444444,Off,0.0,0.0,34.16375306097009,51.666666666666686,46.10666666666668,0.0,48.96754602749738,0.0,0.0,0.0,34.16375306097009,47.923153643342836,48.96754602749738,47.40095745126557,12.43753247303448,18.59040116134894,0.0,-1.1033105043827174,4.056681220743295,-1.1,9.236100170605994,-3726.0181482027565,-2141.2679981177516,-339.26361233313145,-3677.4115178792754,-0.0,-0.0,210.05651672778487,0.0,1.0,0.14151550417473105,0.0,0,1.5480882423310558,65.99961422222222,-258.6631470512664,0.19922479707566837,8.406823484583228,0.0025903007202596425,138.58278443850344,1.2268510570270725,0,0,77.56940531255555,0.05266650950223236,-358.41688880531933,19.15327647218787
2025-01-01 05:13:00,0.15015319961647808,0.09349744345419755,0.0,0.002502553326941301,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,0.0,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19459.042564444444,Off,0.0,0.0,34.34789527007756,51.666666666666686,46.10666666666668,0.0,48.9622348506777,0.0,0.0,0.0,34.34789527007756,47.918359046821266,48.9622348506777,47.396421144893054,12.43753247303448,18.427321872515297,0.0,-1.1,4.04027237474839,-1.1,9.236100170605994,-3669.5766039751284,-2292.867010358553,-337.55493427532843,-3627.2929427094236,-0.0,-0.0,210.05651672778487,0.0,1.0,0.14075255961553043,0.0,0,1.53974212146934,65.99961422222222,-252.3401779934892,0.2013144317606857,8.330620555739177,0.002590860209917497,137.86818010143386,1.227536820545879,0,0,77.47599532452696,0.05258264885786676,-356.7074967916283,19.15256251629986
2025-01-01 05:14:00,0.15015319961647808,0.09349744345419755,0.0,0.002502553326941301,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,0.0,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19459.042564444444,Off,0.0,0.0,34.527046507946785,51.666666666666686,46.10666666666668,0.0,48.95689641993775,0.0,0.0,0.0,34.527046507946785,47.913538607483375,48.95689641993775,47.391859701256195,12.43753247303448,18.268506417397212,-0.12038247149170189,-1.1033018014817741,4.02398507862287,-1.1,9.236100170605994,-3615.097326796599,-2137.4342318324143,-335.8748213828887,-3578.7455285348133,-0.0,-0.0,210.05651672778487,0.0,1.0,0.14000741651171827,0.0,0,1.5315907370355797,65.99961422222222,-246.40831498957058,0.20337390959231233,8.256590086725408,0.002591416503610796,137.16845883903815,1.2282053834469273,0,0,77.43410687189169,0.052499276946739545,-355.01346321072253,19.138641827833872
2025-01-01 05:15:00,0.15015319961647808,0.09349744345419755,0.0,0.002502553326941301,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,0.0,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19459.042564444444,Off,0.0,0.0,34.7014252403503,51.666666666666686,46.10666666666668,0.0,48.95153147740876,0.0,0.0,0.0,34.7014252403503,47.90869302577016,48.95153147740876,47.38727379995087,12.43753247303448,18.113767727388606,-0.27512116150030863,-1.1,4.007756256587055,-1.1,9.236100170605994,-3562.476363277014,-2289.2239943244886,-334.215291120446,-3531.6925214676253,-0.0,-0.0,210.05651672778487,0.0,1.0,0.13927934147734886,0.0,0,1.5236260662610586,65.99961422222222,-240.8403585371736,0.20540408433519255,8.183952010174767,0.002591969672674442,136.48303074354988,1.228857477431266,0,0,77.35680582564703,0.052416072458401686,-353.3281872407362,19.112896120290223
2025-01-01 05:16:00,19.690926533291695,0.09349744345419755,0.0,0.3281821088881949,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,19.540773333675215,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,On,19540.773333675214,18.888888888888914,0.9999999999999999,0.0,19.459042564444445,0.08173076923076923,1,19459.042564444444,19459.042564444444,Off,0.0,0.0,34.87123671820195,51.666666666666686,46.10666666666668,0.0,48.946140732741746,0.0,0.0,0.0,34.87123671820195,47.90382297146279,48.946140732741746,47.382664090823305,12.43753247303448,17.962930061072196,-0.4259588278167179,-1.1032967219721486,3.991532043352136,-1.1,9.236100170605994,12121.002139013179,1773.7507974956789,-332.569428575521,-3486.0621927007064,-0.0,-0.0,210.05651672778487,0.0,1.0,0.13856764357650034,0.0,0,1.515840550752914,65.99961422222222,-235.6108519540724,0.20740577491851492,8.112629686028596,0.0025925197854904424,135.81133952188617,1.2294937910208419,0,0,77.31073267102298,0.052332759367881974,-351.6460639130422,19.076635337521203
2025-01-01 05:17:00,19.690926533291695,0.09349744345419755,0.0,0.3281821088881949,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,19.540773333675215,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,On,19540.773333675214,18.888888888888914,0.9999999999999999,0.0,19.459042564444445,0.08173076923076923,1,19459.042564444444,19459.042564444444,Off,0.0,0.0,34.64958023436052,51.666666666666686,46.10666666666668,0.0,48.940724865072056,0.0,0.0,0.0,34.64958023436052,47.89892908553715,48.940724865072056,47.3780311957697,12.43753247303448,18.148533551112717,-0.24035533777619733,-0.9334458200171994,3.9752730261593494,-1.1,9.236100170605994,12054.290782931625,-2215.363161297636,-330.9268754361421,-3542.2427551894702,-0.0,-0.0,210.05651672778487,0.0,1.0,0.13944309951300124,0.0,0,1.5254174734362589,65.99961422222222,-246.14164554686255,0.20504217878034772,8.201395995358057,0.0025930669076617407,136.0885608071174,1.2287100020674526,0,0,75.00201047885785,0.05224913428200271,-349.96301866401103,19.036143227868926
2025-01-01 05:18:00,19.690926533291695,0.09349744345419755,0.0,0.3281821088881949,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,19.540773333675215,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,On,19540.773333675214,18.888888888888914,0.9999999999999999,0.0,19.459042564444445,0.08173076923076923,1,19459.042564444444,19459.042564444444,Off,0.0,0.0,34.434422850589435,51.666666666666686,46.10666666666668,0.0,48.93534205919004,0.0,0.0,0.0,34.434422850589435,47.894066307242014,48.93534205919004,47.373428431267996,12.43753247303448,18.32858225800079,-0.0603066308881246,-0.9366421874636301,3.9590030863931918,-1.1,9.236100170605994,11990.88520612493,-2143.029232166312,-329.2723602210373,-3597.0794726872678,-0.0,-0.0,210.05651672778487,0.0,1.0,0.14028953571682215,0.0,0,1.5346769389814656,65.99961422222222,-254.7105048557584,0.20277970132637743,8.287510613612387,0.0025936154963509595,136.34480723295044,1.2279506111161642,0,0,75.12271609434067,0.05216531882549877,-348.281539211664,19.009178990626708
2025-01-01 05:19:00,19.690926533291695,0.09349744345419755,0.0,0.3281821088881949,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,19.540773333675215,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,On,19540.773333675214,18.888888888888914,0.9999999999999999,0.0,19.459042564444445,0.08173076923076923,1,19459.042564444444,19459.042564444444,Off,0.0,0.0,34.22544442710585,51.666666666666686,46.10666666666668,0.0,48.92999134868754,0.0,0.0,0.0,34.22544442710585,47.88923372448311,48.92999134868754,47.368854912380904,12.43753247303448,18.503350426813395,0.0,-0.9366473315857339,3.9428073974939934,-1.1,9.236100170605994,11929.171738397647,-2143.6193638186223,-327.61008235136086,-3650.624813854236,-0.0,-0.0,210.05651672778487,0.0,1.0,0.14110852536634363,0.0,0,1.5436361569442523,65.99961422222222,-262.87863141607494,0.20061182519920895,8.370457953794116,0.0025941654578968804,136.58119428943323,1.2272143756959344,0,0,75.17380603211402,0.052081751913707355,-346.6104167082331,19.000334356872237
2025-01-01 05:20:00,19.690926533291695,0.09349744345419755,0.0,0.3281821088881949,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,19.540773333675215,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,On,19540.773333675214,18.888888888888914,0.9999999999999999,0.0,19.459042564444445,0.08173076923076923,1,19459.042564444444,19459.042564444444,Off,0.0,0.0,34.02238591202117,51.666666666666686,46.10666666666668,0.0,48.924671814751406,0.0,0.0,0.0,34.02238591202117,47.884430470095154,48.924671814751406,47.36430979776703,12.43753247303448,18.673059842796622,0.0,-0.9366495088902207,3.9267794648570695,-1.1,9.236100170605994,11869.185092184485,-2143.8664416887486,-325.95054992628235,-3702.9180790247815,-0.0,-0.0,210.05651672778487,0.0,1.0,0.14190136680889376,0.0,0,1.5523093304060742,65.99961422222222,-270.5720124586911,0.19853300585933623,8.451071661867608,0.0025947167034427758,136.79866369026698,1.2265002821637867,0,0,75.16437242887395,0.051998918374873165,-344.95924366898606,19.008693742703734
2025-01-01 05:21:00,19.690926533291695,0.09349744345419755,0.0,0.3281821088881949,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,19.540773333675215,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,On,19540.773333675214,18.888888888888914,0.9999999999999999,0.0,19.459042564444445,0.08173076923076923,1,19459.042564444444,19459.042564444444,Off,0.0,0.0,33.82500188100348,51.666666666666686,46.10666666666668,0.0,48.919382577083326,0.0,0.0,0.0,33.82500188100348,47.879655713268576,48.919382577083326,47.35979228136121,12.43753247303448,18.837920614899954,0.0,-0.9366491068575004,3.911004448777359,-1.1,9.236100170605994,11810.842620647478,-2143.9256338550076,-324.30396237782827,-3753.9974558261742,-0.0,-0.0,210.05651672778487,0.0,1.0,0.142669279096215,0.0,0,1.5607097950058804,65.99961422222222,-277.8351071943054,0.19653810897529986,8.528787823012236,0.002595269148158742,136.99810101143612,1.2258073727907324,0,0,75.14494246094554,0.05191726287917269,-343.33669404974376,19.032731671915514
2025-01-01 05:22:00,19.690926533291695,0.09349744345419755,0.0,0.3281821088881949,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,19.540773333675215,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,On,19540.773333675214,18.888888888888914,0.9999999999999999,0.0,19.459042564444445,0.08173076923076923,1,19459.042564444444,19459.042564444444,Off,0.0,0.0,33.63306147576294,51.666666666666686,46.10666666666668,0.0,48.914122791873865,0.0,0.0,0.0,33.63306147576294,47.87490865763709,48.914122791873865,47.355301590518714,12.43753247303448,18.998130366976294,0.0,-0.9366482788088044,3.8955563883685134,-1.1,9.236100170605994,11754.079103227272,-2143.8452346167733,-322.6872626502713,-3803.8995342535095,-0.0,-0.0,210.05651672778487,0.0,1.0,0.14341340080643902,0.0,0,1.5688500060532773,65.99961422222222,-284.6965461871753,0.19462239279930246,8.604434907122586,0.0025958227110124505,137.1803356396015,1.2251347485299857,0,0,75.13627201179027,0.051837175134382255,-341.7502468012515,19.06298415098012
2025-01-01 05:23:00,0.15015319961647808,0.09349744345419755,0.0,0.002502553326941301,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,0.0,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19459.042564444444,Off,0.0,0.0,33.44634676215376,51.666666666666686,46.10666666666668,0.0,48.908891649637006,0.0,0.0,0.0,33.44634676215376,47.87018853923343,48.908891649637006,47.350836984031645,12.43753247303448,19.153875647255983,0.0,-0.9366479092994907,3.880497646087455,-1.1,9.236100170605994,-3933.785957080205,-6051.808633739565,-321.08221062749334,-3852.6595269031136,-0.0,-0.0,210.05651672778487,0.0,1.0,0.14413479894944345,0.0,0,1.576741635947382,65.99961422222222,-291.1829469048766,0.19278146577171243,8.678138817501033,0.0025963773145361753,137.3461466504278,1.2244815625126195,0,0,75.13685928458641,0.05175898646468916,-340.2061399295146,19.12392930202126
2025-01-01 05:24:00,0.15015319961647808,0.09349744345419755,0.0,0.002502553326941301,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,0.0,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19459.042564444444,Off,0.0,0.0,33.651745529670585,51.666666666666686,46.10666666666668,0.0,48.9036883732888,0.0,0.0,0.0,33.651745529670585,47.86549462467554,48.9036883732888,47.346397750368915,12.43753247303448,18.972627333220306,0.0,-1.103202114310149,3.8658777678848066,-1.1,9.236100170605994,-3867.7163895443114,-2136.8829620111596,-319.5425829350958,-3795.9384906564314,-0.0,-0.0,210.05651672778487,0.0,1.0,0.1432950869085425,0.0,0,1.5675557284028807,65.99961422222222,-281.83441561566434,0.19501554201262092,8.593981716742354,0.002596932884618434,136.5988031485182,1.2252408845909335,0,0,77.34448102265378,0.05168296331752445,-338.70926526128846,19.166682326192586
2025-01-01 05:25:00,0.15015319961647808,0.09349744345419755,0.0,0.002502553326941301,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,0.0,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19459.042564444444,Off,0.0,0.0,33.85117969920139,51.666666666666686,46.10666666666668,0.0,48.89845468201151,0.0,0.0,0.0,33.85117969920139,47.86077188412145,48.89845468201151,47.34193048517641,12.43753247303448,18.796476692463404,0.0,-1.1,3.8516761958597483,-1.1,9.236100170605994,-3805.496284492488,-2285.0886898965487,-318.03012305703203,-3741.1308100368037,-0.0,-0.0,210.05651672778487,0.0,1.0,0.14247644540578902,0.0,0,1.5586003189409459,65.99961422222222,-274.42199118346934,0.19721551131351356,8.512405904336601,0.0025974850892378793,135.86825345925536,1.2259797448045167,0,0,77.19191603764753,0.05160900813011292,-337.25732760282466,19.227204545792652
2025-01-01 05:26:00,0.15015319961647808,0.09349744345419755,0.0,0.002502553326941301,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,0.0,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19459.042564444444,Off,0.0,0.0,34.04496712558556,51.666666666666686,46.10666666666668,0.0,48.89319146268779,0.0,0.0,0.0,34.04496712558556,47.856021154652495,48.89319146268779,47.337436000634845,12.43753247303448,18.62515136878783,0.0,-1.1032896948491788,3.837816878588073,-1.1,9.236100170605994,-3745.4526541644964,-2129.8644208081328,-316.59496466214154,-3688.1261678715086,-0.0,-0.0,210.05651672778487,0.0,1.0,0.14167779208674186,0.0,0,1.5498635673028427,65.99961422222222,-267.38300302077215,0.19938279489341018,8.432572045576588,0.002598034009572175,135.15369440060468,1.2266992123629235,0,0,77.11795192659173,0.05153673292643698,-335.84238730200735,19.24742263986584
2025-01-01 05:27:00,0.15015319961647808,0.09349744345419755,0.0,0.002502553326941301,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,0.0,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19459.042564444444,Off,0.0,0.0,34.233363469665306,51.666666666666686,46.10666666666668,0.0,48.8878995549459,0.0,0.0,0.0,34.233363469665306,47.85124322874178,48.8878995549459,47.33291506563972,12.43753247303448,18.458432416573686,0.0,-1.1,3.82420705940125,-1.1,9.236100170605994,-3687.5684918718366,-2280.899106882433,-315.18766808314854,-3636.8331160771186,-0.0,-0.0,210.05651672778487,0.0,1.0,0.1408982777373413,0.0,0,1.5413361836350759,65.99961422222222,-260.791892522503,0.20151831172828,8.354383531212754,0.0025985797227692704,134.45446909071325,1.2274001388693974,0,0,77.06063816274161,0.05146566006043013,-334.4548500651809,19.267181982032348
2025-01-01 05:28:00,0.15015319961647808,0.09349744345419755,0.0,0.002502553326941301,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,0.0,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19459.042564444444,Off,0.0,0.0,34.41660974776505,51.666666666666686,46.10666666666668,0.0,48.88257976040432,0.0,0.0,0.0,34.41660974776505,47.84643886298254,48.88257976040432,47.32836841427165,12.43753247303448,18.296113441320365,-0.09277544756854894,-1.1032841001681413,3.8107667312405455,-1.1,9.236100170605994,-3631.7143222820782,-2126.597786050174,-313.8211884205317,-3587.166056553883,-0.0,-0.0,210.05651672778487,0.0,1.0,0.1401370984774345,0.0,0,1.5330093740078212,65.99961422222222,-254.6047824559799,0.20362295823878174,8.278437449487656,0.0025991223026621806,133.769956208512,1.2280833289114481,0,0,77.04947140080498,0.051395375850604504,-333.08647314000893,19.2652847194772
2025-01-01 05:29:00,0.15015319961647808,0.09349744345419755,0.0,0.002502553326941301,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,0.0,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19459.042564444444,Off,0.0,0.0,34.594931598441036,51.666666666666686,46.10666666666668,0.0,48.87723284484879,0.0,0.0,0.0,34.594931598441036,47.84160878014339,48.87723284484879,47.32379674779069,12.43753247303448,18.13800123168017,-0.25088765720874306,-1.1,3.7974228174362312,-1.1,9.236100170605994,-3577.7822833187415,-2277.9076609176996,-312.47976943036053,-3539.04524898706,-0.0,-0.0,210.05651672778487,0.0,1.0,0.1393934998926231,0.0,0,1.524874885614668,65.99961422222222,-248.79355105946607,0.20569758888250209,8.204634143160455,0.00259966181995622,133.09957171577946,1.2287495368557808,0,0,76.99893774793972,0.05132550061272838,-331.72976347335015,19.249994042989606
2025-01-01 05:30:00,19.690926533291695,0.09349744345419755,0.0,0.3281821088881949,0.001558290724236626,0.0,0.022467031677193525,0.0,0.12768616793928456,19.540773333675215,0.0,0.0,0.09349744345419755,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.037573299211566505,0.02817997440867487,On,0,0,Off,0.00366044880756579,0.0,On,0.011462857512983262,0,On,0.007343725356644474,0.0,On,0.0030229100003544397,0,On,0.08708995872736361,0.06531746904552269,On,0,0,Off,On,19540.773333675214,18.888888888888914,0.9999999999999999,0.0,19.459042564444445,0.08173076923076923,1,19459.042564444444,19459.042564444444,Off,0.0,0.0,34.76854096466368,51.666666666666686,46.10666666666668,0.0,48.87185954051846,0.0,0.0,0.0,34.76854096466368,47.836753671326456,48.87185954051846,47.31920073673046,12.43753247303448,17.983914315891084,-0.4049745729978298,-1.103281470675998,3.7841133226851933,0.6,9.236100170605994,12523.005294982919,3985.1315324922534,-274.90174981717877,-3074.680338937582,-0.0,-0.0,210.05651672778487,0.0,1.0,0.13475074182465818,0.0,0,1.4740861100743587,65.99961422222222,-244.98954974745783,0.20774302358776495,8.132201615012754,0.0026001983424225046,-83.00098406220914,1.2293994724223154,0,0,76.97686575721043,0.07037591794596505,-294.12627433664676,19.224524519467977
