Metric,Value
Total Electric Energy (kWh),503.7161956292218
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.699605827262808
Peak Electric Power (kW),7.01901777619414
Other Electric Energy (kWh),160.72790684098038
HVAC Heating Electric Energy (kWh),191.9186038723932
Lighting Electric Energy (kWh),25.370188356936854
Water Heating Electric Energy (kWh),110.95374311037038
HVAC Cooling Electric Energy (kWh),14.745753448540912
Average Temperature - Indoor (C),19.146675146052697
Unmet Heating Load (C-hours),43.08784113567374
Unmet Cooling Load (C-hours),11.709343585716024
Total Hot Water Unmet Demand (kWh),0.0
