Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 06:32:00,4.527556724400993,0.3909091325575575,0.0,0.07545927874001655,0.006515152209292625,0.0,0.44025824377547434,3.499855208888889,0.5874432717366298,0.0,0.0,0.0,0.0,0.3909091325575575,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.02022356718608797,0.0,On,0.3934958498350004,0,On,0.06623109499321964,0,On,0.48623508813708727,0.36467631610281537,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,18077.212275555557,Lower On,3499.855208888889,1.0,35.270928905245,51.666666666666686,46.10666666666668,0.0,50.82598547007226,0.0,0.0,3499.855208888889,35.270928905245,49.98238892996044,50.82598547007226,49.56059065990454,12.43753247303448,19.930433584493816,-0.1251219710617839,8.716287500088686,1.3822460199622693,0.0,9.236100170605994,-235.93079313733028,-3679.0785742936123,-985.6199002813646,-1286.4802087850537,-0.0,-0.0,1125.6642877869524,0.0,2.0,0.04907650444409572,0.0,0,0.4593075260509437,131.99922844444444,-75.11487213922885,0.202384994931917,9.339427212617956,0.0028617417111771047,35.732547758061195,1.2210415457221482,0.3284673371597284,-3765.61987213129,86.54129783767765,0.5436834545663999,-988.4261020154413,2.806201734076672
2025-01-01 06:33:00,4.527556724400993,0.3909091325575575,0.0,0.07545927874001655,0.006515152209292625,0.0,0.44025824377547434,3.499855208888889,0.5874432717366298,0.0,0.0,0.0,0.0,0.3909091325575575,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.02022356718608797,0.0,On,0.3934958498350004,0,On,0.06623109499321964,0,On,0.48623508813708727,0.36467631610281537,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,18077.212275555557,Lower On,3499.855208888889,1.0,35.90994815999875,51.666666666666686,46.10666666666668,0.0,50.8206094760628,0.0,0.0,3499.855208888889,35.90994815999875,50.468614307712215,50.8206094760628,50.29261672353694,12.43753247303448,19.852905257495333,-0.20265029806026646,8.679600235966621,1.3631479407454001,0.0,9.236100170605994,-223.98123241597568,-3659.4071080794765,-971.9664747142093,-1278.3139983485898,-0.0,-0.0,1125.6642877869524,0.0,2.0,0.048955414713714264,0.0,0,0.4581742459789077,131.99922844444444,-71.33152185433829,0.20336886227326348,9.30406670356773,0.002861865718237863,35.90289955499596,1.2213645409261111,0.32819034787178886,-3746.60810213017,87.20099405069384,0.5436834545663999,-974.7693146391772,2.802839924967907
2025-01-01 06:34:00,4.527556724400993,0.3909091325575575,0.0,0.07545927874001655,0.006515152209292625,0.0,0.44025824377547434,3.499855208888889,0.5874432717366298,0.0,0.0,0.0,0.0,0.3909091325575575,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.02022356718608797,0.0,On,0.3934958498350004,0,On,0.06623109499321964,0,On,0.48623508813708727,0.36467631610281537,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,18077.212275555557,Lower On,3499.855208888889,1.0,36.55139583606069,51.666666666666686,46.10666666666668,0.0,50.95475000446523,0.0,0.0,3499.855208888889,36.55139583606069,50.95475000446524,50.95475000446524,50.95475000446523,12.43753247303448,19.777323290392236,-0.2782322651633642,8.644772687880653,1.3451345528919976,0.0,9.236100170605994,-212.47625166767398,-3640.7711187798536,-959.0851261998552,-1270.3726196861035,-0.0,-0.0,1125.6642877869524,0.0,2.0,0.04883721291461708,0.0,0,0.4570679940864172,131.99922844444444,-67.76791976852283,0.20433346085084741,9.269717473996089,0.0028619902835408865,36.06873059783134,1.2216795891705141,0.32792718298797147,-3728.5823305569515,87.81121177709784,0.5436834545663999,-961.8881759106916,2.803049710836493
2025-01-01 06:35:00,5.202203599400994,0.3909091325575575,0.6668324324324324,0.08670339332334989,0.006515152209292625,0.011113873873873872,0.44025824377547434,3.499855208888889,0.5874432717366298,0.6746468750000001,0.6668324324324324,0.0,0.0,0.3909091325575575,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.02022356718608797,0.0,On,0.3934958498350004,0,On,0.06623109499321964,0,On,0.48623508813708727,0.36467631610281537,On,0,0,Off,On,14597.314829023442,20.5555555555556,0.9250000000000003,4154.544321532115,19.542932189789788,0.6746468750000001,1,18077.212275555557,18077.212275555557,Lower On,3499.855208888889,1.0,37.20266117657593,51.666666666666686,46.10666666666668,0.0,51.4407956794109,0.0,0.0,3499.855208888889,37.20266117657593,51.4407956794109,51.440795679410904,51.4407956794109,12.43753247303448,19.70360921174721,-0.35194634380838963,8.611696139212508,1.3281396042211533,0.0,9.236100170605994,14395.959867239195,531.4369559834404,-946.9354563319968,-1262.6463711205556,-0.0,-0.0,1125.6642877869524,0.0,2.0,0.04872178698967756,0.0,0,0.4559877216296348,131.99922844444444,-64.37287845064283,0.20527942772631533,9.235642169172,0.0028621153919241777,36.23021623286548,1.2219870054686972,0.3276770533728286,-3711.482933275166,88.37556772649161,0.5436834545663999,-949.7353097594591,2.7998534274625158
2025-01-01 06:36:00,1.7023483905121042,0.3909091325575575,0.6668324324324324,0.028372473175201737,0.006515152209292625,0.011113873873873872,0.44025824377547434,0.0,0.5874432717366298,0.6746468750000001,0.6668324324324324,0.0,0.0,0.3909091325575575,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.02022356718608797,0.0,On,0.3934958498350004,0,On,0.06623109499321964,0,On,0.48623508813708727,0.36467631610281537,On,0,0,Off,On,14597.314829023442,20.5555555555556,0.9250000000000003,4154.544321532115,19.542932189789788,0.6746468750000001,1,18077.212275555557,18077.212275555557,Off,0.0,0.0,37.26612481946737,51.666666666666686,46.10666666666668,0.0,51.926749954722254,0.0,0.0,0.0,37.26612481946737,51.926749954722254,51.92674995472226,51.926749954722254,12.43753247303448,19.89667626611571,-0.15887928943989138,8.73017528302469,1.3121004343989766,0.0,9.236100170605994,14364.333372349554,467.31013936788713,-935.4721548937055,-1282.9219557185052,-0.0,-0.0,1125.6642877869524,0.0,2.0,0.04902379902034862,0.0,0,0.4588142554306141,131.99922844444444,-75.7237887423347,0.20284414648301838,9.324234788631724,0.0028622410288237296,35.736635977618384,1.2211818349013512,0.328572129162748,-3772.8229591041118,85.58877693988437,0.5436834545663999,-938.2659085979132,2.7937537042076404
2025-01-01 06:37:00,1.7023483905121042,0.3909091325575575,0.6668324324324324,0.028372473175201737,0.006515152209292625,0.011113873873873872,0.44025824377547434,0.0,0.5874432717366298,0.6746468750000001,0.6668324324324324,0.0,0.0,0.3909091325575575,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.02022356718608797,0.0,On,0.3934958498350004,0,On,0.06623109499321964,0,On,0.48623508813708727,0.36467631610281537,On,0,0,Off,On,14597.314829023442,20.5555555555556,0.9250000000000003,4154.544321532115,19.542932189789788,0.6746468750000001,1,18077.212275555557,18077.212275555557,Off,0.0,0.0,37.042178787617146,51.666666666666686,46.10666666666668,0.0,51.92121103169756,0.0,0.0,0.0,37.042178787617146,51.92151996631574,51.921674433624844,51.92121103169756,12.43753247303448,20.083917802689815,0.0,8.841685151752538,1.29695843729166,0.0,9.236100170605994,14334.437354314501,406.9953970501815,-924.6511224676043,-1302.7076144344976,-0.0,-0.0,1125.6642877869524,0.0,2.0,0.04931576513506777,0.0,0,0.4615467693975598,131.99922844444444,-85.8341480613951,0.2005135160716652,9.41011681852801,0.0028623650358247984,35.25883901718034,1.2204019703483298,0.3294123323904171,-3830.7837866514647,83.23486216953194,0.5436834545663999,-927.438063944092,2.7869414764877303
2025-01-01 06:38:00,1.7023483905121042,0.3909091325575575,0.6668324324324324,0.028372473175201737,0.006515152209292625,0.011113873873873872,0.44025824377547434,0.0,0.5874432717366298,0.6746468750000001,0.6668324324324324,0.0,0.0,0.3909091325575575,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.02022356718608797,0.0,On,0.3934958498350004,0,On,0.06623109499321964,0,On,0.48623508813708727,0.36467631610281537,On,0,0,Off,On,14597.314829023442,20.5555555555556,0.9250000000000003,4154.544321532115,19.542932189789788,0.6746468750000001,1,18077.212275555557,18077.212275555557,Off,0.0,0.0,36.82460507664507,51.666666666666686,46.10666666666668,0.0,51.91570546315537,0.0,0.0,0.0,36.82460507664507,51.91632140685861,51.91662937871023,51.91570546315537,12.43753247303448,20.265713842681983,0.0,8.946783385097927,1.2826588728776258,0.0,9.236100170605994,14305.190687977238,349.9096414307928,-914.4324219290962,-1322.0322899472583,-0.0,-0.0,1125.6642877869524,0.0,2.0,0.04959837135263455,0.0,0,0.4641916839876987,131.99922844444444,-95.75613888589743,0.19827961057050272,9.492808556653056,0.002862487463042535,34.7957568513963,1.2196457372331146,0.3302022682591326,-3885.614539650433,80.97985954911046,0.5436834545663999,-917.2126319224694,2.780209993373208
2025-01-01 06:39:00,1.7023483905121042,0.3909091325575575,0.6668324324324324,0.028372473175201737,0.006515152209292625,0.011113873873873872,0.44025824377547434,0.0,0.5874432717366298,0.6746468750000001,0.6668324324324324,0.0,0.0,0.3909091325575575,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.02022356718608797,0.0,On,0.3934958498350004,0,On,0.06623109499321964,0,On,0.48623508813708727,0.36467631610281537,On,0,0,Off,On,14597.314829023442,20.5555555555556,0.9250000000000003,4154.544321532115,19.542932189789788,0.6746468750000001,1,18077.212275555557,18077.212275555557,Off,0.0,0.0,36.6130590957028,51.666666666666686,46.10666666666668,0.0,51.910232301537306,0.0,0.0,0.0,36.6130590957028,51.911153382048994,51.911613922304845,51.910232301537306,12.43753247303448,20.442359664670057,0.0,9.04593407108823,1.269150508370012,0.0,9.236100170605994,14276.759667930372,295.87920656491815,-904.7795541921789,-1340.917170843472,-0.0,-0.0,1125.6642877869524,0.0,2.0,0.049872160923277405,0.0,0,0.4667540834856861,131.99922844444444,-105.30227803655049,0.1961359281286264,9.573199012411305,0.0028626083572401606,34.34654417381157,1.2189118236294179,0.3309457729048585,-3937.5220357098915,78.85692074269427,0.5436834545663999,-907.5529766353238,2.773422443144894
2025-01-01 06:40:00,1.7023483905121042,0.3909091325575575,0.6668324324324324,0.028372473175201737,0.006515152209292625,0.011113873873873872,0.44025824377547434,0.0,0.5874432717366298,0.6746468750000001,0.6668324324324324,0.0,0.0,0.3909091325575575,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.02022356718608797,0.0,On,0.3934958498350004,0,On,0.06623109499321964,0,On,0.48623508813708727,0.36467631610281537,On,0,0,Off,On,14597.314829023442,20.5555555555556,0.9250000000000003,4154.544321532115,19.542932189789788,0.6746468750000001,1,18077.212275555557,18077.212275555557,Off,0.0,0.0,36.407242822238295,51.666666666666686,46.10666666666668,0.0,51.90479065051399,0.0,0.0,0.0,36.407242822238295,51.906015045945495,51.906627243661255,51.90479065051399,12.43753247303448,20.614110570274317,0.0,9.139543248648044,1.2563853326146774,0.0,9.236100170605994,14249.159774181731,244.71928350700682,-895.6583376869596,-1359.3801891956743,-0.0,-0.0,1125.6642877869524,0.0,2.0,0.05013760615618906,0.0,0,0.46923838823826985,131.99922844444444,-114.43915343298936,0.19407676263453863,9.650727483839281,0.0028627277625469217,33.91046626314316,1.2181990919394206,0.3316461935561073,-3986.6880112135127,76.8629731884047,0.5436834545663999,-898.4247659324768,2.766428245517164
2025-01-01 06:41:00,1.027701515512104,0.3909091325575575,0.0,0.0171283585918684,0.006515152209292625,0.0,0.44025824377547434,0.0,0.5874432717366298,0.0,0.0,0.0,0.0,0.3909091325575575,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.02022356718608797,0.0,On,0.3934958498350004,0,On,0.06623109499321964,0,On,0.48623508813708727,0.36467631610281537,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,18077.212275555557,Off,0.0,0.0,36.20689243897858,51.666666666666686,46.10666666666668,0.0,51.89937965806284,0.0,0.0,0.0,36.20689243897858,51.90090559443167,51.90166856261609,51.89937965806284,12.43753247303448,20.781192503822304,0.0,9.227972042712043,1.2443183499971788,0.0,9.236100170605994,-374.9251232933832,-3958.279741739647,-887.0365494226534,-1377.4369979848605,-0.0,-0.0,1125.6642877869524,0.0,2.0,0.05039512627970625,0.0,0,0.47164852180790395,131.99922844444444,-123.15241309547534,0.19209702638791165,9.726983342074238,0.002862845720808072,33.48687104872315,1.2175065334975215,0.3323064965195198,-4033.2750757980734,74.99533405842678,0.5436834545663999,-889.7958240368597,2.7592746142063556
2025-01-01 06:42:00,1.027701515512104,0.3909091325575575,0.0,0.0171283585918684,0.006515152209292625,0.0,0.44025824377547434,0.0,0.5874432717366298,0.0,0.0,0.0,0.0,0.3909091325575575,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.02022356718608797,0.0,On,0.3934958498350004,0,On,0.06623109499321964,0,On,0.48623508813708727,0.36467631610281537,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,18077.212275555557,Off,0.0,0.0,36.320074005684916,51.666666666666686,46.10666666666668,0.0,51.89399851138358,0.0,0.0,0.0,36.320074005684916,51.89582426041562,51.89673713493164,51.89399851138358,12.43753247303448,20.678823245993502,0.0,9.161639965274249,1.2329074007851124,0.0,9.236100170605994,-357.27037288027805,-3922.2533593227454,-878.8839285104874,-1366.3626068891915,-0.0,-0.0,1125.6642877869524,0.0,2.0,0.05023742911188023,0.0,0,0.47017263234022766,131.99922844444444,-116.57205377803888,0.19331996722784536,9.680905854543985,0.0028629622718449083,33.71586172990859,1.2179306242103778,0.331811314176635,-3998.316344042484,76.06298471973857,0.5436834545663999,-881.6360030736662,2.752074563178792
2025-01-01 06:43:00,1.027701515512104,0.3909091325575575,0.0,0.0171283585918684,0.006515152209292625,0.0,0.44025824377547434,0.0,0.5874432717366298,0.0,0.0,0.0,0.0,0.3909091325575575,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.02022356718608797,0.0,On,0.3934958498350004,0,On,0.06623109499321964,0,On,0.48623508813708727,0.36467631610281537,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,18077.212275555557,Off,0.0,0.0,36.42940187437041,51.666666666666686,46.10666666666668,0.0,51.88860060934082,0.0,0.0,0.0,36.42940187437041,51.8907270423149,51.89179025880195,51.88860060934082,12.43753247303448,20.57975031523702,0.0,9.099312791703532,1.2221129839767833,0.0,9.236100170605994,-341.54714093866846,-3887.728920694183,-871.1721414869079,-1355.678513494431,-0.0,-0.0,1125.6642877869524,0.0,2.0,0.0500845609157578,0.0,0,0.468741937269986,131.99922844444444,-111.53291523118986,0.1945121686803193,9.635805263312852,0.0028630795790224014,33.93725786668731,1.218341337214044,0.33134535489168815,-3965.538966075715,77.81004538153186,0.5436834545663999,-873.9170563917448,2.744914904836989
2025-01-01 06:44:00,1.027701515512104,0.3909091325575575,0.0,0.0171283585918684,0.006515152209292625,0.0,0.44025824377547434,0.0,0.5874432717366298,0.0,0.0,0.0,0.0,0.3909091325575575,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.02022356718608797,0.0,On,0.3934958498350004,0,On,0.06623109499321964,0,On,0.48623508813708727,0.36467631610281537,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,18077.212275555557,Off,0.0,0.0,36.53520645040643,51.666666666666686,46.10666666666668,0.0,51.883186524910485,0.0,0.0,0.0,36.53520645040643,51.88561448096375,51.886828458990394,51.883186524910485,12.43753247303448,20.483690271302677,0.0,9.04064327101264,1.2118980828754815,0.0,9.236100170605994,-325.8094386470948,-3855.819880963704,-863.8746612953645,-1345.3510348053298,-0.0,-0.0,1125.6642877869524,0.0,2.0,0.049936106320724705,0.0,0,0.4673525491391908,131.99922844444444,-106.12269162871712,0.1956762984072924,9.59226146286856,0.002863197616695813,34.15171233464657,1.218739821584743,0.3309061407942841,-3934.7477930749533,78.9279121112495,0.5436834545663999,-866.6125138340396,2.737852538675141
2025-01-01 06:45:00,1.1601600452875434,0.4137317515413555,0.0,0.019336000754792387,0.006895529192355925,0.0,0.5236694165619842,0.0,0.6364906287255591,0.0,0.0,0.0,0.0,0.4137317515413555,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.024300899280057322,0.0,On,0.47282969052754087,0,On,0.08484829333708485,0,On,0.5166652467821513,0.38749893508661337,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,18077.212275555557,Off,0.0,0.0,36.5914432334597,51.666666666666686,46.10666666666668,0.0,51.87775678195261,0.21140078161574247,581.2762505173501,0.0,36.5914432334597,51.880487070826774,51.88185221526387,51.87775678195261,12.43753247303448,20.390452972680862,0.0,8.985303683592361,1.202228000623204,0.0,9.236100170605994,-180.2616834990174,-3825.667755461635,-856.9666315444323,-1335.3569308249375,-0.0,-0.0,1255.992706457237,0.0,2.0,0.04979179126809751,0.0,0,0.4660019030297146,131.99922844444444,-100.89745913131702,0.19681399481544906,9.55017499663217,0.002863316361428466,34.99868925851485,1.2191268427560538,0.3304913204264922,-3905.760049879366,80.09229441773098,0.5436834545663999,-859.6975641298994,2.7309325854670936
2025-01-01 06:46:00,1.1601600452875434,0.4137317515413555,0.0,0.019336000754792387,0.006895529192355925,0.0,0.5236694165619842,0.0,0.6364906287255591,0.0,0.0,0.0,0.0,0.4137317515413555,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.024300899280057322,0.0,On,0.47282969052754087,0,On,0.08484829333708485,0,On,0.5166652467821513,0.38749893508661337,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,18077.212275555557,Off,0.0,0.0,36.59555942961845,51.666666666666686,46.10666666666668,0.0,51.86007441301961,0.21149560215316357,581.2762505173501,0.0,36.59555942961845,51.79377451644319,51.86007441301961,51.76062456815499,12.43753247303448,20.30224136673113,0.0,8.933041556770663,1.1930702078154536,0.0,9.236100170605994,-165.92780990915935,-3797.295242999754,-850.4247500575069,-1325.9286882693455,-0.0,-0.0,1255.992706457237,0.0,2.0,0.049655051863758,0.0,0,0.4647221574929802,131.99922844444444,-95.99182809705115,0.19789785048903102,9.510740512555032,0.0028634380124494454,35.19436248244133,1.2194932222047288,0.33009908980732405,-3878.4341480124276,81.13890501267367,0.5436834545663999,-853.148945926407,2.724195868900076
2025-01-01 06:47:00,1.1601600452875434,0.4137317515413555,0.0,0.019336000754792387,0.006895529192355925,0.0,0.5236694165619842,0.0,0.6364906287255591,0.0,0.0,0.0,0.0,0.4137317515413555,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.024300899280057322,0.0,On,0.47282969052754087,0,On,0.08484829333708485,0,On,0.5166652467821513,0.38749893508661337,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,18077.212275555557,Off,0.0,0.0,36.59681905437617,51.666666666666686,46.10666666666668,0.0,51.842376007843,0.21159059389844664,581.2762505173501,0.0,36.59681905437617,51.70706138438596,51.842376007843,51.63940407265744,12.43753247303448,20.216483937308332,0.0,8.8836338518191,1.1843942008696209,0.0,9.236100170605994,-152.08624519329328,-3770.5180705504063,-844.2271680043905,-1316.7881052810515,-0.0,-0.0,1255.992706457237,0.0,2.0,0.049521926244425425,0.0,0,0.46347623340848676,131.99922844444444,-91.29084636947883,0.1989582595626262,9.471859653317797,0.0028635603068531616,35.38435390033815,1.2198496166959276,0.32972785275588895,-3852.645288295278,82.1272177448713,0.5436834545663999,-846.9448465094578,2.7176785050673256
2025-01-01 06:48:00,1.1601600452875434,0.4137317515413555,0.0,0.019336000754792387,0.006895529192355925,0.0,0.5236694165619842,0.0,0.6364906287255591,0.0,0.0,0.0,0.0,0.4137317515413555,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.024300899280057322,0.0,On,0.47282969052754087,0,On,0.08484829333708485,0,On,0.5166652467821513,0.38749893508661337,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,18077.212275555557,Off,0.0,0.0,36.59535937492922,51.666666666666686,46.10666666666668,0.0,51.824661994453635,0.21168575489796407,581.2762505173501,0.0,36.59535937492922,51.62034807555094,51.824661994453635,51.5181911160996,12.43753247303448,20.13306310561789,0.0,8.836886463515638,1.1761713699974436,0.0,9.236100170605994,-138.73984687236157,-3745.2317506430136,-838.3533964527275,-1307.9205893435067,-0.0,-0.0,1255.992706457237,0.0,2.0,0.04939224665720109,0.0,0,0.4622625607750749,131.99922844444444,-86.81196398609202,0.19999617623958563,9.434188425417368,0.0028636832255218942,35.568927139515786,1.220196497721208,0.3293762194234476,-3828.284952837664,83.05320219465122,0.5436834545663999,-841.0648073925861,2.7114109398586534
2025-01-01 06:49:00,1.1601600452875434,0.4137317515413555,0.0,0.019336000754792387,0.006895529192355925,0.0,0.5236694165619842,0.0,0.6364906287255591,0.0,0.0,0.0,0.0,0.4137317515413555,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.024300899280057322,0.0,On,0.47282969052754087,0,On,0.08484829333708485,0,On,0.5166652467821513,0.38749893508661337,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,18077.212275555557,Off,0.0,0.0,36.59130450970292,51.666666666666686,46.10666666666668,0.0,51.80693278047407,0.21178108330062462,581.2762505173503,0.0,36.59130450970292,51.53363497156971,51.80693278047407,51.39698606711753,12.43753247303448,20.051872574758566,-0.0036829807970342188,8.792625663588657,1.1683748760670838,0.0,9.236100170605994,-125.87350073428343,-3721.3387954330606,-832.7842180197736,-1299.3129280030457,-0.0,-0.0,1255.992706457237,0.0,2.0,0.049265861634097345,0.0,0,0.4610797220022401,131.99922844444444,-82.55327918847479,0.20101245623312383,9.396964664612433,0.002863806750237801,35.74832023797327,1.2205342913708677,0.32904294385722704,-3805.2562394617,83.91744402863922,0.5436834545663999,-835.4896362626428,2.7054182428692113
2025-01-01 06:50:00,1.1601600452875434,0.4137317515413555,0.0,0.019336000754792387,0.006895529192355925,0.0,0.5236694165619842,0.0,0.6364906287255591,0.0,0.0,0.0,0.0,0.4137317515413555,0,1,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.02653882675438596,0.0,On,0.024300899280057322,0.0,On,0.47282969052754087,0,On,0.08484829333708485,0,On,0.5166652467821513,0.38749893508661337,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,18077.212275555557,Off,0.0,0.0,36.58476834581154,51.666666666666686,46.10666666666668,0.0,51.78918875507314,0.21187657734780244,581.2762505173501,0.0,36.58476834581154,51.44692243665484,51.78918875507314,51.27578927744569,12.43753247303448,19.972814824202224,-0.08274073135337545,8.750694046789413,1.1609795357933497,0.0,9.236100170605994,-113.4695584758515,-3698.748694732705,-827.5016040420976,-1290.9530007136932,-0.0,-0.0,1255.992706457237,0.0,2.0,0.04914263224736789,0.0,0,0.45992641686373015,131.99922844444444,-78.50926421939539,0.20200788282231474,9.36084940434247,0.0028639308635958526,35.92275152958219,1.220863388571119,0.3287268949220388,-3783.4715970262064,84.72290229350116,0.5436834545663999,-830.2013248808206,2.699720838723047
