Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.3289162390706317,0.14523401697534194,0.15964605691995926,0.005481937317843862,0.0024205669495890323,0.0026607676153326543,0.009792568993455448,0.19335443930794546,0.10576923076923077,0.020000000000000004,0.0,0.15964605691995926,0.0,0.1394006836420086,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006940439972987611,0,On,0.007486861118600607,0,On,0.14622518404068915,0.10966888803051683,On,On,3851.218030769231,21.111111111111143,0.8005208676345467,0.0,4.678764728604015,0.10576923076923077,1,3745.4488,3745.4488,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1325.8537066666668,Off,0.0,0,78.72598439132462,51.666666666666686,46.10666666666668,0.0,49.73554000757057,0.0,0.0,0.0,123.00935061144472,49.63963153703763,49.73554000757057,49.59167730177117,12.43753247303448,20.30171298503417,-0.3093981260769709,2.8,2848.55449955969,-1532.4622049607601,-0.0,-0.0,522.9093165296638,0.0,5.0,0.06718797670365452,0.0,0.0,1.713843422538226,329.99807111111113,6.889357221555375,0.23433726015441178,10.089665246560457,0.003400099854279824,36.098428332020845,1.2167314072898197
2025-01-01 00:01:00,0.3289162390706317,0.14523401697534194,0.15964605691995926,0.005481937317843862,0.0024205669495890323,0.0026607676153326543,0.009792568993455448,0.19335443930794546,0.10576923076923077,0.020000000000000004,0.0,0.15964605691995926,0.0,0.1394006836420086,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006940439972987611,0,On,0.007486861118600607,0,On,0.14622518404068915,0.10966888803051683,On,On,3851.218030769231,21.111111111111143,0.8005208676345467,0.0,4.678764728604015,0.10576923076923077,1,3745.4488,3745.4488,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1325.8537066666668,Off,0.0,0,78.39357936445897,51.666666666666686,46.10666666666668,0.0,49.718135820192906,0.0,0.0,0.0,122.48996775696715,49.6232768016499,49.718135820192906,49.575847292378405,12.43753247303448,20.409212366335776,-0.20189874477536662,2.8,2829.266223110486,-1546.1210157165692,-0.0,-0.0,522.9093165296638,0.0,5.0,0.0673730022100807,0.0,0.0,1.7185630876144489,329.99807111111113,1.259891528159912,0.23348964785031284,10.162546450868824,0.0034004425085012034,35.41060954784881,1.2198385251877424
2025-01-01 00:02:00,0.3289162390706317,0.14523401697534194,0.15964605691995926,0.005481937317843862,0.0024205669495890323,0.0026607676153326543,0.009792568993455448,0.19335443930794546,0.10576923076923077,0.020000000000000004,0.0,0.15964605691995926,0.0,0.1394006836420086,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006940439972987611,0,On,0.007486861118600607,0,On,0.14622518404068915,0.10966888803051683,On,On,3851.218030769231,21.111111111111143,0.8005208676345467,0.0,4.678764728604015,0.10576923076923077,1,3745.4488,3745.4488,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1325.8537066666668,Off,0.0,0,78.07274349152753,51.666666666666686,46.10666666666668,0.0,49.70080552387048,0.0,0.0,0.0,121.98866170551177,49.606991120924334,49.70080552387048,49.56008391945127,12.43753247303448,20.512469177129923,-0.09864193398122012,2.8,2810.916858715031,-1559.285909264511,-0.0,-0.0,522.9093165296638,0.0,5.0,0.06755056640790913,0.0,0.0,1.7230924282414,329.99807111111113,-3.9245793193530503,0.2320289962902944,10.208519255161693,0.0034007777776321503,34.748767191838894,1.2194093625112654
2025-01-01 00:03:00,0.3289162390706317,0.14523401697534194,0.15964605691995926,0.005481937317843862,0.0024205669495890323,0.0026607676153326543,0.009792568993455448,0.19335443930794546,0.10576923076923077,0.020000000000000004,0.0,0.15964605691995926,0.0,0.1394006836420086,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006940439972987611,0,On,0.007486861118600607,0,On,0.14622518404068915,0.10966888803051683,On,On,3851.218030769231,21.111111111111143,0.8005208676345467,0.0,4.678764728604015,0.10576923076923077,1,3745.4488,3745.4488,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1325.8537066666668,Off,0.0,0,77.76284983472567,51.666666666666686,46.10666666666668,0.0,49.68354656679776,0.0,0.0,0.0,121.50445286675885,49.5907720914556,49.68354656679776,49.54438485378453,12.43753247303448,20.61171466640603,0.0,2.8,2793.120816618612,-1571.9810011428729,-0.0,-0.0,522.9093165296638,0.0,5.0,0.06772108562570335,0.0,0.0,1.727442064205614,329.99807111111113,-9.025529537410094,0.23063526519301752,10.252968565540929,0.0034011068962022622,34.11128798276296,1.218997151249066
2025-01-01 00:04:00,0.3289162390706317,0.14523401697534194,0.15964605691995926,0.005481937317843862,0.0024205669495890323,0.0026607676153326543,0.009792568993455448,0.19335443930794546,0.10576923076923077,0.020000000000000004,0.0,0.15964605691995926,0.0,0.1394006836420086,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006940439972987611,0,On,0.007486861118600607,0,On,0.14622518404068915,0.10966888803051683,On,On,3851.218030769231,21.111111111111143,0.8005208676345467,0.0,4.678764728604015,0.10576923076923077,1,3745.4488,3745.4488,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1325.8537066666668,Off,0.0,0,77.46335546482347,51.666666666666686,46.10666666666668,0.0,49.66635653538124,0.0,0.0,0.0,121.03649291378666,49.574617440080004,49.66635653538124,49.52874789242939,12.43753247303448,20.70714890403472,0.0,2.8,2777.379575826406,-1584.2270026389529,-0.0,-0.0,522.9093165296638,0.0,5.0,0.06788492063071486,0.0,0.0,1.7316211980253295,329.99807111111113,-12.520768833536362,0.22930441337331364,10.296012464560555,0.0034014300862200836,33.496956570938366,1.2186010275085453
2025-01-01 00:05:00,0.3289162390706317,0.14523401697534194,0.15964605691995926,0.005481937317843862,0.0024205669495890323,0.0026607676153326543,0.009792568993455448,0.19335443930794546,0.10576923076923077,0.020000000000000004,0.0,0.15964605691995926,0.0,0.1394006836420086,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006940439972987611,0,On,0.007486861118600607,0,On,0.14622518404068915,0.10966888803051683,On,On,3851.218030769231,21.111111111111143,0.8005208676345467,0.0,4.678764728604015,0.10576923076923077,1,3745.4488,3745.4488,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1325.8537066666668,Off,0.0,0,77.17354805659134,51.666666666666686,46.10666666666668,0.0,49.64923313572677,0.0,0.0,0.0,120.58366883842397,49.55852500642334,49.64923313572677,49.51317094177163,12.43753247303448,20.7990352059904,0.0,2.8,2763.437322849863,-1596.0532926071212,-0.0,-0.0,522.9093165296638,0.0,5.0,0.06804253887457488,0.0,0.0,1.7356417535438116,329.99807111111113,-14.636731841911008,0.2280316453346432,10.337134198943794,0.003401747558873265,32.904202388637955,1.2182198687900223
2025-01-01 00:06:00,0.3289162390706317,0.14523401697534194,0.15964605691995926,0.005481937317843862,0.0024205669495890323,0.0026607676153326543,0.009792568993455448,0.19335443930794546,0.10576923076923077,0.020000000000000004,0.0,0.15964605691995926,0.0,0.1394006836420086,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006940439972987611,0,On,0.007486861118600607,0,On,0.14622518404068915,0.10966888803051683,On,On,3851.218030769231,21.111111111111143,0.8005208676345467,0.0,4.678764728604015,0.10576923076923077,1,3745.4488,3745.4488,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1325.8537066666668,Off,0.0,0,76.89278352266923,51.666666666666686,46.10666666666668,0.0,49.632174230954305,0.0,0.0,0.0,120.14497425417068,49.542492778091656,49.632174230954305,49.49765205166034,12.43753247303448,20.88761160458588,0.0,2.8,2750.3875478137716,-1607.4865565347,-0.0,-0.0,522.9093165296638,0.0,5.0,0.06819436250176433,0.0,0.0,1.739514498901098,329.99807111111113,-16.25324295042339,0.22681266292874458,10.376461637595508,0.003402059511179472,32.331605663058625,1.2178526612325233
2025-01-01 00:07:00,0.3289162390706317,0.14523401697534194,0.15964605691995926,0.005481937317843862,0.0024205669495890323,0.0026607676153326543,0.009792568993455448,0.19335443930794546,0.10576923076923077,0.020000000000000004,0.0,0.15964605691995926,0.0,0.1394006836420086,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006940439972987611,0,On,0.007486861118600607,0,On,0.14622518404068915,0.10966888803051683,On,On,3851.218030769231,21.111111111111143,0.8005208676345467,0.0,4.678764728604015,0.10576923076923077,1,3745.4488,3745.4488,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1325.8537066666668,Off,0.0,0,76.62056816731032,51.666666666666686,46.10666666666668,0.0,49.61517782615897,0.0,0.0,0.0,119.71963776142238,49.52651887649535,49.61517782615897,49.48218940166355,12.43753247303448,20.973060215861707,0.0,2.8,2737.8605614975395,-1618.546732229727,-0.0,-0.0,522.9093165296638,0.0,5.0,0.06834071618881438,0.0,0.0,1.7432477160066118,329.99807111111113,-17.720053571628846,0.22564406853424082,10.414093203218556,0.0034023661273357374,31.77807109086028,1.2174986258443874
2025-01-01 00:08:00,0.3289162390706317,0.14523401697534194,0.15964605691995926,0.005481937317843862,0.0024205669495890323,0.0026607676153326543,0.009792568993455448,0.19335443930794546,0.10576923076923077,0.020000000000000004,0.0,0.15964605691995926,0.0,0.1394006836420086,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006940439972987611,0,On,0.007486861118600607,0,On,0.14622518404068915,0.10966888803051683,On,On,3851.218030769231,21.111111111111143,0.8005208676345467,0.0,4.678764728604015,0.10576923076923077,1,3745.4488,3745.4488,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1325.8537066666668,Off,0.0,0,76.3564812013759,51.666666666666686,46.10666666666668,0.0,49.598242035273586,0.0,0.0,0.0,119.30700187714983,49.51060152560641,49.598242035273586,49.46678127077283,12.43753247303448,21.055536086709058,0.0,2.8,2725.7657810613246,-1629.250630381933,-0.0,-0.0,522.9093165296638,0.0,5.0,0.06848187694640233,0.0,0.0,1.7468484709002987,329.99807111111113,-19.110935855637383,0.22452293583470662,10.450787515000453,0.0034026675816917784,31.242662006151292,1.2171570982845492
2025-01-01 00:09:00,0.3289162390706317,0.14523401697534194,0.15964605691995926,0.005481937317843862,0.0024205669495890323,0.0026607676153326543,0.009792568993455448,0.19335443930794546,0.10576923076923077,0.020000000000000004,0.0,0.15964605691995926,0.0,0.1394006836420086,0,0.005833333333333337,1,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0028521290204678363,0.0,On,0.006940439972987611,0,On,0.007486861118600607,0,On,0.14622518404068915,0.10966888803051683,On,On,3851.218030769231,21.111111111111143,0.8005208676345467,0.0,4.678764728604015,0.10576923076923077,1,3745.4488,3745.4488,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1325.8537066666668,Off,0.0,0,76.10013449078878,51.666666666666686,46.10666666666668,0.0,49.58136506500294,0.0,0.0,0.0,118.90646014185747,49.494739036812625,49.58136506500294,49.45142602271748,12.43753247303448,21.135182181124218,0.0,2.8,2714.0864628243826,-1639.6138183836438,-0.0,-0.0,522.9093165296638,0.0,5.0,0.06861809997938474,0.0,0.0,1.7503232733951686,329.99807111111113,-20.427066090868713,0.22344658703681028,10.486629347370688,0.0034029640401909205,30.724514286402936,1.2168274664290482
