occupants,plug_loads_other,plug_loads_tv,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.6,0.809,0.248,0.517,0.0,0.252,0,0,0,0
0.6,0.809,0.248,0.517,0.0,0.0,0,0,0,0
0.6,0.819,0.32,0.606,0.0,0.0,0,0,0,0
0.6,0.82,0.331,0.62,0.0,0.168,0,0,0,0
0.6,0.82,0.331,0.62,0.0,0.0,0,0,0,0
0.6,0.82,0.331,0.62,0.0,0.0,0,0,0,0
0.773,0.882,0.572,0.778,0.0,0.0,0,0,0,0
0.8,0.891,0.609,0.803,0.0,0.0,0,0,0,0
0.8,0.891,0.609,0.803,0.0,0.0,0,0,0,0
0.8,0.891,0.609,0.803,0.0,0.0,0,0,0,0
0.627,0.799,0.573,0.545,0.0,0.0,0,0,0,0
0.6,0.785,0.568,0.506,0.0,0.0,0,0,0,0
0.773,0.785,0.568,0.506,0.0,0.168,0,0,0,0
0.8,0.785,0.568,0.506,0.0,0.0,0,0,0,0
0.8,0.745,0.542,0.402,0.0,0.0,0,0,0,0
0.8,0.739,0.538,0.386,0.0,0.0,0,0,0,0
0.8,0.739,0.538,0.386,0.0,0.162,0,0,0,0
0.973,0.79,0.689,0.483,0.0,0.0,0,0,0,0
1.0,0.668,0.289,0.276,0.0,0.0,0,0,0,0
1.0,0.686,0.314,0.325,0.0,0.0,0,0,0,0
1.0,0.654,0.238,0.255,0.0,0.0,0,0,0,0
1.0,0.648,0.224,0.242,0.0,0.0,0,0,0,0
1.0,0.601,0.0811,0.111,0.0,0.0,0,0,0,0
1.0,0.593,0.0591,0.0904,0.0,0.0,0,0,0,0
1.0,0.593,0.0591,0.0904,0.0,0.0,0,0,0,0
1.0,0.593,0.0591,0.0904,0.0,0.0,0,0,0,0
1.0,0.566,0.0216,0.0554,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.586,0.018,0.051,0.0,0.225,0,0,0,0
1.0,0.589,0.0184,0.0511,0.0,0.0,0,0,0,0
0.827,0.565,0.0162,0.0502,0.0,0.118,0,0,0,0
0.8,0.562,0.0159,0.05,0.0,0.178,0,0,0,0
0.8,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.8,0.586,0.0212,0.0678,0.0,0.15,0,0,0,0
0.8,0.589,0.022,0.0705,0.0,0.252,0,0,0,0
0.627,0.565,0.0167,0.0528,0.0,0.0,0,0,0,0
0.6,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.6,0.592,0.0261,0.103,0.0,0.252,0,0,0,0
0.6,0.597,0.0276,0.112,0.0,0.168,0,0,0,0
0.6,0.607,0.0326,0.128,0.0,0.0978,0,0,0,0
0.6,0.609,0.0333,0.131,0.0,0.291,0,0,0,0
0.427,0.568,0.0182,0.0608,0.0,0.0,0,0,0,0
0.4,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.4,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.4,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.4,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.4,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.4,0.65,0.0622,0.204,0.0,0.287,0,0,0,0
0.4,0.664,0.0693,0.228,0.0,0.0,0,0,0,0
0.4,0.664,0.0693,0.228,0.0,0.084,0,0,0,0
0.4,0.664,0.0693,0.228,0.0,0.146,0,0,0,0
0.227,0.62,0.0493,0.149,0.0,0.0,0,0,0,0
0.2,0.613,0.0462,0.136,0.0,0.168,0,0,0,0
0.2,0.613,0.0462,0.136,0.0,0.42,0,0,0,0
0.2,0.613,0.0462,0.136,0.0,0.168,0,0,0,0
0.2,0.613,0.0493,0.133,0.0,0.084,0,0,0,0
0.2,0.613,0.0498,0.133,0.0,0.084,0,0,0,0
0.2,0.613,0.0498,0.133,0.0,0.0,0,0,0,0
0.2,0.613,0.0498,0.133,0.0,0.0,0,0,0,0
0.2,0.613,0.0516,0.13,0.0,0.0,0,0,0,0
0.373,0.657,0.0831,0.199,0.0,0.0,0,0,0,0
0.4,0.664,0.0879,0.21,0.0,0.0,0,0,0,0
0.4,0.664,0.0879,0.21,0.0,0.168,0,0,0,0
0.4,0.664,0.0968,0.209,0.0,0.336,0,0,0,0
0.573,0.664,0.0982,0.208,0.0,0.0,0,0,0,0
0.6,0.664,0.0982,0.208,0.0,0.084,0,0,0,0
0.6,0.664,0.0982,0.208,0.0,0.084,0,0,0,0
0.6,0.664,0.103,0.211,0.867,0.084,0,0,0,0
0.427,0.62,0.0654,0.142,0.133,0.084,0,0,0,0
0.4,0.613,0.0596,0.131,0.0,0.084,0,0,0,0
0.573,0.657,0.0975,0.201,0.0,0.084,0,0,0,0
0.6,0.677,0.113,0.228,0.0,0.0,0,0,0,0
0.6,0.68,0.115,0.231,0.0,0.168,0,0,0,0
0.6,0.68,0.115,0.231,0.0,0.084,0,0,0,0
0.6,0.68,0.115,0.231,0.0,0.0,0,0,0,0
0.6,0.7,0.137,0.273,0.0,0.084,0,0,0,0
0.6,0.703,0.14,0.28,0.0,0.084,0,0,0,0
0.6,0.703,0.14,0.28,0.0,0.0,0,0,0,0
0.6,0.703,0.14,0.28,0.0,0.168,0,0,0,0
0.6,0.723,0.166,0.35,0.0,0.0,0,0,0,0
0.6,0.726,0.17,0.361,0.0,0.0,0,0,0,0
0.773,0.798,0.237,0.496,0.0,0.336,0,0,0,0
0.8,0.809,0.248,0.517,0.0,0.168,0,0,0,0
0.8,0.894,0.411,0.771,0.0,0.084,0,0,0,0
0.8,0.907,0.436,0.81,0.0,0.084,0,0,0,0
0.8,0.907,0.436,0.81,0.0,0.084,0,0,0,0
0.8,0.907,0.436,0.81,0.0,0.0,0,0,0,0
0.8,0.893,0.586,0.804,0.0,0.0,0,0,0,0
0.8,0.891,0.609,0.803,0.0,0.084,0,0,0,0
0.8,0.891,0.609,0.803,0.0,0.0,0,0,0,0
0.8,0.891,0.609,0.803,0.0,0.0,0,0,0,0
0.8,0.864,0.733,0.677,0.0,0.0,0,0,0,0
0.8,0.86,0.752,0.658,0.0,0.0,0,0,0,0
0.8,0.795,0.592,0.526,0.0,0.0,0,0,0,0
0.8,0.785,0.568,0.506,0.0,0.084,0,0,0,0
0.8,0.745,0.542,0.402,0.0,0.0,0,0,0,0
0.8,0.739,0.538,0.386,0.0,0.0,0,0,0,0
0.8,0.687,0.387,0.289,0.0,0.0,0,0,0,0
0.8,0.68,0.364,0.274,0.0,0.0,0,0,0,0
0.8,0.653,0.243,0.246,0.0,0.0,0,0,0,0
0.973,0.648,0.224,0.242,0.0,0.0,0,0,0,0
1.0,0.648,0.224,0.242,0.0,0.0,0,0,0,0
1.0,0.648,0.224,0.242,0.0,0.0,0,0,0,0
1.0,0.601,0.0811,0.111,0.0,0.14,0,0,0,0
1.0,0.593,0.0591,0.0904,0.0,0.0,0,0,0,0
1.0,0.566,0.0216,0.0554,0.0,0.0839,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.586,0.018,0.051,0.0,0.0,0,0,0,0
1.0,0.589,0.0215,0.068,0.0,0.42,0,0,0,0
1.0,0.589,0.022,0.0705,0.0,0.0,0,0,0,0
1.0,0.589,0.022,0.0705,0.0,0.084,0,0,0,0
1.0,0.589,0.022,0.0705,0.0,0.084,0,0,0,0
1.0,0.596,0.0269,0.106,0.0,0.0,0,0,0,0
0.827,0.597,0.0276,0.112,0.0,0.197,0,0,0,0
0.8,0.628,0.0378,0.165,0.0,0.0,0,0,0,0
0.8,0.633,0.0394,0.173,0.867,0.0,0,0,0,0
0.8,0.653,0.0492,0.206,1.0,0.346,0,0,0,0
0.8,0.656,0.0508,0.211,0.2,0.266,0,0,0,0
0.627,0.615,0.0356,0.141,0.0,0.084,0,0,0,0
0.6,0.609,0.0333,0.131,0.0,0.0,0,0,0,0
0.6,0.612,0.0373,0.136,0.0,0.0,0,0,0,0
0.6,0.613,0.038,0.136,0.0,0.0,0,0,0,0
0.6,0.657,0.0571,0.211,0.0,0.08,0,0,0,0
0.6,0.664,0.06,0.223,0.0,0.42,0,0,0,0
0.427,0.664,0.0681,0.227,0.0,0.168,0,0,0,0
0.4,0.664,0.0693,0.228,0.0,0.336,0,0,0,0
0.4,0.664,0.0693,0.228,0.0,0.084,0,0,0,0
0.4,0.664,0.0693,0.228,0.0,0.0,0,0,0,0
0.4,0.664,0.0756,0.223,0.0,0.168,0,0,0,0
0.4,0.62,0.0502,0.148,0.0,0.168,0,0,0,0
0.227,0.568,0.0199,0.0615,0.0,0.0,0,0,0,0
0.2,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.2,0.606,0.0453,0.122,0.0,0.342,0,0,0,0
0.2,0.613,0.0498,0.133,0.0,0.0,0,0,0,0
0.2,0.613,0.0498,0.133,0.867,0.0,0,0,0,0
0.2,0.613,0.0498,0.133,1.0,0.0,0,0,0,0
0.2,0.613,0.0516,0.13,1.0,0.0,0,0,0,0
0.2,0.613,0.0519,0.13,1.0,0.084,0,0,0,0
0.2,0.613,0.0519,0.13,1.0,0.084,0,0,0,0
0.2,0.613,0.0519,0.13,0.267,0.0,0,0,0,0
0.2,0.613,0.0563,0.129,0.0,0.0,0,0,0,0
0.2,0.613,0.057,0.129,0.0,0.252,0,0,0,0
0.2,0.613,0.057,0.129,0.0,0.084,0,0,0,0
0.2,0.613,0.057,0.129,0.0,0.0,0,0,0,0
0.2,0.613,0.0593,0.131,0.0,0.0,0,0,0,0
0.2,0.613,0.0596,0.131,0.0,0.0,0,0,0,0
0.2,0.613,0.0596,0.131,0.0,0.0,0,0,0,0
0.2,0.613,0.0596,0.131,0.0,0.0,0,0,0,0
0.373,0.671,0.107,0.218,0.0,0.084,0,0,0,0
0.4,0.68,0.115,0.231,0.0,0.084,0,0,0,0
0.4,0.68,0.115,0.231,0.0,0.42,0,0,0,0
0.4,0.68,0.115,0.231,0.0,0.084,0,0,0,0
0.4,0.7,0.137,0.273,0.0,0.0,0,0,0,0
0.4,0.703,0.14,0.28,0.0,0.0,0,0,0,0
0.227,0.642,0.0865,0.18,0.0,0.0,0,0,0,0
0.2,0.632,0.0782,0.165,0.0,0.084,0,0,0,0
0.373,0.714,0.158,0.335,0.0,0.0,0,0,0,0
0.4,0.726,0.17,0.361,0.867,0.168,0,0,0,0
0.573,0.798,0.237,0.496,0.133,0.42,0,0,0,0
0.6,0.809,0.248,0.517,0.0,0.0,0,0,0,0
0.427,0.744,0.229,0.442,0.0,0.168,0,0,0,0
0.4,0.734,0.226,0.43,0.0,0.168,0,0,0,0
0.4,0.734,0.226,0.43,0.0,0.0,0,0,0,0
0.573,0.809,0.317,0.595,0.0,0.084,0,0,0,0
0.6,0.81,0.444,0.615,0.0,0.084,0,0,0,0
0.6,0.809,0.461,0.614,0.0,0.0,0,0,0,0
0.6,0.809,0.461,0.614,0.0,0.084,0,0,0,0
0.773,0.88,0.59,0.778,0.0,0.168,0,0,0,0
0.8,0.864,0.733,0.677,0.0,0.084,0,0,0,0
0.8,0.86,0.752,0.658,0.0,0.0,0,0,0,0
0.8,0.86,0.752,0.658,0.0,0.0,0,0,0,0
0.8,0.86,0.752,0.658,0.0,0.168,0,0,0,0
0.8,0.806,0.718,0.519,0.0,0.0,0,0,0,0
0.8,0.798,0.712,0.498,0.0,0.0,0,0,0,0
0.8,0.798,0.712,0.498,0.0,0.0,0,0,0,0
0.8,0.798,0.712,0.498,0.0,0.0,0,0,0,0
0.8,0.744,0.469,0.443,0.0,0.0,0,0,0,0
0.8,0.735,0.432,0.434,0.0,0.0,0,0,0,0
0.8,0.735,0.432,0.434,0.0,0.0,0,0,0,0
0.8,0.735,0.432,0.434,0.0,0.0,0,0,0,0
0.8,0.64,0.146,0.171,0.0,0.0,0,0,0,0
0.8,0.625,0.102,0.131,0.0,0.0,0,0,0,0
0.8,0.625,0.102,0.131,0.0,0.0,0,0,0,0
0.8,0.625,0.102,0.131,0.0,0.0,0,0,0,0
0.8,0.594,0.0412,0.0738,0.0,0.0,0,0,0,0
0.8,0.589,0.0318,0.065,0.0,0.0,0,0,0,0
0.8,0.589,0.0318,0.065,0.0,0.0,0,0,0,0
0.8,0.589,0.0318,0.065,0.0,0.0,0,0,0,0
0.8,0.589,0.0233,0.0564,0.0,0.0,0,0,0,0
0.8,0.589,0.022,0.055,0.0,0.0,0,0,0,0
0.8,0.565,0.0167,0.0507,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.973,0.586,0.0162,0.05,0.0,0.0,0,0,0,0
0.827,0.565,0.0159,0.05,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.973,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.586,0.0212,0.0678,0.867,0.0,0,0,0,0
1.0,0.589,0.022,0.0705,0.133,0.084,0,0,0,0
1.0,0.589,0.022,0.0705,0.0,0.084,0,0,0,0
1.0,0.627,0.0371,0.16,0.0,0.35,0,0,0,0
1.0,0.664,0.0496,0.227,0.0,0.209,0,0,0,0
1.0,0.668,0.0512,0.235,0.0,0.0,0,0,0,0
0.827,0.638,0.041,0.182,0.0,0.168,0,0,0,0
0.8,0.653,0.0492,0.206,0.0,0.168,0,0,0,0
0.8,0.656,0.0508,0.211,0.0,0.084,0,0,0,0
0.8,0.656,0.0508,0.211,0.0,0.0,0,0,0,0
0.8,0.656,0.0508,0.211,0.0,0.0,0,0,0,0
0.8,0.663,0.0588,0.221,0.0,0.084,0,0,0,0
0.8,0.664,0.06,0.223,0.0,0.0,0,0,0,0
0.8,0.708,0.0792,0.298,0.867,0.084,0,0,0,0
0.8,0.715,0.0821,0.309,0.133,0.168,0,0,0,0
0.627,0.671,0.071,0.239,0.0,0.42,0,0,0,0
0.6,0.664,0.0693,0.228,0.0,0.168,0,0,0,0
0.773,0.708,0.0925,0.305,0.0,0.084,0,0,0,0
0.8,0.715,0.096,0.317,0.0,0.0,0,0,0,0
0.8,0.715,0.105,0.31,0.0,0.0,0,0,0,0
0.8,0.715,0.107,0.309,0.0,0.0,0,0,0,0
0.8,0.715,0.107,0.309,0.0,0.084,0,0,0,0
0.8,0.715,0.107,0.309,0.0,0.0,0,0,0,0
0.627,0.715,0.116,0.299,0.867,0.0,0,0,0,0
0.6,0.715,0.118,0.298,1.0,0.168,0,0,0,0
0.6,0.715,0.118,0.298,0.2,0.168,0,0,0,0
0.6,0.715,0.118,0.298,0.0,0.0,0,0,0,0
0.6,0.715,0.123,0.291,0.0,0.336,0,0,0,0
0.6,0.715,0.124,0.29,0.0,0.084,0,0,0,0
0.6,0.671,0.0927,0.221,0.0,0.084,0,0,0,0
0.6,0.664,0.0879,0.21,0.0,0.0,0,0,0,0
0.427,0.62,0.0611,0.14,0.0,0.0,0,0,0,0
0.227,0.568,0.0214,0.0606,0.0,0.0,0,0,0,0
0.2,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.2,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.2,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.2,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.373,0.606,0.0538,0.12,0.0,0.0,0,0,0,0
0.4,0.613,0.0596,0.131,0.0,0.0,0,0,0,0
0.4,0.671,0.107,0.218,0.0,0.0,0,0,0,0
0.573,0.731,0.157,0.309,0.0,0.084,0,0,0,0
0.6,0.739,0.164,0.321,0.0,0.0,0,0,0,0
0.6,0.739,0.164,0.321,0.0,0.0,0,0,0,0
0.6,0.769,0.198,0.385,0.0,0.084,0,0,0,0
0.6,0.774,0.203,0.395,0.0,0.084,0,0,0,0
0.6,0.774,0.203,0.395,0.0,0.0,0,0,0,0
0.6,0.774,0.203,0.395,0.0,0.0,0,0,0,0
0.6,0.804,0.242,0.501,0.0,0.084,0,0,0,0
0.6,0.809,0.248,0.517,0.867,0.42,0,0,0,0
0.6,0.809,0.248,0.517,0.133,0.0,0,0,0,0
0.6,0.809,0.248,0.517,0.0,0.252,0,0,0,0
0.6,0.819,0.32,0.606,0.0,0.0,0,0,0,0
0.6,0.82,0.331,0.62,0.867,0.0,0,0,0,0
0.6,0.82,0.331,0.62,1.0,0.084,0,0,0,0
0.6,0.82,0.331,0.62,0.2,0.168,0,0,0,0
0.773,0.882,0.572,0.778,0.0,0.0,0,0,0,0
0.8,0.891,0.609,0.803,0.0,0.0,0,0,0,0
0.8,0.891,0.609,0.803,0.0,0.252,0,0,0,0
0.8,0.891,0.609,0.803,0.0,0.0,0,0,0,0
0.8,0.864,0.733,0.677,0.0,0.084,0,0,0,0
0.627,0.795,0.592,0.526,0.0,0.0,0,0,0,0
0.6,0.785,0.568,0.506,0.0,0.0,0,0,0,0
0.6,0.785,0.568,0.506,0.0,0.0,0,0,0,0
0.6,0.694,0.391,0.305,0.0,0.084,0,0,0,0
0.6,0.68,0.364,0.274,0.0,0.0,0,0,0,0
0.6,0.68,0.364,0.274,0.0,0.0,0,0,0,0
0.773,0.731,0.515,0.371,0.0,0.0,0,0,0,0
0.973,0.698,0.356,0.344,0.0,0.0,0,0,0,0
1.0,0.692,0.328,0.338,0.0,0.0,0,0,0,0
1.0,0.692,0.328,0.338,0.0,0.0,0,0,0,0
1.0,0.692,0.328,0.338,0.0,0.0,0,0,0,0
1.0,0.634,0.132,0.158,0.0,0.0,0,0,0,0
1.0,0.625,0.102,0.131,0.0,0.0,0,0,0,0
1.0,0.598,0.0648,0.0958,0.0,0.084,0,0,0,0
1.0,0.593,0.0591,0.0904,0.0,0.0,0,0,0,0
1.0,0.566,0.0216,0.0554,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.827,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.05,0.0,0.0,0,0,0,0
0.8,0.586,0.0212,0.0678,0.0,0.203,0,0,0,0
0.8,0.589,0.022,0.0705,0.0,0.084,0,0,0,0
0.8,0.596,0.0269,0.106,0.0,0.0,0,0,0,0
0.8,0.597,0.0276,0.112,0.0,0.0741,0,0,0,0
0.8,0.597,0.0276,0.112,0.0,0.084,0,0,0,0
0.8,0.597,0.0276,0.112,0.0,0.084,0,0,0,0
0.627,0.607,0.0326,0.128,0.0,0.621,0,0,0,0
0.6,0.609,0.0333,0.131,0.0,0.0,0,0,0,0
0.6,0.609,0.0333,0.131,0.0,0.084,0,0,0,0
0.6,0.609,0.0333,0.131,0.0,0.0,0,0,0,0
0.6,0.612,0.0373,0.136,0.0,0.084,0,0,0,0
0.6,0.613,0.038,0.136,0.0,0.168,0,0,0,0
0.427,0.613,0.038,0.136,0.0,0.084,0,0,0,0
0.4,0.613,0.038,0.136,0.0,0.168,0,0,0,0
0.4,0.657,0.0651,0.216,0.0,0.0,0,0,0,0
0.4,0.664,0.0693,0.228,0.0,0.0,0,0,0,0
0.4,0.664,0.0693,0.228,0.0,0.289,0,0,0,0
0.4,0.664,0.0693,0.228,0.0,0.084,0,0,0,0
0.4,0.664,0.0756,0.223,0.0,0.168,0,0,0,0
