Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.2883713672757599,0.14523401697534194,0.09844840176730821,0.2883713672757599,0.14523401697534194,0.09844840176730821,0.009792568993455448,0.19335443930794546,0.06522435897435898,0.020000000000000004,0.0,0.09844840176730821,0.0,0.1394006836420086,0.0,0.005833333333333337,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0028521290204678363,0.0,0.006940439972987611,0.0,0.007486861118600607,0.0,0.14622518404068915,0.10966888803051683,2374.9177856410256,21.111111111111143,0.4936545350413038,0.0,2.885238249305809,0.06522435897435898,0.6166666666666667,2309.6934266666667,3745.4488,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1325.8537066666665,0.0,0.0,76.07305732930895,51.66666666666668,46.10666666666668,0.0,49.23668505938868,0.0,0.0,0.0,118.86415207704522,49.17056104995159,49.23668505938868,49.13749904523304,12.43753247303448,20.820475745144993,-0.056580288497001516,2.8,1284.41782727726,-1599.0366032243512,0.0,0.0,522.9093165296638,0.0,5.0,0.06807852350916829,0.0,0.0,1.7365596563046344,329.99807111111113,-14.37267166907856,0.22825561895808896,10.353475100603486,0.003409032062368807,31.207344467637135,1.2180679308756401
2025-01-01 01:00:00,0.2713010131301238,0.14449072208505465,0.0745014932293143,0.2713010131301238,0.14449072208505465,0.07450149322931432,0.00957865931692036,0.19236337945422907,0.049358974358974364,0.020000000000000004,0.0,0.0745014932293143,0.0,0.13865738875172132,0.0,0.005833333333333337,1.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0026382193439327484,0.0,0.006940439972987611,0.0,0.007486861118600607,0.0,0.14622518404068915,0.10966888803051683,1797.235081025641,21.111111111111143,0.37357640489612176,0.0,2.1834235400152067,0.049358974358974364,0.4666666666666667,1747.8761066666668,3745.4488,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1325.8537066666665,0.0,0.0,73.68572275029524,51.66666666666668,46.10666666666668,0.0,48.24592829544146,0.0,0.0,0.0,115.1339417973363,48.23763715896301,48.25106419271827,48.22835569344698,12.43753247303448,20.775551793128653,-0.06699040482240702,2.5,780.9573879337585,-1524.2521702084564,0.0,0.0,521.7043469994123,0.0,5.0,0.06397980289490211,0.0,0.0,1.6320087275489563,329.99807111111113,-13.729869882838587,0.23016631616540348,10.354685121525387,0.0034280008702611453,43.9782698123716,1.2182993871937426
2025-01-01 02:00:00,0.22095097891743304,0.14374742719476735,0.0,0.22095097891743304,0.14374742719476735,0.0,0.00957865931692036,0.19137231960051268,0.0,0.020000000000000004,0.0,0.0,0.0,0.13791409386143402,0.0,0.005833333333333337,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0026382193439327484,0.0,0.006940439972987611,0.0,0.007486861118600607,0.0,0.14622518404068915,0.10966888803051683,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0.0,0.0,3745.4488,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1325.8537066666665,0.0,0.0,75.98660887619035,51.66666666666668,46.10666666666668,0.0,47.275363252676655,0.0,0.0,0.0,118.7290763690474,47.31230996514018,47.33078332137195,47.275363252676655,12.43753247303448,18.99132673029124,0.0,1.6500000000000001,-769.3296109544149,-1295.9176787096212,0.0,-0.5486880655446207,520.713287145696,0.0,5.0,0.057086680320673516,0.0,2.307331508467938e-05,1.4567662316001686,329.99807111111113,6.423468675054918,0.2599437534772229,9.591534211421711,0.003461585832053116,72.47490163877822,1.2257230123914822
2025-01-01 03:00:00,0.23215705620243687,0.14300413230448003,0.05733977757240569,0.23215705620243687,0.14300413230448003,0.05733977757240569,0.009436052865896969,0.1903812597467963,0.012339743589743591,0.020000000000000004,0.03871440426507711,0.018625373307328576,0.0,0.1371707989711467,0.0,0.005833333333333337,1.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.002495612892909357,0.0,0.006940439972987611,0.0,0.007486861118600607,0.0,0.14622518404068915,0.10966888803051683,449.30877025641024,17.77777777777783,0.09339410122403044,0.0,0.5458558850038017,0.012339743589743591,0.11666666666666667,436.9690266666667,3745.4488,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1325.8537066666665,879.2133333333333,0.0,80.77064740893044,51.66666666666668,46.10666666666668,0.0,47.48813034959551,0.0,0.0,879.2133333333333,126.2041365764538,47.513864925736335,47.526732213806746,47.48813034959551,12.43753247303448,17.466916806729575,-0.04386068512433265,1.6500000000000001,-195.05637537523515,-1164.8654493164731,0.0,0.0,519.5796208409562,0.0,5.0,0.05632091150374641,0.0,0.0,1.4366442995864621,329.99807111111113,0.9206828438716347,0.2889802927493921,8.940801822357665,0.003502021635071241,47.403732250918374,1.2321142604737532
2025-01-01 04:00:00,0.2452685604512846,0.14226083741419274,0.039911514229989814,0.24526856045128456,0.14226083741419274,0.039911514229989814,0.009436052865896969,0.1893901998930799,0.026442307692307692,0.020000000000000004,0.0,0.039911514229989814,0.0,0.1364275040808594,0.0,0.005833333333333337,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.002495612892909357,0.0,0.006940439972987611,0.0,0.007486861118600607,0.0,0.14622518404068915,0.10966888803051683,962.8045076923078,17.77777777777783,0.20013021690863667,0.0,1.1696911821510036,0.026442307692307692,0.25,936.3622,3745.4488,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1325.8537066666665,0.0,0.0,93.50407869602698,51.66666666666668,46.10666666666668,0.0,52.22338848998249,0.0,0.0,0.0,146.10012296254217,52.25604057912105,52.27236662369033,52.22338848998249,12.43753247303448,17.406505324611246,-0.06446873813841941,0.55,187.649737963144,-1281.7600081676912,0.0,0.0,518.5885609872398,0.0,5.0,0.05787166043554705,0.0,0.0,1.4762010921432196,329.99807111111113,-11.983322548712213,0.29152548364206865,8.93087088209947,0.003521140817705224,65.33437096873307,1.2317780985959044
2025-01-01 05:00:00,0.2797113472807279,0.14791990814886355,0.09749071379537803,0.2797113472807279,0.14791990814886355,0.09749071379537805,0.014867602007914064,0.20077323245230097,0.04407051282051282,0.020000000000000004,0.030971523412061684,0.06651919038331636,0.0,0.14208657481553022,0.0,0.005833333333333337,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0027808257949561406,0.0,0.012086776212957924,0.0,0.011324466031594,0.0,0.15377061168691686,0.11532795876518762,1604.6741794871798,17.77777777777783,0.33355036151439443,0.0,1.9494853035850062,0.04407051282051282,0.4166666666666667,1560.6036666666666,3745.4488,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1325.8537066666665,703.3706666666666,0.0,88.0616959257334,51.66666666666668,46.10666666666668,0.0,51.04843160950615,0.2612395582561976,700.2591062507532,703.3706666666666,137.59639988395844,50.254283827264096,51.05648930172562,49.849152243923605,12.43753247303448,17.458092047805945,-0.0616972582036657,-0.25000000000000006,773.9331760972316,-1348.734470299545,0.0,0.0,534.874962753242,0.0,5.0,0.05784790618575642,0.0,0.0,1.4755951643156773,329.99807111111113,-16.881495843644885,0.29462982896885354,9.008761151611983,0.0035721622446710155,66.2654764776232,1.2309038192764552
2025-01-01 06:00:00,0.3392506632808506,0.16804240327981956,0.0919297565717302,0.3392506632808506,0.16804240327981956,0.09192975657173019,0.039886971579484023,0.24410728144495628,0.035256410256410256,0.020000000000000004,0.03871440426507711,0.053215352306653085,0.0,0.16220906994648623,0.0,0.005833333333333337,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0031373419225146203,0.0,0.036749629656969394,0.0,0.027828521516307915,0.0,0.17861848548742545,0.13396386411556904,1283.7393435897436,17.77777777777783,0.26684028921151554,0.0,1.559588242868005,0.035256410256410256,0.3333333333333333,1248.4829333333332,3745.4488,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1325.8537066666665,879.2133333333333,0.0,88.61891547113898,51.66666666666668,46.10666666666668,0.0,51.52818919206411,0.22450714393608454,603.608760856769,879.2133333333333,138.46705542365464,50.51106853011922,51.52818919206411,50.002508199146774,12.43753247303448,17.53154390554429,-0.050917793393537046,0.3,553.1726749277328,-1310.8510789744557,0.0,0.0,601.4890301514316,0.0,5.0,0.057882782924069086,0.0,0.0,1.4764848066518408,329.99807111111113,-21.204619838986737,0.2947842101272037,9.063586079405422,0.0035906679885408872,25.837093358448193,1.2305792590684888
2025-01-01 07:00:00,0.3542365105601675,0.17196824768740743,0.08950841094938007,0.3542365105601675,0.1719682476874074,0.08950841094938009,0.042310429092684225,0.2531440301854319,0.03878205128205128,0.020000000000000004,0.030971523412061684,0.05853688753731839,0.0,0.1661349143540741,0.0,0.005833333333333337,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002923432245979533,0.0,0.03938699684670469,0.0,0.031630811046666395,0.0,0.18187082499010981,0.13640311874258232,1412.1132779487182,17.77777777777783,0.2935243181326671,0.0,1.7155470671548054,0.03878205128205128,0.36666666666666664,1373.3312266666667,3745.4488,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1325.8537066666665,703.3706666666666,0.0,88.37078428893895,51.66666666666668,46.10666666666668,0.0,51.730655375634115,0.35049978940046683,957.3854968272018,703.3706666666666,138.07935045146712,50.315681527390794,51.730655375634115,49.60819460326914,12.43753247303448,17.406412521039332,-0.0736134246596011,-0.55,462.35751680151884,-1404.4101981250892,0.0,0.0,473.04988904214173,3.6378034569902704,2.88375,0.059299017654551804,0.0,0.0,1.5126103859100712,190.32638751333332,-18.39545206425171,0.2969773234161083,9.004207981813567,0.003589097681938846,-53.85412071636043,1.231110062201524
2025-01-01 08:00:00,0.31256930088576496,0.15592947074384336,0.1107945518720413,0.31256930088576496,0.15592947074384336,0.11079455187204132,0.02119250331698369,0.21849218218416586,0.052884615384615384,0.020000000000000004,0.030971523412061684,0.07982302845997963,0.0,0.15009613741051003,0.0,0.005833333333333337,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0022103999908625735,0.0,0.018982103326121116,0.0,0.01836399897015243,0.0,0.15949472921164135,0.11962104690873097,1925.6090153846155,17.77777777777783,0.40026043381727333,0.0,2.3393823643020073,0.052884615384615384,0.5,1872.7244,3745.4488,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1325.8537066666665,703.3706666666666,0.0,89.11839794460704,51.66666666666668,46.10666666666668,0.0,51.78242306640152,0.16699617310613218,455.8978556320008,703.3706666666666,139.2474967884485,50.68852271808781,51.78242306640152,50.141572543930955,12.43753247303448,17.523395871792793,-0.037308598509195434,-1.4,695.6744665658086,-1544.906014963248,0.0,0.0,294.5196686785569,246.37524480609756,1.0,0.061743697355480104,0.0,0.0,1.5749697310073136,65.99961422222222,20.451797465883956,0.2908083307173246,9.004626009876342,0.0035386842517816223,-91.59169155295292,1.2312298872034828
2025-01-01 09:00:00,0.3109188198931447,0.15592947074384336,0.105473016641376,0.3109188198931447,0.15592947074384336,0.10547301664137601,0.02100759936296808,0.2205522461712022,0.049358974358974364,0.020000000000000004,0.030971523412061684,0.0745014932293143,0.0,0.15009613741051003,0.0,0.005833333333333337,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0017825806377923979,0.0,0.019225018725175683,0.0,0.02042406295718876,0.0,0.15949472921164135,0.11962104690873097,1797.235081025641,17.77777777777783,0.37357640489612176,0.0,2.1834235400152067,0.049358974358974364,0.4666666666666667,1747.8761066666668,3745.4488,0.0,22.222222222222285,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1325.8537066666665,703.3706666666666,0.0,87.69397338396031,51.66666666666668,46.10666666666668,0.0,51.4453643515152,0.16960321186300722,459.5450384770569,703.3706666666666,137.02183341243799,50.06984372615422,51.4453643515152,49.38208341347373,12.43753247303448,17.443873485833652,-0.05930525238862909,-0.85,723.3411803289213,-1462.6509789713325,0.0,0.0,296.39482871157765,628.2990003787626,1.0,0.06052212237130719,0.0,0.0,1.5438095688104947,65.99961422222222,92.36224956303515,0.2898072060902912,8.935586076052667,0.0035068416059372263,-19.312215116404687,1.2322086506580463
