Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 03:14:00,1.5567805196817563,0.24230014025344945,0.8934210526315791,0.025946341994695938,0.004038335670890824,0.014890350877192985,0.031213766547273265,0.4853584198011498,0.9902083333333332,0.05,0.0,0.8934210526315791,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,On,14877.518331755497,22.222222222222285,0.7599999999999999,6012.218446022281,26.183590058479535,0.9902083333333332,1,19899.528444444444,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,43.45134957232266,51.666666666666686,46.10666666666668,0.0,50.62032271013764,0.0,0.0,0.0,67.89273370675416,50.62779747427137,50.631534856338234,50.62032271013764,12.43753247303448,21.91381877129007,0.0,3.129990086561878,6.390036236990611,1.1,9.236100170605994,11841.653383030976,-2121.6008780704765,4352.354514623426,-3484.546132704503,-0.0,-0.0,529.7220859787797,0.0,3.0,0.12769824095655008,0.0,0,0.7577779571080696,197.99884266666666,-81.0409019987975,0.16840191248324984,10.047782088387887,0.002686799552324787,77.4967850846632,1.214140673213725,0.8155251818495999,-2170.4052323825435,48.80435431206713,0.1792140197637761,-1242.9113761931774,-416.95255520567736
2025-01-01 03:15:00,1.5567805196817563,0.24230014025344945,0.8934210526315791,0.025946341994695938,0.004038335670890824,0.014890350877192985,0.031213766547273265,0.4853584198011498,0.9902083333333332,0.05,0.0,0.8934210526315791,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,On,14877.518331755497,22.222222222222285,0.7599999999999999,6012.218446022281,26.183590058479535,0.9902083333333332,1,19899.528444444444,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,43.31378226045367,51.666666666666686,46.10666666666668,0.0,50.61309073929159,0.0,0.0,0.0,67.67778478195886,50.62102745421392,50.62499581167509,50.61309073929159,12.43753247303448,21.99794078381839,0.0,3.1268285754408485,6.500946542102506,1.1,9.236100170605994,11812.081015553298,-2118.2149446755107,4310.896486809002,-3507.629904494329,-0.0,-0.0,529.7220859787797,0.0,3.0,0.12802675410536263,0.0,0,0.7597273968256849,197.99884266666666,-87.52949768665023,0.16755037501154443,10.08561843128026,0.0026869710485888354,77.21728928669921,1.2137944975224404,0.8155251818495999,-2167.025038397981,48.810093722470455,0.18055332690554315,-1278.4534187722802,-422.86854044099766
2025-01-01 03:16:00,1.5567805196817563,0.24230014025344945,0.8934210526315791,0.025946341994695938,0.004038335670890824,0.014890350877192985,0.031213766547273265,0.4853584198011498,0.9902083333333332,0.05,0.0,0.8934210526315791,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,On,14877.518331755497,22.222222222222285,0.7599999999999999,6012.218446022281,26.183590058479535,0.9902083333333332,1,19899.528444444444,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,43.17948979755102,51.666666666666686,46.10666666666668,0.0,50.605881810084284,0.0,0.0,0.0,67.46795280867347,50.61427886809282,50.61847739709709,50.605881810084284,12.43753247303448,22.07992018449509,0.0,3.1238252717292543,6.60832833946671,1.1,9.236100170605994,11783.366353135405,-2114.9985713039755,4270.541559245478,-3530.1836553735534,-0.0,-0.0,529.7220859787797,0.0,3.0,0.12834647141586125,0.0,0,0.7616246408956652,197.99884266666666,-93.69040922531843,0.1667254350719904,10.12224820741697,0.0026871419750780935,76.94328003573764,1.2134573260471841,0.8155251818495999,-2163.8139950863765,48.81542378240087,0.18184062685908212,-1313.1679499501158,-428.5089368266865
2025-01-01 03:17:00,1.5567805196817563,0.24230014025344945,0.8934210526315791,0.025946341994695938,0.004038335670890824,0.014890350877192985,0.031213766547273265,0.4853584198011498,0.9902083333333332,0.05,0.0,0.8934210526315791,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,On,14877.518331755497,22.222222222222285,0.7599999999999999,6012.218446022281,26.183590058479535,0.9902083333333332,1,19899.528444444444,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,43.04834171769272,51.666666666666686,46.10666666666668,0.0,50.598695376806276,0.0,0.0,0.0,67.26303393389487,50.60755120566399,50.61197912009285,50.598695376806276,12.43753247303448,22.159842676984677,0.0,3.1209707933059057,6.7123076787172815,1.1,9.236100170605994,11755.477077036012,-2111.9416528948323,4231.2657066960655,-3552.22649353864,-0.0,-0.0,529.7220859787797,0.0,3.0,0.12865776169263388,0.0,0,0.763471877852364,197.99884266666666,-99.5368471596243,0.16592583454383142,10.157719551467,0.0026873123423516465,76.67453360786949,1.2131287918727867,0.8155251818495999,-2160.762071361837,48.82041846700493,0.1830785122556286,-1347.0644702702502,-433.88826905596517
2025-01-01 03:18:00,1.5567805196817563,0.24230014025344945,0.8934210526315791,0.025946341994695938,0.004038335670890824,0.014890350877192985,0.031213766547273265,0.4853584198011498,0.9902083333333332,0.05,0.0,0.8934210526315791,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,On,14877.518331755497,22.222222222222285,0.7599999999999999,6012.218446022281,26.183590058479535,0.9902083333333332,1,19899.528444444444,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,42.92021495731675,51.666666666666686,46.10666666666668,0.0,50.59153091547998,0.0,0.0,0.0,67.06283587080742,50.600843977010854,50.605500507776306,50.59153091547998,12.43753247303448,22.237789093657796,0.0,3.118256375971353,6.81300577549954,1.1,9.236100170605994,11728.38152274111,-2109.034750400152,4193.044633126998,-3573.776534273962,-0.0,-0.0,529.7220859787797,0.0,3.0,0.12896097194064438,0.0,0,0.7652711668683325,197.99884266666666,-105.0823607192048,0.1651503965935758,10.192873939381196,0.002687482160545696,76.41083945045756,1.212808549234622,0.8155251818495999,-2157.859896802078,48.82514640192578,0.1842694078947205,-1380.1536502562542,-439.02016263902874
2025-01-01 03:19:00,1.5567805196817563,0.24230014025344945,0.8934210526315791,0.025946341994695938,0.004038335670890824,0.014890350877192985,0.031213766547273265,0.4853584198011498,0.9902083333333332,0.05,0.0,0.8934210526315791,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,On,14877.518331755497,22.222222222222285,0.7599999999999999,6012.218446022281,26.183590058479535,0.9902083333333332,1,19899.528444444444,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,42.79499299821434,51.666666666666686,46.10666666666668,0.0,50.5843879226268,0.0,0.0,0.0,66.8671765597099,50.594156711391015,50.599041105773125,50.5843879226268,12.43753247303448,22.31383596067848,0.0,3.1156738324993936,6.9105392133957855,1.1,9.236100170605994,11702.048960337312,-2106.269046994421,4155.853879904933,-3594.8510248410494,-0.0,-0.0,529.7220859787797,0.0,3.0,0.12925642982586116,0.0,0,0.7670244523560099,197.99884266666666,-110.34043255591506,0.1643980169871525,10.226962890562415,0.0026876514393982184,76.15199866802159,1.212496271097143,0.8155251818495999,-2155.09871786751,48.82967087308885,0.1854155850269561,-1412.447151632903,-443.9174144844445
2025-01-01 03:20:00,1.5567805196817563,0.24230014025344945,0.8934210526315791,0.025946341994695938,0.004038335670890824,0.014890350877192985,0.031213766547273265,0.4853584198011498,0.9902083333333332,0.05,0.0,0.8934210526315791,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,On,14877.518331755497,22.222222222222285,0.7599999999999999,6012.218446022281,26.183590058479535,0.9902083333333332,1,19899.528444444444,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,42.67256521309654,51.666666666666686,46.10666666666668,0.0,50.57726591417704,0.0,0.0,0.0,66.67588314546335,50.58748895621637,50.59260047723604,50.57726591417704,12.43753247303448,22.38805592967429,0.0,3.1132155140574134,7.00502013534524,1.1,9.236100170605994,11676.449748365263,-2103.6363066482463,4119.668920912909,-3615.466436345538,-0.0,-0.0,529.7220859787797,0.0,3.0,0.12954444558429987,0.0,0,0.7687335752962301,197.99884266666666,-115.32423302347439,0.16366765711845327,10.260027052428725,0.0026878201882707454,75.89782285344872,1.212191647292739,0.8155251818495999,-2152.470356653011,48.83405000476482,0.18651917407822172,-1443.9574688848372,-448.5920562245344
2025-01-01 03:21:00,0.5665721863484231,0.24230014025344945,0.0,0.009442869772473718,0.004038335670890824,0.0,0.031213766547273265,0.4853584198011498,0.0,0.05,0.0,0.0,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,42.55282634935618,51.666666666666686,46.10666666666668,0.0,50.5701644244887,0.0,0.0,0.0,66.48879117086904,50.58084027613535,50.58617820195867,50.5701644244887,12.43753247303448,22.46051811774297,0.0,3.1108742739939235,7.096556425375921,1.1,9.236100170605994,-3225.9629268836384,-2101.1288351680946,-1927.753200229533,-3635.6385333284634,-0.0,-0.0,529.7220859787797,0.0,3.0,0.12982531354838253,0.0,0,0.7704002822958362,197.99884266666666,-120.04647953395448,0.16295833826016345,10.292105092337625,0.0026879884161679283,75.64813315824301,1.2118943830468747,0.8155251818495999,-2149.9671721706336,48.83833700253901,0.18758217602235963,-1474.6977887880316,-453.0554114415015
2025-01-01 03:22:00,0.5665721863484231,0.24230014025344945,0.0,0.009442869772473718,0.004038335670890824,0.0,0.031213766547273265,0.4853584198011498,0.0,0.05,0.0,0.0,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,42.69529782200106,51.666666666666686,46.10666666666668,0.0,50.563083005452334,0.0,0.0,0.0,66.71140284687665,50.57421025219543,50.57977387556698,50.563083005452334,12.43753247303448,22.35972395924079,0.0,3.108643433614545,6.952957145187359,1.1,9.236100170605994,-3188.1168361145183,-2098.739444772575,-1871.7078194167636,-3607.5914218764337,-0.0,-0.0,529.7220859787797,0.0,3.0,0.12943454143046243,0.0,0,0.7680813897645519,197.99884266666666,-110.24750021686427,0.1639703396816922,10.247870832004246,0.00268815613175536,75.82913580413388,1.2123076202327263,0.8155251818495999,-2147.582023758301,48.842578985726135,0.18591186010666866,-1426.5663490924887,-445.1414703242749
2025-01-01 03:23:00,0.5665721863484231,0.24230014025344945,0.0,0.009442869772473718,0.004038335670890824,0.0,0.031213766547273265,0.4853584198011498,0.0,0.05,0.0,0.0,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,42.83336009274298,51.666666666666686,46.10666666666668,0.0,50.55597800130626,0.0,0.0,0.0,66.9271251449109,50.567558030217086,50.57334804467251,50.55597800130626,12.43753247303448,22.261821264386253,0.0,3.1065167426384077,6.814049629945933,1.1,9.236100170605994,-3152.686317639283,-2096.4614256553505,-1818.464600335172,-3580.431156472057,-0.0,-0.0,529.7220859787797,0.0,3.0,0.12905438060193067,0.0,0,0.7658254660035086,197.99884266666666,-101.9772471460058,0.16496038949041028,10.204322272807563,0.0026883241913287456,76.00360403383857,1.2127092691590542,0.8155251818495999,-2145.308228800964,48.84680314561349,0.18428171262893872,-1380.4980033391726,-437.9665969959994
2025-01-01 03:24:00,0.5665721863484231,0.24230014025344945,0.0,0.009442869772473718,0.004038335670890824,0.0,0.031213766547273265,0.4853584198011498,0.0,0.05,0.0,0.0,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,42.96726588387407,51.666666666666686,46.10666666666668,0.0,50.54885014655212,0.0,0.0,0.0,67.13635294355323,50.5608842971844,50.566901372500546,50.54885014655212,12.43753247303448,22.166643716728153,0.0,3.104488327148327,6.679612096043536,1.1,9.236100170605994,-3118.3459943898565,-2094.2884994711158,-1767.58689087434,-3554.1047420259706,-0.0,-0.0,529.7220859787797,0.0,3.0,0.12868423267213783,0.0,0,0.7636289600848277,197.99884266666666,-93.96333834266565,0.16592963060090546,10.162175540829562,0.0026884925817854824,76.17191182868983,1.2130999897059829,0.8155251818495999,-2143.1395070804683,48.85100760935275,0.18269017184151343,-1336.3761809751259,-431.2107098992142
2025-01-01 03:25:00,0.5665721863484231,0.24230014025344945,0.0,0.009442869772473718,0.004038335670890824,0.0,0.031213766547273265,0.4853584198011498,0.0,0.05,0.0,0.0,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,43.0972164569999,51.666666666666686,46.10666666666668,0.0,50.54170013360169,0.0,0.0,0.0,67.33940071406235,50.554189700705564,50.56043448425751,50.54170013360169,12.43753247303448,22.0740589667174,0.0,3.102552643995625,6.549446304335147,1.1,9.236100170605994,-3085.169406411735,-2092.2147603093895,-1718.8738310171368,-3528.569250974991,-0.0,-0.0,529.7220859787797,0.0,3.0,0.12832362682844517,0.0,0,0.7614890781451257,197.99884266666666,-86.32224141552365,0.16687891265391286,10.121362043757681,0.0026886612907820037,76.3343519867233,1.2134803044984301,0.8155251818495999,-2141.0699320265458,48.85517171715631,0.1811358780910586,-1294.0956976506886,-424.7781333664481
2025-01-01 03:26:00,0.5665721863484231,0.24230014025344945,0.0,0.009442869772473718,0.004038335670890824,0.0,0.031213766547273265,0.4853584198011498,0.0,0.05,0.0,0.0,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,43.22339410047567,51.666666666666686,46.10666666666668,0.0,50.53452862134532,0.0,0.0,0.0,67.53655328199324,50.54747485703084,50.55394797487361,50.53452862134532,12.43753247303448,21.983947171494936,0.0,3.1007044476122747,6.4233677154267905,1.1,9.236100170605994,-3053.1084509912994,-2090.2346276497096,-1672.217023641921,-3503.78576512903,-0.0,-0.0,529.7220859787797,0.0,3.0,0.12797213721617678,0.0,0,0.7594032931074126,197.99884266666666,-79.04477184104904,0.16780899906046762,10.081031613617895,0.0026888303065707793,76.49118902872038,1.2138506866278211,0.8155251818495999,-2139.0938952333377,48.85926758362797,0.17961756659389314,-1253.5590879530257,-418.65793568889535
2025-01-01 03:27:00,0.5665721863484231,0.24230014025344945,0.0,0.009442869772473718,0.004038335670890824,0.0,0.031213766547273265,0.4853584198011498,0.0,0.05,0.0,0.0,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,43.345964886810144,51.666666666666686,46.10666666666668,0.0,50.52733623831151,0.0,0.0,0.0,67.72807013564085,50.5407403540087,50.5474424118573,50.52733623831151,12.43753247303448,21.896199175446558,0.0,3.098938765305802,6.3012014459142245,1.1,9.236100170605994,-3022.121352251525,-2088.3428148408357,-1627.505676669088,-3479.718804852288,-0.0,-0.0,529.7220859787797,0.0,3.0,0.12762937631224797,0.0,0,0.7573693053593427,197.99884266666666,-72.1246333780168,0.16872058049688768,10.041921373173953,0.0026889996179427335,76.6426633795857,1.2142115668993039,0.8155251818495999,-2137.2060800454396,48.863265204604204,0.17813402486753843,-1214.6749921247467,-412.8306845443413
2025-01-01 03:28:00,0.5665721863484231,0.24230014025344945,0.0,0.009442869772473718,0.004038335670890824,0.0,0.031213766547273265,0.4853584198011498,0.0,0.05,0.0,0.0,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,43.46508213874153,51.666666666666686,46.10666666666668,0.0,50.52012358536721,0.0,0.0,0.0,67.91419084178364,50.53398675361236,50.540918337734944,50.52012358536721,12.43753247303448,21.810714222486837,0.0,3.0972508779996266,6.182782002017399,1.1,9.236100170605994,-2992.164613101249,-2086.53430695471,-1584.636498134203,-3456.3356428975803,-0.0,-0.0,529.7220859787797,0.0,3.0,0.12729498638068415,0.0,0,0.7553849920491527,197.99884266666666,-65.55105618244855,0.16961429417419974,10.003979083807955,0.0026891692141781456,76.78899680271206,1.2145633430488072,0.8155251818495999,-2135.401440966044,48.86713401133407,0.17668409413261682,-1177.3578195527407,-407.2786785814625
2025-01-01 03:29:00,0.5665721863484231,0.24230014025344945,0.0,0.009442869772473718,0.004038335670890824,0.0,0.031213766547273265,0.4853584198011498,0.0,0.05,0.0,0.0,0.0,0.22771680692011612,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.057893322116192164,0.04341999158714411,On,0,0,Off,0.004450810946637428,0.0,On,0.00063939936546468,0.0,On,0.026123556235171156,0,On,0.014088103635762187,0,On,0.2457290871106294,0.184296815332972,On,0.08735293678789528,0,On,0.08029497015067073,0,On,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,19899.528444444444,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12984.515577777778,Off,0.0,0,43.58088870684105,51.666666666666686,46.10666666666668,0.0,50.51289123784105,0.0,0.0,0.0,68.09513860443914,50.527214593926324,50.53437627196896,50.51289123784105,12.43753247303448,21.7273984527584,0.0,3.095636304509449,6.067952651756997,1.1,9.236100170605994,-2963.1951148451517,-2084.804343021644,-1543.5128593898603,-3433.6058455135767,-0.0,-0.0,529.7220859787797,0.0,3.0,0.1269686339086302,0.0,0,0.7534483740682177,197.99884266666666,-59.31135531035454,0.1704907359668214,9.967156109005082,0.002689339085008488,76.93039593349607,1.2149063857730216,0.8155251818495999,-2133.6751868457186,48.87084382407447,0.17526666606692531,-1141.5273165597193,-401.98554283014084
