Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.0373807795315806,0.2632562949186246,0.38780962593903234,1.0373807795315806,0.2632562949186246,0.3878096259390324,0.05898073336114038,0.5323167128371069,0.3960833333333333,0.05,0.030441204886400744,0.35736842105263167,0.0,0.24867296158529129,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.005086641081871345,0.0,0.001287595022010231,0.0,0.05260649725725881,0.0,0.0620096686592845,0.0,0.26897657351964016,0.20173243013973005,0.07229208561756852,0.0,0.06645100977986543,0.0,5951.007332702198,22.222222222222285,0.304,2404.8873784089124,10.473436023391814,0.3960833333333333,0.4,7959.811377777778,19899.528444444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12984.515577777778,703.3706666666666,0.0,42.71789084702934,51.66666666666668,46.10666666666668,0.0,51.19459928013911,0.10161797460779856,271.60420106347897,703.3706666666666,66.74670444848333,50.100584588873325,51.19851485336403,49.54966167001552,12.43753247303448,21.92977543607852,-0.048044031163480126,2.9429856697024293,4.403498245586897,2.8,9.236100170605994,3179.0389408326505,-129.23681087055465,1469.3991937057015,-3324.463580551213,0.0,0.0,631.7248333211052,0.0,3.0,0.1333327784918265,0.0,0.0,0.7912140350896237,197.99884266666666,-79.22964463944037,0.16720359171536575,10.035376742033172,0.002669818654926816,26.109374060826486,1.2140299083673483,0.8155251818495999,-182.35644438829766,53.119633517742976,0.25089778215018316,-529.0865812660599,-406.40160343715087
2025-01-01 01:00:00,1.098066998276665,0.2446471668257275,0.4764912280701755,1.098066998276665,0.24464716682572749,0.4764912280701755,0.03146809860136683,0.4884877885641872,0.5281111111111111,0.05,0.0,0.4764912280701755,0.0,0.23006383349239418,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06102269087922958,0.045767018159422176,0.0,0.0,0.0047051430007309936,0.0,0.00063939936546468,0.0,0.026123556235171156,0.0,0.014088103635762187,0.0,0.2457290871106294,0.184296815332972,0.08735293678789528,0.0,0.08029497015067073,0.0,7934.676443602932,22.222222222222285,0.40533333333333327,3206.5165045452163,13.964581364522418,0.5281111111111111,0.5333333333333333,10613.081837037036,19899.528444444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12984.515577777778,0.0,0.0,44.58170219687772,51.66666666666668,46.10666666666668,0.0,51.318266096964905,0.0,0.0,0.0,69.65890968262144,51.34461751726129,51.35779322740949,51.318266096964905,12.43753247303448,21.883026810545502,-0.06515754997979896,3.94637327687403,5.74146625289713,2.5,9.236100170605994,5133.828333594307,-1491.6922693877984,1956.7824673301761,-3252.865849846153,0.0,0.0,533.1057867959106,0.0,3.0,0.12869561520721823,0.0,0.0,0.7636965055272343,197.99884266666666,-81.08804695838198,0.16792221414507666,10.018904344751977,0.002673494099079852,34.94611298770049,1.2142785435006755,0.8155251818495999,-1539.1364674653157,47.44419807751712,0.21748150635201097,-888.0416066268125,-361.69243058822764
2025-01-01 02:00:00,1.03459055790957,0.2434736535395885,0.44671052631578956,1.03459055790957,0.24347365353958847,0.44671052631578956,0.03146809860136683,0.45801829264153643,0.4951041666666666,0.05,0.0,0.44671052631578956,0.0,0.22889032020625516,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.0047051430007309936,0.0,0.00063939936546468,0.0,0.026123556235171156,0.0,0.014088103635762187,0.0,0.2457290871106294,0.184296815332972,0.07229208561756852,0.0,0.06645100977986543,0.0,7438.759165877748,22.222222222222285,0.37999999999999995,3006.1092230111403,13.091795029239767,0.4951041666666666,0.5,9949.764222222222,19899.528444444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12984.515577777778,0.0,0.0,43.81894304257262,51.66666666666668,46.10666666666668,0.0,50.87952258884513,0.0,0.0,0.0,68.46709850401972,50.93127121285563,50.95714552486088,50.87952258884513,12.43753247303448,21.972859872587446,-0.045992805454523375,3.6053074881986844,6.491381552677639,1.6500000000000001,9.236100170605994,4526.005199738563,-2039.9309212336568,1464.4466236449384,-3359.332012229613,0.0,0.0,531.541102414392,0.0,3.0,0.12624831350289387,0.0,0.0,0.7491738991699467,197.99884266666666,-84.9630563239645,0.16738474952666463,10.065799449341684,0.002679623710603165,61.57236833545001,1.2139044216314978,0.8155251818495999,-2087.2916232791263,47.36070204546912,0.1804910829954638,-1146.939196141898,-394.72340322430375
2025-01-01 03:00:00,1.012165936348423,0.24230014025344945,0.40203947368421056,1.012165936348423,0.24230014025344945,0.4020394736842106,0.031213766547273265,0.4853584198011498,0.44559374999999996,0.05,0.0,0.40203947368421056,0.0,0.22771680692011612,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057893322116192164,0.04341999158714411,0.0,0.0,0.004450810946637427,0.0,0.00063939936546468,0.0,0.026123556235171156,0.0,0.014088103635762187,0.0,0.2457290871106294,0.184296815332972,0.08735293678789528,0.0,0.08029497015067073,0.0,6694.883249289973,22.222222222222285,0.3419999999999999,2705.4983007100263,11.78261552631579,0.44559374999999996,0.45,8954.7878,19899.528444444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12984.515577777778,0.0,0.0,43.349885951862134,51.66666666666668,46.10666666666668,0.0,50.50926534118854,0.0,0.0,0.0,67.73419679978458,50.523800142473256,50.53106754311561,50.50926534118854,12.43753247303448,21.87662906489331,-0.06667877166074081,3.294856934269855,6.274315616446283,1.6500000000000001,9.236100170605994,3749.086069676578,-1708.278313478503,1084.2404324536508,-3399.614690283667,0.0,0.0,529.7220859787797,0.0,3.0,0.12842474729580086,0.0,0.0,0.7620891401397203,197.99884266666666,-75.904575308508,0.16885109587805805,10.031347595324313,0.0026873101839139284,11.497143383713595,1.214294724330079,0.8155251818495999,-1756.2927066005577,48.014393122054805,0.20355751771920422,-1213.768923106099,-407.4889451502764
2025-01-01 04:00:00,1.2631898235149799,0.24112662696731044,0.5360526315789474,1.2631898235149797,0.24112662696731044,0.5360526315789474,0.031213766547273265,0.5878510569677066,0.5941249999999999,0.05,0.0,0.5360526315789474,0.0,0.2265432936339771,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.004450810946637427,0.0,0.00063939936546468,0.0,0.026123556235171156,0.0,0.014088103635762187,0.0,0.2457290871106294,0.184296815332972,0.14157200100107165,0.0,0.13013322748556982,0.0,8926.510999053298,22.222222222222285,0.4559999999999999,3607.3310676133683,15.71015403508772,0.5941249999999999,0.6,11939.717066666666,19899.528444444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12984.515577777778,0.0,0.0,42.66253026620114,51.66666666666668,46.10666666666668,0.0,50.08028627369398,0.0,0.0,0.0,66.66020354093929,50.121878197885856,50.14267415998181,50.08028627369398,12.43753247303448,21.928001110686637,-0.0478955753660386,3.192853002134492,6.255929760021554,0.55,9.236100170605994,5658.1018445924665,-2787.8526892346877,1728.3279885243098,-3720.862574798349,0.0,0.0,528.1574015972609,0.0,3.0,0.13224251679337976,0.0,0.0,0.7847442804839729,197.99884266666666,-75.70398125974272,0.1681872505722922,10.04942894940733,0.0026864471691656175,72.18716377767593,1.2135141779515193,0.8155251818495999,-2836.1246324425865,48.271943207898694,0.20383161864160781,-1476.4631022122742,-402.5399768767845
2025-01-01 05:00:00,1.2637934282321397,0.24112662696731044,0.4318201754385966,1.2637934282321397,0.24112662696731044,0.4318201754385966,0.0317224306554604,0.7034703031322348,0.4786006944444444,0.05,0.0,0.4318201754385966,0.0,0.2265432936339771,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.004959475054824562,0.0,0.00063939936546468,0.0,0.026123556235171156,0.0,0.014088103635762187,0.0,0.2457290871106294,0.184296815332972,0.20181540568237877,0.0,0.18550906896879102,0.0,7190.800527015157,22.222222222222285,0.36733333333333323,2905.9055822441023,12.655401861598442,0.4786006944444444,0.48333333333333334,9618.105414814814,19899.528444444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12984.515577777778,0.0,0.0,42.03139168849243,51.66666666666668,46.10666666666668,0.0,49.694558975801876,0.0,0.0,0.0,65.67404951326941,49.72579835683566,49.74141804735256,49.694558975801876,12.43753247303448,21.949348103316474,-0.051692161070335155,1.9742791765967698,5.742962705132331,-0.25000000000000006,9.236100170605994,3742.981718648608,-2335.832901117396,977.1816826219638,-3904.147905942672,0.0,0.0,528.6660657054481,0.0,3.0,0.13352256920173297,0.0,0.0,0.7923402778268275,197.99884266666666,-72.33696812932459,0.16902178545408345,10.074798518994195,0.002704663069519628,86.19039727745417,1.2128042001442785,0.8155251818495999,-2389.3432348809733,53.51033376357791,0.18908470382893347,-1475.0285397027462,-453.69535991939233
2025-01-01 06:00:00,1.3099711204456228,0.2567278765601105,0.5072626845225837,1.3099711204456228,0.2567278765601104,0.5072626845225836,0.07001429794035555,0.6783491836163784,0.5116076388888888,0.05,0.045661807329601116,0.46160087719298254,0.0,0.24214454322677711,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.0055953051900584794,0.0,0.0015390476187702974,0.0,0.06287994513152678,0.0,0.02597494107843653,0.0,0.26340138447132533,0.19755103835349397,0.1716937033417252,0.0,0.15782114822718044,0.0,7686.71780474034,22.222222222222285,0.3926666666666666,3106.3128637781783,13.528188196881093,0.5116076388888888,0.5166666666666667,10281.42302962963,19899.528444444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12984.515577777778,1055.056,0.0,42.304378310223974,51.66666666666668,46.10666666666668,0.0,49.99036002010812,0.19548990318873052,498.9251084753039,1055.056,66.10059110972495,49.7661604625899,50.00769847558882,49.636722228350095,12.43753247303448,21.84472117969781,-0.07601769951831377,2.4725049773800603,5.375170736672258,0.3,9.236100170605994,4476.139675648336,-2276.4260492751832,1368.7057481171832,-3739.981850822951,0.0,0.0,598.4093757415022,0.0,3.0,0.13209169760473713,0.0,0.0,0.7838492998185681,197.99884266666666,-69.0056540105541,0.1702060812205052,10.029966675332968,0.002706310247370288,-0.44214503003827393,1.2132330832458833,0.8155251818495999,-2328.1511777163564,51.72512844117382,0.19738976966853763,-1317.3321070837287,-420.2750085772665
2025-01-01 07:00:00,1.2874703569628128,0.2753271051694571,0.5741041376869483,1.2874703569628125,0.2753271051694571,0.5741041376869483,0.1145254995764108,0.5288198573864018,0.5941249999999999,0.05,0.038051506108000926,0.5360526315789474,0.0,0.26074377183612374,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.005213807108918129,0.0,0.0026115884898723417,0.0,0.10670010397762032,0.0,0.04241839954080271,0.0,0.2850709871874168,0.21380324039056256,0.07229208561756852,0.0,0.06645100977986543,0.0,8926.510999053298,22.222222222222285,0.4559999999999999,3607.3310676133683,15.71015403508772,0.5941249999999999,0.6,11939.717066666666,19899.528444444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12984.515577777778,879.2133333333333,0.0,44.292303914090816,51.66666666666668,46.10666666666668,0.0,52.137946165920866,0.29360556293699125,807.4320542484946,879.2133333333333,69.20672486576692,51.18548458617697,52.14293119918634,50.70426876303956,12.43753247303448,21.95194075028187,-0.046906664750743295,2.0238104146053755,5.326324925343965,-0.55,9.236100170605994,5430.253732973818,-2712.8286128262876,1569.880017328026,-4026.4018016608698,0.0,0.0,604.5355916969261,5.453656179776064,1.8165,0.13569766800231775,0.0,0.0,0.8052475967786693,119.88829923466666,-74.39105611553575,0.16916061439952398,10.078934149797538,0.002707367806899502,13.215829131966505,1.2127914712124193,0.8155251818495999,-2766.3873714149167,53.5587585886291,0.20568499339140223,-1604.0447787570906,-433.4062715282518
2025-01-01 08:00:00,1.148224243484577,0.27444936965480105,0.45498133066940455,1.148224243484577,0.2744493696548011,0.4549813306694045,0.10614413573082149,0.5299828855315335,0.46209722222222216,0.05,0.038051506108000926,0.4169298245614036,0.0,0.2598660363214677,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.003942146838450292,0.0,0.0024417290758969043,0.0,0.09976025981647428,0.0,0.044751741705475814,0.0,0.28233598878635674,0.2117519915897675,0.07229208561756852,0.0,0.06645100977986543,0.0,6942.841888152566,22.222222222222285,0.35466666666666663,2805.7019414770643,12.219008693957116,0.46209722222222216,0.4666666666666667,9286.446607407408,19899.528444444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12984.515577777778,879.2133333333333,0.0,43.26183765754676,51.66666666666668,46.10666666666668,0.0,51.814050239592106,0.4515151331589786,1242.9579575520152,879.2133333333333,67.59662133991681,50.475582363788085,51.81422267559444,49.806175989883734,12.43753247303448,21.9151466693042,-0.05196087794244727,1.3441284551186088,4.770515388938524,-1.4,9.236100170605994,3203.7122107547593,-2901.963482548359,614.9338523313124,-4295.430258972523,0.0,0.0,543.5540212578761,368.3582881447572,0.9990000000000001,0.1393550505005584,0.0,0.0,0.8269509798254461,65.933614608,12.746560316840739,0.1699520426606356,10.07240968278515,0.002712703398214603,98.028016588819,1.2135085514228718,0.8155251818495999,-2958.227731116142,56.2642485677828,0.21609809183776862,-1764.7459996167192,-426.0220895290325
2025-01-01 09:00:00,1.2615726231917372,0.2750805231319688,0.6121556437949494,1.2615726231917375,0.2750805231319688,0.6121556437949494,0.10868207337127575,0.5087655498204616,0.5941249999999999,0.05,0.07610301221600185,0.5360526315789474,0.0,0.26049718979863545,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.0031791506761695907,0.0,0.002520592375242643,0.0,0.10298233031986352,0.0,0.05159767956597901,0.0,0.28317752675591373,0.21238314506693523,0.057231234447241736,0.0,0.05260704940906014,0.0,8926.510999053298,22.222222222222285,0.4559999999999999,3607.3310676133683,15.71015403508772,0.5941249999999999,0.6,11939.717066666666,19899.528444444444,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12984.515577777778,1758.4266666666665,0.0,42.687239073365795,51.66666666666668,46.10666666666668,0.0,51.68936549962269,0.5152694744432136,1410.459899693082,1758.4266666666665,66.69881105213405,50.051334776216095,51.68936549962269,49.23231941451281,12.43753247303448,21.915104215111747,-0.053008651596898916,1.2882551069404247,4.800311097476203,-0.85,9.236100170605994,5516.122692045281,-2248.943466120098,1694.221423641504,-4127.313146195289,0.0,0.0,553.7205270705216,1023.1839686182973,0.9990000000000001,0.13729340426662365,0.0,0.0,0.8147169031480531,65.933614608,163.20431211675083,0.17140511507821518,10.100663991285455,0.0027345765647933226,231.0653474736624,1.2141016974960168,0.8155251818495999,-2302.2641834961387,53.32071737604068,0.2107032656430941,-1578.742591530125,-334.36705244173936
