Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 05:50:00,0.48653422375645894,0.32623931635862935,0.0,0.008108903729274315,0.005437321939310489,0.0,0.008242754506973766,0.0,0.21135422523488862,0.2669372440145965,0.0,0.0,0.0,0.15381489029262702,0.1724244260660023,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.0027808257949561406,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.96496345594913,51.666666666666686,46.10666666666668,0.0,46.82221482042113,0.0,0.0,0.0,38.96496345594913,46.83415556190902,46.84012593265297,46.82221482042113,12.43753247303448,HP On,509.7555432705036,13.333333333333371,1.9244479352354371,0.0,0.2626630337965615,0.004274210218035026,0.6059637495646649,505.4813330524686,2123.075098143745,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.281199617047,13.34358471729745,0.0,0.6000000003809531,0.6,9.236100170605994,647.9829874195578,-1607.8664721382083,-153.50188657273864,-0.0,-0.0,273.56007078119205,0.0,1.0,0.00917700300017561,0.0,0.0,0.23408870161153483,65.99961422222222,18.16925994060083,0.36908614182908855,6.885558881497941,0.0034360798103299146,21.01285800026706,1.2486823785614707,0,0,27.262869217549714
2025-01-01 05:51:00,0.48627612757797645,0.32607260269673866,0.0,0.008104602126299607,0.005434543378278978,0.0,0.008242754506973766,0.0,0.21135422523488862,0.266679147836114,0.0,0.0,0.0,0.15381489029262702,0.17225771240411164,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.0027808257949561406,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.95859010499676,51.666666666666686,46.10666666666668,0.0,46.816426064423645,0.0,0.0,0.0,38.95859010499676,46.82868715573258,46.83481770138705,46.816426064423645,12.43753247303448,HP On,511.3602492836536,13.333333333333371,1.9324399356064443,0.0,0.2624095044667974,0.004269643369316547,0.6078929227184227,507.09060591433706,2123.075098143745,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.2868845536495,13.34358471729745,0.0,0.5973240836326223,0.6,9.236100170605994,649.5587950990804,-1556.187421596042,-153.50188657273864,-0.0,-0.0,273.56007078119205,0.0,1.0,0.00917700300017561,0.0,0.0,0.23408870161153483,65.99961422222222,18.14036160697342,0.3691069037368828,6.885865532640564,0.0034362741653013395,21.007147234616284,1.248682232354806,0,0,27.344219630318573
2025-01-01 05:52:00,0.486025257033583,0.32591055633339366,0.0,0.008100420950559717,0.005431842605556561,0.0,0.008242754506973766,0.0,0.21135422523488862,0.2664282772917206,0.0,0.0,0.0,0.15381489029262702,0.17209566604076665,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.0027808257949561406,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.95221779895304,51.666666666666686,46.10666666666668,0.0,46.81063832728794,0.0,0.0,0.0,38.95221779895304,46.823219644002556,46.829510302359864,46.81063832728794,12.43753247303448,HP On,512.9334234560104,13.333333333333371,1.9402741285432785,0.0,0.26216306360166297,0.004265213690057598,0.60978413151832,508.6682097659527,2123.075098143745,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.2763399810383,13.34358471729745,0.0,0.6000000003826791,0.6,9.236100170605994,651.10219790741,-1611.3438172881806,-153.50188657273864,-0.0,-0.0,273.56007078119205,0.0,1.0,0.00917700300017561,0.0,0.0,0.23408870161153483,65.99961422222222,18.110590242946138,0.3691276599916442,6.886172084589473,0.003436468467474728,21.00143802033932,1.24868208618795,0,0,27.432238394637398
2025-01-01 05:53:00,0.4857812447694898,0.325752939981488,0.0,0.008096354079491497,0.005429215666358134,0.0,0.008242754506973766,0.0,0.21135422523488862,0.26618426502762743,0.0,0.0,0.0,0.15381489029262702,0.171938049688861,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.0027808257949561406,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.94584653773363,51.666666666666686,46.10666666666668,0.0,46.8048516088309,0.0,0.0,0.0,38.94584653773363,46.81775302657229,46.82420373544299,46.8048516088309,12.43753247303448,HP On,514.4764224873678,13.333333333333371,1.9479573182257146,0.0,0.2619233510686612,0.00426091395896627,0.6116390110133318,510.21550852840153,2123.075098143745,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.282022006927,13.34358471729745,0.0,0.5973074596387193,0.6,9.236100170605994,652.6146533813236,-1559.127613818454,-153.50188657273864,-0.0,-0.0,273.56007078119205,0.0,1.0,0.00917700300017561,0.0,0.0,0.23408870161153483,65.99961422222222,18.080046685502353,0.3691484105949142,6.886478537381831,0.0034366627168644108,20.99573035701509,1.2486819400608922,0,0,27.541990280836426
2025-01-01 05:54:00,0.48554374657380694,0.3255995313021053,0.0,0.008092395776230115,0.005426658855035088,0.0,0.008242754506973766,0.0,0.21135422523488862,0.2659467668319445,0.0,0.0,0.0,0.15381489029262702,0.1717846410094783,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.0027808257949561406,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.939476321051615,51.666666666666686,46.10666666666668,0.0,46.79906590886945,0.0,0.0,0.0,38.939476321051615,46.812287303295165,46.81889800050803,46.79906590886945,12.43753247303448,HP On,515.9905378585453,13.333333333333371,1.9554959799507095,0.0,0.2616900293390032,0.0042567374929412885,0.6134591174236887,511.73380036560394,2123.075098143745,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.2877021949207,13.34358471729745,0.0,0.6000000003843378,0.6,9.236100170605994,654.0975465244019,-1614.458586402728,-153.50188657273864,-0.0,-0.0,273.56007078119205,0.0,1.0,0.00917700300017561,0.0,0.0,0.23408870161153483,65.99961422222222,18.048824457403278,0.3691691555482337,6.885913116285947,0.0034368569134847144,20.99002424422263,1.2486817939736214,0,0,27.628634043199302
2025-01-01 05:55:00,0.48531244111761607,0.3254501227372688,0.0,0.008088540685293601,0.005424168712287814,0.0,0.008242754506973766,0.0,0.21135422523488862,0.2657154613757537,0.0,0.0,0.0,0.15381489029262702,0.17163523244464177,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.0027808257949561406,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.9331071488226,51.666666666666686,46.10666666666668,0.0,46.79328122722055,0.0,0.0,0.0,38.9331071488226,46.806822474024585,46.813593097426605,46.79328122722055,12.43753247303448,HP On,517.4769884783157,13.333333333333371,1.962896224833295,0.0,0.26146278343354096,0.004252677942212809,0.615245919571704,513.2243105361028,2123.075098143745,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.293380545712,13.34358471729745,0.0,0.5972881829310148,0.6,9.236100170605994,655.5521828053612,-1561.6889419926065,-153.50188657273864,-0.0,-0.0,273.56007078119205,0.0,1.0,0.00917700300017561,0.0,0.0,0.23408870161153483,65.99961422222222,18.017010118592054,0.36918989485314335,6.886219412226413,0.003437051057349962,20.98431968154108,1.2486816479261278,0,0,27.7287659963631
2025-01-01 05:56:00,0.48508702715445007,0.32530451970098345,0.0,0.0080847837859075,0.005421741995016391,0.0,0.008242754506973766,0.0,0.21135422523488862,0.2654900474125877,0.0,0.0,0.0,0.15381489029262702,0.17148962940835644,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.0027808257949561406,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.92673902087783,51.666666666666686,46.10666666666668,0.0,46.78749756370118,0.0,0.0,0.0,38.92673902087783,46.80135853861396,46.808289026070355,46.78749756370118,12.43753247303448,HP On,518.9369332371984,13.333333333333371,1.9701638615266142,0.0,0.2612413179623039,0.004248729450283828,0.6170008137393433,514.6882037869146,2123.075098143745,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.29905705999,13.34358471729745,0.0,0.600000000385935,0.6,9.236100170605994,656.9798012190815,-1617.2305539864626,-153.50188657273864,-0.0,-0.0,273.56007078119205,0.0,1.0,0.00917700300017561,0.0,0.0,0.23408870161153483,65.99961422222222,17.98468377342966,0.36921062851118314,6.886525609108752,0.0034372451484744725,20.978616668549712,1.2486815019183992,0,0,27.807485192028807
2025-01-01 05:57:00,0.48486722336558186,0.32516254047930293,0.0,0.008081120389426363,0.0054193756746550486,0.0,0.008242754506973766,0.0,0.21135422523488862,0.2652702436237194,0.0,0.0,0.0,0.15381489029262702,0.1713476501866759,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.0027808257949561406,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.920371936964166,51.666666666666686,46.10666666666668,0.0,46.78171491812837,0.0,0.0,0.0,38.920371936964166,46.79589549691674,46.802985786310934,46.78171491812837,12.43753247303448,HP On,520.3714641615462,13.333333333333371,1.9773043634361176,0.0,0.2610253571783031,0.0042448864454162506,0.6187251157114063,516.12657771613,2123.075098143745,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.3047317384458,13.34358471729745,0.0,0.5972706282584603,0.6,9.236100170605994,658.3815677836131,-1563.9652068630674,-153.50188657273864,-0.0,-0.0,273.56007078119205,0.0,1.0,0.00917700300017561,0.0,0.0,0.23408870161153483,65.99961422222222,17.951919413613595,0.36923135652389283,6.886831706970152,0.0034374391868725613,20.972915204827878,1.2486813559504255,0,0,27.90242017170452
2025-01-01 05:58:00,0.48465276572321137,0.32502401452711627,0.0,0.008077546095386856,0.005417066908785271,0.0,0.008242754506973766,0.0,0.21135422523488862,0.26505578598134893,0.0,0.0,0.0,0.15381489029262702,0.17120912423448925,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.0027808257949561406,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.914005896963445,51.666666666666686,46.10666666666668,0.0,46.77593329031918,0.0,0.0,0.0,38.914005896963445,46.79043334878641,46.79768337802003,46.77593329031918,12.43753247303448,HP On,521.7816193083662,13.333333333333371,1.984322932101619,0.0,0.26081464218138684,0.004241143799962133,0.620420076042649,517.540475508404,2123.075098143745,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.3104045817677,13.34358471729745,0.0,0.6000000003874757,0.6,9.236100170605994,659.7585889245601,-1619.711822101262,-153.50188657273864,-0.0,-0.0,273.56007078119205,0.0,1.0,0.00917700300017561,0.0,0.0,0.23408870161153483,65.99961422222222,17.91878540774048,0.3692520788928118,6.887137705847719,0.003437633172558539,20.967215289955107,1.2486812100221958,0,0,27.97679097497986
2025-01-01 05:59:00,0.48444340749029635,0.32488878246803876,0.0,0.00807405679150494,0.005414813041133979,0.0,0.008242754506973766,0.0,0.21135422523488862,0.2648464277484339,0.0,0.0,0.0,0.15381489029262702,0.17107389217541177,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.0027808257949561406,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.90764090070693,51.666666666666686,46.10666666666668,0.0,46.770152680090696,0.0,0.0,0.0,38.90764090070693,46.784972094076466,46.79238180106935,46.770152680090696,12.43753247303448,HP On,523.1683759291889,13.333333333333371,1.99122446443217,0.0,0.2606089311251378,0.004237496623296154,0.6220868721109576,518.9308793058927,2123.075098143745,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.3160755906465,13.34358471729745,0.0,0.5972540104866684,0.6,9.236100170605994,661.1119049536767,-1565.9880067474942,-153.50188657273864,-0.0,-0.0,273.56007078119205,0.0,1.0,0.00917700300017561,0.0,0.0,0.23408870161153483,65.99961422222222,17.88534481603427,0.36927279561947873,6.887443605778742,0.0034378271055467134,20.96151692351097,1.2486810641336994,0,0,28.067504411398694
2025-01-01 06:00:00,0.48643633229678596,0.32613736906104707,0.0,0.008107272204946432,0.005435622817684118,0.0,0.008599270634532247,0.0,0.21319512463522142,0.26464193702703226,0.0,0.0,0.0,0.1551955648428766,0.17094180421817048,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0031373419225146203,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.901276948025846,51.666666666666686,46.10666666666668,0.0,46.76437308726004,0.0,0.0,0.0,38.901276948025846,46.77951173264041,46.787081055330596,46.76437308726004,12.43753247303448,HP On,524.5326633594972,13.333333333333371,1.998013616023023,0.0,0.26040799660439656,0.004233940422635774,0.6237266233762211,520.2987229368614,2123.075098143745,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.3217447657685,13.34358471729745,0.0,0.6000000003889645,0.6,9.236100170605994,664.6399189391317,-1621.938425312715,-153.50188657273864,-0.0,-0.0,275.75748630908333,0.0,1.0,0.00917700300017561,0.0,0.0,0.23408870161153483,65.99961422222222,17.851655843289848,0.3692935067054321,6.887749406800351,0.0034380209858513875,20.95582010507522,1.248680918284925,0,0,28.13742264369509
2025-01-01 06:01:00,0.48652808962649463,0.32619663844089997,0.0,0.00810880149377491,0.005436610640681666,0.0,0.008599270634532247,0.0,0.21319512463522142,0.264733694356741,0.0,0.0,0.0,0.1551955648428766,0.17100107359802336,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0031373419225146203,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.894787766900656,51.666666666666686,46.10666666666668,0.0,46.758594511644375,0.0,0.0,0.0,38.894787766900656,46.7740522643318,46.78178114067551,46.758594511644375,12.43753247303448,HP On,523.7449233363973,13.333333333333371,1.9942072358492893,0.0,0.2605203619931403,0.004213332363600593,0.622807794503979,519.5315909727967,2123.0723782372106,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.327412107827,13.343693247364682,0.0,0.5972382441013504,0.6,9.236100170605994,663.8146973773288,-1567.7881060815114,-153.503986645783,-0.0,-0.0,275.75748630908333,0.0,1.0,0.009177050395708984,0.0,0.0,0.2340899105856268,65.99961422222222,17.816274377631196,0.36931159694959154,6.8881145706287,0.0034382148134868614,20.949949807737795,1.2486802994483175,0,0,28.223801539950358
2025-01-01 06:02:00,0.48635606956587885,0.3260855244585368,0.0,0.008105934492764647,0.005434758740975613,0.0,0.008599270634532247,0.0,0.21319512463522142,0.26456167429612515,0.0,0.0,0.0,0.1551955648428766,0.17088995961566014,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0031373419225146203,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.88842592148722,51.666666666666686,46.10666666666668,0.0,46.75281697182887,0.0,0.0,0.0,38.88842592148722,46.76859370672539,46.77648207417366,46.75281697182887,12.43753247303448,HP On,525.0651010149845,13.333333333333371,2.0006672402799697,0.0,0.2603297242407726,0.004231950055352533,0.6243680878892142,520.833150959632,2123.0723782372106,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.3341785219905,13.343693247364682,0.0,0.600000000390441,0.6,9.236100170605994,665.1002601686781,-1623.938960597304,-153.503986645783,-0.0,-0.0,275.75748630908333,0.0,1.0,0.009177050395708984,0.0,0.0,0.2340899105856268,65.99961422222222,17.781659490393288,0.3693322964470588,6.888420171505607,0.0034384085869219555,20.944256100063782,1.248680153680173,0,0,28.289383062086966
2025-01-01 06:03:00,0.4861633719749602,0.3259610541110545,0.0,0.008102722866249336,0.005432684235184242,0.0,0.008599270634532247,0.0,0.21319512463522142,0.26436897670520654,0.0,0.0,0.0,0.1551955648428766,0.17076548926817792,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0031373419225146203,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.882065119126054,51.666666666666686,46.10666666666668,0.0,46.74704044885947,0.0,0.0,0.0,38.882065119126054,46.763136041950695,46.771183838496306,46.74704044885947,12.43753247303448,HP On,526.3650860856378,13.333333333333371,2.007134508412711,0.0,0.2601401373817971,0.004228839323409406,0.6259302223906461,522.1362467622284,2123.0723782372106,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.339842154809,13.343693247364682,0.0,0.5972233288179362,0.6,9.236100170605994,666.3662031692111,-1569.3915986189133,-153.503986645783,-0.0,-0.0,275.75748630908333,0.0,1.0,0.009177050395708984,0.0,0.0,0.2340899105856268,65.99961422222222,17.747617420272938,0.369352990308479,6.888725673584879,0.0034386023077165643,20.93856393914222,1.2486800079517182,0,0,28.371652442868772
2025-01-01 06:04:00,0.4859745122865704,0.325839062803705,0.0,0.008099575204776173,0.005430651046728417,0.0,0.008599270634532247,0.0,0.21319512463522142,0.2641801170168167,0.0,0.0,0.0,0.1551955648428766,0.1706434979608284,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0031373419225146203,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.875705359614614,51.666666666666686,46.10666666666668,0.0,46.741264942553435,0.0,0.0,0.0,38.875705359614614,46.75767926986131,46.765886433515256,46.741264942553435,12.43753247303448,HP On,527.6460298526731,13.333333333333371,2.0135076566280965,0.0,0.2599545362216582,0.004225580795158514,0.6274697075983243,523.4204490575146,2123.0723782372106,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.329285347191,13.343693247364682,0.0,0.6000000003918358,0.6,9.236100170605994,667.6131508602313,-1625.7378893924404,-153.503986645783,-0.0,-0.0,275.75748630908333,0.0,1.0,0.009177050395708984,0.0,0.0,0.2340899105856268,65.99961422222222,17.713621344257795,0.36937367853538905,6.889031076903658,0.0034387959758849763,20.932873324553256,1.2486798622629423,0,0,28.43314273766986
2025-01-01 06:05:00,0.4857895627230633,0.3257195971875202,0.0,0.008096492712051054,0.005428659953125336,0.0,0.008599270634532247,0.0,0.21319512463522142,0.2639951674533096,0.0,0.0,0.0,0.1551955648428766,0.17052403234464358,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0031373419225146203,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.86934664285166,51.666666666666686,46.10666666666668,0.0,46.73549045272806,0.0,0.0,0.0,38.86934664285166,46.7522233903109,46.760589859102325,46.73549045272806,12.43753247303448,HP On,528.9087148292336,13.333333333333371,2.019789498713425,0.0,0.25977277439132407,0.004222393061985521,0.6289872195344045,524.6863217672482,2123.0723782372106,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.334946082385,13.343693247364682,0.0,0.5972092184584128,0.6,9.236100170605994,668.8417437940394,-1570.8202029377283,-153.503986645783,-0.0,-0.0,275.75748630908333,0.0,1.0,0.009177050395708984,0.0,0.0,0.2340899105856268,65.99961422222222,17.67952930150549,0.36939436112932517,6.889336381499098,0.003438989591441475,20.9271842558772,1.2486797166138344,0,0,28.511527856178525
2025-01-01 06:06:00,0.48560837578754446,0.32560256198891835,0.0,0.008093472929792407,0.005426709366481972,0.0,0.008599270634532247,0.0,0.21319512463522142,0.2638139805177908,0.0,0.0,0.0,0.1551955648428766,0.17040699714604174,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0031373419225146203,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.86298896858405,51.666666666666686,46.10666666666668,0.0,46.72971697920067,0.0,0.0,0.0,38.86298896858405,46.74676840315311,46.75529411512934,46.72971697920067,12.43753247303448,HP On,530.1537223834483,13.333333333333371,2.025982945670196,0.0,0.2595947067050693,0.00421927381272145,0.6304834579061276,525.9344485707269,2123.0723782372106,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.3406049877135,13.34369324736468,0.0,0.6000000003931898,0.6,9.236100170605994,670.0526281386977,-1627.3562172120678,-153.50398664578296,-0.0,-0.0,275.75748630908333,0.0,1.0,0.009177050395708984,0.0,0.0,0.2340899105856268,65.99961422222222,17.645406091949077,0.36941503809182336,6.8896415874081,0.003439183154400341,20.921496732694443,1.2486795710043834,0,0,28.569147199434372
2025-01-01 06:07:00,0.485430811562518,0.32548786683012526,0.0,0.008090513526041966,0.005424797780502088,0.0,0.008599270634532247,0.0,0.21319512463522142,0.26363641629276435,0.0,0.0,0.0,0.1551955648428766,0.17029230198724865,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.034977088606322856,0.026232816454742135,On,0,0,Off,0.0031373419225146203,0.0,On,0.005461928712017627,0,On,0.0062677048447192015,0,On,0.17195033118417935,0.12896274838813448,On,0,0,Off,Off,0.0,0.0,38.856632336676746,51.666666666666686,46.10666666666668,0.0,46.723944521788624,0.0,0.0,0.0,38.856632336676746,46.74131430824164,46.74999920146816,46.723944521788624,12.43753247303448,HP On,531.381604763238,13.333333333333371,2.032090765011186,0.0,0.2594201959239232,0.00421622036884117,0.6319590879521857,527.1653843943968,2123.0723782372106,0.0,Off,0.0,23.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3004.346262063863,13.343693247364682,0.0,0.5971958692918997,0.6,9.236100170605994,671.2464295077993,-1572.0926106250465,-153.503986645783,-0.0,-0.0,275.75748630908333,0.0,1.0,0.009177050395708984,0.0,0.0,0.2340899105856268,65.99961422222222,17.611325081261,0.3694357094244191,6.889075449773779,0.003439376664775851,20.915810754585493,1.2486794254345792,0,0,28.643859738313353
