Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.22335008176803967,0.1565762393931262,0.0,0.22335008176803967,0.1565762393931262,0.0,0.008314057732485463,0.0,0.2150360240355542,0.0,0.0,0.0,0.0,0.1565762393931262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0028521290204678363,0.0,0.005461928712017627,0.0,0.0062677048447192015,0.0,0.17195033118417935,0.12896274838813448,0.0,0.0,0.0,0.0,38.41445880757235,51.66666666666668,46.10666666666668,0.0,48.553986794716295,0.0,0.0,0.0,38.41445880757235,48.59789910730529,48.619855263599796,48.553986794716295,12.43753247303448,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,2244.827692622974,0.0,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042.671660792646,15.57954035771822,0.0,1.4325381619108577,2.8,9.236100170605994,167.0231962898061,-371.4610707086488,-167.01301438703638,0.0,0.0,277.31317280736937,0.0,1.0,0.010026046288678361,0.0,0.0,0.2557462559366008,65.99961422222222,56.72303786947314,0.3124895202789549,7.8847566672162195,0.0033577454080264482,22.896659106644833,1.24021590823391,0.0,0.0,17.9126144423494
2025-01-01 01:00:00,0.22221572239133816,0.1558859021180014,0.0,0.22221572239133816,0.1558859021180014,0.0,0.008100148055950374,0.0,0.2141155743353878,0.0,0.0,0.0,0.0,0.1558859021180014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0026382193439327484,0.0,0.005461928712017627,0.0,0.0062677048447192015,0.0,0.17195033118417935,0.12896274838813448,0.0,0.0,0.0,0.0,38.94231999894537,51.66666666666668,46.10666666666668,0.0,48.22744486843013,0.0,0.0,0.0,38.94231999894537,48.27207511195756,48.29439023372129,48.22744486843013,12.43753247303448,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,2235.758271335228,0.0,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3033.605416833545,14.8000007391027,0.0,2.5087108079130096,2.5,9.236100170605994,168.2614016150709,-1306.9067179694953,-150.005505247982,0.0,0.0,276.17881343066784,0.0,1.0,0.009352673400511206,0.0,0.0,0.23856973489934688,65.99961422222222,42.08809343238503,0.3298295765431145,7.525717353740699,0.0033709084850041724,25.076771878898594,1.243623447788523,0.0,0.0,26.425989309610973
2025-01-01 02:00:00,0.22129527269117177,0.1551955648428766,0.0,0.22129527269117177,0.1551955648428766,0.0,0.008100148055950374,0.0,0.21319512463522142,0.0,0.0,0.0,0.0,0.1551955648428766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0026382193439327484,0.0,0.005461928712017627,0.0,0.0062677048447192015,0.0,0.17195033118417935,0.12896274838813448,0.0,0.0,0.0,0.0,39.282644211876374,51.66666666666668,46.10666666666668,0.0,47.92798703093113,0.0,0.0,0.0,39.282644211876374,47.94268149720212,47.95002873033763,47.92798703093113,12.43753247303448,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,2167.6103266851583,0.0,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.967261188312,14.178984080818955,0.0,1.666599076393686,1.6500000000000001,9.236100170605994,161.92542439372437,-1732.4231646053179,-146.41616369673113,0.0,0.0,275.25836373050146,0.0,1.0,0.00892548334562151,0.0,0.0,0.22767289142129904,65.99961422222222,33.08322435995406,0.3448396591558901,7.241616048086013,0.0033857437095413303,27.846652297895847,1.246300076356627,0.0,0.0,35.48525545114954
2025-01-01 03:00:00,0.22390153556616124,0.15687537351526679,0.0,0.22390153556616121,0.15687537351526679,0.0,0.007957541604926984,0.0,0.212274674935055,0.003669319026179209,0.0,0.0,0.0,0.1545052275677518,0.0023701459475149772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.002495612892909357,0.0,0.005461928712017627,0.0,0.0062677048447192015,0.0,0.17195033118417935,0.12896274838813448,0.0,0.0,0.0,0.0,39.56661436301887,51.66666666666668,46.10666666666668,0.0,47.576701904244,0.0,0.0,0.0,39.56661436301887,47.61068319451887,47.62767383965631,47.576701904244,12.43753247303448,3.004331213647811,13.333333333333371,0.027194049824580062,0.0,0.003611089316540403,5.822970963880608e-05,0.003372553445143575,2.946101504009005,2199.900296391434,0.0,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3016.0714791916666,13.602345022085489,0.0,1.5735303729262313,1.6500000000000001,9.236100170605994,165.40267970653997,-1307.0444110434553,-139.25598203813618,0.0,0.0,274.1953075793117,0.0,1.0,0.008899406413895783,0.0,0.0,0.22700771619039067,65.99961422222222,27.45902295171666,0.3596032374667614,6.977392251696463,0.0034010053398416252,24.396131311584018,1.2487947457960027,0.0,0.0,32.394910462651104
2025-01-01 04:00:00,0.5866389505652309,0.3884277899997136,0.0,0.5866389505652309,0.3884277899997136,0.0,0.007957541604926984,0.0,0.21135422523488862,0.35982718372541533,0.007499999999999999,0.0,0.0,0.15381489029262702,0.23242539970708656,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.002495612892909357,0.0,0.005461928712017627,0.0,0.0062677048447192015,0.0,0.17195033118417935,0.12896274838813448,0.0,0.0,0.0,0.0,39.479304734938786,51.66666666666668,46.10666666666668,0.0,47.22434694215193,0.0,0.0,0.0,39.479304734938786,47.277431526037496,47.30397381798028,47.22434694215193,12.43753247303448,303.2978455680332,13.333333333333371,0.836934042858886,0.0,0.28023262336597654,0.004594560359438772,0.36383139828313943,298.7032852085944,2097.2014833575813,0.0,0.0,23.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3001.5945931757833,13.343571388350817,0.0,0.6030607723568067,0.55,9.236100170605994,441.781381980468,-2409.1745037649857,-155.80002621901653,0.0,0.0,273.2748578791453,0.0,1.0,0.009214544180469993,0.0,0.0,0.23504630902998158,65.99961422222222,21.008704752306073,0.3668838686278294,6.861926749980947,0.0034137401518173458,27.522340202107884,1.2493262229347948,0.0,0.0,39.948338495080606
2025-01-01 05:00:00,0.5709607923651979,0.37811647090853345,0.0,0.5709607923651978,0.3781164709085334,0.0,0.008242754506973766,0.0,0.21135422523488862,0.34386381262333543,0.007499999999999999,0.0,0.0,0.15381489029262702,0.22211408061590637,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.0027808257949561406,0.0,0.005461928712017627,0.0,0.0062677048447192015,0.0,0.17195033118417935,0.12896274838813448,0.0,0.0,0.0,0.0,39.095507216878154,51.66666666666668,46.10666666666668,0.0,46.92678564216594,0.0,0.0,0.0,39.095507216878154,46.946589359476896,46.95649121813237,46.92678564216594,12.43753247303448,480.6125599822247,13.333333333333371,1.4878156001986764,0.0,0.264557385594776,0.004306427028559373,0.5854896286303181,476.3061329536653,2019.0297301068197,0.0,0.0,23.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2994.421369317169,13.343584482520315,0.0,-0.3854931558939667,-0.25000000000000006,9.236100170605994,605.0484143561747,-1685.7387072523416,-168.39648362037542,0.0,0.0,273.56007078119205,0.0,1.0,0.009396371457914053,0.0,0.0,0.239684393085705,65.99961422222222,19.272267213133293,0.3685549955258002,6.879320953566507,0.003431107700506272,27.894126406605572,1.2486861199902017,0.0,0.0,36.37725163659524
2025-01-01 06:00:00,0.4882047879912802,0.3246226571760145,0.0,0.4882047879912802,0.3246226571760145,0.0,0.008599270634532247,0.0,0.21319512463522142,0.2589103927215265,0.007499999999999999,0.0,0.0,0.1551955648428766,0.16723959233313787,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0031373419225146203,0.0,0.005461928712017627,0.0,0.0062677048447192015,0.0,0.17195033118417935,0.12896274838813448,0.0,0.0,0.0,0.0,38.71404113602218,51.66666666666668,46.10666666666668,0.0,46.5944842049705,0.0,0.0,0.0,38.71404113602218,46.61896603045434,46.63120694319627,46.5944842049705,12.43753247303448,560.5615291896653,13.333333333333371,2.185765783144574,0.0,0.25477021595339994,0.004140176768126558,0.6732675797731109,556.4213524215388,2091.524040596729,0.0,0.0,23.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3001.2216743709564,13.343691438530227,0.0,0.3084564762274437,0.3,9.236100170605994,694.9889988589927,-1810.9938822119489,-158.59674164917257,0.0,0.0,275.75748630908333,0.0,1.0,0.009251919517625997,0.0,0.0,0.2359996860907687,65.99961422222222,17.266725009416508,0.36991292343012233,6.894894246910861,0.003443843649052076,21.791219346350996,1.2486760730316289,0.0,0.0,31.550808981166764
2025-01-01 07:00:00,2.9801383830219743,1.931925468057162,0.0,2.9801383830219743,1.931925468057162,0.0,0.008385360957997159,0.0,0.2150360240355542,2.741716998028423,0.014999999999999998,0.0,0.0,0.1565762393931262,1.7709742286640358,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.002923432245979533,0.0,0.005461928712017627,0.0,0.0062677048447192015,0.0,0.17195033118417935,0.12896274838813448,0.0,0.0,0.0,0.0,34.77536984394945,51.66666666666668,46.10666666666668,0.0,46.262679042577616,0.0,0.0,0.0,34.77536984394945,46.305242555207506,46.326524311522455,46.262679042577616,12.43753247303448,3735.6625253144293,20.000000000000057,1.3659992538491723,0.0,0.8533595030309609,0.01651095833333334,4.0,3719.151566981096,1922.3050303169678,1.7968465366641284,0.0,23.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3018.242917578738,16.414704924353316,-2.982689963102818,-0.5334823590295924,-0.55,9.236100170605994,3758.266833864639,-2165.404884199657,-245.21520223491,0.0,0.0,277.384476032881,0.4114204311222966,1.0,0.010871443462650747,0.0,0.0,0.2773108044931905,65.99961422222222,-9.564965247761714,0.3060086892295934,8.381584168356875,0.00345594669900619,22.024564673901015,1.2354554947296883,0.0,0.0,37.148918936003724
2025-01-01 08:00:00,3.5642205894777343,1.727020368936298,0.0,3.5642205894777343,1.727020368936298,0.0,0.04932368974310387,0.8332988592592595,0.32345896002895363,2.343139080446418,0.014999999999999998,0.0,0.0,0.20912704132255416,1.5135183276137438,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0022103999908625735,0.0,0.04711328975224129,0.0,0.044622904932214685,0.0,0.24109761738991692,0.18082321304243765,0.0,0.0,833.2988592592593,0.3333333333333333,35.377383474157135,51.66666666666668,46.10666666666668,0.0,51.633274511932505,0.17987273329523631,494.51643184550954,833.2988592592593,35.377383474157135,49.944920745623286,51.63582055851978,49.09819781588139,12.43753247303448,3114.165557243397,20.000000000000057,1.3443211559860353,0.0,0.8196097650698831,0.01651095833333334,4.0,3097.6545989100637,1740.6362418668627,1.357018357043201,0.0,23.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3036.0764734313543,19.612549282514696,-0.17461892280944197,-1.3920830230724754,-1.4,9.236100170605994,3197.281463430604,-2355.202535990705,-347.3477593636386,0.0,0.0,421.90543077698555,16.70050262696014,1.0,0.012495169492906943,0.0,0.0,0.3187291104682731,65.99961422222222,8.558234773860134,0.250277689691275,9.878002819763312,0.0034698775097071685,29.54277076592149,1.2224959471274535,0.0,0.0,42.53719603076014
2025-01-01 09:00:00,2.1581226304908276,1.0223895771293539,0.0,2.1581226304908276,1.0223895771293539,0.0,0.05576482739094835,0.49997931555555564,0.34576450592991775,1.2416139816144058,0.014999999999999998,0.0,0.0,0.2160111737987891,0.8020034033305649,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0017825806377923979,0.0,0.05398224675315596,0.0,0.05774960753153226,0.0,0.2502764606915635,0.18770734551867257,0.0,0.0,499.9793155555556,0.2,34.43172467678049,51.66666666666668,46.10666666666668,0.0,51.38371201541863,0.136502358108865,370.88732388413223,499.9793155555556,34.43172467678049,49.55004366956997,51.38387233801962,48.63304917404466,12.43753247303448,2095.6286567755164,20.000000000000057,1.7555476399631915,0.0,0.8028061053392702,0.01651095833333334,3.7866751831614303,2079.1176984421827,1731.8207805003806,0.3472969179418023,0.0,23.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3046.6696938204755,20.01895781521797,0.0,-0.9780441365216124,-0.85,9.236100170605994,2250.672437801141,-1805.947542433959,-342.9063315617724,0.0,0.0,450.0095952946789,54.36826976960978,1.0,0.012441171788503475,0.0,0.0,0.317351726968064,65.99961422222222,47.94051729271794,0.24545466224405976,10.086941745112833,0.003489956099207728,41.9818664583828,1.2213964576767744,0.0,0.0,40.20111487624975
