occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.598,0.0591,0.0892,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.595,0.0409,0.0725,0.0,0.0,0.19,0.667,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0318,0.0641,0.0,0.0,0.226,0.267,0.733,0.0,0.0,0,0,0,0
1.0,0.594,0.0318,0.0641,0.0,0.0,0.246,0.0,1.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0318,0.0641,0.0,0.0,0.197,0.0,1.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0252,0.0576,0.0,0.0,0.266,0.0,1.0,0.0,0.0,0,0,0,0
1.0,0.594,0.022,0.0543,0.0,0.0,0.321,0.0,1.0,0.0,0.0,0,0,0,0
1.0,0.594,0.022,0.0543,0.0,0.0,0.0197,0.0,0.667,0.0,0.0,0,0,0,0
1.0,0.594,0.022,0.0543,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0189,0.051,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0173,0.0493,0.0,0.0,0.613,0.0,0.0,0.0,0.0867,0,0,0,0
1.0,0.594,0.0173,0.0493,0.0,0.0,0.0295,0.0,0.0,0.0,0.0867,0,0,0,0
1.0,0.594,0.0173,0.0493,0.0,0.0,0.285,0.0,0.0,0.0,0.0867,0,0,0,0
1.0,0.594,0.0166,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0867,0,0,0,0
1.0,0.594,0.0163,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0163,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0163,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0867,0,0,0,0
1.0,0.575,0.016,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
