Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.3204813915228279,0.11327879611405611,0.0,0.005341356525380465,0.0018879799352342684,0.0,0.11037909224279405,0.0,0.1601022992800339,0.0,0.05,0.0,0.0,0.0,0.09869546278072278,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01873728070175439,0.0,On,0.09164181154103966,0,On,0.028508348905736804,0,On,0.09393367593307417,0.0704502569498056,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8232.953653333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4401.635017777778,Off,0.0,0.0,37.09528222953886,51.666666666666686,46.10666666666668,0.0,51.907634676316285,0.0,0.0,0.0,37.09528222953886,51.9162365917371,51.92053754944751,51.907634676316285,12.43753247303448,20.03372582294771,0.0,8.49049465415025,-2.003897565740814,2.8,9.236100170605994,-597.483882352127,-2014.0293514240122,755.333251393169,-1107.8340529664665,-0.0,-0.0,527.9044910964017,0.0,4.0,0.049326224958810234,0.0,0.0,0.8989365112067663,263.9984568888889,-17.554320482062025,0.23009232907191393,9.840860613009834,0.0032830013697056266,61.44855816738573,1.2179295091512803,0.2750810023967224,-2039.9910865984116,25.961735174399273,0.14026207832911308,878.1155340391067,-122.78228264593774
2025-01-01 00:01:00,0.3204813915228279,0.11327879611405611,0.0,0.005341356525380465,0.0018879799352342684,0.0,0.11037909224279405,0.0,0.1601022992800339,0.0,0.05,0.0,0.0,0.0,0.09869546278072278,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01873728070175439,0.0,On,0.09164181154103966,0,On,0.028508348905736804,0,On,0.09393367593307417,0.0704502569498056,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8232.953653333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4401.635017777778,Off,0.0,0.0,37.20399537216483,51.666666666666686,46.10666666666668,0.0,51.90428212638694,0.0,0.0,0.0,37.20399537216483,51.913112984488905,51.9175284135399,51.90428212638694,12.43753247303448,19.93715835092981,0.0,8.433344609172492,-1.9610728799677573,2.8,9.236100170605994,-586.1165928868336,-1991.8114657158267,744.588524259081,-1098.2416700823858,-0.0,-0.0,527.9044910964017,0.0,4.0,0.049174670241290616,0.0,0.0,0.8961745307564526,263.9984568888889,-15.779413900849306,0.23217842194542307,9.822298415391106,0.0032834176861990965,61.83033854897903,1.2218893926536698,0.2749451468056648,-2018.5059282393397,26.694462523513163,0.14002834543993378,868.8372626805349,-124.24873842145387
2025-01-01 00:02:00,0.3204813915228279,0.11327879611405611,0.0,0.005341356525380465,0.0018879799352342684,0.0,0.11037909224279405,0.0,0.1601022992800339,0.0,0.05,0.0,0.0,0.0,0.09869546278072278,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01873728070175439,0.0,On,0.09164181154103966,0,On,0.028508348905736804,0,On,0.09393367593307417,0.0704502569498056,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8232.953653333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4401.635017777778,Off,0.0,0.0,37.30904805287951,51.666666666666686,46.10666666666668,0.0,51.900919783295514,0.0,0.0,0.0,37.30904805287951,51.90998022305345,51.914510442932425,51.900919783295514,12.43753247303448,19.84372774958207,0.0,8.380136526760683,-1.919603674348006,2.8,9.236100170605994,-575.1502878717761,-1971.1247523234442,733.8617412820008,-1088.9927227062542,-0.0,-0.0,527.9044910964017,0.0,4.0,0.049027837424260326,0.0,0.0,0.8934986036936763,263.9984568888889,-14.062056261923402,0.23355673301626206,9.780877816073028,0.0032838352316945474,62.19839341941773,1.222278724333338,0.27481860157394206,-1998.5204751837077,27.395722860263596,0.13980163820938246,859.8752387346105,-126.01349745260971
2025-01-01 00:03:00,0.3204813915228279,0.11327879611405611,0.0,0.005341356525380465,0.0018879799352342684,0.0,0.11037909224279405,0.0,0.1601022992800339,0.0,0.05,0.0,0.0,0.0,0.09869546278072278,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01873728070175439,0.0,On,0.09164181154103966,0,On,0.028508348905736804,0,On,0.09393367593307417,0.0704502569498056,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8232.953653333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4401.635017777778,Off,0.0,0.0,37.410640201114774,51.666666666666686,46.10666666666668,0.0,51.89754797809606,0.0,0.0,0.0,37.410640201114774,51.90683861565982,51.91148393444171,51.89754797809606,12.43753247303448,19.75326249520895,0.0,8.330574315102812,-1.8794054667113007,2.8,9.236100170605994,-564.6180898273828,-1951.8819729162915,724.3001012657857,-1080.0672124483172,-0.0,-0.0,527.9044910964017,0.0,4.0,0.04888547552279692,0.0,0.0,0.8909041559909149,263.9984568888889,-12.45536847546736,0.23490113805565374,9.740316207723371,0.003284255128903394,62.55327225131006,1.222655924391585,0.27470067490715744,-1979.9198544563612,28.037881540069833,0.13958152791378778,851.2091394076065,-126.90903814182084
2025-01-01 00:04:00,0.3204813915228279,0.11327879611405611,0.0,0.005341356525380465,0.0018879799352342684,0.0,0.11037909224279405,0.0,0.1601022992800339,0.0,0.05,0.0,0.0,0.0,0.09869546278072278,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01873728070175439,0.0,On,0.09164181154103966,0,On,0.028508348905736804,0,On,0.09393367593307417,0.0704502569498056,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8232.953653333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4401.635017777778,Off,0.0,0.0,37.50894954222519,51.666666666666686,46.10666666666668,0.0,51.89416702376279,0.0,0.0,0.0,37.50894954222519,51.90368845370207,51.908449168671716,51.89416702376279,12.43753247303448,19.66561013080395,0.0,8.284376545893496,-1.8403350243576029,2.8,9.236100170605994,-554.2023735054879,-1933.951507633475,715.0199315688316,-1071.4473249601378,-0.0,-0.0,527.9044910964017,0.0,4.0,0.04874736173240918,0.0,0.0,0.8883871271896154,263.9984568888889,-10.6595396417517,0.23621309884939212,9.70118900304102,0.0032846772915945044,62.895631827243136,1.2230216069646422,0.27459070787713474,-1962.595295564615,28.643787931139865,0.13936725969826147,842.8062543130169,-127.78632274418531
2025-01-01 00:05:00,0.3204813915228279,0.11327879611405611,0.0,0.005341356525380465,0.0018879799352342684,0.0,0.11037909224279405,0.0,0.1601022992800339,0.0,0.05,0.0,0.0,0.0,0.09869546278072278,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01873728070175439,0.0,On,0.09164181154103966,0,On,0.028508348905736804,0,On,0.09393367593307417,0.0704502569498056,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8232.953653333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4401.635017777778,Off,0.0,0.0,37.604123754274,51.666666666666686,46.10666666666668,0.0,51.89077721719784,0.0,0.0,0.0,37.604123754274,51.90053001360887,51.905406411814404,51.89077721719784,12.43753247303448,19.580644008919833,0.0,8.2412835391161,-1.8023074417773228,2.8,9.236100170605994,-543.8849711104212,-1917.2447125744513,706.1966414740562,-1063.1180444830636,-0.0,-0.0,527.9044910964017,0.0,4.0,0.048613312347168085,0.0,0.0,0.8859441693756197,263.9984568888889,-8.67141772375912,0.2374937664082616,9.663431650218435,0.00328510163790207,63.226013566619145,1.2233762805083677,0.27448809156586984,-1946.4467039189783,29.20199134452689,0.1391583938573934,834.6467110414382,-128.45006956738206
2025-01-01 00:06:00,0.3204813915228279,0.11327879611405611,0.0,0.005341356525380465,0.0018879799352342684,0.0,0.11037909224279405,0.0,0.1601022992800339,0.0,0.05,0.0,0.0,0.0,0.09869546278072278,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01873728070175439,0.0,On,0.09164181154103966,0,On,0.028508348905736804,0,On,0.09393367593307417,0.0704502569498056,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8232.953653333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4401.635017777778,Off,0.0,0.0,37.69629733047221,51.666666666666686,46.10666666666668,0.0,51.887378841948085,0.0,0.0,0.0,37.69629733047221,51.8973635593737,51.90235591808652,51.887378841948085,12.43753247303448,19.49824880177173,-0.0017511982283267002,8.20105582762561,-1.7652336215287296,2.8,9.236100170605994,-533.8557231467814,-1901.6667673473596,697.7550198051023,-1055.0656878126413,-0.0,-0.0,527.9044910964017,0.0,4.0,0.04848316017679127,0.0,0.0,0.8835722356210658,263.9984568888889,-6.694526430541693,0.23874418217147636,9.62634563229578,0.0032855280895699346,63.544910180796876,1.2237204079724024,0.27439226367796576,-1931.3820055495405,29.71523820218092,0.1389544643011447,826.7099472485778,-128.95492744347553
2025-01-01 00:07:00,0.3204813915228279,0.11327879611405611,0.0,0.005341356525380465,0.0018879799352342684,0.0,0.11037909224279405,0.0,0.1601022992800339,0.0,0.05,0.0,0.0,0.0,0.09869546278072278,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01873728070175439,0.0,On,0.09164181154103966,0,On,0.028508348905736804,0,On,0.09393367593307417,0.0704502569498056,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8232.953653333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4401.635017777778,Off,0.0,0.0,37.78560265792767,51.666666666666686,46.10666666666668,0.0,51.88397216939739,0.0,0.0,0.0,37.78560265792767,51.89418934366501,51.89929793079883,51.88397216939739,12.43753247303448,19.41831098038594,-0.08168901961411734,8.163474282748027,-1.7290344602557877,2.8,9.236100170605994,-524.1823469631281,-1887.131099799572,689.6662378403362,-1047.276950776264,-0.0,-0.0,527.9044910964017,0.0,4.0,0.048356739643737746,0.0,0.0,0.8812683083891941,263.9984568888889,-4.809887283265866,0.239965413282692,9.590517838234264,0.0032859565716270513,63.85280972213178,1.22405444641503,0.2743027090725827,-1917.3171250324713,30.18602523289906,0.13875505673107807,818.9777375143146,-129.31149967397843
2025-01-01 00:08:00,0.3204813915228279,0.11327879611405611,0.0,0.005341356525380465,0.0018879799352342684,0.0,0.11037909224279405,0.0,0.1601022992800339,0.0,0.05,0.0,0.0,0.0,0.09869546278072278,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01873728070175439,0.0,On,0.09164181154103966,0,On,0.028508348905736804,0,On,0.09393367593307417,0.0704502569498056,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8232.953653333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4401.635017777778,Off,0.0,0.0,37.87216642047468,51.666666666666686,46.10666666666668,0.0,51.880557458957156,0.0,0.0,0.0,37.87216642047468,51.89100760800361,51.89623268252684,51.880557458957156,12.43753247303448,19.340721906107525,-0.15927809389253156,8.128338295571647,-1.693637687432365,2.8,9.236100170605994,-514.8654808619133,-1873.5621108783216,681.8861189965801,-1039.7391961215899,-0.0,-0.0,527.9044910964017,0.0,4.0,0.04823389174797539,0.0,0.0,0.8790294900138182,263.9984568888889,-3.0307758367250557,0.24115850363128633,9.555892619498449,0.003286387012347389,64.15018091382129,1.2243788339637798,0.2742189556330534,-1904.175244514478,30.613133636156306,0.1385597917124239,811.4334877122011,-129.547368715621
2025-01-01 00:09:00,0.3204813915228279,0.11327879611405611,0.0,0.005341356525380465,0.0018879799352342684,0.0,0.11037909224279405,0.0,0.1601022992800339,0.0,0.05,0.0,0.0,0.0,0.09869546278072278,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01873728070175439,0.0,On,0.09164181154103966,0,On,0.028508348905736804,0,On,0.09393367593307417,0.0704502569498056,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8232.953653333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4401.635017777778,Off,0.0,0.0,37.95610799281859,51.666666666666686,46.10666666666668,0.0,51.87713495858208,0.0,0.0,0.0,37.95610799281859,51.8878185832429,51.89316039557331,51.87713495858208,12.43753247303448,19.26537921183645,-0.23462078816360687,8.095463639541654,-1.6589783340968387,2.8,9.236100170605994,-505.88766393342524,-1860.8665567071444,674.4371056854695,-1032.4405714818677,-0.0,-0.0,527.9044910964017,0.0,4.0,0.04811446634916606,0.0,0.0,0.876853044290579,263.9984568888889,-1.351583547959173,0.2423244492721526,9.522417537488561,0.0032868193431162306,64.43746639373444,1.2246939839040811,0.2741405693443437,-1891.8859532167226,31.01939650957841,0.13836832763573445,804.0623113821026,-129.6252056966331
