Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 05:44:00,5.724656826483992,0.12029266248066267,0.0,0.09541094710806652,0.0020048777080110443,0.0,0.028924487599289707,5.500065542222223,0.14566679666247967,0.0,0.05,0.0,0.0,0.10570932914732933,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.02379114467165813,0,On,0.004721024466040516,0,On,0.08623377509889495,0.06467533132417119,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Lower On,5500.065542222223,1.0,32.48587521003651,51.666666666666686,46.10666666666668,0.0,49.18053222502667,0.3971249744526843,1017.2751225103582,5500.065542222223,32.48587521003651,48.628307839400875,49.18053222502667,48.35219564658799,12.43753247303448,20.909652141176768,0.0,11.331969079757721,0.12296389153150179,0.6,9.236100170605994,-1385.782259977667,-1924.7872837618688,-47.45584548531695,-1501.6711903660794,-0.0,-0.0,300.5541484492912,0.0,2.0,0.05633147597334049,0.0,0,0.7289880170746156,131.99922844444444,-184.6652180608788,0.19250876038312045,9.81690228337091,0.00289188716083941,-5.2197401935599945,1.2169533442330318,0.1377660130600427,-1940.6299793907435,15.842695628874722,0.04966099081826461,31.094807103354736,-78.55065258867168
2025-01-01 05:45:00,5.761041050602744,0.1268586859653501,0.0,0.09601735084337906,0.002114311432755835,0.0,0.05295354371766442,5.500065542222223,0.15802196466285648,0.0,0.05,0.0,0.0,0.11227535263201677,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Lower On,5500.065542222223,1.0,33.08607174223761,51.666666666666686,46.10666666666668,0.0,49.164690093341186,0.12400459427784878,317.51314429868745,5500.065542222223,33.08607174223761,49.00304561456698,49.164690093341186,48.922223375179875,12.43753247303448,20.782681400910402,0.0,11.15632927993073,0.11969966287798238,0.6,9.236100170605994,-1324.703985080216,-1885.7424197326322,-46.93833359738588,-1486.353019868351,-0.0,-0.0,336.32554370947184,0.0,2.0,0.05610762322220847,0.0,0,0.7260911291386123,131.99922844444444,-174.6765089213367,0.194017223286163,9.759687499621908,0.0028918620288337017,-4.596286693736623,1.2174790526779946,0.1373521547193265,-1903.1351857806244,17.39276604799206,0.04967260469975477,31.31490212424501,-78.25323572163089
2025-01-01 05:46:00,5.761041050602744,0.1268586859653501,0.0,0.09601735084337906,0.002114311432755835,0.0,0.05295354371766442,5.500065542222223,0.15802196466285648,0.0,0.05,0.0,0.0,0.11227535263201677,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Lower On,5500.065542222223,1.0,33.72601523465272,51.666666666666686,46.10666666666668,0.0,49.43665628886341,0.12309308464586675,317.51314429868745,5500.065542222223,33.72601523465272,49.43665628886341,49.43665628886342,49.43665628886341,12.43753247303448,20.660322626142843,0.0,10.99224641405926,0.11679126200627331,0.6,9.236100170605994,-1302.0687558051227,-1849.6028595260875,-46.44840169991207,-1471.6500900912797,-0.0,-0.0,336.32554370947184,0.0,2.0,0.05589145487661698,0.0,0,0.7232936854202616,131.99922844444444,-166.7442094233147,0.19548363311102754,9.704116420540117,0.002891839908187818,-4.172191283293863,1.2179860941583553,0.13696439805785046,-1868.264503393144,18.66164386705635,0.049682950285524996,31.511087364631575,-77.95948906454365
2025-01-01 05:47:00,5.761041050602744,0.1268586859653501,0.0,0.09601735084337906,0.002114311432755835,0.0,0.05295354371766442,5.500065542222223,0.15802196466285648,0.0,0.05,0.0,0.0,0.11227535263201677,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Lower On,5500.065542222223,1.0,34.36884911435129,51.666666666666686,46.10666666666668,0.0,49.87021307673518,0.1216673827851506,317.5131442986875,5500.065542222223,34.36884911435129,49.87021307673518,49.87021307673518,49.87021307673518,12.43753247303448,20.541384513892684,0.0,10.838658708009282,0.11422919829959953,0.6,9.236100170605994,-1280.1271697575407,-1815.8737178824285,-45.986716191969776,-1457.4136630473304,-0.0,-0.0,336.32554370947184,0.0,2.0,0.05568090630933262,0.0,0,0.7205689674910675,131.99922844444444,-159.03905041968235,0.19692110975624214,9.651000876428796,0.002891819836953892,-3.7594134617284496,1.218479364671915,0.13660044596759374,-1835.76217486996,19.888456987531463,0.04969206211747888,31.68397484470458,-77.67069103667436
2025-01-01 05:48:00,5.761041050602744,0.1268586859653501,0.0,0.09601735084337906,0.002114311432755835,0.0,0.05295354371766442,5.500065542222223,0.15802196466285648,0.0,0.05,0.0,0.0,0.11227535263201677,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Lower On,5500.065542222223,1.0,35.00785301230928,51.666666666666686,46.10666666666668,0.0,50.303715734797294,0.12027450055373534,317.5131442986875,5500.065542222223,35.00785301230928,50.3037157347973,50.30371573479731,50.303715734797294,12.43753247303448,20.425684017004745,0.0,10.694695095561416,0.11200253215236242,0.6,9.236100170605994,-1259.009017727619,-1784.372898404917,-45.5535943933717,-1443.6173429102264,-0.0,-0.0,336.32554370947184,0.0,2.0,0.05547568549983673,0.0,0,0.7179131963011265,131.99922844444444,-151.71721852686437,0.19833097840764558,9.598091833388782,0.002891801758798933,-3.35737049074627,1.2189595903125283,0.13625841713366385,-1805.4180445490542,21.045146144137313,0.049699979770521825,31.83427867930028,-77.38787307267198
2025-01-01 05:49:00,5.761041050602744,0.1268586859653501,0.0,0.09601735084337906,0.002114311432755835,0.0,0.05295354371766442,5.500065542222223,0.15802196466285648,0.0,0.05,0.0,0.0,0.11227535263201677,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Lower On,5500.065542222223,1.0,35.64321573499194,51.666666666666686,46.10666666666668,0.0,50.73716458555328,0.1189133166163255,317.5131442986875,5500.065542222223,35.64321573499194,50.73716458555328,50.73716458555328,50.73716458555328,12.43753247303448,20.313059185019043,0.0,10.559603706770062,0.11009921251490078,0.6,9.236100170605994,-1238.6658176789338,-1754.9195909783532,-45.149061740989254,-1430.237672987151,-0.0,-0.0,336.32554370947184,0.0,2.0,0.05527553493492325,0.0,0,0.7153230393611291,131.99922844444444,-144.75368840125472,0.199714386509323,9.547461055238273,0.0028917856203366536,-2.965547637687415,1.219427412748691,0.13593668428035138,-1777.0512951962105,22.13170421785736,0.04970674665759935,31.962792107578206,-77.11185384856746
2025-01-01 05:50:00,5.761041050602744,0.1268586859653501,0.0,0.09601735084337906,0.002114311432755835,0.0,0.05295354371766442,5.500065542222223,0.15802196466285648,0.0,0.05,0.0,0.0,0.11227535263201677,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Lower On,5500.065542222223,1.0,36.27510477176122,51.666666666666686,46.10666666666668,0.0,51.17055993560818,0.11758276019310453,317.5131442986875,5500.065542222223,36.27510477176122,51.17055993560818,51.17055993560819,51.17055993560818,12.43753247303448,20.203366372936575,0.0,10.432725282288521,0.1085063638568323,0.6,9.236100170605994,-1219.0624087294443,-1727.3556451421325,-44.7729017172279,-1417.2537411501326,-0.0,-0.0,336.32554370947184,0.0,2.0,0.055080227086360276,0.0,0,0.712795552218587,131.99922844444444,-138.13421128878375,0.2010723260830301,9.497608742494693,0.002891771370786895,-2.583489282516034,1.2198834003519605,0.1356338163893188,-1750.5040532999435,23.14840815781106,0.0497124090168056,32.07036785630611,-76.84326957353402
2025-01-01 05:51:00,5.761041050602744,0.1268586859653501,0.0,0.09601735084337906,0.002114311432755835,0.0,0.05295354371766442,5.500065542222223,0.15802196466285648,0.0,0.05,0.0,0.0,0.11227535263201677,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Lower On,5500.065542222223,1.0,36.903672092655256,51.666666666666686,46.10666666666668,0.0,51.603902077463644,0.11628180823707757,317.5131442986875,5500.065542222223,36.903672092655256,51.603902077463644,51.60390207746365,51.603902077463644,12.43753247303448,20.096475259845988,0.0,10.313472788408772,0.10721052918707803,0.6,9.236100170605994,-1200.16263162746,-1701.539315297497,-44.42469904811893,-1404.6465385855117,-0.0,-0.0,336.32554370947184,0.0,2.0,0.05488955590060458,0.0,0,0.7103280683258679,131.99922844444444,-131.8416367514202,0.20240568561038147,9.44847809240052,0.002891758961679771,-2.2107822902205996,1.2203280685221563,0.13534853429541333,-1725.6365003151234,24.09718501762638,0.049717015056161204,32.15790141744596,-76.5826004655649
2025-01-01 05:52:00,0.26097550838052086,0.1268586859653501,0.0,0.004349591806342014,0.002114311432755835,0.0,0.05295354371766442,0.0,0.15802196466285648,0.0,0.05,0.0,0.0,0.11227535263201677,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,37.26955553891429,51.666666666666686,46.10666666666668,0.0,52.03719129082466,0.11500948279985425,317.51314429868756,0.0,37.26955553891429,52.03719129082466,52.037191290824666,52.03719129082466,12.43753247303448,19.99226593026436,-0.06328962529124027,10.20131728477772,0.10619787499653043,0.6,9.236100170605994,-1181.9317224619772,-1677.34264466086,-44.10387685107538,-1392.39857616896,-0.0,-0.0,336.32554370947184,0.0,2.0,0.05470333186337179,0.0,0,0.707918135170589,131.99922844444444,-125.85869000248894,0.20371527908193549,9.4014202931109,0.0028917483466414195,-1.8470463509610158,1.2207618915371425,0.13507968021114988,-1702.3234383358752,24.98079367501504,0.04972061423457621,32.22631686674908,-76.33019371782446
2025-01-01 05:53:00,0.26097550838052086,0.1268586859653501,0.0,0.004349591806342014,0.002114311432755835,0.0,0.05295354371766442,0.0,0.15802196466285648,0.0,0.05,0.0,0.0,0.11227535263201677,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,37.35401909305335,51.666666666666686,46.10666666666668,0.0,52.02980942299025,0.11503092599199005,317.51314429868745,0.0,37.35401909305335,52.00731682307193,52.02980942299025,51.99607052311277,12.43753247303448,19.890626923904733,-0.16492863165086646,10.095777804897391,0.10545436327353022,0.6,9.236100170605994,-1164.3365325917205,-1654.6493503096237,-43.80972854053477,-1380.493623520547,-0.0,-0.0,336.32554370947184,0.0,2.0,0.05452137873100288,0.0,0,0.7055634719760917,131.99922844444444,-120.16845278064531,0.2050018646374106,9.354971865364147,0.00289173948122741,-1.4919275720002008,1.2211853104362895,0.13482619614868258,-1680.4517957528058,25.80244544318205,0.049723256660202185,32.276554893230035,-76.0862834337648
2025-01-01 05:54:00,0.26097550838052086,0.1268586859653501,0.0,0.004349591806342014,0.002114311432755835,0.0,0.05295354371766442,0.0,0.15802196466285648,0.0,0.05,0.0,0.0,0.11227535263201677,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,37.43560498676135,51.666666666666686,46.10666666666668,0.0,52.0224163884194,0.11505240963747435,317.51314429868745,0.0,37.43560498676135,51.97743524306787,52.0224163884194,51.954944670392116,12.43753247303448,19.791453911750974,-0.26410164380462575,9.99641396528251,0.10496589507807179,0.6,9.236100170605994,-1147.3456857438557,-1633.3532265558058,-43.54144520358885,-1368.916527503339,-0.0,-0.0,336.32554370947184,0.0,2.0,0.054343531339700914,0.0,0,0.7032619413506831,131.99922844444444,-114.75470194998857,0.20626615646968052,9.30978392682845,0.0028917323227878955,-1.1450941730409385,1.2215987383396782,0.13458710837082732,-1659.9187755162816,26.56554896047584,0.04972499258985934,32.309562749938465,-75.85100795352731
2025-01-01 05:55:00,14.609573935602743,0.1268586859653501,0.0,0.2434928989267124,0.002114311432755835,0.0,0.05295354371766442,0.0,0.15802196466285648,14.348598427222221,0.05,0.0,0.0,0.11227535263201677,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,On,11396.17266822396,20.5555555555556,1.0,2952.425758998261,13.832370302222222,0.5162281249999999,1,13832.370302222222,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,37.51442768309073,51.666666666666686,46.10666666666668,0.0,52.01501244792669,0.11507393301882755,317.5131442986875,0.0,37.51442768309073,51.947546793125824,52.01501244792669,51.913813965725396,12.43753247303448,19.694648759496424,-0.36090679605917586,9.902820432649207,0.10471842957893066,0.6,9.236100170605994,10265.243058721062,1339.0688645694347,-43.29813902803678,-1357.653080259484,-0.0,-0.0,336.32554370947184,0.0,2.0,0.05416963407909481,0.0,0,0.7010115295339584,131.99922844444444,-109.60207295288545,0.20750883262065475,9.265113608062268,0.0028917268303542314,-0.8062334788242753,1.2220025641843704,0.13436151592028345,-1640.6304451688409,27.273550740014898,0.049725872015389846,32.326285872197325,-75.6244249002341
2025-01-01 05:56:00,14.609573935602743,0.1268586859653501,0.0,0.2434928989267124,0.002114311432755835,0.0,0.05295354371766442,0.0,0.15802196466285648,14.348598427222221,0.05,0.0,0.0,0.11227535263201677,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,On,11396.17266822396,20.5555555555556,1.0,2952.425758998261,13.832370302222222,0.5162281249999999,1,13832.370302222222,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,37.25708618041699,51.666666666666686,46.10666666666668,0.0,52.007597851974836,0.11509549544764225,317.5131442986875,0.0,37.25708618041699,51.91765170592073,52.007597851974836,51.872678632893695,12.43753247303448,19.886759063665675,-0.16879649188992474,10.108654840164958,0.10469808199091143,0.6,9.236100170605994,10228.913094619395,1294.7605419638269,-43.07886348143055,-1380.041380986924,-0.0,-0.0,336.32554370947184,0.0,2.0,0.05451444821070193,0.0,0,0.7054737838192631,131.99922844444444,-123.54373632711389,0.2050498637500872,9.352853462710566,0.002891722964540697,-1.4755774694957398,1.2212014413135035,0.13485714965180226,-1683.1169455905983,25.45172855616448,0.049725944324528724,32.32766093814461,-75.40652441957516
2025-01-01 05:57:00,14.609573935602743,0.1268586859653501,0.0,0.2434928989267124,0.002114311432755835,0.0,0.05295354371766442,0.0,0.15802196466285648,14.348598427222221,0.05,0.0,0.0,0.11227535263201677,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,On,11396.17266822396,20.5555555555556,1.0,2952.425758998261,13.832370302222222,0.5162281249999999,1,13832.370302222222,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,37.006024705252,51.666666666666686,46.10666666666668,0.0,52.000202994846376,0.11511700852382589,317.5131442986875,0.0,37.006024705252,51.88777828815,52.000202994846376,51.83156593480182,12.43753247303448,20.073493485851685,0.0,10.301151235051863,0.10489120421223033,0.6,9.236100170605994,10195.245098289284,1253.2787043860833,-42.88263260759454,-1401.941791277775,-0.0,-0.0,336.32554370947184,0.0,2.0,0.05484851567993697,0.0,0,0.7097969650915245,131.99922844444444,-135.3113223663724,0.202690838329137,9.438124215142967,0.0028917158846443686,-2.123466583465124,1.2204237450440474,0.1353190237452212,-1723.071758333642,23.924703721464606,0.04972525802265734,32.31461011958404,-75.19724272717858
2025-01-01 05:58:00,14.609573935602743,0.1268586859653501,0.0,0.2434928989267124,0.002114311432755835,0.0,0.05295354371766442,0.0,0.15802196466285648,14.348598427222221,0.05,0.0,0.0,0.11227535263201677,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,On,11396.17266822396,20.5555555555556,1.0,2952.425758998261,13.832370302222222,0.5162281249999999,1,13832.370302222222,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,36.76085987242095,51.666666666666686,46.10666666666668,0.0,51.99282730904748,0.11513847383936711,317.5131442986875,0.0,36.76085987242095,51.85792601100407,51.99282730904748,51.790475361982374,12.43753247303448,20.255181002895686,0.0,10.48145578421176,0.10528445183654865,0.6,9.236100170605994,10162.443784758321,1214.1915253557008,-42.708438355608656,-1423.3810098949996,-0.0,-0.0,336.32554370947184,0.0,2.0,0.05517252834858605,0.0,0,0.7139900267634276,131.99922844444444,-146.6734172801116,0.20042460221315517,9.521131055397912,0.002891705689650398,-2.751253054457898,1.2196680202876862,0.13575021951361446,-1760.6892212513926,22.454987608832617,0.0497238605023008,32.28803627783021,-74.99647463343886
2025-01-01 05:59:00,14.609573935602743,0.1268586859653501,0.0,0.2434928989267124,0.002114311432755835,0.0,0.05295354371766442,0.0,0.15802196466285648,14.348598427222221,0.05,0.0,0.0,0.11227535263201677,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.005133342927631578,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,On,11396.17266822396,20.5555555555556,1.0,2952.425758998261,13.832370302222222,0.5162281249999999,1,13832.370302222222,13832.370302222222,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,36.52130928984883,51.666666666666686,46.10666666666668,0.0,51.98547026175341,0.11515989288786284,317.51314429868745,0.0,36.52130928984883,51.82809437795633,51.98547026175341,51.7494064360578,12.43753247303448,20.432063823820744,0.0,10.65052181196808,0.10586483801187241,0.6,9.236100170605994,10130.633141764763,1177.3650496773917,-42.5552628424158,-1444.3767291850365,-0.0,-0.0,336.32554370947184,0.0,2.0,0.05548701193873011,0.0,0,0.7180597722266945,131.99922844444444,-157.4883409836313,0.19824541636544257,9.601315748019239,0.002891692472400779,-3.3599661547602935,1.2189331815728475,0.13615329795662637,-1796.131002670132,21.070293349262805,0.049721797858647276,32.248819074278515,-74.80408191669432
2025-01-01 06:00:00,14.613271611885208,0.12913835251108113,0.0,0.24355452686475346,0.0021523058751846853,0.0,0.05361166460582231,0.0,0.1610615200571645,14.348598427222221,0.05,0.0,0.0,0.1145550191777478,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05775155249185224,0.043313664368889164,On,0,0,Off,0.005791463815789473,0.0,On,0.04782020079003284,0,On,0.008321494486834061,0,On,0.0949884730784782,0.07124135480885863,On,0,0,Off,On,11396.17266822396,21.722222222222285,1.0,2952.425758998261,13.832370302222222,0.5162281249999999,1,13832.370302222222,13832.370302222222,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12066.030715555557,Off,0.0,0.0,36.28711900658658,51.666666666666686,46.10666666666668,0.0,51.978131345677106,0.11518126709091886,317.51314429868745,0.0,36.28711900658658,51.79828291625899,51.978131345677106,51.70835870154994,12.43753247303448,20.604359737319257,0.0,10.809181374342137,0.10661977539951752,0.6,9.236100170605994,10103.462111237288,1142.6566012915823,-42.42208759949336,-1464.9447326952122,-0.0,-0.0,340.02321999193776,0.0,2.0,0.055792439531172876,0.0,0,0.7220123236400481,131.99922844444444,-167.7890442833991,0.19614811259452108,9.678804640054839,0.0028916763211115485,-3.950532904305554,1.218218251863499,0.13653048346047159,-1829.5394599180795,19.77030221140105,0.04971911474662213,32.197811911569794,-74.61989951106315
