Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,4.7564310717993274,0.1216784175545258,0.0,4.756431071799328,0.1216784175545258,0.0,0.016994001428390613,0.0,0.14571423508390038,4.543722835287037,0.05,0.0,0.0,0.10709508422119246,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.005264967105263157,0.0,0.011729034323127456,0.0,0.0029207894556437432,0.0,0.08200233774209639,0.061501753306572274,0.0,0.0,3608.788011604254,20.5555555555556,0.31666666666666665,934.9348236827826,4.3802505957037035,0.16347223958333332,0.31666666666666665,4380.250595703704,13832.370302222222,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12066.030715555557,0.0,0.0,33.298308806666995,51.66666666666668,46.10666666666668,0.0,50.36564265064269,0.0,0.0,0.0,33.298308806666995,48.84389348905473,50.36564265064269,48.083018908260755,12.43753247303448,20.28117214072929,-0.04889961302844679,9.90222620416735,-0.2600215928534389,2.8,9.236100170605994,2521.2179602645256,-856.3043801754094,272.32383371557796,-1212.6468792080962,0.0,0.0,288.9673013147887,0.0,2.0,0.05321811440200463,0.0,0.0,0.6886978730812546,131.99922844444444,-163.89047344642094,0.19722657561702844,9.489326840466614,0.0028466631119790906,21.085754832571144,1.2207206449067278,0.19603971913703985,-1814.7526045242132,23.51340066602138,0.08685222009507722,348.3253420651612,-76.00150834958323
2025-01-01 01:00:00,5.9502329571711305,0.12053858428166028,0.0,5.950232957171131,0.12053858428166028,0.0,0.016599128895495877,0.0,0.14419445738674638,5.7394393708888884,0.05,0.0,0.0,0.10595525094832695,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.00487009457236842,0.0,0.011729034323127456,0.0,0.0029207894556437432,0.0,0.08200233774209639,0.061501753306572274,0.0,0.0,4558.469067289584,20.5555555555556,0.4,1180.9703035993043,5.532948120888888,0.20649124999999996,0.4,5532.948120888889,13832.370302222222,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12066.030715555557,0.0,0.0,33.12290892758248,51.66666666666668,46.10666666666668,0.0,50.171111063326684,0.0,0.0,0.0,33.12290892758248,48.67595035946806,50.171111063326684,47.92837000753875,12.43753247303448,20.262999389215658,-0.05824403348057287,10.16166669544985,1.4359490084187843,2.5,9.236100170605994,3462.0468059541613,-334.17057779835454,34.11600154039548,-1219.2555823963512,0.0,0.0,287.0526510847399,0.0,2.0,0.05261212394621152,0.0,0.0,0.6808557249198284,131.99922844444444,-164.21933002381164,0.1978857405266184,9.488354024469789,0.002852856859753104,23.55262016317307,1.2208509144864423,0.15674378687866283,-1536.4950745145152,21.354193116856454,0.06325709709111475,99.313781864194,-65.19778032379853
2025-01-01 02:00:00,5.948713179473978,0.11939875100879477,0.0,5.948713179473977,0.11939875100879477,0.0,0.016599128895495877,0.0,0.14267467968959238,5.7394393708888884,0.05,0.0,0.0,0.10481541767546143,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.00487009457236842,0.0,0.011729034323127456,0.0,0.0029207894556437432,0.0,0.08200233774209639,0.061501753306572274,0.0,0.0,4558.469067289584,20.5555555555556,0.4,1180.9703035993043,5.532948120888888,0.20649124999999996,0.4,5532.948120888889,13832.370302222222,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12066.030715555557,0.0,0.0,32.98800745897304,51.66666666666668,46.10666666666668,0.0,49.97789185379054,0.0,0.0,0.0,32.98800745897304,48.50899770313934,49.97789185379054,47.774550627813746,12.43753247303448,20.211021905222207,-0.06607212525671399,10.918851710014595,1.523000794188034,1.6500000000000001,9.236100170605994,3408.6457667805503,-179.88537159215485,-57.57700121028856,-1284.6882110889003,0.0,0.0,285.53287338758594,0.0,2.0,0.0528533986559463,0.0,0.0,0.6839780711601976,131.99922844444444,-150.66796280771996,0.19906353728952061,9.47358850123424,0.0028607087419994714,32.93401248575249,1.2210613289149301,0.11389552283183355,-1378.1229619797882,17.26728678832914,0.03861839178790093,9.067800152559267,-66.64480136284782
2025-01-01 03:00:00,4.751213617819707,0.11825891773592927,0.0,4.751213617819708,0.11825891773592928,0.0,0.01633588054023272,0.0,0.14115490199243835,4.543722835287037,0.05,0.0,0.0,0.10367558440259593,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.004606846217105263,0.0,0.011729034323127456,0.0,0.0029207894556437432,0.0,0.08200233774209639,0.061501753306572274,0.0,0.0,3608.788011604254,20.5555555555556,0.31666666666666665,934.9348236827826,4.3802505957037035,0.16347223958333332,0.31666666666666665,4380.250595703704,13832.370302222222,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12066.030715555557,0.0,0.0,32.75044189719812,51.66666666666668,46.10666666666668,0.0,49.78598254563505,0.0,0.0,0.0,32.75044189719812,48.3430360072643,49.78598254563505,47.621562738078936,12.43753247303448,20.248283601998416,-0.06014101267649886,10.810243188401323,1.2182929239139073,1.6500000000000001,9.236100170605994,2442.3819946147046,-650.0938357880666,-30.52172381734345,-1300.90548745582,0.0,0.0,283.7498473351688,0.0,2.0,0.053422917555785134,0.0,0.0,0.6913482393708887,131.99922844444444,-149.25037686889843,0.1992239035733085,9.500502277677278,0.0028696073807799828,12.14112859467755,1.220899803347422,0.1359948941681113,-1604.684234448963,19.65557497811374,0.04958344582278328,39.75379028109159,-70.27551409843504
2025-01-01 04:00:00,6.1845536828447765,0.11711908446306377,0.0,6.1845536828447765,0.11711908446306377,0.0,0.01633588054023272,0.0,0.13963512429528435,5.978582678009259,0.05,0.0,0.0,0.10253575112973043,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.004606846217105263,0.0,0.011729034323127456,0.0,0.0029207894556437432,0.0,0.08200233774209639,0.061501753306572274,0.0,0.0,4748.4052784266505,20.5555555555556,0.4166666666666667,1230.1773995826086,5.763487625925925,0.21509505208333332,0.4166666666666667,5763.487625925926,13832.370302222222,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12066.030715555557,0.0,0.0,32.50709411332074,51.66666666666668,46.10666666666668,0.0,49.595367766281235,0.0,0.0,0.0,32.50709411332074,48.17805375463626,49.595367766281235,47.46939674881377,12.43753247303448,20.29150598972029,-0.05312631901241265,10.53521098002335,1.297477990863081,0.55,9.236100170605994,3445.8992959467428,-294.98813518129845,-78.65091790639491,-1440.519656289181,0.0,0.0,282.23006963801475,0.0,2.0,0.05533844001868912,0.0,0.0,0.7161370967151403,131.99922844444444,-144.216395828741,0.19869814844011469,9.517882114395073,0.0028710092046223767,36.19508672932498,1.2201462578805808,0.12487768920767144,-1546.479938650195,21.314403886287835,0.04694612585219038,-9.232729045012167,-69.41818886138275
2025-01-01 05:00:00,7.064092928266928,0.12034737934303509,0.0,7.064092928266928,0.12034737934303506,0.0,0.02890069645461805,1.1000131084444444,0.14573975247897622,5.7394393708888884,0.05,0.0,0.0,0.10576404600970174,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.005133342927631578,0.0,0.02376735352698647,0.0,0.004721024466040516,0.0,0.08630673091539148,0.06473004818654358,0.0,0.0,4558.469067289584,20.5555555555556,0.4,1180.9703035993043,5.532948120888888,0.20649124999999996,0.4,5532.948120888889,13832.370302222222,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12066.030715555557,1100.0131084444445,0.2,33.26818137694541,51.66666666666668,46.10666666666668,0.0,49.85608118137384,0.12835490665044771,333.6970667022614,1100.0131084444445,33.26818137694541,48.74638071739993,49.85608118137384,48.191530485412976,12.43753247303448,20.22536070886293,-0.06214198104759839,10.835708196018716,0.32340324149619154,-0.25000000000000006,9.236100170605994,3205.2637645688674,-406.4114104408451,-89.59867262846215,-1518.92963333947,0.0,0.0,300.59820621396125,0.0,2.0,0.05629325212214961,0.0,0.0,0.728493360596987,131.99922844444444,-134.87387559520786,0.20064059913631357,9.503816161008528,0.0028888454057296674,40.77048687559876,1.2197955500642454,0.11240684188702878,-1607.0514428358501,19.669728795700838,0.03673047541753743,-10.349317446265053,-79.2493551821971
2025-01-01 06:00:00,7.407215105772854,0.12344779882435203,0.0,7.407215105772854,0.12344779882435201,0.0,0.03259218828841235,0.0,0.15032370387333135,7.174299213611111,0.05,0.0,0.0,0.10886446549101869,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.005791463815789473,0.0,0.02680072447262288,0.0,0.005171083218639709,0.0,0.0874010681628394,0.06555080112212952,0.0,0.0,5698.08633411198,21.722222222222285,0.5,1476.2128794991304,6.916185151111111,0.25811406249999996,0.5,6916.185151111111,13832.370302222222,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12066.030715555557,0.0,0.0,34.88284614957875,51.66666666666668,46.10666666666668,0.0,51.83062723945081,0.028832380287934924,79.37828607467188,0.0,34.88284614957875,51.36377489988213,51.83062723945081,51.13034873009779,12.43753247303448,21.397070728255063,-0.059633125407483216,11.023484094079326,0.12327409153870676,0.3,9.236100170605994,4182.554530136927,-349.03560581730216,-60.461878612282774,-1596.8476328583727,0.0,0.0,270.2862709361227,0.0,1.4164999999999999,0.05759076949266543,0.0,0.0,0.7452845878586308,93.48845354577777,-188.97044205280397,0.18667456868284812,10.031342816591488,0.002888723980499302,-28.850539428661186,1.2149434130030026,0.13095424270947595,-1844.1791024670792,18.930617150646828,0.04516469471303385,12.173425528558028,-72.6353041408408
2025-01-01 07:00:00,6.9088524600602925,0.1216784175545258,0.0,6.908852460060293,0.1216784175545258,0.0,0.017125625606022193,0.0,0.14571423508390038,6.696012599370371,0.05,0.0,0.0,0.10709508422119246,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.005396591282894736,0.0,0.011729034323127456,0.0,0.0029207894556437432,0.0,0.08200233774209639,0.061501753306572274,0.0,0.0,5318.213911837848,21.722222222222285,0.4666666666666667,1377.7986875325219,6.455106141037037,0.2409064583333333,0.4666666666666667,6455.106141037037,13832.370302222222,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12066.030715555557,0.0,0.0,34.60826947746063,51.66666666666668,46.10666666666668,0.0,51.6295272150309,0.0,0.0,0.0,34.60826947746063,51.13486353243666,51.6295272150309,50.88753169113955,12.43753247303448,21.408411689984614,-0.05915079910988516,10.668179496101025,-0.09546809750498406,-0.55,9.236100170605994,3670.6497147128975,-556.5799227031767,-100.47856647388517,-1710.3912565448466,0.0,0.0,223.09931127019806,6.231230803482745,1.0,0.059075916880192,0.0,0.0,0.7645039431194254,65.99961422222222,-160.2722518503023,0.18592374760588726,10.025823237839495,0.002879134666431399,-17.101476747501025,1.2149035006583806,0.13211023897678947,-1957.053949182665,22.67533894696665,0.045695988441937126,-25.79857003568319,-74.67999643820197
2025-01-01 08:00:00,7.148199303101501,0.12281825082739127,0.0,7.148199303101501,0.12281825082739128,0.0,0.015809383829706404,0.0,0.14723401278105439,6.93515590649074,0.05,0.0,0.0,0.10823491749405795,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.004080349506578947,0.0,0.011729034323127456,0.0,0.0029207894556437432,0.0,0.08200233774209639,0.061501753306572274,0.0,0.0,5508.150122974914,21.722222222222285,0.48333333333333334,1427.0057835158261,6.685645646074074,0.24951026041666663,0.48333333333333334,6685.645646074074,13832.370302222222,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12066.030715555557,0.0,0.0,34.392659356548585,51.66666666666668,46.10666666666668,0.0,51.43776216818011,0.0,0.0,0.0,34.392659356548585,50.960528818271236,51.43776216818011,50.72191214331681,12.43753247303448,21.418744352840783,-0.0641773620124131,10.086662153796071,-0.6689914953986003,-1.4,9.236100170605994,3785.9226461658086,-665.3428933340525,-124.42582313187764,-1830.0985635507452,0.0,0.0,168.29216873681403,349.9234805814434,0.1665,0.06066106891995361,0.0,0.0,0.7850174628215272,10.988935768000001,-60.42108199517474,0.18572726919749086,10.03142347167174,0.0028764751467367363,-3.9268522301030675,1.2154336729456596,0.13952768137318416,-2118.887324900929,26.53864805105051,0.050552419861882955,-49.02249203844849,-75.40333109342914
2025-01-01 09:00:00,6.260199850196231,0.1344729425127115,0.0,6.260199850196231,0.13447294251271147,0.0,0.05806971504728231,0.0,0.1735474571396892,5.978582678009259,0.05,0.0,0.0,0.11988960917937815,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.003290604440789473,0.0,0.05477911060649284,0.0,0.013694644900518305,0.0,0.09754192665585663,0.07315644499189246,0.0,0.0,4748.4052784266505,21.722222222222285,0.4166666666666667,1230.1773995826086,5.763487625925925,0.21509505208333332,0.4166666666666667,5763.487625925926,13832.370302222222,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12066.030715555557,0.0,0.0,34.189951674547615,51.66666666666668,46.10666666666668,0.0,51.24021307608015,0.029412826309086443,79.37828607467188,0.0,34.189951674547615,50.74043148311681,51.24021307608015,50.490540686635136,12.43753247303448,21.370461551814277,-0.07575963416959593,9.7955521200974,-0.507781629949093,-0.85,9.236100170605994,3413.904635541744,-676.2858870551448,-81.42494246578723,-1750.15257670415,0.0,0.0,279.79991577528375,1054.92318484007,0.8335,0.05963498955408178,0.0,0.0,0.7717389262775517,55.01067845422222,135.85201804396002,0.18705599023395753,10.025780509193629,0.002887104537484386,90.96237126307,1.216235184727154,0.13754725229307654,-1934.3936529292794,27.930366291525818,0.05014908736004062,-24.433362331364357,-56.99158013442288
