Metric,Value
Total Electric Energy (kWh),10.221617164237234
Total Gas Energy (therms),4.118867073306965
Average Electric Power (kW),0.42590071517655137
Peak Electric Power (kW),1.8892343178184823
Lighting Electric Energy (kWh),1.2037037601302378
Other Electric Energy (kWh),4.582936286051439
HVAC Heating Electric Energy (kWh),4.4349771180555555
Water Heating Gas Energy (therms),0.3174581149736323
HVAC Heating Gas Energy (therms),3.8014089583333335
Average Temperature - Indoor (C),20.184103052695885
Unmet Heating Load (C-hours),1.5056362514527668
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),78.05715297012428
Average HVAC Heating COP (-),0.8
Average HVAC Heating Duct Efficiency (-),0.8342859556034413
Total Hot Water Unmet Demand (kWh),0.0
