Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 06:14:00,0.620324486885014,0.08774859114619801,0.4094875,0.010338741448083565,0.0014624765191033002,0.0068247916666666665,0.01805028914795794,0.12453878107038932,0.47773541666666663,0.0,0.4094875,0.0,0.08774859114619801,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.014604356216671392,0,On,0.007540659542125279,0,On,0.08122086080910228,0.06091564560682669,On,0,0,Off,On,8408.31091240118,21.111111111111143,0.8,1670.141033154373,12.00089566111111,0.47773541666666663,1,9600.716528888888,9600.716528888888,Off,0.0,0,72.14442140652476,51.666666666666686,46.10666666666668,0.0,47.90785406643863,0.0,0.0,0.0,112.72565844769494,47.97262004910946,48.005003040444876,47.90785406643863,12.43753247303448,21.08437411995935,0.0,9.145552161732132,-1.1787228922364328,0.6,9.236100170605994,7347.7697890118525,-429.64572933867885,-75.46422431848283,-1225.2449877256806,-0.0,-0.0,268.90283840615456,0.0,2.0,0.0455699972305876,0.0,0,0.8219979218090939,131.99922844444444,-104.1989740698015,0.19289127689542407,9.936171511226188,0.002929096381789776,10.162372982261429,1.216203393430222,0.19014981318524232,-2132.835033863803,33.04827137075103,0.0019166773612158117,4.4748506077721295,-79.93907492625496
2025-01-01 06:15:00,0.6395193803571824,0.09033158671963236,0.4094875,0.010658656339286372,0.001505526445327206,0.0068247916666666665,0.030077406032275558,0.1317065576582402,0.47773541666666663,0.0,0.4094875,0.0,0.09033158671963236,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.026631473100989008,0,On,0.011264442032063688,0,On,0.08466485490701474,0.06349864118026104,On,0,0,Off,On,8408.31091240118,21.111111111111143,0.8,1670.141033154373,12.00089566111111,0.47773541666666663,1,9600.716528888888,9600.716528888888,Off,0.0,0,71.72924150836305,51.666666666666686,46.10666666666668,0.0,47.89587437448207,0.20495229183147562,506.64973121664787,0.0,112.07693985681726,47.96137945049141,47.994131988496086,47.89587437448207,12.43753247303448,21.20330679897998,0.0,9.174041408339235,-1.1801205333197027,0.6,9.236100170605994,7353.019283782623,-438.24672907202284,-75.20906690084233,-1236.6246023400465,-0.0,-0.0,287.8566522914692,0.0,2.0,0.04572773807871382,0.0,0,0.8248432730758068,131.99922844444444,-106.52367856998094,0.19149226117308651,9.989548263892146,0.002929164625647544,9.899320290705163,1.2157119396016804,0.19024976807813887,-2141.070392570356,32.68263034396038,0.0019166773612158117,4.478366745714816,-79.68743364655715
2025-01-01 06:16:00,0.16178396369051573,0.09033158671963236,0.0,0.0026963993948419286,0.001505526445327206,0.0,0.030077406032275558,0.1317065576582402,0.0,0.0,0.0,0.0,0.09033158671963236,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.026631473100989008,0,On,0.011264442032063688,0,On,0.08466485490701474,0.06349864118026104,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9600.716528888888,Off,0.0,0,71.25484664161836,51.666666666666686,46.10666666666668,0.0,47.8763755126744,0.20506505895570473,506.64973121664787,0.0,111.33569787752867,47.899682244552764,47.911335610491946,47.8763755126744,12.43753247303448,21.319848617870225,0.0,9.200982871285953,-1.1813945580706178,0.6,9.236100170605994,-1068.695846139662,-2116.348506335695,-74.96582724170773,-1247.8161000397158,-0.0,-0.0,287.8566522914692,0.0,2.0,0.04588204573284001,0.0,0,0.8276266959136258,131.99922844444444,-108.73639839141521,0.1901324213580679,10.041545418451516,0.002929231129888891,9.571213777246953,1.2152307506528777,0.19034424426292107,-2148.864667081315,32.5161607456197,0.0019166773612158117,4.481571893889292,-79.44739913559702
2025-01-01 06:17:00,0.16178396369051573,0.09033158671963236,0.0,0.0026963993948419286,0.001505526445327206,0.0,0.030077406032275558,0.1317065576582402,0.0,0.0,0.0,0.0,0.09033158671963236,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.026631473100989008,0,On,0.011264442032063688,0,On,0.08466485490701474,0.06349864118026104,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9600.716528888888,Off,0.0,0,71.57713669190173,51.666666666666686,46.10666666666668,0.0,47.856935079939994,0.20517761177115026,506.6497312166479,0.0,111.83927608109644,47.838058952607454,47.856935079939994,47.82862088894119,12.43753247303448,21.139563646385902,0.0,9.110456122158848,-1.1825517503278098,0.6,9.236100170605994,-1045.326675122673,-2089.12432997044,-74.73399071662259,-1230.5203693957947,-0.0,-0.0,287.8566522914692,0.0,2.0,0.04564322901884127,0.0,0,0.8233188869487292,131.99922844444444,-102.66295801834721,0.19225158667434977,9.961631736408675,0.0029292954553510964,10.054542765365184,1.2159751669774852,0.1900266059934303,-2122.699325388081,33.574995417640665,0.0019166773612158117,4.484483118846256,-79.21847383546884
2025-01-01 06:18:00,0.16178396369051573,0.09033158671963236,0.0,0.0026963993948419286,0.001505526445327206,0.0,0.030077406032275558,0.1317065576582402,0.0,0.0,0.0,0.0,0.09033158671963236,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.026631473100989008,0,On,0.011264442032063688,0,On,0.08466485490701474,0.06349864118026104,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9600.716528888888,Off,0.0,0,71.88168979387746,51.666666666666686,46.10666666666668,0.0,47.83742044473214,0.20529071852023753,506.64973121664787,0.0,112.31514030293351,47.776385445648664,47.83742044473214,47.74586794610693,12.43753247303448,20.965837657359533,0.0,9.025561602738426,-1.183598585578992,0.6,9.236100170605994,-1023.3566700145083,-2063.6472513247522,-74.51305955263564,-1213.9450527455874,-0.0,-0.0,287.8566522914692,0.0,2.0,0.045412511273208236,0.0,0,0.8191571682969769,131.99922844444444,-97.26826956038994,0.1943191882755886,9.883534849657776,0.002929362987764358,10.520790597525036,1.2166933598909637,0.18972824678540762,-2098.2251346416024,34.577883316850006,0.0019166773612158117,4.487116711397652,-79.00017626403329
2025-01-01 06:19:00,0.16178396369051573,0.09033158671963236,0.0,0.0026963993948419286,0.001505526445327206,0.0,0.030077406032275558,0.1317065576582402,0.0,0.0,0.0,0.0,0.09033158671963236,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.026631473100989008,0,On,0.011264442032063688,0,On,0.08466485490701474,0.06349864118026104,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9600.716528888888,Off,0.0,0,72.16974997805107,51.666666666666686,46.10666666666668,0.0,47.81783457173635,0.20540436361939285,506.6497312166479,0.0,112.76523434070481,47.71466448721531,47.81783457173635,47.66307944495479,12.43753247303448,20.79820980898487,0.0,8.94583292694665,-1.1845412417040806,0.6,9.236100170605994,-1002.1451248559998,-2039.7891320103993,-74.30255276255389,-1198.0366339593118,-0.0,-0.0,287.8566522914692,0.0,2.0,0.04518933868846541,0.0,0,0.81513155030242,131.99922844444444,-91.96514318815724,0.19633831381187547,9.808494726953501,0.0029294336100693778,10.971119046033564,1.2173871434829997,0.18944761491400638,-2075.2960610402583,35.506929029859165,0.0019166773612158117,4.489488213643833,-78.79204097619773
2025-01-01 06:20:00,0.16178396369051573,0.09033158671963236,0.0,0.0026963993948419286,0.001505526445327206,0.0,0.030077406032275558,0.1317065576582402,0.0,0.0,0.0,0.0,0.09033158671963236,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.026631473100989008,0,On,0.011264442032063688,0,On,0.08466485490701474,0.06349864118026104,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9600.716528888888,Off,0.0,0,72.44229905663975,51.666666666666686,46.10666666666668,0.0,47.79818021842307,0.20551853262341488,506.64973121664787,0.0,113.19109227599961,47.65289864701778,47.79818021842307,47.58025786131513,12.43753247303448,20.636316785942267,0.0,8.870871751106755,-1.1853856097360593,0.6,9.236100170605994,-981.7625149696352,-2017.4003782048735,-74.10200614876834,-1182.7519992864427,-0.0,-0.0,287.8566522914692,0.0,2.0,0.04497328054049627,0.0,0,0.811234263503786,131.99922844444444,-86.86716797466167,0.19831114840673064,9.735611144756664,0.0029295072132981582,11.406434363575158,1.2180579391768411,0.18918338417060057,-2053.787517545307,36.387139340433436,0.0019166773612158117,4.491612446045393,-78.59361859481373
2025-01-01 06:21:00,0.16178396369051573,0.09033158671963236,0.0,0.0026963993948419286,0.001505526445327206,0.0,0.030077406032275558,0.1317065576582402,0.0,0.0,0.0,0.0,0.09033158671963236,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.026631473100989008,0,On,0.011264442032063688,0,On,0.08466485490701474,0.06349864118026104,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9600.716528888888,Off,0.0,0,72.70018995745643,51.666666666666686,46.10666666666668,0.0,47.7784599787106,0.20563321197720486,506.6497312166479,0.0,113.59404680852566,47.59109034179334,47.7784599787106,47.49740552333471,12.43753247303448,20.479843150885916,-0.1312679602252267,8.800332472605044,-1.1861373045624002,0.6,9.236100170605994,-962.1935305680939,-1996.376662113785,-73.91097227827039,-1168.0534858704916,-0.0,-0.0,287.8566522914692,0.0,2.0,0.0447639645317219,0.0,0,0.8074585923457809,131.99922844444444,-81.99669698907155,0.2002395127808722,9.664739554599398,0.002929583694835401,11.827520963603249,1.2187069789386418,0.18893440269885803,-2033.5915984395992,37.21493632581435,0.0019166773612158117,4.493503534345427,-78.40447581261581
2025-01-01 06:22:00,0.16178396369051573,0.09033158671963236,0.0,0.0026963993948419286,0.001505526445327206,0.0,0.030077406032275558,0.1317065576582402,0.0,0.0,0.0,0.0,0.09033158671963236,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.026631473100989008,0,On,0.011264442032063688,0,On,0.08466485490701474,0.06349864118026104,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9600.716528888888,Off,0.0,0,72.9441792629103,51.666666666666686,46.10666666666668,0.0,47.75867630442805,0.20574838889522457,506.6497312166479,0.0,113.97528009829733,47.52924185538723,47.75867630442805,47.41452463086682,12.43753247303448,20.328509238184132,-0.28260187292701033,8.733908327547429,-1.1868016755194115,0.6,9.236100170605994,-943.4144604362763,-1976.621155306215,-73.72902034919672,-1153.9075915859057,-0.0,-0.0,287.8566522914692,0.0,2.0,0.0445610615011299,0.0,0,0.8037985993764716,131.99922844444444,-77.36352114183963,0.20212497588781955,9.596460021147413,0.002929662957574796,12.235073119264399,1.219335354030471,0.18869964602244663,-2014.6128152129545,37.99165990673941,0.0019166773612158117,4.495174936222439,-78.22419528541916
2025-01-01 06:23:00,0.6395193803571824,0.09033158671963236,0.4094875,0.010658656339286372,0.001505526445327206,0.0068247916666666665,0.030077406032275558,0.1317065576582402,0.47773541666666663,0.0,0.4094875,0.0,0.09033158671963236,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.026631473100989008,0,On,0.011264442032063688,0,On,0.08466485490701474,0.06349864118026104,On,0,0,Off,On,8408.31091240118,21.111111111111143,0.8,1670.141033154373,12.00089566111111,0.47773541666666663,1,9600.716528888888,9600.716528888888,Off,0.0,0,73.17495196454384,51.666666666666686,46.10666666666668,0.0,47.73883152136023,0.2058640512718014,506.6497312166479,0.0,114.33586244459974,47.467355353763914,47.73883152136023,47.33161726996576,12.43753247303448,20.182061943816297,-0.42904916729484555,8.671323378052673,-1.1873838168330195,0.6,9.236100170605994,7482.916509355495,-287.905616717336,-73.55573596609136,-1140.2839982655164,-0.0,-0.0,287.8566522914692,0.0,2.0,0.044364273755880396,0.0,0,0.8002489147711802,131.99922844444444,-72.96705707163817,0.20396894230942092,9.530644812970898,0.0029297449092909383,12.629719162200686,1.219944052143839,0.18847819032140944,-1996.7655914967513,38.71894162504215,0.0019166773612158117,4.496639467556903,-78.05237543364827
2025-01-01 06:24:00,0.6395193803571824,0.09033158671963236,0.4094875,0.010658656339286372,0.001505526445327206,0.0068247916666666665,0.030077406032275558,0.1317065576582402,0.47773541666666663,0.0,0.4094875,0.0,0.09033158671963236,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.026631473100989008,0,On,0.011264442032063688,0,On,0.08466485490701474,0.06349864118026104,On,0,0,Off,On,8408.31091240118,21.111111111111143,0.8,1670.141033154373,12.00089566111111,0.47773541666666663,1,9600.716528888888,9600.716528888888,Off,0.0,0,72.60458026273406,51.666666666666686,46.10666666666668,0.0,47.718927841170725,0.2059801876149442,506.6497312166479,0.0,113.44465666052196,47.405432896161464,47.718927841170725,47.24868542365684,12.43753247303448,20.334139995257082,-0.2769711158540602,8.728354753047348,-1.187888577866955,0.6,9.236100170605994,7464.792532742173,-304.63439948011455,-73.39072087074616,-1154.4326933181935,-0.0,-0.0,287.8566522914692,0.0,2.0,0.04456861920592515,0.0,0,0.8039349263023633,131.99922844444444,-76.9423386322838,0.20206609823810848,9.599086990950882,0.002929829462175657,12.195709147355842,1.2193118375149468,0.188680005309557,-2013.0277546638097,38.25232202932192,0.0019166773612158117,4.4979093282133,-77.88863019895946
2025-01-01 06:25:00,0.6395193803571824,0.09033158671963236,0.4094875,0.010658656339286372,0.001505526445327206,0.0068247916666666665,0.030077406032275558,0.1317065576582402,0.47773541666666663,0.0,0.4094875,0.0,0.09033158671963236,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.026631473100989008,0,On,0.011264442032063688,0,On,0.08466485490701474,0.06349864118026104,On,0,0,Off,On,8408.31091240118,21.111111111111143,0.8,1670.141033154373,12.00089566111111,0.47773541666666663,1,9600.716528888888,9600.716528888888,Off,0.0,0,72.04766655084008,51.666666666666686,46.10666666666668,0.0,47.69909865657573,0.20609601965546867,506.64973121664787,0.0,112.57447898568762,47.34359930640545,47.69909865657573,47.16584963132032,12.43753247303448,20.481291039415257,-0.12982007169588528,8.781798512636424,-1.1883205731253408,0.6,9.236100170605994,7447.633406690682,-320.7108990186705,-73.2335927824412,-1168.1891586628285,-0.0,-0.0,287.8566522914692,0.0,2.0,0.04476590360590885,0.0,0,0.8074935696345403,131.99922844444444,-80.34499933913897,0.20024389595909872,9.666129399775913,0.00292991115180356,11.776582773766165,1.2187007287885818,0.18886892919837023,-2028.2922517996392,37.44031962659597,0.0019166773612158117,4.498996127204295,-77.7325889096455
2025-01-01 06:26:00,0.6395193803571824,0.09033158671963236,0.4094875,0.010658656339286372,0.001505526445327206,0.0068247916666666665,0.030077406032275558,0.1317065576582402,0.47773541666666663,0.0,0.4094875,0.0,0.09033158671963236,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.026631473100989008,0,On,0.011264442032063688,0,On,0.08466485490701474,0.06349864118026104,On,0,0,Off,On,8408.31091240118,21.111111111111143,0.8,1670.141033154373,12.00089566111111,0.47773541666666663,1,9600.716528888888,9600.716528888888,Off,0.0,0,71.50322769026607,51.666666666666686,46.10666666666668,0.0,47.679341733970986,0.2062115592147271,506.64973121664787,0.0,111.72379326604073,47.2818524876482,47.679341733970986,47.08310786448681,12.43753247303448,20.623879360555417,0.0,8.831957976530603,-1.1886841919594209,0.6,9.236100170605994,7430.8287662463335,-335.53432110337485,-73.08398524390145,-1181.5809963318943,-0.0,-0.0,287.8566522914692,0.0,2.0,0.044956660590516055,0.0,0,0.8109344705440634,131.99922844444444,-83.75780211442193,0.19849580831749056,9.730569788410996,0.0029299900735828095,11.371234976233183,1.2181091529547627,0.18904607133522108,-2042.6409515450885,36.96559728734056,0.0019166773612158117,4.499910907110587,-77.58389615101204
2025-01-01 06:27:00,0.6395193803571824,0.09033158671963236,0.4094875,0.010658656339286372,0.001505526445327206,0.0068247916666666665,0.030077406032275558,0.1317065576582402,0.47773541666666663,0.0,0.4094875,0.0,0.09033158671963236,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.026631473100989008,0,On,0.011264442032063688,0,On,0.08466485490701474,0.06349864118026104,On,0,0,Off,On,8408.31091240118,21.111111111111143,0.8,1670.141033154373,12.00089566111111,0.47773541666666663,1,9600.716528888888,9600.716528888888,Off,0.0,0,70.9705216310973,51.666666666666686,46.10666666666668,0.0,47.65965500350039,0.20632681721437407,506.64973121664787,0.0,110.89144004858952,47.220190496221804,47.65965500350039,47.00045824258251,12.43753247303448,20.762179550061244,0.0,8.879128404859449,-1.1889836080100207,0.6,9.236100170605994,7414.477265051511,-349.53941730637916,-72.94154724333863,-1194.6281790015742,-0.0,-0.0,287.8566522914692,0.0,2.0,0.045141298078094826,0.0,0,0.8142649871185944,131.99922844444444,-87.06212063956507,0.19681666861137148,9.79256237739364,0.0029300663158982145,10.978820287042169,1.2175359164686794,0.18921250614296642,-2056.1542402036994,36.47378974294729,0.0019166773612158117,4.500664167835938,-77.44221141117457
2025-01-01 06:28:00,0.6395193803571824,0.09033158671963236,0.4094875,0.010658656339286372,0.001505526445327206,0.0068247916666666665,0.030077406032275558,0.1317065576582402,0.47773541666666663,0.0,0.4094875,0.0,0.09033158671963236,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.026631473100989008,0,On,0.011264442032063688,0,On,0.08466485490701474,0.06349864118026104,On,0,0,Off,On,8408.31091240118,21.111111111111143,0.8,1670.141033154373,12.00089566111111,0.47773541666666663,1,9600.716528888888,9600.716528888888,Off,0.0,0,70.44891715233877,51.666666666666686,46.10666666666668,0.0,47.64003651891227,0.2064418039061833,506.64973121664787,0.0,110.07643305052932,47.15861150407484,47.64003651891227,46.917898996656135,12.43753247303448,20.89642501263279,0.0,8.92353741209289,-1.1892227883848026,0.6,9.236100170605994,7398.589903022631,-362.74398730709413,-72.80594273879142,-1207.3474218883653,-0.0,-0.0,287.8566522914692,0.0,2.0,0.04532016446174913,0.0,0,0.8174914037211974,131.99922844444444,-90.23023978165384,0.19520201625021225,9.852963160203647,0.0029301399617931816,10.598616066980341,1.2169800023128208,0.18936906394675032,-2068.8938169812377,36.00879651977053,0.0019166773612158117,4.501265889694992,-77.3072086284864
2025-01-01 06:29:00,0.6395193803571824,0.09033158671963236,0.4094875,0.010658656339286372,0.001505526445327206,0.0068247916666666665,0.030077406032275558,0.1317065576582402,0.47773541666666663,0.0,0.4094875,0.0,0.09033158671963236,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.026631473100989008,0,On,0.011264442032063688,0,On,0.08466485490701474,0.06349864118026104,On,0,0,Off,On,8408.31091240118,21.111111111111143,0.8,1670.141033154373,12.00089566111111,0.47773541666666663,1,9600.716528888888,9600.716528888888,Off,0.0,0,69.93786356535871,51.666666666666686,46.10666666666668,0.0,47.62048443910371,0.20655652897614582,506.64973121664787,0.0,109.27791182087299,47.097113781504504,47.62048443910371,46.8354284527049,12.43753247303448,21.02681923961701,0.0,8.965385728775658,-1.189405502554597,0.6,9.236100170605994,7383.16751592382,-375.1961590067965,-72.67685018827083,-1219.7531387894956,-0.0,-0.0,287.8566522914692,0.0,2.0,0.045493564433964004,0.0,0,0.8206192164371199,131.99922844444444,-93.2469099793342,0.19364792462684874,9.911899194963544,0.002930211089755615,10.22998982543102,1.2164405222771024,0.1895164760308975,-2080.9142140494964,35.577021888326954,0.0019166773612158117,4.501725555794373,-77.1785757440652
2025-01-01 06:30:00,0.6920454560093806,0.09732719973101706,0.4094875,0.011534090933489676,0.001622119995516951,0.0068247916666666665,0.0629890485408393,0.15132099080187467,0.47773541666666663,0.0,0.4094875,0.0,0.09732719973101706,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.05954311560955274,0,On,0.021551391160518546,0,On,0.09399233892219434,0.07049425419164573,On,0,0,Off,On,8408.31091240118,21.111111111111143,0.8,1670.141033154373,12.00089566111111,0.47773541666666663,1,9600.716528888888,9600.716528888888,Off,0.0,0,69.28088710986573,51.666666666666686,46.10666666666668,0.0,47.60099701470954,0.6964975487655011,1707.4494878797263,0.0,108.2513861091652,47.035695684609045,47.60099701470954,46.753045019558805,12.43753247303448,21.15354438188058,0.0,9.004851600964374,-1.189535330964635,0.0,9.236100170605994,7378.562261294717,-326.4800853156505,-74.05727228070438,-1273.6153340474905,-0.0,-0.0,339.7298040626048,0.0,2.0,0.04577647979654521,0.0,0,0.8257224829331188,131.99922844444444,-95.86312112157744,0.19215087171386266,9.96875284711064,0.0029302797742921825,22.602665631176492,1.2159166807263786,0.1715500577361908,-2031.7963200860024,35.17520161597893,0.0019166773612158117,2.998741981876911,-77.05601426258129
2025-01-01 06:31:00,0.6920454560093806,0.09732719973101706,0.4094875,0.011534090933489676,0.001622119995516951,0.0068247916666666665,0.0629890485408393,0.15132099080187467,0.47773541666666663,0.0,0.4094875,0.0,0.09732719973101706,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.05954311560955274,0,On,0.021551391160518546,0,On,0.09399233892219434,0.07049425419164573,On,0,0,Off,On,8408.31091240118,21.111111111111143,0.8,1670.141033154373,12.00089566111111,0.47773541666666663,1,9600.716528888888,9600.716528888888,Off,0.0,0,68.47686669436924,51.666666666666686,46.10666666666668,0.0,47.56361284332416,0.6972388208760828,1707.4494878797263,0.0,106.99510420995193,46.85464050146796,47.56361284332416,46.50015433053987,12.43753247303448,21.277048013687256,0.0,9.046295693226693,-1.1897721578600151,0.0,9.236100170605994,7364.232842159246,-338.17004032392583,-73.96271129786133,-1285.658534515764,-0.0,-0.0,339.7298040626048,0.0,2.0,0.045941114084194865,0.0,0,0.8286921790167451,131.99922844444444,-98.14933978877508,0.1907099031508487,10.023929140712385,0.002930431594818796,22.285991695862222,1.215406527531135,0.17171119684973837,-2043.0647716620608,34.753698183762296,0.0019166773612158117,2.9993390072322135,-76.96205030509354
2025-01-01 06:32:00,0.21431003934271395,0.09732719973101706,0.0,0.0035718339890452324,0.001622119995516951,0.0,0.0629890485408393,0.15132099080187467,0.0,0.0,0.0,0.0,0.09732719973101706,0,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0.0,0,Off,0.0034459329312865493,0.0,On,0.05954311560955274,0,On,0.021551391160518546,0,On,0.09399233892219434,0.07049425419164573,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,9600.716528888888,Off,0.0,0,67.68217114777552,51.666666666666686,46.10666666666668,0.0,47.526292558567974,0.6979804016921257,1707.4494878797263,0.0,105.75339241839924,46.673710590254984,47.526292558567974,46.24741960609849,12.43753247303448,21.39719971887789,0.0,9.085455044783618,-1.1899871098184933,0.0,9.236100170605994,-1058.305957434861,-2019.3615231895244,-73.93511593168783,-1297.4180377712173,-0.0,-0.0,339.7298040626048,0.0,2.0,0.04610098985676766,0.0,0,0.8315760403463273,131.99922844444444,-100.61772372624861,0.18931985353837413,10.077942334688458,0.0029305813511008396,21.977973529479115,1.2149106290993468,0.17186331382417327,-2053.726495600289,34.36497241076469,0.0019166773612158117,2.9998808872799905,-76.93499681896782
