Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.3620462852209199,0.2281083933533895,0.0,0.006034104753681999,0.003801806555889825,0.0,0.014123778587504259,0.0,0.32792250663341566,0.0,0.020000000000000004,0.0,0.0,0.22227506002005618,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.011271649567036423,0,On,0.03155575994000732,0,On,0.25474223283731984,0.1910566746279898,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,1331.4220577777778,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,764.0363866666667,Off,0.0,0.0,19.49523951762785,51.666666666666686,46.10666666666668,0.0,51.00334357943434,0.8917347444202908,2397.5891921716093,0.0,19.49523951762785,49.75647487420746,51.00334357943434,49.13304052159403,12.43753247303448,21.946227502007115,0.0,2.8,355.2954292137143,-174.66218011393545,-0.0,-0.0,522.2131715889742,0.0,3.0,0.006999999511513163,0.0,0.0,0.17855729118756286,197.99884266666666,7.744437738675575,0.23129385958115806,11.148222946841967,0.003714428741012482,128.79580325139236,1.2097217663306659
2025-01-01 00:01:00,0.3620462852209199,0.2281083933533895,0.0,0.006034104753681999,0.003801806555889825,0.0,0.014123778587504259,0.0,0.32792250663341566,0.0,0.020000000000000004,0.0,0.0,0.22227506002005618,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.011271649567036423,0,On,0.03155575994000732,0,On,0.25474223283731984,0.1910566746279898,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,1331.4220577777778,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,764.0363866666667,Off,0.0,0.0,19.265610364451277,51.666666666666686,46.10666666666668,0.0,50.949755234431144,0.8929755606004266,2397.5891921716093,0.0,19.265610364451277,49.41725732431384,50.949755234431144,48.65100836925519,12.43753247303448,21.94151748744542,0.0,2.8,352.67711459836244,-174.59926281336385,-0.0,-0.0,522.2131715889742,0.0,3.0,0.0069991997707644854,0.0,0.0,0.17853689125160552,197.99884266666666,5.063205822752069,0.23211253985493102,11.172604945069923,0.003715658383124952,128.77189783199702,1.213273987148595
2025-01-01 00:02:00,0.3620462852209199,0.2281083933533895,0.0,0.006034104753681999,0.003801806555889825,0.0,0.014123778587504259,0.0,0.32792250663341566,0.0,0.020000000000000004,0.0,0.0,0.22227506002005618,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.011271649567036423,0,On,0.03155575994000732,0,On,0.25474223283731984,0.1910566746279898,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,1331.4220577777778,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,764.0363866666667,Off,0.0,0.0,19.036099319978348,51.666666666666686,46.10666666666668,0.0,50.896156116816734,0.8942200851716317,2397.5891921716093,0.0,19.036099319978348,49.07807200094805,50.896156116816734,48.169029943013705,12.43753247303448,21.936670716084777,0.0,2.8,350.0269507365441,-174.53452809606407,-0.0,-0.0,522.2131715889742,0.0,3.0,0.006998376775515265,0.0,0.0,0.17851589813551752,197.99884266666666,2.3483072436339647,0.23225734661426112,11.171685768312768,0.0037168841975319133,128.7481844661518,1.213293019708625
2025-01-01 00:03:00,0.3620462852209199,0.2281083933533895,0.0,0.006034104753681999,0.003801806555889825,0.0,0.014123778587504259,0.0,0.32792250663341566,0.0,0.020000000000000004,0.0,0.0,0.22227506002005618,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.011271649567036423,0,On,0.03155575994000732,0,On,0.25474223283731984,0.1910566746279898,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,1331.4220577777778,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,764.0363866666667,Off,0.0,0.0,18.80670313944711,51.666666666666686,46.10666666666668,0.0,50.842546215796126,0.8954683349594793,2397.5891921716093,0.0,18.80670313944711,48.738918887534524,50.842546215796126,47.68710522340373,12.43753247303448,21.93169177915577,0.0,2.8,347.3624613176713,-174.46803807824736,-0.0,-0.0,522.2131715889742,0.0,3.0,0.006997531302518375,0.0,0.0,0.17849433165285583,197.99884266666666,-0.3826721930555532,0.2324040803334585,11.170698810025534,0.0037181097669795144,128.7245803315785,1.2133125965125269
2025-01-01 00:04:00,0.3620462852209199,0.2281083933533895,0.0,0.006034104753681999,0.003801806555889825,0.0,0.014123778587504259,0.0,0.32792250663341566,0.0,0.020000000000000004,0.0,0.0,0.22227506002005618,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.011271649567036423,0,On,0.03155575994000732,0,On,0.25474223283731984,0.1910566746279898,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,1331.4220577777778,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,764.0363866666667,Off,0.0,0.0,18.577418175053026,51.666666666666686,46.10666666666668,0.0,50.78892552105574,0.8967203268800447,2397.5891921716097,0.0,18.577418175053026,48.399797967953084,50.78892552105574,47.20523419140176,12.43753247303448,21.92658584055467,0.0,2.8,346.2270349893122,-174.3998625066339,-0.0,-0.0,522.2131715889742,0.0,3.0,0.006996664225832313,0.0,0.0,0.17847221409926736,197.99884266666666,-1.5862740930281731,0.23255267153626108,11.170315111861711,0.0037193350919655778,128.70108188835667,1.2133326963802369
2025-01-01 00:05:00,0.3620462852209199,0.2281083933533895,0.0,0.006034104753681999,0.003801806555889825,0.0,0.014123778587504259,0.0,0.32792250663341566,0.0,0.020000000000000004,0.0,0.0,0.22227506002005618,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.011271649567036423,0,On,0.03155575994000732,0,On,0.25474223283731984,0.1910566746279898,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,1331.4220577777778,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,764.0363866666667,Off,0.0,0.0,18.34818762060604,51.666666666666686,46.10666666666668,0.0,50.73529402282324,0.8979760779391135,2397.5891921716093,0.0,18.34818762060604,48.06070922659546,50.73529402282324,46.72341682848158,12.43753247303448,21.921433548908354,0.0,2.8,346.0412565805346,-174.33107875602053,-0.0,-0.0,522.2131715889742,0.0,3.0,0.006995789239061818,0.0,0.0,0.17844989477377204,197.99884266666666,-1.8408362524190771,0.23270197850345037,11.169238624327987,0.0037205601729759195,128.67762995229276,1.2133529877319984
2025-01-01 00:06:00,0.3620462852209199,0.2281083933533895,0.0,0.006034104753681999,0.003801806555889825,0.0,0.014123778587504259,0.0,0.32792250663341566,0.0,0.020000000000000004,0.0,0.0,0.22227506002005618,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.011271649567036423,0,On,0.03155575994000732,0,On,0.25474223283731984,0.1910566746279898,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,1331.4220577777778,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,764.0363866666667,Off,0.0,0.0,18.118977067733795,51.666666666666686,46.10666666666668,0.0,50.68165171976858,0.8992356050470036,2397.5891921716097,0.0,18.118977067733795,47.72165265582569,50.68165171976858,46.241653123854256,12.43753247303448,21.91628375662488,0.0,2.8,346.02518974510946,-174.2623391502945,-0.0,-0.0,522.2131715889742,0.0,3.0,0.006994914638062267,0.0,0.0,0.17842758528859382,197.99884266666666,-1.9256426935702553,0.23285130830407388,11.168162906693288,0.0037217850102680117,128.65418857561664,1.213373269696028
2025-01-01 00:07:00,2.8619428629986983,0.2281083933533895,0.0,0.047699047716644974,0.003801806555889825,0.0,0.014123778587504259,2.499896577777778,0.32792250663341566,0.0,0.020000000000000004,0.0,0.0,0.22227506002005618,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.011271649567036423,0,On,0.03155575994000732,0,On,0.25474223283731984,0.1910566746279898,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,1331.4220577777778,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,764.0363866666667,Lower On,2499.896577777778,1.0,18.009669476608906,51.666666666666686,46.10666666666668,0.0,50.627998615674926,0.9004989250950519,2397.5891921716093,2499.896577777778,18.009669476608906,47.38262825283672,50.627998615674926,45.75994307141762,12.43753247303448,21.91114505558726,0.0,2.8,346.06557579696016,-174.19375833232235,-0.0,-0.0,522.2131715889742,0.0,3.0,0.0069940418821646325,0.0,0.0,0.1784053228686189,197.99884266666666,-1.953837459691691,0.23300053869927193,11.167092331120113,0.00372300960395999,128.6307514049862,1.2133935069384347
2025-01-01 00:08:00,2.8619428629986983,0.2281083933533895,0.0,0.047699047716644974,0.003801806555889825,0.0,0.014123778587504259,2.499896577777778,0.32792250663341566,0.0,0.020000000000000004,0.0,0.0,0.22227506002005618,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.011271649567036423,0,On,0.03155575994000732,0,On,0.25474223283731984,0.1910566746279898,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,1331.4220577777778,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,764.0363866666667,Lower On,2499.896577777778,1.0,18.020247881579508,51.666666666666686,46.10666666666668,0.0,50.574344473753285,0.9017658243085054,2397.5891921716093,2499.896577777778,18.020247881579508,47.39445873105758,50.574344473753285,45.80451585970974,12.43753247303448,21.906020151770296,0.0,2.8,346.1046325598368,-174.12537233869583,-0.0,-0.0,522.2131715889742,0.0,3.0,0.006993171431229651,0.0,0.0,0.17838311924406058,197.99884266666666,-1.9831666904416156,0.2331496308832751,11.166695499370555,0.0037242339541451574,128.60731641379962,1.2134136883262463
2025-01-01 00:09:00,2.8619428629986983,0.2281083933533895,0.0,0.047699047716644974,0.003801806555889825,0.0,0.014123778587504259,2.499896577777778,0.32792250663341566,0.0,0.020000000000000004,0.0,0.0,0.22227506002005618,0.0,0.005833333333333337,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0028521290204678363,0.0,On,0.011271649567036423,0,On,0.03155575994000732,0,On,0.25474223283731984,0.1910566746279898,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,1331.4220577777778,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,764.0363866666667,Lower On,2499.896577777778,1.0,18.030815919279576,51.666666666666686,46.10666666666668,0.0,50.52069905416323,0.9030360864836307,2397.5891921716097,2499.896577777778,18.030815919279576,47.40628772468794,50.52069905416323,45.8490820599503,12.43753247303448,21.900908786257723,0.0,2.8,346.12966156436744,-174.05717762981445,-0.0,-0.0,522.2131715889742,0.0,3.0,0.0069923032415864115,0.0,0.0,0.17836097330095316,197.99884266666666,-2.0263323947923055,0.23329858816969384,11.16563753535243,0.003725458060908728,128.5838837614181,1.2134338149184813
