Metric,Value
Total Electric Energy (kWh),814.3797738202359
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.131083019194772
Peak Electric Power (kW),4.78790659509906
Other Electric Energy (kWh),370.90470356462725
HVAC Heating Electric Energy (kWh),24.264579588301995
Lighting Electric Energy (kWh),24.607332612190348
Water Heating Electric Energy (kWh),371.9846107733335
HVAC Cooling Electric Energy (kWh),22.618547281783
Average Temperature - Indoor (C),22.01932910174776
Unmet Heating Load (C-hours),7.855033353807168
Unmet Cooling Load (C-hours),20.32813114427727
Total Hot Water Unmet Demand (kWh),0.0
