Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,1.0218179909339316,0.3476345827594717,0.4347899999999999,1.0218179909339316,0.3476345827594717,0.4347899999999999,0.03114869030506361,0.0,0.47341430062886786,0.507255,0.010000000000000002,0.4347899999999999,0.0,0.0,0.344717916092805,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0054460115131578935,0.0,0.0005990095832177585,0.0,0.012551834604343979,0.0,0.012551834604343979,0.0,0.013790412505127699,0.0,0.4228059001170845,0.3171044250878133,0.0,0.0,8641.041675704462,20.0555555555556,0.48000000000000004,2060.1643962955363,12.742438839999998,0.507255,0.6,10193.951071999998,16989.918453333332,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1328.4913466666667,0.0,0.0,36.681843557240796,51.66666666666668,46.10666666666668,0.0,51.42285292574636,0.0,0.0,0.0,36.681843557240796,51.313712778704826,51.42285292574636,51.25914270518406,12.43753247303448,19.79087951548882,-0.05499844934599363,1.2465051074322202,1.9231540629945238,2.8,9.236100170605994,2207.8432641203804,1595.02474521316,627.9104699281723,-5206.171216164553,0.0,0.0,606.9658063701801,0.0,2.0,0.2350805519144091,0.0,0.0,2.789997090815855,131.99922844444444,-105.78466664881816,0.1891935310640412,9.039925074849666,0.002648150074608983,-107.35765498077272,1.2229103751898782,0.0,0.0,90.62106563753257,0.5436834545663999,621.2795556392944,6.630914288878014
2025-01-01 01:00:00,1.0204890903702784,0.3469442454843469,0.4347899999999999,1.0204890903702781,0.3469442454843469,0.4347899999999999,0.030740239441576767,0.0,0.47249385092870144,0.507255,0.010000000000000002,0.4347899999999999,0.0,0.0,0.3440275788176802,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.005037560649671051,0.0,0.0005990095832177585,0.0,0.012551834604343979,0.0,0.012551834604343979,0.0,0.013790412505127699,0.0,0.4228059001170845,0.3171044250878133,0.0,0.0,8641.041675704462,20.0555555555556,0.48000000000000004,2060.1643962955363,12.742438839999998,0.507255,0.6,10193.951071999998,16989.918453333332,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1328.4913466666667,0.0,0.0,36.56299925940236,51.66666666666668,46.10666666666668,0.0,51.223246845502416,0.0,0.0,0.0,36.56299925940236,51.12870654425967,51.223246845502416,51.081436393638306,12.43753247303448,19.70747790807267,-0.07398703597632306,2.59380292046454,2.660648398236424,2.5,9.236100170605994,2568.580994108129,-2118.1647430625244,-107.84363426045363,-4847.311605512719,0.0,0.0,605.6369058065268,0.0,2.0,0.21626297698610514,0.0,0.0,2.5666652206180487,131.99922844444444,-102.57764674924964,0.18845826070783966,8.974273541089874,0.0026240333359232753,-63.63959117356628,1.2233357234886917,0.0,0.0,83.74826709543798,0.5436834545663999,-114.2858538629079,6.442219602454271
2025-01-01 02:00:00,1.0336590573367785,0.3462539082092221,0.4468674999999999,1.0336590573367785,0.3462539082092221,0.4468674999999999,0.030740239441576767,0.0,0.4715734012285351,0.5213454166666667,0.010000000000000002,0.4468674999999999,0.0,0.0,0.3433372415425554,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.005037560649671051,0.0,0.0005990095832177585,0.0,0.012551834604343979,0.0,0.012551834604343979,0.0,0.013790412505127699,0.0,0.4228059001170845,0.3171044250878133,0.0,0.0,8881.070611140698,20.0555555555556,0.49333333333333335,2117.3911850815234,13.096395474444444,0.5213454166666667,0.6166666666666667,10477.116379555555,16989.918453333332,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1328.4913466666667,0.0,0.0,36.26064675266547,51.66666666666668,46.10666666666668,0.0,51.02491438524586,0.0,0.0,0.0,36.26064675266547,50.94475936588993,51.02491438524586,50.90468185621197,12.43753247303448,19.782862628531593,-0.05663532555359912,1.7591361641128087,2.157919982801412,1.6500000000000001,9.236100170605994,2855.2407149949317,-3124.247295632039,-357.12311858415995,-4752.838563713277,0.0,0.0,604.7164561063605,0.0,2.0,0.20021142675529718,0.0,0.0,2.376161250458305,131.99922844444444,-101.49366631071076,0.18694692397316098,8.998984892521245,0.0026151587270013834,-1.8849855832800946,1.2230274987556056,0.0,0.0,94.81988197636502,0.5436834545663999,-361.7130747078665,4.589956123706491
2025-01-01 03:00:00,0.9761046403942876,0.3455635709340973,0.39855749999999995,0.9761046403942876,0.3455635709340973,0.39855749999999995,0.030467938865918875,0.0,0.47065295152836867,0.46498375,0.010000000000000002,0.39855749999999995,0.0,0.0,0.3426469042674306,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.004765260074013158,0.0,0.0005990095832177585,0.0,0.012551834604343979,0.0,0.012551834604343979,0.0,0.013790412505127699,0.0,0.4228059001170845,0.3171044250878133,0.0,0.0,7920.954869395758,20.0555555555556,0.44000000000000006,1888.484029937575,11.680568936666665,0.46498375,0.55,9344.455149333333,16989.918453333332,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1328.4913466666667,0.0,0.0,36.10126685014389,51.66666666666668,46.10666666666668,0.0,50.827958233740304,0.0,0.0,0.0,36.10126685014389,50.761968773267945,50.827958233740304,50.72897404303176,12.43753247303448,19.736531711567345,-0.06737106585207447,1.665186611926081,1.8886081974580005,1.6500000000000001,9.236100170605994,1892.195112901224,-1307.8043626008268,-169.2377552521811,-4950.371874627653,0.0,0.0,603.5237058305361,0.0,2.0,0.20932357170038904,0.0,0.0,2.4843065550394976,131.99922844444444,-97.72061381826641,0.18735363702622773,8.97548341560413,0.0026133417982749357,-82.61796047900089,1.2232222738946659,0.0,0.0,91.92682173486932,0.5436834545663999,-172.75300533515957,3.5152500829784605
2025-01-01 04:00:00,1.073817107360788,0.3448732336589725,0.4831,1.073817107360788,0.3448732336589725,0.4830999999999999,0.030467938865918875,0.0,0.4697325018282023,0.5636166666666667,0.010000000000000002,0.4831,0.0,0.0,0.3419565669923058,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.004765260074013158,0.0,0.0005990095832177585,0.0,0.012551834604343979,0.0,0.012551834604343979,0.0,0.013790412505127699,0.0,0.4228059001170845,0.3171044250878133,0.0,0.0,9601.157417449404,20.0555555555556,0.5333333333333333,2289.0715514394847,14.158265377777775,0.5636166666666667,0.6666666666666666,11326.612302222222,16989.918453333332,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1328.4913466666667,0.0,0.0,35.887808539556644,51.66666666666668,46.10666666666668,0.0,50.632172725923944,0.0,0.0,0.0,35.887808539556644,50.58014509985575,50.632172725923944,50.55413128682166,12.43753247303448,19.737653864050227,-0.06273503663781502,0.7003648936435872,1.5926046814646104,0.55,9.236100170605994,2793.020007703862,-5140.749405774065,-743.5385168096822,-5393.964886397919,0.0,0.0,602.6032561303698,0.0,2.0,0.2142402842157341,0.0,0.0,2.542659377093383,131.99922844444444,-96.54429598811218,0.18527894757525307,8.940583230777746,0.0025856946454233414,32.55386682508695,1.2226638033406727,0.0,0.0,110.05429087944962,0.5436834545663999,-747.223877830743,3.6853610210607455
2025-01-01 05:00:00,1.0743617085121036,0.3448732336589725,0.4831,1.0743617085121036,0.3448732336589725,0.4830999999999999,0.031012540017234667,0.0,0.4697325018282023,0.5636166666666667,0.010000000000000002,0.4831,0.0,0.0,0.3419565669923058,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.005309861225328947,0.0,0.0005990095832177585,0.0,0.012551834604343979,0.0,0.012551834604343979,0.0,0.013790412505127699,0.0,0.4228059001170845,0.3171044250878133,0.0,0.0,9601.157417449404,20.0555555555556,0.5333333333333333,2289.0715514394847,14.158265377777775,0.5636166666666667,0.6666666666666666,11326.612302222222,16989.918453333332,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1328.4913466666667,0.0,0.0,35.593939256722415,51.66666666666668,46.10666666666668,0.0,50.43775105654165,0.0,0.0,0.0,35.593939256722415,50.39947008425879,50.43775105654165,50.380329598117356,12.43753247303448,19.809043233000416,-0.04500816327022772,-0.2924059377310292,0.30864247228526437,-0.25000000000000006,9.236100170605994,2563.684166286056,-1996.7213697588825,-400.97676253135927,-5622.514790695736,0.0,0.0,603.1478572816854,0.0,2.0,0.21294860725329018,0.0,0.0,2.527329419178342,131.99922844444444,-97.87483425941687,0.18691332630236962,9.01058941802952,0.0026215439492028787,49.55298643655668,1.2217260306993103,0.0,0.0,114.46849801868419,0.5436834545663999,-403.9964257387265,3.019663207367193
2025-01-01 06:00:00,1.0631808191989565,0.3586672486930867,0.4347899999999999,1.0631808191989565,0.35866724869308664,0.4347899999999999,0.05142648399742669,0.0,0.4944993352015299,0.507255,0.010000000000000002,0.4347899999999999,0.0,0.0,0.3557505820264199,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.005990612664473685,0.0,0.0010588982794610075,0.0,0.022188486526745998,0.0,0.022188486526745998,0.0,0.020165225832969747,0.0,0.43935702076223726,0.32951776557167783,0.0,0.0,8641.041675704462,20.0555555555556,0.48000000000000004,2060.1643962955363,12.742438839999998,0.507255,0.6,10193.951071999998,16989.918453333332,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1328.4913466666667,0.0,0.0,34.01270918616969,51.66666666666668,46.10666666666668,0.0,50.052207106208805,0.15606388608266267,410.02952340406773,0.0,34.01270918616969,48.944630564926314,50.052207106208805,48.39084229428507,12.43753247303448,19.735914873934572,-0.0659373157329472,0.39576474326553596,0.9409342983908825,0.3,9.236100170605994,1998.5953122392655,-3197.694606428343,-453.8404640220318,-5439.28575260525,0.0,0.0,622.9811975775999,0.0,1.6335000000000002,0.2129532883432682,0.0,0.0,2.527384975570882,107.810369832,-97.93347329665511,0.1864953916341444,8.956408635168916,0.00260371374454922,-94.53289158173128,1.2220443327764532,0.0,0.0,108.31224805810217,0.5436834545663999,-457.96645647138,4.125992449348196
2025-01-01 07:00:00,2.455906030019672,0.39333824545006396,0.5072549999999999,2.455906030019672,0.39333824545006396,0.5072549999999999,0.1028144051009953,1.1916808674814816,0.5596132574371949,0.5917975,0.010000000000000002,0.5072549999999999,0.0,0.0,0.3904215787833973,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.005582161800986842,0.0,0.0022660301677507504,0.0,0.04748310656612885,0.0,0.04748310656612885,0.0,0.03905115239266507,0.0,0.48374411703787423,0.36280808777840556,0.0,0.0,10081.215288321873,20.0555555555556,0.56,2403.5251290114593,14.866178646666665,0.5917975,0.7,11892.942917333332,16989.918453333332,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1328.4913466666667,1191.6808674814815,0.21666666666666667,36.075268649923785,51.66666666666668,46.10666666666668,0.0,51.283747109340496,0.18140773191645215,477.67699351080375,1191.6808674814815,36.075268649923785,50.66910299080474,51.283747109340496,50.36178093153686,12.43753247303448,19.715078155959947,-0.06954319761520301,-0.43409764051449157,0.3411524904325539,-0.55,9.236100170605994,2823.7714897214732,-3854.0352033370596,-634.4321212274067,-5830.8048511308825,0.0,0.0,686.8762335108725,0.8647655344383047,0.8835,0.21818285794472508,0.0,0.0,2.5894508668386376,58.31065916533333,-97.27212331601547,0.18551796067461,8.927268069144967,0.0025866959485151162,2.410352282104161,1.2221437823129195,0.0,0.0,119.28555224879844,0.5436834545663999,-638.726230049601,4.294108822194247
2025-01-01 08:00:00,2.237475372327364,0.4094041976427028,0.5072549999999999,2.237475372327364,0.4094041976427028,0.5072549999999999,0.12426207457860591,0.9166775903703706,0.5947382073783875,0.5917975,0.010000000000000002,0.5072549999999999,0.0,0.0,0.4064875309760361,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.004220658922697368,0.0,0.0027976056092472398,0.0,0.05862190502333065,0.0,0.05862190502333065,0.0,0.052754832743672465,0.0,0.504244936927893,0.37818370269591967,0.0,0.0,10081.215288321873,20.0555555555556,0.56,2403.5251290114593,14.866178646666665,0.5917975,0.7,11892.942917333332,16989.918453333332,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1328.4913466666667,916.6775903703705,0.16666666666666666,35.67997672430366,51.66666666666668,46.10666666666668,0.0,51.62319096579872,0.3887534307746646,1061.3399576921174,916.6775903703705,35.67997672430366,50.38455328180062,51.6234020157114,49.7650233898889,12.43753247303448,19.75831576948619,-0.06877683276388145,-1.2902248748227743,-0.41912397764492465,-1.4,9.236100170605994,2393.565839592781,-3977.8741114935815,-699.6970062383015,-6324.535833120414,0.0,0.0,740.8918020955965,62.94640845620988,0.8665,0.22609302561227862,0.0,0.0,2.683330792679442,57.18866572355556,-87.76236003990077,0.18679563893414933,8.977967753472251,0.0026102683515276666,195.92390670215326,1.222520276084493,0.0,0.0,128.69416608729964,0.5436834545663999,-705.0095674060426,5.312561167741038
2025-01-01 09:00:00,1.1392224470861623,0.35791704677212816,0.5072549999999999,1.1392224470861623,0.35791704677212816,0.5072549999999999,0.04392588111257707,0.0,0.4934990659735853,0.5917975,0.010000000000000002,0.5072549999999999,0.0,0.0,0.3550003801054615,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0034037571957236837,0.0,0.0009443817414929065,0.0,0.019788871087680238,0.0,0.019788871087680238,0.0,0.020165225832969747,0.0,0.43559540243379347,0.32669655182534496,0.0,0.0,10081.215288321873,20.0555555555556,0.56,2403.5251290114593,14.866178646666665,0.5917975,0.7,11892.942917333332,16989.918453333332,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1328.4913466666667,0.0,0.0,35.805614812012195,51.66666666666668,46.10666666666668,0.0,51.60915756737257,0.0,0.0,0.0,35.805614812012195,50.48965615184215,51.60915756737257,49.92990544407694,12.43753247303448,19.757158330996667,-0.058514218993595435,-0.8808763482226928,-0.22021279899232138,-0.85,9.236100170605994,2457.1687410120526,-2052.319411916756,-446.2327074945232,-6059.0769642467785,0.0,0.0,515.7442174144635,186.60637483720888,0.1335,0.22263593268246376,0.0,0.0,2.6423011152420015,8.810948498666667,-64.47074281313185,0.19203253462719458,9.063746052026383,0.0026823511894770594,335.72256954282705,1.2230851082286298,0.0,0.0,119.52527541194496,0.5436834545663999,-454.96083816229026,8.728130667767036
