Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 04:31:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.63419224681819,51.666666666666686,46.10666666666668,0.0,50.31750817907245,0.0,0.0,0.0,33.63419224681819,50.34018504520594,50.351523478272696,50.31750817907245,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1190.9363684068248,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2110.444550820036,21.431071991912567,0,-1.1,-171.46499920982416,-586.7240643529816,-0.0,-0.0,404.77339435169995,0.0,2.0,0.01973187706915007,0.0,0.0,0.503324395054395,131.99922844444444,10.485670791457514,0.21386945550441483,10.517949376086577,0.0033195406042896137,72.3403505220601,1.214486082014529
2025-01-01 04:32:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.63880502801483,51.666666666666686,46.10666666666668,0.0,50.31251414295708,0.0,0.0,0.0,33.63880502801483,50.33546476810804,50.34694008068352,50.31251414295708,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1191.0835577652958,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2110.4090275659305,21.42237896376858,0,-1.1,-169.97764026319192,-586.3505970267297,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019726928264445682,0.0,0.0,0.5031981600223527,131.99922844444444,11.59956241183784,0.21402750155989717,10.514606487134497,0.003320228544314705,72.30528887969007,1.2145214188038562
2025-01-01 04:33:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.64318496659931,51.666666666666686,46.10666666666668,0.0,50.30751948240681,0.0,0.0,0.0,33.64318496659931,50.330743843644925,50.34235602426399,50.30751948240681,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1191.2266128421747,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2110.3662463381506,21.41388541625157,0,-1.1,-169.30030868630405,-585.9857902131828,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019722092375194303,0.0,0.0,0.5030748052587146,131.99922844444444,11.912087175178817,0.21418302225011984,10.512061422691193,0.003320916130905598,72.27007425343358,1.214555935432732
2025-01-01 04:34:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.64738894695095,51.666666666666686,46.10666666666668,0.0,50.30252423202431,0.0,0.0,0.0,33.64738894695095,50.32602230449413,50.337771340729056,50.30252423202431,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1191.366385206061,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2110.3337099802516,21.405542490053637,0,-1.1,-168.9012826746116,-585.6275398248208,-0.0,-0.0,404.77339435169995,0.0,2.0,0.01971734162206408,0.0,0.0,0.5029536221631105,131.99922844444444,11.952862798509287,0.21433665305369765,10.50889896103158,0.0033216033630921733,72.23475455027408,1.2145898332304619
2025-01-01 04:35:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.651440826352356,51.666666666666686,46.10666666666668,0.0,50.297528417956954,0.0,0.0,0.0,33.651440826352356,50.321300175349926,50.333186054046415,50.297528417956954,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1191.5036789003725,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2110.2932385831946,21.397329704764942,0,-1.1,-168.55149818121424,-585.2749620711763,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019712664373620875,0.0,0.0,0.5028343140387517,131.99922844444444,11.950069538262156,0.21448865853383592,10.505803479444749,0.003322290240245365,72.19934960866071,1.214623196547866
2025-01-01 04:36:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.65535022240187,51.666666666666686,46.10666666666668,0.0,50.292532062805876,0.0,0.0,0.0,33.65535022240187,50.31657747755838,50.32860018493464,50.292532062805876,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1191.6388309568715,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2110.25362466327,21.389238815478706,0,-1.1,-168.20811728210032,-584.9276991544538,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019708055961541664,0.0,0.0,0.5027167618051857,131.99922844444444,11.946187520653528,0.21463914319358895,10.50346441809722,0.0033229767618765792,72.16386714579616,1.2146560592976947
2025-01-01 04:37:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.65912378945392,51.666666666666686,46.10666666666668,0.0,50.28753518774245,0.0,0.0,0.0,33.65912378945392,50.31185423111586,50.32401375280257,50.28753518774245,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1191.7719770562155,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2110.2237255445107,21.381264122790544,0,-1.1,-167.86412218892536,-584.5855028803343,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019703513164890954,0.0,0.0,0.5026008833021897,131.99922844444444,11.947986339708969,0.2147881783992991,10.500491013940945,0.0033236629275510132,72.12831237477937,1.2146884449033575
2025-01-01 04:38:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.66276740464937,51.666666666666686,46.10666666666668,0.0,50.28253781294871,0.0,0.0,0.0,33.66276740464937,50.30713045508482,50.31942677615287,50.28253781294871,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1191.9032109895113,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2110.185674452862,21.373400594489205,0,-1.1,-167.5234110601928,-584.2481539506953,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019699033140911995,0.0,0.0,0.5024866060161952,131.99922844444444,11.951348538802485,0.21493582699042785,10.497574703614088,0.003324348736869803,72.09268987019608,1.2147203740427026
2025-01-01 04:39:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.66628683328851,51.666666666666686,46.10666666666668,0.0,50.277539957732955,0.0,0.0,0.0,33.66628683328851,50.302406167702905,50.314839272687884,50.277539957732955,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1192.0326155683363,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2110.148354273379,21.36564329355211,0,-1.1,-167.18953034375727,-583.9154373926299,-0.0,-0.0,404.77339435169995,0.0,2.0,0.01969461309936825,0.0,0.0,0.5023738587733291,131.99922844444444,11.95251269717267,0.21508215078241352,10.495405705098468,0.0033250341894655224,72.0570041376729,1.2147518670063997
2025-01-01 04:40:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.669687719970845,51.666666666666686,46.10666666666668,0.0,50.272541640546315,0.0,0.0,0.0,33.669687719970845,50.297681386398665,50.31025125932485,50.272541640546315,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1192.1602720378137,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2110.111732065618,21.357987385930624,0,-1.1,-166.86338814327218,-583.5871428810334,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019690250307058673,0.0,0.0,0.5022625718545899,131.99922844444444,11.950360386061261,0.2152272104547758,10.492595608178334,0.003325719285001767,72.02125960533364,1.2147829436655737
2025-01-01 04:41:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.67297545041036,51.666666666666686,46.10666666666668,0.0,50.26754287900072,0.0,0.0,0.0,33.67297545041036,50.29295612780848,50.30566275221236,50.26754287900072,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1192.2862599484968,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2110.084671837688,21.350428259325867,0,-1.1,-166.544511992384,-583.2630698190693,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019685942155593068,0.0,0.0,0.5021526787246748,131.99922844444444,11.945163474985389,0.2153710639737278,10.489835112009995,0.003326404023172673,71.98546050352273,1.2148136229816031
2025-01-01 04:42:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.67615509110198,51.666666666666686,46.10666666666668,0.0,50.26254368990742,0.0,0.0,0.0,33.67615509110198,50.28823040781286,50.3010737667656,50.26254368990742,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1192.4106552017581,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2110.049346378082,21.34296157495864,0,-1.1,-166.23225589588088,-582.9430295407772,-0.0,-0.0,404.77339435169995,0.0,2.0,0.01968168619101631,0.0,0.0,0.5020441167876395,131.99922844444444,11.937379293196313,0.21551376589355514,10.48712195533794,0.003327088403701569,71.9496108111237,1.2148439227922
2025-01-01 04:43:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.67923140024066,51.666666666666686,46.10666666666668,0.0,50.257544089324384,0.0,0.0,0.0,33.67923140024066,50.28350424158132,50.2964843177098,50.257544089324384,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1192.5335291978488,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2110.014626954409,21.335583258399872,0,-1.1,-165.9261641954613,-582.6268449003057,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019677480108707388,0.0,0.0,0.5019368272567819,131.99922844444444,11.92728635314451,0.2156553674612264,10.485145587920293,0.003327772426339238,71.91371426296902,1.2148738598488342
2025-01-01 04:44:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.682208857980996,51.666666666666686,46.10666666666668,0.0,50.252544092602186,0.0,0.0,0.0,33.682208857980996,50.27877764361556,50.29189441912226,50.252544092602186,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1192.6549489867955,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2109.9804863821255,21.32828947355569,0,-1.1,-165.62591561900302,-582.3143491406772,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019673321738665588,0.0,0.0,0.5018307547793199,131.99922844444444,11.91503916997428,0.21579591694486916,10.482520566608148,0.0033284560908622253,71.87777437435055,1.2149034499236897
2025-01-01 04:45:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.68509169138065,51.666666666666686,46.10666666666668,0.0,50.24754371442532,0.0,0.0,0.0,33.68509169138065,50.274050627788554,50.28730408447018,50.24754371442532,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1192.7749776965084,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2109.9557798744695,21.32107660109695,0,-1.1,-165.33122933310767,-582.00538495493,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019669209033316714,0.0,0.0,0.5017258471253495,131.99922844444444,11.900761270122414,0.21593545990527435,10.479936878522103,0.0033291393970713186,71.84179446124476,1.2149327078983203
2025-01-01 04:46:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.68788389281265,51.666666666666686,46.10666666666668,0.0,50.242542968849804,0.0,0.0,0.0,33.68788389281265,50.26932320738003,50.28271332664515,50.242542968849804,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1192.8936748877531,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2109.922717891321,21.313941222933956,0,-1.1,-165.04183155945526,-581.6998038078134,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019665140058754818,0.0,0.0,0.5016220549644373,131.99922844444444,11.884577896658177,0.2160740393888904,10.477392742304323,0.003329822344790171,71.80577765458888,1.2149616478274075
2025-01-01 04:47:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.69058923474917,51.666666666666686,46.10666666666668,0.0,50.2375418693381,0.0,0.0,0.0,33.69058923474917,50.264595395109424,50.2781221579951,50.2375418693381,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1193.0110968096378,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2109.8901622458875,21.30688010941808,0,-1.1,-164.75745684006165,-581.3974653755226,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019661112987530087,0.0,0.0,0.5015193316816536,131.99922844444444,11.86661418376105,0.2162116960858487,10.474886474848145,0.0033305049338640206,71.76972691191865,1.2149902829912955
2025-01-01 04:48:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.69321128360032,51.666666666666686,46.10666666666668,0.0,50.232540428791815,0.0,0.0,0.0,33.69321128360032,50.25986720316675,50.27353059035423,50.232540428791815,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1193.1272966102285,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2109.858091390819,21.299890207395332,0,-1.1,-164.47785404231314,-581.0982370229867,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019657126091914962,0.0,0.0,0.5014176332058018,131.99922844444444,11.846988628973632,0.21634846847765926,10.473106594615842,0.003331187164158492,71.73364502824587,1.2150186259450293
2025-01-01 04:49:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.695753413232154,51.666666666666686,46.10666666666668,0.0,50.22753865958228,0.0,0.0,0.0,33.695753413232154,50.25513864324148,50.268938635071095,50.22753865958228,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1193.2423245331431,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2109.835350828607,21.292968628811263,0,-1.1,-164.2027880612082,-580.8019933057491,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019653177737477778,0.0,0.0,0.5013169178454946,131.99922844444444,11.825810892840902,0.2164843929785092,10.470671091566595,0.003331869035558472,71.69753464647358,1.215046688565145
2025-01-01 04:50:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.69821881716844,51.666666666666686,46.10666666666668,0.0,50.22253657357924,0.0,0.0,0.0,33.69821881716844,50.25040972654963,50.26434630303482,50.22253657357924,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1193.3562281050706,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2109.8041858860715,21.286112640027977,0,-1.1,-163.93203862869188,-580.5086155032357,-0.0,-0.0,404.77339435169995,0.0,2.0,0.01964926637705611,0.0,0.0,0.5012171461354249,131.99922844444444,11.803182522843816,0.21661950406796904,10.468268938758033,0.0033325505479670555,71.66139826717905,1.215074482093542
2025-01-01 04:51:00,0.45204402617760375,0.2790089302742996,0.0,0.0075340671029600625,0.0046501488379049934,0.0,0.04169082782789053,0.0,0.24535319834971325,0.15,0.015,0.0,0.0,0.17774350194393862,0.09689042833036098,0.004375000000000002,1,0,0,Off,0,0,Off,0.03313618920599007,0.024852141904492545,On,0,0,Off,0.01497367735745614,0.0,On,0.026717150470434388,0,On,0.008361862424461672,0,On,0.20385514671926153,0.1528913600394461,On,Off,0.0,0.0,33.70061052035353,51.666666666666686,46.10666666666668,0.0,50.21753418217762,0.0,0.0,0.0,33.70061052035353,50.245680463858974,50.259753604699654,50.21753418217762,12.43753247303448,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1193.469052311576,0.0,Off,0.0,26.666666666666686,0,0.0,0.015,0.0,0.0,0,0.0,0,2109.773447887224,21.279319651935836,0,-1.1,-163.6653986913339,-580.2179911868664,-0.0,-0.0,404.77339435169995,0.0,2.0,0.019645390545177624,0.0,0.0,0.5011182806940512,131.99922844444444,11.779198143832488,0.2167538344138826,10.4658987869776,0.0033332317013045633,71.62523825767362,1.2151020171780906
