Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 04:28:00,1.7264460024303643,1.0805806316963027,0.0,0.02877410004050607,0.01800967719493838,0.0,0.0534442845018393,0.001,0.26220158872618776,1.3598001292023374,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8783441130806312,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2446.8274266935036,21.166666666666714,1.90147693476611,0.0,1.205829295869004,0.15397083333333333,1,2292.8565933601703,2292.8565933601703,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.685833996298065,51.666666666666686,43.496666666666684,1776.1692782738305,0,3.8701885286720135,0.0,49.80334572494411,0.0,0.0,0.0,46.581111995064084,46.66723857064939,49.83389119083001,25.941559713606022,12.43753247303448,20.84074423634446,0.0,2.2,1761.855239455434,-1073.3854574486559,-0.0,-0.0,433.15154029065985,0.0,2.0,0.044075792504272585,0.0,0.0,0.8201813410400964,131.99922844444444,-44.73827008007362,0.1918419009222584,9.765973571901469,0.0028667757537481986,8.986691588038067,1.2184399764920248
2025-01-01 04:29:00,1.7272028523535627,1.0810695084512392,0.0,0.02878671420589271,0.018017825140853986,0.0,0.0534442845018393,0.001,0.26220158872618776,1.3605569791255356,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8788329898355677,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2446.4697978263052,21.166666666666714,1.8999878064966487,0.0,1.2065861457922025,0.15397083333333333,1,2292.498964492972,2292.498964492972,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.637842742359254,51.666666666666686,43.496666666666684,1777.3174555785918,0,3.872261878983983,0.0,49.795250655419906,0.0,0.0,0.0,46.517123656479,46.663316209359444,49.82993876167646,25.951834446964543,12.43753247303448,20.871257484018717,0.0,2.2,1758.0332833039402,-1076.0776455606372,-0.0,-0.0,433.15154029065985,0.0,2.0,0.04411412930985242,0.0,0.0,0.8208947288392748,131.99922844444444,-45.510409252387745,0.19148615331235322,9.779557903116537,0.0028668378962001485,8.892774994954632,1.2183134822668724
2025-01-01 04:30:00,1.6262205069596558,1.0158413571244387,0.0,0.027103675115994263,0.01693068928540731,0.0,0.0534442845018393,0.001,0.26220158872618776,1.259574633731629,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8136048385087672,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2095.1680584638584,21.166666666666714,1.755780166847478,0.0,1.1056038003982955,0.15397083333333333,1,1941.1972251305249,1941.1972251305249,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.59118203184478,51.666666666666686,43.496666666666684,1778.482772567297,0,3.874362275429245,0.0,49.7871701163846,0.0,0.0,0.0,46.454909375793044,46.65939923620584,49.8259910305728,25.962099312653525,12.43753247303448,20.900841430009184,0.0,-1.1,1193.0505400968414,-1288.8050927098532,-0.0,-0.0,433.15154029065985,0.0,2.0,0.044387870255130656,0.0,0.0,0.8259886183155473,131.99922844444444,-46.46396594782387,0.19114203350540698,9.793366696704636,0.002866899395608952,94.2188415516407,1.2181908646560209
2025-01-01 04:31:00,1.6264041828701046,1.015960000042021,0.0,0.02710673638116841,0.01693266666736702,0.0,0.0534442845018393,0.001,0.26220158872618776,1.2597583096420775,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8137234814263494,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2095.0802048323726,21.166666666666714,1.7554090755112397,0.0,1.105787476308744,0.15397083333333333,1,1941.1093714990393,1941.1093714990393,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.57495066272247,51.666666666666686,43.496666666666684,1778.2737319024236,0,3.8742770312675936,0.0,49.779103833403795,0.0,0.0,0.0,46.433267550296634,46.655487501804075,49.82204787012694,25.972354081422694,12.43753247303448,20.90906422096738,0.0,-1.1,1193.6680129111485,-1289.5999769638775,-0.0,-0.0,433.15154029065985,0.0,2.0,0.04439865299732394,0.0,0.0,0.8261892682290191,131.99922844444444,-44.963755248006635,0.19090307898197925,9.789291723660849,0.0028675510466734814,94.12261469775788,1.2169736453347544
2025-01-01 04:32:00,1.6265844615883138,1.0160764485901954,0.0,0.027109741026471897,0.016934607476503258,0.0,0.0534442845018393,0.001,0.26220158872618776,1.259938588360287,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8138399299745238,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2094.993979520281,21.166666666666714,1.7550449706733475,0.0,1.1059677550269535,0.15397083333333333,1,1941.0231461869475,1941.0231461869475,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.55893921244275,51.666666666666686,43.496666666666684,1778.7497750205494,0,3.8752810258448656,0.0,49.7710458579241,0.0,0.0,0.0,46.411918949923674,46.65157758975166,49.818106367636474,25.982592849801833,12.43753247303448,20.917133583375257,0.0,-1.1,1193.6921123137772,-1290.3802172098503,-0.0,-0.0,433.15154029065985,0.0,2.0,0.044409233174311065,0.0,0.0,0.8263861487218406,131.99922844444444,-44.07319028731322,0.19085151053146474,9.794133736349895,0.0028682026833157606,94.0264034684154,1.2169397724663058
2025-01-01 04:33:00,1.626760959822921,1.0161904551871994,0.0,0.02711268266371535,0.016936507586453323,0.0,0.0534442845018393,0.001,0.26220158872618776,1.2601150865948938,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8139539365715279,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2094.9095656427844,21.166666666666714,1.7546886191257858,0.0,1.1061442532615604,0.15397083333333333,1,1940.938732309451,1940.938732309451,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.5431719635877,51.666666666666686,43.496666666666684,1779.1622249498785,0,3.8761837561948993,0.0,49.76299613557357,0.0,0.0,0.0,46.39089595145027,46.64766947535756,49.81416650189343,25.992815608401525,12.43753247303448,20.92503244147179,0.0,-1.1,1193.0048644239828,-1291.1441511532007,-0.0,-0.0,433.15154029065985,0.0,2.0,0.04441958847949061,0.0,0.0,0.8265788447031598,131.99922844444444,-43.91209035626093,0.1908019100144409,9.798149540500184,0.0028688536719807638,93.93030626032878,1.2169066074939494
2025-01-01 04:34:00,1.6269332174534774,1.016301722624585,0.0,0.027115553624224624,0.016938362043743084,0.0,0.0534442845018393,0.001,0.26220158872618776,1.2602873442254505,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8140652040089134,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2094.8271830350163,21.166666666666714,1.7543409418490965,0.0,1.1063165108921171,0.15397083333333333,1,1940.856349701683,1940.856349701683,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.52767807700593,51.666666666666686,43.496666666666684,1779.566529597033,0,3.877073397928441,0.0,49.754954607294906,0.0,0.0,0.0,46.370237436007905,46.64376313120449,49.81022824936512,26.003022343046506,12.43753247303448,20.93274029125205,0.0,-1.1,1192.1419841222753,-1291.8897835203318,-0.0,-0.0,433.15154029065985,0.0,2.0,0.04442969212216675,0.0,0.0,0.8267668576401638,131.99922844444444,-43.946955683069206,0.19075451613758188,9.802060717733081,0.0028695040130435464,93.83433238793296,1.2168742351454478
2025-01-01 04:35:00,1.627101223258274,1.0164102436538431,0.0,0.027118353720971232,0.01694017072756405,0.0,0.0534442845018393,0.001,0.26220158872618776,1.2604553500302471,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8141737250381715,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2094.746836830324,21.166666666666714,1.7540019532226354,0.0,1.1064845166969137,0.15397083333333333,1,1940.7760034969904,1940.7760034969904,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.512458092539894,51.666666666666686,43.496666666666684,1780.0190204188048,0,3.8780395566514714,0.0,49.74692120839662,0.0,0.0,0.0,46.34994412338653,46.63985852660115,49.806291583727116,26.01321303382719,12.43753247303448,20.940256721255665,0.0,-1.1,1191.2315302873121,-1292.6170618665499,-0.0,-0.0,433.15154029065985,0.0,2.0,0.04443954365565645,0.0,0.0,0.8269501792207821,131.99922844444444,-44.04978496712191,0.190709331748738,9.806600260113306,0.0028701537068995813,93.73848357098863,1.2168426569975885
2025-01-01 04:36:00,1.6272650707332061,1.0165160786673564,0.0,0.027121084512220103,0.01694193464445594,0.0,0.0534442845018393,0.001,0.26220158872618776,1.260619197505179,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8142795600516849,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2094.668482090861,21.166666666666714,1.7536714566147107,0.0,1.1066483641718456,0.15397083333333333,1,1940.6976487575273,1940.6976487575273,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.49750588199912,51.666666666666686,43.496666666666684,1780.4071974664455,0,3.8789032827375904,0.0,49.73889587413723,0.0,0.0,0.0,46.330007842665495,46.635955630795664,49.80235647860271,26.02338766068403,12.43753247303448,20.947586001885337,0.0,-1.1,1190.3436955277066,-1293.3263871862437,-0.0,-0.0,433.15154029065985,0.0,2.0,0.04444914876644471,0.0,0.0,0.8271289152615778,131.99922844444444,-44.149939667570585,0.19066630488452874,9.810304283289227,0.0028708027539567026,93.64275969625261,1.2168118552589697
2025-01-01 04:37:00,1.627424907767823,1.016619323192337,0.0,0.027123748462797047,0.016943655386538952,0.0,0.0534442845018393,0.001,0.26220158872618776,1.260779034539796,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8143828045766655,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2094.5920478807357,21.166666666666714,1.7533491461592459,0.0,1.1068082012064626,0.15397083333333333,1,1940.6212145474021,1940.6212145474021,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.482811860666516,51.666666666666686,43.496666666666684,1780.844042714303,0,3.8798443024617506,0.0,49.730878541025426,0.0,0.0,0.0,46.31041581422202,46.63205441372417,49.79842290820119,26.033546204707992,12.43753247303448,20.954734831376516,0.0,-1.1,1189.49378682119,-1294.018396178137,-0.0,-0.0,433.15154029065985,0.0,2.0,0.04445851631726916,0.0,0.0,0.8273032306841926,131.99922844444444,-44.231405172068655,0.1906253552652038,9.814642900654984,0.0028714511546327403,93.54715964310044,1.216781802100228
2025-01-01 04:38:00,1.6275808901385351,1.0167200778504055,0.0,0.027126348168975585,0.01694533463084009,0.0,0.0534442845018393,0.001,0.26220158872618776,1.260935016910508,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8144835592347339,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2094.517459508354,21.166666666666714,1.753034700638741,0.0,1.1069641835771746,0.15397083333333333,1,1940.5466261750207,1940.5466261750207,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.468365951703525,51.666666666666686,43.496666666666684,1781.2171201216004,0,3.880683743022698,0.0,49.722869147493384,0.0,0.0,0.0,46.29115460227137,46.62815484639891,49.79449084764865,26.043688648814083,12.43753247303448,20.961710254636756,0.0,-1.1,1188.6750740864604,-1294.6937599442845,-0.0,-0.0,433.15154029065985,0.0,2.0,0.044467655618916496,0.0,0.0,0.8274732987477573,131.99922844444444,-44.30016576826904,0.190586398712774,9.818153145329383,0.0028720989093538487,93.4516820769753,1.2167524682660662
2025-01-01 04:39:00,1.6277331632994796,1.016818436595653,0.0,0.027128886054991325,0.016946973943260883,0.0,0.0534442845018393,0.001,0.26220158872618776,1.2610872900714525,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8145819179799815,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2094.4446472332415,21.166666666666714,1.7527278201762964,0.0,1.107116456738119,0.15397083333333333,1,1940.4738138999082,1940.4738138999082,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.45415874583487,51.666666666666686,43.496666666666684,1781.6394551946967,0,3.881601425286218,0.0,49.71486763399151,0.0,0.0,0.0,46.272211661113154,46.62425690096346,49.790560273035204,26.053814977836357,12.43753247303448,20.968518849124568,0.0,-1.1,1187.8804583581896,-1295.3531051420723,-0.0,-0.0,433.15154029065985,0.0,2.0,0.04447657536373342,0.0,0.0,0.8276392812032055,131.99922844444444,-44.36262402363957,0.1905493566842712,9.822305610838441,0.002872746018553723,93.35632577021585,1.2167238264431484
2025-01-01 04:40:00,1.6278818623799747,1.0169144867129964,0.0,0.027131364372999577,0.01694857477854994,0.0,0.0534442845018393,0.001,0.26220158872618776,1.2612359891519478,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.814677968097325,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2094.3735462657824,21.166666666666714,1.752428226189314,0.0,1.1072651558186144,0.15397083333333333,1,1940.4027129324488,1940.4027129324488,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.44018150052838,51.666666666666686,43.496666666666684,1781.9985262001808,0,3.882418314762904,0.0,49.706873942857094,0.0,0.0,0.0,46.25357533403785,46.620360550617896,49.78663116135107,26.06392517839681,12.43753247303448,20.975166725301676,0.0,-1.1,1187.1070921309602,-1295.9970139492634,-0.0,-0.0,433.15154029065985,0.0,2.0,0.04448528362679895,0.0,0.0,0.827801328315087,131.99922844444444,-44.4209804762188,0.19051415625032384,9.825636300040916,0.0028733924826732458,93.26108960837792,1.2166958512574493
2025-01-01 04:41:00,1.628027115898204,1.0170083112169814,0.0,0.027133785264970067,0.016950138520283025,0.0,0.0534442845018393,0.001,0.26220158872618776,1.2613812426701771,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8147717926013098,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2094.3040949902056,21.166666666666714,1.7521356538618884,0.0,1.107410409336844,0.15397083333333333,1,1940.333261656872,1940.333261656872,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.42642590279588,51.666666666666686,43.496666666666684,1782.4073723006568,0,3.8833142798861635,0.0,49.69888801818315,0.0,0.0,0.0,46.23523453706117,46.61646576954374,49.78270349042279,26.07401923877449,12.43753247303448,20.981659693159948,0.0,-1.1,1186.35431242841,-1296.626040124148,-0.0,-0.0,433.15154029065985,0.0,2.0,0.04449378808457512,0.0,0.0,0.8279595829303161,131.99922844444444,-44.47528272830762,0.1904807281302402,9.82961589914411,0.0028740383021601825,93.1659725292963,1.2166685185846864
2025-01-01 04:42:00,1.6281690476643227,1.0170999900810673,0.0,0.027136150794405376,0.01695166650135112,0.0,0.0534442845018393,0.001,0.26220158872618776,1.2615231744362956,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8148634714653958,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2094.2362340536447,21.166666666666714,1.7518498482772262,0.0,1.1075523411029622,0.15397083333333333,1,1940.2654007203112,1940.2654007203112,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.412883947244474,51.666666666666686,43.496666666666684,1782.7534064665288,0,3.884110156420378,0.0,49.690909805733604,0.0,0.0,0.0,46.217178596325965,46.61257253285589,49.77877723887217,26.084097148820906,12.43753247303448,20.98800334767019,0.0,-1.1,1185.6217440510754,-1297.2407172311002,-0.0,-0.0,433.15154029065985,0.0,2.0,0.04450209612721504,0.0,0.0,0.8281141825680464,131.99922844444444,-44.52531306212901,0.1904490056800473,9.832779645060263,0.0028746834774688265,93.07097349249919,1.2166418051963335
2025-01-01 04:43:00,1.6283077770952035,1.0171896004409344,0.0,0.027138462951586725,0.016953160007348908,0.0,0.0534442845018393,0.001,0.26220158872618776,1.2616619038671764,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8149530818252629,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2094.169906214815,21.166666666666714,1.7515705637551255,0.0,1.107691070533843,0.15397083333333333,1,1940.1990728814817,1940.1990728814817,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.39954791575892,51.666666666666686,43.496666666666684,1783.1496930458813,0,3.884985879179922,0.0,49.68293925288232,0.0,0.0,0.0,46.1993972210119,46.60868081656807,49.77485238608686,26.09415889989929,12.43753247303448,20.994203083166703,0.0,-1.1,1184.9087716319539,-1297.8415599903612,-0.0,-0.0,433.15154029065985,0.0,2.0,0.044510214877726696,0.0,0.0,0.8282652597762797,131.99922844444444,-44.571114883159765,0.19041892471441124,9.836598467852511,0.0028753280090596223,92.9760914763911,1.2166156886996884
2025-01-01 04:44:00,1.6284434191080368,1.0172772165257546,0.0,0.027140723651800612,0.016954620275429245,0.0,0.0534442845018393,0.001,0.26220158872618776,1.26179754588001,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8150406979100832,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2094.105056394112,21.166666666666714,1.7512975640394068,0.0,1.1078267125466765,0.15397083333333333,1,1940.1342230607788,1940.1342230607788,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.38641038363259,51.666666666666686,43.496666666666684,1783.4835871272196,0,3.8857621655162533,0.0,49.67497630855609,0.0,0.0,0.0,46.181880511510116,46.604790597560466,49.77092891219286,26.104204484827864,12.43753247303448,21.000264088887242,0.0,-1.1,1184.2146343260824,-1298.4290638047705,-0.0,-0.0,433.15154029065985,0.0,2.0,0.04451815118643493,0.0,0.0,0.8284129420288131,131.99922844444444,-44.6128985539192,0.19039042354994984,9.839606933935448,0.0028759718973988043,92.88132548297477,1.2165901475559127
2025-01-01 04:45:00,1.6285760841074974,1.0173629096499024,0.0,0.027142934735124958,0.01695604849416504,0.0,0.0534442845018393,0.001,0.26220158872618776,1.2619302108794703,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.8151263910342309,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2094.0416316790065,21.166666666666714,1.751030622298141,0.0,1.107959377546137,0.15397083333333333,1,1940.070798345673,1940.070798345673,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.37346421999187,51.666666666666686,43.496666666666684,1783.8681756942372,0,3.886619013000044,0.0,49.66702092317647,0.0,0.0,0.0,46.164618959989156,46.60090185354692,49.76700679802647,26.11423389782192,12.43753247303448,21.006191348681753,0.0,-1.1,1183.5385685498045,-1299.0037046922941,-0.0,-0.0,433.15154029065985,0.0,2.0,0.04452591163088929,0.0,0.0,0.8285573517235231,131.99922844444444,-44.65089872756773,0.1903634430002717,9.843276185147309,0.00287661514295806,92.78667454090167,1.216565161080851
2025-01-01 04:46:00,1.6287058780985058,1.0174467482857925,0.0,0.02714509796830843,0.01695744580476321,0.0,0.0534442845018393,0.001,0.26220158872618776,1.2620600048704786,0.05,0.0,0.0002506236243534685,0.1874025616579846,0.815210229670121,0.01458333333333334,1,0,0,Off,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.01629236567982456,0.0,On,0.03715191882201474,0,On,0.01233150651554158,0,On,0.21240801974016657,0.15930601480512488,On,0,0,Off,HP On,2093.979581269438,21.166666666666714,1.7507695208725103,0.0,1.1080891715371455,0.15397083333333333,1,1940.0087479361046,1940.0087479361046,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,3094.244791111111,Off,0.0,0.0,35.36070258016493,51.666666666666686,43.496666666666684,1784.2472217550414,0,3.887466912531653,0.0,49.659073048601606,0.0,0.0,0.0,46.14760344021991,46.597014563041874,49.763086025106205,26.124247134435848,12.43753247303448,21.01198964631725,0.0,-1.1,1182.879858282308,-1299.5659397631764,-0.0,-0.0,433.15154029065985,0.0,2.0,0.044533502523083135,0.0,0.0,0.8286986063167023,131.99922844444444,-44.685323514613344,0.19033792630611052,9.846874626038723,0.002877257746214217,92.69213770617593,1.2165407094227199
