Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,Pool Heater Gas Power (therms/hour),Pool Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:37:00,0.19815563983635331,0.10093655459895441,0.0016778310303792445,0.0033025939972725553,0.0016822759099825735,2.7963850506320742e-05,0.012368389969115122,0.1357872498672382,0.0,0.05,0.0,0.0016778310303792445,0.0,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,47.094865576718,51.666666666666686,46.10666666666668,0.0,51.303028509633855,0.0,0.0,0.0,73.58572746362188,51.32392993677689,51.334380650348415,51.303028509633855,12.43753247303448,20.20176578251615,0.0,8.617629436438023,2.8,9.236100170605994,-1999.5937541419146,-2890.2123726291793,-2111.644814403767,-0.0,-0.0,256.6867734418848,0.0,2.0,0.0931129099391254,0.0,0.0,1.2049781122847627,131.99922844444444,-144.6357131800319,0.1977531480037402,9.447172389779933,0.0028407614093853826,-39.462514287226206,1.2211131473956478,0.3878099813338076,-2940.2393748009786,50.02700217179917
2025-01-01 00:38:00,0.19815563983635331,0.10093655459895441,0.0016778310303792445,0.0033025939972725553,0.0016822759099825735,2.7963850506320742e-05,0.012368389969115122,0.1357872498672382,0.0,0.05,0.0,0.0016778310303792445,0.0,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,47.3322480347348,51.666666666666686,46.10666666666668,0.0,51.2951939442039,0.0,0.0,0.0,73.95663755427313,51.316592231787396,51.32729137557915,51.2951939442039,12.43753247303448,20.037542866548712,0.0,8.55508684111855,2.8,9.236100170605994,-1961.8718606618115,-2856.054958577759,-2080.866465979136,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09262990108878545,0.0,0.0,1.1987274742896665,131.99922844444444,-137.69216812455988,0.1997599576661264,9.37225647763011,0.0028405720525285405,-38.66165114070133,1.2217972681719929,0.3876008341190292,-2907.061611471646,51.006652893886816
2025-01-01 00:39:00,0.19815563983635331,0.10093655459895441,0.0016778310303792445,0.0033025939972725553,0.0016822759099825735,2.7963850506320742e-05,0.012368389969115122,0.1357872498672382,0.0,0.05,0.0,0.0016778310303792445,0.0,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,47.561365996616026,51.666666666666686,46.10666666666668,0.0,51.28732000554674,0.0,0.0,0.0,74.31463436971254,51.309217540973115,51.32016630868631,51.28732000554674,12.43753247303448,19.87874426558354,0.0,8.496745709734302,2.8,9.236100170605994,-1925.3821346595666,-2824.2376643075213,-2051.277168177559,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09216175975764623,0.0,0.0,1.1926692374904149,131.99922844444444,-130.79173992389235,0.2017221579174919,9.29938190491793,0.0028403866424067917,-37.88544298392244,1.2224595232417463,0.38740563513190845,-2876.142631518121,51.90496721059933
2025-01-01 00:40:00,0.19815563983635331,0.10093655459895441,0.0016778310303792445,0.0033025939972725553,0.0016822759099825735,2.7963850506320742e-05,0.012368389969115122,0.1357872498672382,0.0,0.05,0.0,0.0016778310303792445,0.0,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,47.782734028001336,51.666666666666686,46.10666666666668,0.0,51.2794080703301,0.0,0.0,0.0,74.66052191875208,51.30180715199957,51.31300669283431,51.2794080703301,12.43753247303448,19.72503123267918,0.0,8.442242024393794,2.8,9.236100170605994,-1890.2555952369435,-2794.5210484547442,-2022.797424878501,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09170758592071816,0.0,0.0,1.1867917546254876,131.99922844444444,-124.14494380032716,0.20364206621617215,9.229088204180606,0.0028402050531828077,-37.13242240766453,1.2231012550033322,0.3872231866486053,-2847.28354264817,52.762494193425816
2025-01-01 00:41:00,0.19815563983635331,0.10093655459895441,0.0016778310303792445,0.0033025939972725553,0.0016822759099825735,2.7963850506320742e-05,0.012368389969115122,0.1357872498672382,0.0,0.05,0.0,0.0016778310303792445,0.0,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,47.99678676503755,51.666666666666686,46.10666666666668,0.0,51.27145942952517,0.0,0.0,0.0,74.99497932037117,51.29436227235939,51.30581369377651,51.27145942952517,12.43753247303448,19.57611775996845,0.0,8.391266253311425,2.8,9.236100170605994,-1856.4562741590612,-2766.751074977059,-1995.3592954001263,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09126662495754319,0.0,0.0,1.1810852601195676,131.99922844444444,-117.7837522008198,0.2055215313034808,9.160533762635552,0.002840027166653601,-36.40135204005278,1.223723593403712,0.3870524698573414,-2820.315334121221,53.56425914416178
2025-01-01 00:42:00,0.19815563983635331,0.10093655459895441,0.0016778310303792445,0.0033025939972725553,0.0016822759099825735,2.7963850506320742e-05,0.012368389969115122,0.1357872498672382,0.0,0.05,0.0,0.0016778310303792445,0.0,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,48.2039003158171,51.666666666666686,46.10666666666668,0.0,51.26347530171574,0.0,0.0,0.0,75.31859424346422,51.28688404182592,51.29858841188102,51.26347530171574,12.43753247303448,19.431756448382195,-0.06824355161786144,8.343547330762604,2.8,9.236100170605994,-1823.9408514098134,-2740.778427885902,-1968.9034562488669,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09083822779177163,0.0,0.0,1.175541354248115,131.99922844444444,-111.72416860283093,0.20736207505780294,9.0936054401419,0.0028398528710741216,-35.69116221570831,1.2243275135438303,0.386892591920156,-2795.090189578466,54.31176169256371
2025-01-01 00:43:00,0.19815563983635331,0.10093655459895441,0.0016778310303792445,0.0033025939972725553,0.0016822759099825735,2.7963850506320742e-05,0.012368389969115122,0.1357872498672382,0.0,0.05,0.0,0.0016778310303792445,0.0,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,48.4044092886457,51.666666666666686,46.10666666666668,0.0,51.25545684284386,0.0,0.0,0.0,75.63188951350891,51.279373541572255,51.291331890936455,51.25545684284386,12.43753247303448,19.291727264233206,-0.208272735766851,8.298844619712543,2.8,9.236100170605994,-1792.6571851219544,-2716.470152795689,-1943.3768953564409,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09042181897028696,0.0,0.0,1.1701525900479697,131.99922844444444,-105.9670632073983,0.20916500952498882,9.028889988759218,0.002839682060295616,-35.000901130597775,1.2249138816509304,0.38674275956844695,-2771.477082482205,55.006929686516045
2025-01-01 00:44:00,0.8628712648363535,0.10093655459895441,0.6586940472465954,0.014381187747272558,0.0016822759099825735,0.01097823412077659,0.012368389969115122,0.1357872498672382,0.664715625,0.05,0.0,0.0016778310303792445,0.6570162162162162,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,On,15670.38447536309,20.000000000000057,0.9250000000000003,2805.434856303581,19.25524725045045,0.664715625,1,17811.10370666667,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,48.59861729809303,51.666666666666686,46.10666666666668,0.0,51.247405153120404,0.0,0.0,0.0,75.93533952827036,51.2718318006372,51.284045124395604,51.247405153120404,12.43753247303448,19.155830603040176,-0.3441693969598809,8.256941719556135,2.8,9.236100170605994,13907.834122232005,111.72823661181383,-1918.731466856409,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09001687709226368,0.0,0.0,1.1649122200489592,131.99922844444444,-100.5056597165601,0.21093150709398661,8.965603075578635,0.0028395146331548974,-34.32970420576307,1.2254834833393373,0.38660225875766124,-2749.3583834496294,55.651763757862284
2025-01-01 00:45:00,0.8628712648363535,0.10093655459895441,0.6586940472465954,0.014381187747272558,0.0016822759099825735,0.01097823412077659,0.012368389969115122,0.1357872498672382,0.664715625,0.05,0.0,0.0016778310303792445,0.6570162162162162,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,On,15670.38447536309,20.000000000000057,0.9250000000000003,2805.434856303581,19.25524725045045,0.664715625,1,17811.10370666667,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,48.19163473957222,51.666666666666686,46.10666666666668,0.0,51.23932128218622,0.0,0.0,0.0,75.29942928058159,51.26425980075433,51.27672906003839,51.23932128218622,12.43753247303448,19.417185157805857,-0.08281484219419966,8.357568278364623,2.8,9.236100170605994,13848.24740912095,56.92975052866859,-1966.24096880949,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09079493664061457,0.0,0.0,1.1749811216269461,131.99922844444444,-112.58287087453304,0.2075136122130292,9.086117198133191,0.0028393504930184056,-35.47949895474971,1.2243888622438488,0.38693957469125445,-2802.4999200597736,53.99481428486083
2025-01-01 00:46:00,0.8628712648363535,0.10093655459895441,0.6586940472465954,0.014381187747272558,0.0016822759099825735,0.01097823412077659,0.012368389969115122,0.1357872498672382,0.664715625,0.05,0.0,0.0016778310303792445,0.6570162162162162,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,On,15670.38447536309,20.000000000000057,0.9250000000000003,2805.434856303581,19.25524725045045,0.664715625,1,17811.10370666667,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,47.79773989928249,51.666666666666686,46.10666666666668,0.0,51.231305322695874,0.0,0.0,0.0,74.68396859262889,51.25675121156207,51.26947415599517,51.231305322695874,12.43753247303448,19.66995459088636,0.0,8.451504312250076,2.8,9.236100170605994,13791.299460873433,5.881582909100871,-2012.6317543351347,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09154460497378844,0.0,0.0,1.1846826112865225,131.99922844444444,-123.14003359640583,0.20426628375336292,9.202167167174268,0.0028391807037258347,-36.583182771904,1.2233320647980004,0.3872541977773625,-2852.186036586666,52.63276319218575
2025-01-01 00:47:00,0.8628712648363535,0.10093655459895441,0.6586940472465954,0.014381187747272558,0.0016822759099825735,0.01097823412077659,0.012368389969115122,0.1357872498672382,0.664715625,0.05,0.0,0.0016778310303792445,0.6570162162162162,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,On,15670.38447536309,20.000000000000057,0.9250000000000003,2805.434856303581,19.25524725045045,0.664715625,1,17811.10370666667,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,47.41606234565986,51.666666666666686,46.10666666666668,0.0,51.22335509433278,0.0,0.0,0.0,74.08759741509353,51.24930399390362,51.262278443689034,51.22335509433278,12.43753247303448,19.91471206085779,0.0,8.539334469092028,2.8,9.236100170605994,13735.63544416802,-41.94094404077532,-2057.964250506573,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09226788749031166,0.0,0.0,1.1940426409749785,131.99922844444444,-133.471554130381,0.2011754380321871,9.314110438474652,0.0028390054814491947,-37.64390703636439,1.2223105095714357,0.38754813918993136,-2898.7104928527588,51.33469250840252
2025-01-01 00:48:00,0.8628712648363535,0.10093655459895441,0.6586940472465954,0.014381187747272558,0.0016822759099825735,0.01097823412077659,0.012368389969115122,0.1357872498672382,0.664715625,0.05,0.0,0.0016778310303792445,0.6570162162162162,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,On,15670.38447536309,20.000000000000057,0.9250000000000003,2805.434856303581,19.25524725045045,0.664715625,1,17811.10370666667,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,47.045930086720965,51.666666666666686,46.10666666666668,0.0,51.21546856174048,0.0,0.0,0.0,73.5092657605015,51.24191624424141,51.25514008549188,51.21546856174048,12.43753247303448,20.151899728599474,0.0,8.621547250898782,2.8,9.236100170605994,13681.419999908125,-86.7610751924658,-2102.2798746188487,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09296636525455519,0.0,0.0,1.2030816713133203,131.99922844444444,-143.37137427799993,0.19822949973819945,9.422230102802754,0.0028388250279377234,-38.66416724987979,1.2213221832912662,0.38782307905053454,-2942.318813770819,50.12288227477198
2025-01-01 00:49:00,0.19815563983635331,0.10093655459895441,0.0016778310303792445,0.0033025939972725553,0.0016822759099825735,2.7963850506320742e-05,0.012368389969115122,0.1357872498672382,0.0,0.05,0.0,0.0016778310303792445,0.0,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,46.68676170803724,51.666666666666686,46.10666666666668,0.0,51.20764380148173,0.0,0.0,0.0,72.94806516880818,51.23458616373889,51.248057344867476,51.20764380148173,12.43753247303448,20.381900003923697,0.0,8.698569806391818,2.8,9.236100170605994,-2041.7403029459304,-2934.2310112961904,-2145.6131238390626,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09364141320391349,0.0,0.0,1.2118174954246197,131.99922844444444,-152.8139525487524,0.19541833039667478,9.526774061258163,0.0028386395336216447,-39.646139683356175,1.220365338923188,0.3880804847849054,-2983.226165269833,48.995153973642395
2025-01-01 00:50:00,0.19815563983635331,0.10093655459895441,0.0016778310303792445,0.0033025939972725553,0.0016822759099825735,2.7963850506320742e-05,0.012368389969115122,0.1357872498672382,0.0,0.05,0.0,0.0016778310303792445,0.0,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,46.93321196795048,51.666666666666686,46.10666666666668,0.0,51.19987898695607,0.0,0.0,0.0,73.33314369992262,51.227312044147865,51.241028572743765,51.19987898695607,12.43753247303448,20.211748657754207,0.0,8.630854944004982,2.8,9.236100170605994,-2001.323284901168,-2897.0697978330777,-2113.5216204190524,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09314223471119988,0.0,0.0,1.2053576054025332,131.99922844444444,-144.48843792400027,0.19747096341121365,9.44957720124523,0.0028384491790841068,-38.823096188070956,1.2210732974411416,0.3878541939949027,-2947.2595347664487,50.18973693337105
2025-01-01 00:51:00,0.19815563983635331,0.10093655459895441,0.0016778310303792445,0.0033025939972725553,0.0016822759099825735,2.7963850506320742e-05,0.012368389969115122,0.1357872498672382,0.0,0.05,0.0,0.0016778310303792445,0.0,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,47.170675137265825,51.666666666666686,46.10666666666668,0.0,51.19207328766392,0.0,0.0,0.0,73.70417990197785,51.21999952590595,51.23396264502697,51.19207328766392,12.43753247303448,20.04749771864086,0.0,8.567807590985876,2.8,9.236100170605994,-1963.5417078099156,-2862.6325938707555,-2082.727028288944,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09265921252166535,0.0,0.0,1.199106794784355,131.99922844444444,-137.50145296285632,0.19947530269999045,9.373944081789261,0.002838262884330344,-38.026647334996134,1.221757487120436,0.38764338241960516,-2913.8070555998615,51.174461729106
2025-01-01 00:52:00,0.19815563983635331,0.10093655459895441,0.0016778310303792445,0.0033025939972725553,0.0016822759099825735,2.7963850506320742e-05,0.012368389969115122,0.1357872498672382,0.0,0.05,0.0,0.0016778310303792445,0.0,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,47.39985158734342,51.666666666666686,46.10666666666668,0.0,51.184228200607095,0.0,0.0,0.0,74.06226810522409,51.212650009263875,51.22686091359227,51.184228200607095,12.43753247303448,19.888685767473127,0.0,8.508983826101643,2.8,9.236100170605994,-1926.996690739514,-2830.5486963167355,-2053.1246062595874,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09219109898927424,0.0,0.0,1.1930489177298802,131.99922844444444,-130.55885792181132,0.20143492517057604,9.301074327155067,0.002838080513565703,-37.25479189856099,1.222419751585153,0.38744658983054603,-2882.6260519599737,52.07735564323833
2025-01-01 00:53:00,0.19815563983635331,0.10093655459895441,0.0016778310303792445,0.0033025939972725553,0.0016822759099825735,2.7963850506320742e-05,0.012368389969115122,0.1357872498672382,0.0,0.05,0.0,0.0016778310303792445,0.0,0.0,0.08635322126562107,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.008858411898939683,0,On,0.002909354751866846,0,On,0.08182611539575875,0.061369586546819045,On,0.017740266761209877,0,On,0.0016778310303792445,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,17811.10370666667,Off,0.0,22.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,10651.962604444445,Off,0.0,0,47.62125696529285,51.666666666666686,46.10666666666668,0.0,51.176345106153825,0.0,0.0,0.0,74.40821400827008,51.20526478534967,51.21972462494759,51.176345106153825,12.43753247303448,19.734973346137778,0.0,8.454018386186616,2.8,9.236100170605994,-1891.8190403939075,-2800.5776710189966,-2024.6346584218418,-0.0,-0.0,256.6867734418848,0.0,2.0,0.09173699238818483,0.0,0.0,1.1871723049667897,131.99922844444444,-123.87115541395028,0.20335214761019482,9.23079310225612,0.0028379019413141866,-36.50606700650891,1.2230614359117638,0.3872626147368499,-2853.516852440562,52.93918142156575
