Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.4751204835863534,0.10093655459895441,0.275434587787136,0.1357872498672382,0.27696484375,0.012368389969115122,0.05,0.0016778310303792445,0.27375675675675676,0.0,0.0,51.36163902106269,19.73102321033249,-0.06711252711907113
2025-01-01 01:00:00,0.4297100724071301,0.10031196373098436,0.2316335067060549,0.13495446204327813,0.23265046875000003,0.012105141613851964,0.05,0.0016778310303792445,0.22995567567567568,0.0,0.0,50.887506188153424,19.736508223128485,-0.059510241237218334
2025-01-01 02:00:00,0.4621130658331701,0.09968737286301431,0.26448431751686574,0.13412167421931806,0.26588625000000005,0.012105141613851964,0.05,0.0016778310303792445,0.26280648648648647,0.0,0.0,50.47493494023401,19.777084125117863,-0.05180541624638017
2025-01-01 03:00:00,0.4448610138594378,0.09906278199504426,0.2431430539864516,0.1392023086490946,0.2437290625,0.011929642710343191,0.05,0.00223710804050566,0.24090594594594592,0.0,0.0,50.02627400525389,19.73704192137825,-0.05656345438229611
2025-01-01 04:00:00,0.4676819150504243,0.0984381911270742,0.24538016202695723,0.16202320984008103,0.2437290625,0.011929642710343191,0.05,0.00447421608101132,0.24090594594594592,0.0,0.0,49.6053496449702,19.745251795354537,-0.053548211554625524
2025-01-01 05:00:00,0.5426626498835981,0.0984381911270742,0.282145911908653,0.20341716561623743,0.27696484375,0.012280640517360737,0.05,0.008389155151896224,0.27375675675675676,0.0,0.0,49.190121228032055,19.722546767296127,-0.06619091719707626
2025-01-01 06:00:00,0.6470292728543307,0.10760426792465912,0.28829795902004357,0.28507772500819595,0.27696484375,0.034986704096134705,0.05,0.014541202263286784,0.27375675675675676,0.0,0.0,48.61951685034923,19.687173747380083,-0.07137409808740677
2025-01-01 07:00:00,0.7535591114813854,0.11322139176357567,0.3221262119913796,0.40211945489411977,0.25480765625,0.046632000337265625,0.05,0.024608188445562253,0.25185621621621623,0.045661807329601116,0.0,51.53464799700104,19.70515486491667,-0.06585958972041309
2025-01-01 08:00:00,1.2689623352543768,0.15837200803291884,0.29642587914242496,0.9505578515666302,0.221571875,0.04683260868774687,0.05,0.04697926885061885,0.2190054054054054,0.030441204886400744,0.0,51.63610413861128,19.278207339425016,-0.04876840988498721
2025-01-01 09:00:00,1.2532103714953708,0.11623025622580603,0.31952873444151236,0.9373505670525714,0.25480765625,0.011052148192799333,0.05,0.06767251822529619,0.25185621621621623,0.0,0.0,50.95558800945169,19.210698636622755,-0.06726579299348033
2025-01-01 10:00:00,1.1518206009749672,0.10535909597821806,0.30618455125892047,0.8793398100403403,0.19941468750000002,0.02306610343462685,0.05,0.07102818028605469,0.19710486486486486,0.038051506108000926,0.0,50.69414731778167,19.16329367335203,-0.06649275127909562
2025-01-01 11:00:00,1.106917828667464,0.10347542094630947,0.2647773830901611,0.8394996291172717,0.19941468750000002,0.01800351205019225,0.05,0.06767251822529619,0.19710486486486486,0.0,0.0,51.2183722154524,19.214945167068645,-0.05781910898147225
2025-01-01 12:00:00,1.034397096145143,0.10218573633489451,0.2094667547286833,0.8293232292023436,0.14402171875,0.011052148192799333,0.05,0.06711324121516979,0.1423535135135135,0.0,0.0,50.7331583683641,19.215320444113143,-0.057842379373656765
2025-01-01 13:00:00,0.8683362706383073,0.10218573633489451,0.2036387146951611,0.6519205615902448,0.1551003125,0.01131539654806249,0.05,0.050334930911377335,0.1533037837837838,0.0,0.0,50.25577972653871,19.250032723351282,-0.050519610737877585
2025-01-01 14:00:00,0.7244174669857666,0.10218573633489451,0.14049820819191353,0.5632192277841953,0.09970734375000001,0.011490895451571262,0.05,0.04194577575948111,0.09855243243243243,0.0,0.0,49.78613435590734,19.31810212420529,-0.0389627865363563
2025-01-01 15:00:00,0.7320064788816876,0.11466497177585379,0.1926203766986852,0.5155053591626324,0.12186453125,0.04463658846905508,0.05,0.034115897617711305,0.12045297297297296,0.038051506108000926,0.0,49.61087574731464,19.238097465427813,-0.06133078726141144
2025-01-01 16:00:00,0.9653418130697285,0.1378597617699177,0.13019595207738005,0.7013297520228875,0.1107859375,0.10322612354684096,0.05,0.02069324937467735,0.1095027027027027,0.0,0.0,51.231086574603324,19.226087449001383,-0.05524595572738834
2025-01-01 17:00:00,1.2666613823967974,0.14966730184876645,0.16616715501669133,0.9164488068024526,0.1551003125,0.14511226309434477,0.05,0.01286337123290754,0.1533037837837838,0.0,0.0,50.69916959207446,19.273674118850142,-0.04870495646756125
2025-01-01 18:00:00,0.7392227946771853,0.15386484450421564,0.1986258910234281,0.3569084774375739,0.1551003125,0.1772140047396113,0.05,0.007270601131643392,0.1533037837837838,0.038051506108000926,0.0,51.445641634798356,19.192692014676865,-0.0686647812792946
2025-01-01 19:00:00,0.7921654432365599,0.15122338122295179,0.20157908094587615,0.36091826267066496,0.19941468750000002,0.1818324930658949,0.05,0.00447421608101132,0.19710486486486486,0.0,0.0,51.25162876640975,19.236181036162062,-0.05059817388732698
2025-01-01 20:00:00,0.76994351269666,0.14672224173859016,0.19934197290537053,0.365114037305209,0.19941468750000002,0.15541478789145088,0.05,0.00223710804050566,0.19710486486486486,0.0,0.0,50.63621595090421,19.20296437662565,-0.06542913019057046
2025-01-01 21:00:00,0.7498418244924028,0.13845375219041137,0.2316335067060549,0.34684936974503056,0.23265046875000003,0.12034198599737218,0.05,0.0016778310303792445,0.22995567567567568,0.0,0.0,50.08787547727486,19.219967723935945,-0.05320115328996096
2025-01-01 22:00:00,0.7081701781039477,0.1286870833536672,0.275434587787136,0.2797113164617855,0.27696484375,0.10149401789216204,0.05,0.0016778310303792445,0.27375675675675676,0.0,0.0,49.61783607820159,19.222665070508572,-0.06540855790929978
2025-01-01 23:00:00,0.5777209343085874,0.11294509457280681,0.3353866344356774,0.18539344986022085,0.29912203125,0.043205453198366515,0.05,0.0016778310303792445,0.2956572972972973,0.038051506108000926,0.0,50.75956787218521,19.717085026574363,-0.062210003254372974
2025-01-02 00:00:00,0.5369417575182353,0.10866235219359402,0.30828539859794674,0.15565807769925047,0.310200625,0.021083054818984794,0.05,0.0016778310303792445,0.3066075675675676,0.0,0.0,51.879042452984365,19.711079067840448,-0.060274420332737576
2025-01-02 01:00:00,0.47843383975068404,0.1017042452763081,0.275434587787136,0.1381420044697369,0.27696484375,0.013326991530947093,0.05,0.0016778310303792445,0.27375675675675676,0.0,0.0,51.41638584463329,19.71317205451555,-0.06240714596759407
2025-01-02 02:00:00,0.47319165958317005,0.09968737286301431,0.275434587787136,0.13412167421931806,0.27696484375,0.012105141613851964,0.05,0.0016778310303792445,0.27375675675675676,0.0,0.0,50.98655365271048,19.665504544628487,-0.07583711393545413
2025-01-02 03:00:00,0.4780967951094378,0.09906278199504426,0.27599386479726246,0.1392023086490946,0.27696484375,0.011929642710343191,0.05,0.00223710804050566,0.27375675675675676,0.0,0.0,50.51998348838886,19.674314362026003,-0.07165337358171223
2025-01-02 04:00:00,0.5119962900504242,0.0984381911270742,0.28918124310803833,0.16202320984008103,0.2880434375,0.011929642710343191,0.05,0.00447421608101132,0.284707027027027,0.0,0.0,50.1204348308186,19.681686317753183,-0.07629040023609311
2025-01-02 05:00:00,0.5426626498835981,0.0984381911270742,0.282145911908653,0.20341716561623743,0.27696484375,0.012280640517360737,0.05,0.008389155151896224,0.27375675675675676,0.0,0.0,49.66386640618069,19.689818825098925,-0.06704400869621582
2025-01-02 06:00:00,0.6470292728543307,0.10760426792465912,0.33395976634964464,0.28507772500819595,0.27696484375,0.034986704096134705,0.05,0.014541202263286784,0.27375675675675676,0.045661807329601116,0.0,49.560580797836366,19.663668535421856,-0.07977047410134107
2025-01-02 07:00:00,0.7716400668901549,0.11234780334298038,0.3288061500887197,0.4004240333031114,0.27696484375,0.04425118983704349,0.05,0.024608188445562253,0.27375675675675676,0.030441204886400744,0.0,51.75548898705653,19.704766539583684,-0.06720123977459362
2025-01-02 08:00:00,0.8987577601471906,0.10156114546692446,0.26598467425602423,0.6156072402438649,0.221571875,0.011578644903325648,0.05,0.04697926885061885,0.2190054054054054,0.0,0.0,51.28304605316507,19.275459044669073,-0.04984206847411266
2025-01-02 09:00:00,1.1724208555749194,0.10156114546692446,0.34142927498205294,0.83440386363212,0.27696484375,0.011052148192799333,0.05,0.06767251822529619,0.27375675675675676,0.0,0.0,50.80129931948857,19.297353993914722,-0.04543896352588159
2025-01-02 10:00:00,1.1626664768216246,0.10093655459895441,0.3009838559617304,0.8690516093305798,0.23265046875000003,0.010964398741044946,0.05,0.07102818028605469,0.22995567567567568,0.0,0.0,50.3265982953531,19.186528116713987,-0.06410652526562781
2025-01-02 11:00:00,1.093950162049205,0.10093655459895441,0.2647773830901611,0.83357107580816,0.19941468750000002,0.010964398741044946,0.05,0.06767251822529619,0.19710486486486486,0.0,0.0,49.85831380542297,19.24099387524768,-0.05591809694494702
