Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Heater Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,1.1628991947249674,0.10535909597821806,0.31713482152919076,1.1628991947249672,0.10535909597821806,0.31713482152919076,0.02306610343462685,0.8793398100403403,0.21049328125000002,0.05,0.038051506108000926,0.07102818028605469,0.20805513513513513,0.0,0.09077576264488472,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.002105986842105263,0.0,0.020960116592521585,0.0,0.007300833622609256,0.0,0.08772283723477695,0.06579212792608269,0.7510046262245514,0.0,0.07102818028605469,0.0,0.0,4962.288417198312,19.500000000000057,0.29291666666666677,888.387704496134,6.097494962642642,0.21049328125000002,0.31666666666666665,5640.182840444445,17811.10370666667,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10651.962604444445,879.2133333333333,0.0,45.2850838390573,51.66666666666668,46.10666666666668,0.0,50.69641111497738,0.23965002694002918,643.7231703350448,879.2133333333333,70.75794349852703,49.04414103775019,50.69665726425514,48.21775984985884,12.43753247303448,19.186459569614104,-0.06631031261447978,8.283613557389065,0.85,9.236100170605994,3272.476100930863,-1456.5204809351706,-2169.254725944424,0.0,0.0,211.2603028662036,1392.3054542488037,1.0,0.09010821982201576,0.0,0.0,1.1660942901844493,65.99961422222222,268.18210681077153,0.21542391588875778,9.054390315123536,0.002905054164930303,169.1458601903432,1.2253083868083174,0.24477714764871067,-2400.2598637399396,55.35167830863509
2025-01-01 11:00:00,1.106917828667464,0.10347542094630947,0.2647773830901611,1.1069178286674641,0.10347542094630946,0.264777383090161,0.01800351205019225,0.8394996291172717,0.19941468750000002,0.05,0.0,0.06767251822529619,0.19710486486486486,0.0,0.08889208761297614,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.002105986842105263,0.0,0.015897525208086988,0.0,0.0054527529311718245,0.0,0.08521127052556549,0.0639084528941741,0.7155240927021317,0.0,0.06767251822529619,0.0,0.0,4701.115342608927,19.500000000000057,0.2775000000000001,841.6304568910743,5.776574175135135,0.19941468750000002,0.3,5343.331112000001,17811.10370666667,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10651.962604444445,0.0,0.0,46.11333207678233,51.66666666666668,46.10666666666668,0.0,51.220869402086464,0.0,0.0,0.0,72.0520813699724,49.651943513200955,51.220869402086464,48.867480568758204,12.43753247303448,19.23290398973767,-0.051878734829307584,8.963922999703662,1.95,9.236100170605994,3176.6441543979336,-1195.6828444557602,-1950.9592697831708,0.0,0.0,148.1251887383205,1363.1774996195568,0.1835,0.08648402533788954,0.0,0.0,1.1191934358250448,12.110929209777778,278.362892833857,0.21764200073318307,9.117595053833062,0.002945085971642222,93.86855449011347,1.224509190072668,0.22806560246785693,-2087.4838848028053,50.17058345597085
2025-01-01 12:00:00,1.023318502395143,0.10218573633489451,0.19851648445841302,1.023318502395143,0.10218573633489451,0.19851648445841302,0.011052148192799333,0.8293232292023436,0.13294312500000002,0.05,0.0,0.06711324121516979,0.13140324324324323,0.0,0.08760240300156118,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0021937362938596492,0.0,0.008858411898939683,0.0,0.0029093547518668455,0.0,0.08182611539575875,0.061369586546819045,0.7096106704483951,0.0,0.06711324121516979,0.0,0.0,3134.076895072618,19.500000000000057,0.18500000000000005,561.0869712607162,3.8510494500900894,0.13294312500000002,0.2,3562.2207413333335,17811.10370666667,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10651.962604444445,0.0,0.0,45.483536113534115,51.66666666666668,46.10666666666668,0.0,50.73572705304673,0.0,0.0,0.0,71.06802517739705,49.22379200920578,50.73572705304673,48.467824487285306,12.43753247303448,19.218983393192907,-0.056603407453318925,9.176823390586115,3.05,9.236100170605994,1795.0596229435448,-1382.0436413305308,-1763.5421377140722,0.0,0.0,125.03687886904467,1371.8631057026685,0.0,0.08381923436842272,0.0,0.0,1.084708262994329,0.0,299.48798671595455,0.2190672036200914,9.127916404274805,0.0029633526724556544,40.80851390272811,1.2239395112117697,0.25402601357140997,-1994.664763161127,51.53415056988019
2025-01-01 13:00:00,0.8683362706383073,0.10218573633489451,0.2036387146951611,0.8683362706383073,0.10218573633489451,0.20363871469516112,0.01131539654806249,0.6519205615902448,0.1551003125,0.05,0.0,0.050334930911377335,0.1533037837837838,0.0,0.08760240300156118,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0024569846491228073,0.0,0.008858411898939683,0.0,0.0029093547518668455,0.0,0.08182611539575875,0.061369586546819045,0.5322080028362963,0.0,0.050334930911377335,0.0,0.0,3656.4230442513876,19.500000000000057,0.21583333333333338,654.6014664708356,4.492891025105105,0.1551003125,0.23333333333333334,4155.924198222222,17811.10370666667,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10651.962604444445,0.0,0.0,44.83322328358765,51.66666666666668,46.10666666666668,0.0,50.25808511512064,0.0,0.0,0.0,70.05191138060569,48.80171486504446,50.25808511512064,48.07352974000638,12.43753247303448,19.224744096004898,-0.06003861678505551,9.4417702595592,4.45,9.236100170605994,2629.158090871902,-907.7158047290754,-1516.3880539505367,0.0,0.0,125.30012722430783,1574.823362100281,0.0,0.07926029688367679,0.0,0.0,1.0257108598631752,0.0,363.8229733467435,0.21945585542725823,9.135470499162354,0.0029710136424309116,23.61806210021639,1.2233349401222062,0.2473161045075521,-1613.382925450228,51.065654250317046
2025-01-01 14:00:00,0.7354960607357666,0.10218573633489451,0.15144847846218382,0.7354960607357666,0.10218573633489451,0.1514484784621838,0.011490895451571262,0.5632192277841953,0.1107859375,0.05,0.0,0.04194577575948111,0.1095027027027027,0.0,0.08760240300156118,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0026324835526315787,0.0,0.008858411898939683,0.0,0.0029093547518668455,0.0,0.08182611539575875,0.061369586546819045,0.4435066690302469,0.0,0.04194577575948111,0.0,0.0,2611.730745893848,19.500000000000057,0.15416666666666673,467.5724760505969,3.2092078750750748,0.1107859375,0.16666666666666666,2968.517284444445,17811.10370666667,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10651.962604444445,0.0,0.0,44.04546313653432,51.66666666666668,46.10666666666668,0.0,49.78836003879331,0.0,0.0,0.0,68.82103615083489,48.386125786052894,49.78836003879331,47.6850086596827,12.43753247303448,19.327870420456925,-0.03808967152397808,9.92551303067801,4.7,9.236100170605994,1676.8193744552962,-1059.3499573639751,-1478.8560074135032,0.0,0.0,129.86460047359438,1707.397169882974,0.0665,0.0782816427451385,0.0,0.0,1.0130460551953102,4.388974345777778,414.0800355013569,0.2183100960116594,9.184418396773104,0.0029760635350542853,-5.177048051612966,1.2222856997187257,0.2328791448969837,-1575.8419225637144,48.919489149142365
2025-01-01 15:00:00,0.7320064788816876,0.11466497177585379,0.1926203766986852,0.7320064788816876,0.11466497177585379,0.1926203766986852,0.04463658846905508,0.5155053591626324,0.12186453125,0.05,0.038051506108000926,0.034115897617711305,0.12045297297297296,0.0,0.10008163844252045,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.003071230811403509,0.0,0.04156535765765157,0.0,0.021344417094670918,0.0,0.09929788380766454,0.07447341285574836,0.3607187574779342,0.0,0.034115897617711305,0.0,0.0,2872.903820483233,19.500000000000057,0.16958333333333336,514.3297236556565,3.5301286625825825,0.12186453125,0.18333333333333332,3265.3690128888893,17811.10370666667,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10651.962604444445,879.2133333333333,0.0,44.01585001600638,51.66666666666668,46.10666666666668,0.0,49.61318361782231,0.13583279555581085,356.8305599997524,879.2133333333333,68.77476565000997,48.250670236494656,49.61318361782231,47.569413545830834,12.43753247303448,19.235683855478296,-0.0590327711756526,9.759337237872645,4.15,9.236100170605994,1963.635298422333,-1024.6329062493937,-1551.8437654571774,0.0,-0.006449969691199057,274.97185606499454,1419.2834177504133,1.25,0.07950445879115597,0.0,3.197780897627044e-07,1.028874707713679,82.49951777777778,367.60983730097416,0.2196612125281915,9.143441967942442,0.0029772831291090636,39.590309106209126,1.2226703326788781,0.22104127501425058,-1592.7122999016538,53.74966999660358
2025-01-01 16:00:00,0.7117769981710484,0.1378597617699177,0.1411462223476503,0.7117769981710484,0.1378597617699177,0.1411462223476503,0.10322612354684096,0.4366863433742074,0.12186453125,0.05,0.0,0.02069324937467735,0.12045297297297296,0.0,0.12327642843658437,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.0038609758771929823,0.0,0.09936514766964798,0.0,0.053521148737173105,0.0,0.12772590699453626,0.09579443024590216,0.21879662338825512,0.0,0.02069324937467735,0.0,0.0,2872.903820483233,19.500000000000057,0.16958333333333336,514.3297236556565,3.5301286625825825,0.12186453125,0.18333333333333332,3265.3690128888893,17811.10370666667,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10651.962604444445,0.0,0.0,47.134943076413045,51.66666666666668,46.10666666666668,0.0,51.232900949765934,0.03286294932291264,89.0501220952884,0.0,73.64834855689537,50.34432792916688,51.232900949765934,49.90004141886736,12.43753247303448,19.222547885182614,-0.05259138077628218,9.619442390783796,3.05,9.236100170605994,1705.7787973388695,-1527.071177137402,-1759.384790327773,0.0,0.0,432.0633292778424,544.992246102533,1.8165,0.08347319429328685,0.0,0.0,1.0802301437218813,119.88829923466666,160.1964379055669,0.22068259586064007,9.15068902345803,0.002988901501178613,-10.864606133304145,1.2227162826131928,0.24134253060408575,-2097.473203574659,56.072302781600115
2025-01-01 17:00:00,0.7152173775994373,0.14966730184876645,0.1442666144761508,0.7152173775994373,0.14966730184876645,0.1442666144761508,0.14511226309434477,0.38716198950509245,0.13294312500000002,0.05,0.0,0.01286337123290754,0.13140324324324323,0.0,0.1350839685154331,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.004913969298245615,0.0,0.14019829379609916,0.0,0.0710413196485725,0.0,0.1401381424704943,0.10510360685287069,0.13600871183594238,0.0,0.01286337123290754,0.0,0.0,3134.076895072618,19.500000000000057,0.18500000000000005,561.0869712607162,3.8510494500900894,0.13294312500000002,0.2,3562.2207413333335,17811.10370666667,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10651.962604444445,0.0,0.0,45.9595725789931,51.66666666666668,46.10666666666668,0.0,50.70061437553543,0.06733723856630804,178.5202919363093,0.0,71.81183215467672,49.58051290461897,50.70061437553543,49.02046216916074,12.43753247303448,19.239053001693414,-0.04756851734752902,8.838378569951029,1.95,9.236100170605994,1702.6723930468795,-1680.6318563260756,-1970.0573349311965,0.0,0.0,518.4550992350046,43.952295782396874,2.0,0.08735766660668214,0.0,0.0,1.1304992644966219,131.99922844444444,20.197733670453168,0.21899852399917857,9.133556914590999,0.002970456536242642,-61.45180147251543,1.2220861183410012,0.25764203570693556,-2303.8096838283327,62.09085624154098
2025-01-01 18:00:00,0.7613799821771853,0.15386484450421564,0.22052643156396862,0.7613799821771853,0.15386484450421564,0.22052643156396862,0.1772140047396113,0.3569084774375739,0.1772575,0.05,0.038051506108000926,0.007270601131643392,0.1752043243243243,0.0,0.13928151117088233,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.005615964912280701,0.0,0.1715980398273306,0.0,0.09432530657782133,0.0,0.1440692903631731,0.10805196777237978,0.07687448929857613,0.0,0.007270601131643392,0.0,0.0,4178.769193430157,19.500000000000057,0.24666666666666673,748.1159616809549,5.1347326001201195,0.1772575,0.26666666666666666,4749.627655111111,17811.10370666667,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10651.962604444445,879.2133333333333,0.0,47.59898288879729,51.66666666666668,46.10666666666668,0.0,51.44725210470702,0.1662982031996564,446.3007298407732,879.2133333333333,74.37341076374577,50.631621597937944,51.44725210470702,50.22380634455341,12.43753247303448,19.225733265502573,-0.05644755456687509,8.994133990306988,1.15,9.236100170605994,2650.907969442285,-1287.309489939706,-2092.3230562396975,0.0,0.0,579.1623709976313,0.0,2.0,0.0884930499072965,0.0,0.0,1.1451923078908022,131.99922844444444,-14.70053874580622,0.21813653248600853,9.108899223791347,0.0029577250725719133,-56.78746777038239,1.221536593971035,0.2057210881151927,-2091.0645607381553,55.63910911749451
2025-01-01 19:00:00,0.81432263073656,0.15122338122295179,0.2234796214864167,0.81432263073656,0.15122338122295179,0.2234796214864167,0.1818324930658949,0.36091826267066496,0.221571875,0.05,0.0,0.00447421608101132,0.2190054054054054,0.0,0.13664004788961845,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.005966962719298246,0.0,0.1758655303465967,0.0,0.13142415412128064,0.0,0.1422129149694081,0.10665968622705604,0.047307378029893,0.0,0.00447421608101132,0.0,0.0,5223.461491787696,19.500000000000057,0.30833333333333346,935.1449521011938,6.4184157501501495,0.221571875,0.3333333333333333,5937.03456888889,17811.10370666667,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10651.962604444445,0.0,0.0,46.83597275427858,51.66666666666668,46.10666666666668,0.0,51.25326080436625,0.06608859865112096,178.1002441905768,0.0,73.18120742856028,50.09065315191115,51.25326080436625,49.5093493256836,12.43753247303448,19.17152396600697,-0.06970191609421388,9.075711193639664,-0.25000000000000006,9.236100170605994,3454.7501378205548,-1211.9393675571998,-2353.650089684353,0.0,0.0,617.4877021032529,0.0,2.0,0.09208221115684725,0.0,0.0,1.1916397956773694,131.99922844444444,-32.5489663860408,0.21727947289608127,9.059442720571962,0.0029361255866453637,-77.65569430139921,1.2217789195557018,0.17973215600366596,-2200.020144119021,52.93582446062744
2025-01-01 20:00:00,0.75886491894666,0.14672224173859016,0.18839170263510024,0.75886491894666,0.1467222417385902,0.18839170263510027,0.15541478789145088,0.365114037305209,0.18833609375,0.05,0.0,0.00223710804050566,0.1861545945945946,0.0,0.13213890840525686,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03914102772612319,0.029355770794592385,0.0,0.0,0.006142461622807018,0.0,0.14927232626864387,0.0,0.1652751370832534,0.0,0.13704418348088598,0.10278313761066446,0.0236536890149465,0.0,0.00223710804050566,0.0,0.0,4439.942268019542,19.500000000000057,0.2620833333333334,794.8732092860147,5.455653387627627,0.18833609375,0.2833333333333333,5046.4793835555565,17811.10370666667,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10651.962604444445,0.0,0.0,44.84370587091302,51.66666666666668,46.10666666666668,0.0,50.63774358157461,0.033620840366049044,89.0501220952884,0.0,70.06829042330159,48.79269930656131,50.63774358157461,47.87017716905466,12.43753247303448,19.217815402487002,-0.05469345660420271,8.988684165062056,-0.55,9.236100170605994,2582.9186726438634,-1318.6487727689257,-2421.627154448177,0.0,0.0,619.2812717824959,0.0,2.0,0.09305557871897915,0.0,0.0,1.204236186535992,131.99922844444444,-54.67771270999752,0.21523267034224827,9.058756152485213,0.002916783159177371,-44.967736083743475,1.2215997311151068,0.17240266608054164,-2166.026890446789,52.5049083918486
2025-01-01 21:00:00,0.7719990119924027,0.13845375219041137,0.25353404724659545,0.7719990119924027,0.13845375219041137,0.25353404724659545,0.12034198599737218,0.34684936974503056,0.25480765625,0.05,0.0,0.0016778310303792445,0.25185621621621623,0.0,0.123870418857078,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038308239902163116,0.02873117992662233,0.0,0.0,0.005703714364035088,0.0,0.11463827163333709,0.0,0.16394854450771662,0.0,0.12685231857394094,0.09513923893045569,0.017740266761209877,0.0,0.0016778310303792445,0.0,0.0,6006.980715555851,19.500000000000057,0.3545833333333334,1075.4166949163728,7.381178112672672,0.25480765625,0.38333333333333336,6827.589754222223,17811.10370666667,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10651.962604444445,0.0,0.0,43.52498308719775,51.66666666666668,46.10666666666668,0.0,50.08926207608427,0.0,0.0,0.0,68.00778607374647,47.909018924472726,50.08926207608427,46.81889734866695,12.43753247303448,19.22138161877514,-0.06569636213043069,8.967640555850748,-0.3,9.236100170605994,4124.250896617007,-1378.0714145220234,-2382.7653179374247,0.0,0.0,572.5706551254614,0.0,2.0,0.09284944407465724,0.0,0.0,1.2015685893708523,131.99922844444444,-72.53515612688066,0.21470286729742247,9.052682645098674,0.0029100497672274787,-11.371096401605923,1.2215901361114212,0.20535642377818,-2505.831485402178,52.343375963781675
2025-01-01 22:00:00,0.6638558031039475,0.1286870833536672,0.2316335067060549,0.6638558031039475,0.12868708335366716,0.2316335067060549,0.10149401789216204,0.2797113164617855,0.23265046875000003,0.05,0.0,0.0016778310303792445,0.22995567567567568,0.0,0.11410375002033385,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.004913969298245615,0.0,0.09658004859391643,0.0,0.10983271634013048,0.0,0.11549566910620218,0.08662175182965162,0.017740266761209877,0.0,0.0016778310303792445,0.0,0.0,5484.634566377081,19.500000000000057,0.3237500000000001,981.9021997062533,6.739336537657658,0.23265046875000003,0.35,6233.8862973333335,17811.10370666667,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10651.962604444445,0.0,0.0,42.95613826417236,51.66666666666668,46.10666666666668,0.0,49.61903783575223,0.0,0.0,0.0,67.11896603776931,47.5050127203981,49.61903783575223,46.448000162721044,12.43753247303448,19.191011976503617,-0.07041915434023191,8.061679368264365,-1.95,9.236100170605994,3143.9660368771574,-2201.3137290868367,-2753.0738013763025,0.0,0.0,487.379599199748,0.0,2.0,0.09821176815544229,0.0,0.0,1.2709626524771158,131.99922844444444,-74.97432732336955,0.21488943058047208,9.035419026422257,0.0029071430973960127,-19.751224474523728,1.2217190003844283,0.2444498307687913,-3245.358207576647,62.14227878355733
2025-01-01 23:00:00,0.5887995280585874,0.11294509457280681,0.3463369047059477,0.5887995280585874,0.11294509457280681,0.3463369047059477,0.043205453198366515,0.18539344986022085,0.310200625,0.05,0.038051506108000926,0.0016778310303792445,0.3066075675675676,0.0,0.09836176123947347,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.00412422423245614,0.0,0.039081228965910375,0.0,0.03650416811304627,0.0,0.0970047142036019,0.0727535356527014,0.017740266761209877,0.0,0.0016778310303792445,0.0,0.0,7312.846088502775,20.000000000000057,0.43166666666666675,1309.2029329416712,8.98578205021021,0.310200625,0.4666666666666667,8311.848396444444,17811.10370666667,0.0,22.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10651.962604444445,879.2133333333333,0.0,45.705226590317785,51.66666666666668,46.10666666666668,0.0,50.76000095533732,0.0,0.0,879.2133333333333,71.41441654737154,49.8176088774094,50.76665146734468,49.339762326438084,12.43753247303448,19.689111217675034,-0.0627922762623599,7.6307151370138895,-3.05,9.236100170605994,4462.296993062064,-1789.3837097971473,-3094.347579890467,0.0,0.0,336.0675347475698,0.0,2.0,0.10249318008379739,0.0,0.0,1.326368585625544,131.99922844444444,-92.2690502978134,0.20771427761090255,9.254269099050672,0.0028985019457151537,-30.17141181732849,1.2196472378334464,0.22260704772678394,-3161.1702712871,62.58362854828208
