Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.49742520209607294,0.2235168815217131,0.12420663098240649,0.008290420034934548,0.003725281358695218,0.0020701105163734414,0.06678575123642747,0.30487022009041465,0.10576923076923077,0.020000000000000004,0.0,0.12420663098240649,0.0,0.21768354818837976,0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.020472697368421052,0.0,On,0.04631305386800642,0,On,0.014625489172574915,0,On,0.24862021706175125,0.1864651627963134,On,0,0,Off,On,3019.7752885470086,17.83333333333337,0.8005208676345467,0.0,3.6401375349381624,0.10576923076923077,1,2914.0060577777776,2914.0060577777776,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1230.3125244444445,Off,0.0,0,79.70397024747011,51.666666666666686,46.10666666666668,0.0,51.110002896304785,0.0,0.0,0.0,124.53745351167206,50.469854868216444,51.110002896304785,50.14978085417227,12.43753247303448,17.187431670650465,-0.14590166268290616,2.8,3130.150730173899,-423.0180591549038,-0.0,-0.0,552.2513987991862,0.0,3.0,0.022560981132660488,0.0,0,0.3150528016910052,197.99884266666666,-18.857898017392195,0.2489909557475556,8.174020693119873,0.0029712179914026266,114.74772518289272,1.2301005775918128
2025-01-01 00:01:00,0.49742520209607294,0.2235168815217131,0.12420663098240649,0.008290420034934548,0.003725281358695218,0.0020701105163734414,0.06678575123642747,0.30487022009041465,0.10576923076923077,0.020000000000000004,0.0,0.12420663098240649,0.0,0.21768354818837976,0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.020472697368421052,0.0,On,0.04631305386800642,0,On,0.014625489172574915,0,On,0.24862021706175125,0.1864651627963134,On,0,0,Off,On,3019.7752885470086,17.83333333333337,0.8005208676345467,0.0,3.6401375349381624,0.10576923076923077,1,2914.0060577777776,2914.0060577777776,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1230.3125244444445,Off,0.0,0,79.53430351841442,51.666666666666686,46.10666666666668,0.0,51.09645114317995,0.0,0.0,0.0,124.27234924752253,50.45743643973161,51.09645114317995,50.13792908800744,12.43753247303448,17.245869769715036,-0.08746356361833563,2.8,3123.648815879768,-425.446083291075,-0.0,-0.0,552.2513987991862,0.0,3.0,0.02259868572562768,0.0,0,0.3155793274471806,197.99884266666666,-22.93178817535201,0.24884546248492073,8.225205968146566,0.0029718078008953946,114.63155101241045,1.2334451582725334
2025-01-01 00:02:00,0.49742520209607294,0.2235168815217131,0.12420663098240649,0.008290420034934548,0.003725281358695218,0.0020701105163734414,0.06678575123642747,0.30487022009041465,0.10576923076923077,0.020000000000000004,0.0,0.12420663098240649,0.0,0.21768354818837976,0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.020472697368421052,0.0,On,0.04631305386800642,0,On,0.014625489172574915,0,On,0.24862021706175125,0.1864651627963134,On,0,0,Off,On,3019.7752885470086,17.83333333333337,0.8005208676345467,0.0,3.6401375349381624,0.10576923076923077,1,2914.0060577777776,2914.0060577777776,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1230.3125244444445,Off,0.0,0,79.3689602531947,51.666666666666686,46.10666666666668,0.0,51.08292813681157,0.0,0.0,0.0,124.01400039561672,50.44504444649378,51.08292813681157,50.12610260133489,12.43753247303448,17.302527820437735,-0.030805512895636156,2.8,3117.310477969996,-427.80532293945583,-0.0,-0.0,552.2513987991862,0.0,3.0,0.02263522546496908,0.0,0,0.3160895866058969,197.99884266666666,-26.910886436743105,0.24800383289018538,8.252378216993822,0.0029723954155524064,114.5176777814114,1.2332041152605864
2025-01-01 00:03:00,0.49742520209607294,0.2235168815217131,0.12420663098240649,0.008290420034934548,0.003725281358695218,0.0020701105163734414,0.06678575123642747,0.30487022009041465,0.10576923076923077,0.020000000000000004,0.0,0.12420663098240649,0.0,0.21768354818837976,0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.020472697368421052,0.0,On,0.04631305386800642,0,On,0.014625489172574915,0,On,0.24862021706175125,0.1864651627963134,On,0,0,Off,On,3019.7752885470086,17.83333333333337,0.8005208676345467,0.0,3.6401375349381624,0.10576923076923077,1,2914.0060577777776,2914.0060577777776,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1230.3125244444445,Off,0.0,0,79.20775029190602,51.666666666666686,46.10666666666668,0.0,51.06943315637243,0.0,0.0,0.0,123.76210983110316,50.43267821487747,51.06943315637243,50.11430074412999,12.43753247303448,17.35748460608779,0.0,2.8,3111.1066219334234,-430.0985847859351,-0.0,-0.0,552.2513987991862,0.0,3.0,0.022670652606527713,0.0,0,0.31658430889382944,197.99884266666666,-30.821480626836447,0.24719198003505696,8.279204158320482,0.0029729825612235085,114.40588582373339,1.2329703870778266
2025-01-01 00:04:00,0.49742520209607294,0.2235168815217131,0.12420663098240649,0.008290420034934548,0.003725281358695218,0.0020701105163734414,0.06678575123642747,0.30487022009041465,0.10576923076923077,0.020000000000000004,0.0,0.12420663098240649,0.0,0.21768354818837976,0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.020472697368421052,0.0,On,0.04631305386800642,0,On,0.014625489172574915,0,On,0.24862021706175125,0.1864651627963134,On,0,0,Off,On,3019.7752885470086,17.83333333333337,0.8005208676345467,0.0,3.6401375349381624,0.10576923076923077,1,2914.0060577777776,2914.0060577777776,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1230.3125244444445,Off,0.0,0,79.05049507545006,51.666666666666686,46.10666666666668,0.0,51.055965512715666,0.0,0.0,0.0,123.51639855539071,50.4203371008854,51.055965512715666,50.10252289497027,12.43753247303448,17.410814092139894,0.0,2.8,3106.37169395222,-432.3285162838513,-0.0,-0.0,552.2513987991862,0.0,3.0,0.02270501617801398,0.0,0,0.31706417895839784,197.99884266666666,-33.32647711012331,0.2464084442847037,8.305117779762114,0.0029735692449177164,114.29608469111675,1.232743651654303
2025-01-01 00:05:00,0.49742520209607294,0.2235168815217131,0.12420663098240649,0.008290420034934548,0.003725281358695218,0.0020701105163734414,0.06678575123642747,0.30487022009041465,0.10576923076923077,0.020000000000000004,0.0,0.12420663098240649,0.0,0.21768354818837976,0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.020472697368421052,0.0,On,0.04631305386800642,0,On,0.014625489172574915,0,On,0.24862021706175125,0.1864651627963134,On,0,0,Off,On,3019.7752885470086,17.83333333333337,0.8005208676345467,0.0,3.6401375349381624,0.10576923076923077,1,2914.0060577777776,2914.0060577777776,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1230.3125244444445,Off,0.0,0,78.89693906116672,51.666666666666686,46.10666666666668,0.0,51.04252454644237,0.0,0.0,0.0,123.276467283073,50.40802048834104,51.04252454644237,50.09076845929038,12.43753247303448,17.462622439663186,0.0,2.8,3102.55422253915,-434.4991537751636,-0.0,-0.0,552.2513987991862,0.0,3.0,0.022738385826037898,0.0,0,0.3175301693796282,197.99884266666666,-34.97331103188136,0.24565129430801674,8.3301780966802,0.0029741554733455043,114.18814302749237,1.2325234510843501
2025-01-01 00:06:00,0.49742520209607294,0.2235168815217131,0.12420663098240649,0.008290420034934548,0.003725281358695218,0.0020701105163734414,0.06678575123642747,0.30487022009041465,0.10576923076923077,0.020000000000000004,0.0,0.12420663098240649,0.0,0.21768354818837976,0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.020472697368421052,0.0,On,0.04631305386800642,0,On,0.014625489172574915,0,On,0.24862021706175125,0.1864651627963134,On,0,0,Off,On,3019.7752885470086,17.83333333333337,0.8005208676345467,0.0,3.6401375349381624,0.10576923076923077,1,2914.0060577777776,2914.0060577777776,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1230.3125244444445,Off,0.0,0,78.74687388188171,51.666666666666686,46.10666666666668,0.0,51.02910964071777,0.0,0.0,0.0,123.04199044044017,50.39572780088318,51.02910964071777,50.07903688096588,12.43753247303448,17.51299613729433,0.0,2.8,3099.1290127946786,-436.6137539496265,-0.0,-0.0,552.2513987991862,0.0,3.0,0.022770818391827874,0.0,0,0.31798307391680575,197.99884266666666,-36.283920601889726,0.24491893606701448,8.354433296483318,0.0029747412527725767,114.08195418614976,1.2323094117301265
2025-01-01 00:07:00,0.49742520209607294,0.2235168815217131,0.12420663098240649,0.008290420034934548,0.003725281358695218,0.0020701105163734414,0.06678575123642747,0.30487022009041465,0.10576923076923077,0.020000000000000004,0.0,0.12420663098240649,0.0,0.21768354818837976,0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.020472697368421052,0.0,On,0.04631305386800642,0,On,0.014625489172574915,0,On,0.24862021706175125,0.1864651627963134,On,0,0,Off,On,3019.7752885470086,17.83333333333337,0.8005208676345467,0.0,3.6401375349381624,0.10576923076923077,1,2914.0060577777776,2914.0060577777776,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1230.3125244444445,Off,0.0,0,78.60013455481048,51.666666666666686,46.10666666666668,0.0,51.015720213415726,0.0,0.0,0.0,122.81271024189138,50.38345849461562,51.015720213415726,50.06732763521557,12.43753247303448,17.562003578011563,0.0,2.8,3095.885906133381,-438.67485002314993,-0.0,-0.0,552.2513987991862,0.0,3.0,0.022802358957082186,0.0,0,0.3184235221132676,197.99884266666666,-37.46593118966413,0.24421008144072895,8.378538353165487,0.002975326589105427,113.97743428334452,1.232101237351116
2025-01-01 00:08:00,0.49742520209607294,0.2235168815217131,0.12420663098240649,0.008290420034934548,0.003725281358695218,0.0020701105163734414,0.06678575123642747,0.30487022009041465,0.10576923076923077,0.020000000000000004,0.0,0.12420663098240649,0.0,0.21768354818837976,0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.020472697368421052,0.0,On,0.04631305386800642,0,On,0.014625489172574915,0,On,0.24862021706175125,0.1864651627963134,On,0,0,Off,On,3019.7752885470086,17.83333333333337,0.8005208676345467,0.0,3.6401375349381624,0.10576923076923077,1,2914.0060577777776,2914.0060577777776,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1230.3125244444445,Off,0.0,0,78.45657736717621,51.666666666666686,46.10666666666668,0.0,51.00235570989478,0.0,0.0,0.0,122.58840213621282,50.371212051347655,51.00235570989478,50.055640222074096,12.43753247303448,17.609704292866596,0.0,2.8,3092.734893074808,-440.68463232343163,-0.0,-0.0,552.2513987991862,0.0,3.0,0.02283304681045805,0.0,0,0.3188520626154336,197.99884266666666,-38.60716194795534,0.24352360027554745,8.401912651985626,0.0029759114879704387,113.87451053550178,1.231898669820091
2025-01-01 00:09:00,0.49742520209607294,0.2235168815217131,0.12420663098240649,0.008290420034934548,0.003725281358695218,0.0020701105163734414,0.06678575123642747,0.30487022009041465,0.10576923076923077,0.020000000000000004,0.0,0.12420663098240649,0.0,0.21768354818837976,0,0.005833333333333337,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.020472697368421052,0.0,On,0.04631305386800642,0,On,0.014625489172574915,0,On,0.24862021706175125,0.1864651627963134,On,0,0,Off,On,3019.7752885470086,17.83333333333337,0.8005208676345467,0.0,3.6401375349381624,0.10576923076923077,1,2914.0060577777776,2914.0060577777776,Off,0.0,18.83333333333337,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1230.3125244444445,Off,0.0,0,78.3160711601488,51.666666666666686,46.10666666666668,0.0,50.9890155994561,0.0,0.0,0.0,122.36886118773249,50.35898797528,50.9890155994561,50.043974163191955,12.43753247303448,17.656152589686375,0.0,2.8,3089.688831809806,-442.64509724549333,-0.0,-0.0,552.2513987991862,0.0,3.0,0.02286291780159322,0.0,0,0.31926919604553955,197.99884266666666,-39.692758290895654,0.24285846130149422,8.42396706482425,0.002976495954751996,113.7731166640442,1.2317014736239473
