Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.080230447758546,0.060345873990647156,0.0,1.0802304477585463,0.060345873990647156,0.0,0.008189258319696626,0.0,0.08200900978072982,0.9900321796581196,0.0,0.0,0.0,0.060345873990647156,0.0,0.0,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0028521290204678363,0.0,0.00533712929922879,0.0,0.001547844459866925,0.0,0.04280089087963998,0.03210066815972998,0.0,0.0,990.0321796581196,12.222222222222285,0.25,0.0,0.9373879488888889,0.05264423076923077,0.25,937.3879488888889,3749.5517955555556,0.0,0.0,42.92917703285577,51.66666666666668,46.10666666666668,0.0,49.53406270381614,0.0,0.0,0.0,42.92917703285577,48.772817477985924,49.53406270381614,48.39219486507083,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3625.465960577584,11.897858135931068,-0.058951168925235435,5.7576366204627485,2.8,9.236100170605994,817.734852479788,-726.1805562964615,-302.7377230336742,0.0,0.0,153.20181996107388,0.0,1.0,0.025519327442970276,0.0,0.0,0.6509517570180816,65.99961422222222,-22.761424105731276,0.36539078793337876,5.734827502166722,0.0030884664619163778,-7.334434932673,1.2564389045429347,0.19183489660637307,-739.4831290705824,13.302572774120936
2025-01-01 01:00:00,1.0790750312209805,0.05963974384487422,0.0,1.0790750312209805,0.05963974384487422,0.0,0.007975348643161538,0.0,0.08106750291969925,0.9900321796581196,0.0,0.0,0.0,0.05963974384487422,0.0,0.0,1.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.0026382193439327484,0.0,0.00533712929922879,0.0,0.001547844459866925,0.0,0.04280089087963998,0.03210066815972998,0.0,0.0,990.0321796581196,12.222222222222285,0.25,0.0,0.9373879488888889,0.05264423076923077,0.25,937.3879488888889,3749.5517955555556,0.0,0.0,42.511009482614604,51.66666666666668,46.10666666666668,0.0,49.143328289671,0.0,0.0,0.0,42.511009482614604,48.413317844672825,49.143328289671,48.04831262217374,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3622.477687522753,11.896849193143122,-0.06012879757626862,6.0713349992096,2.5,9.236100170605994,822.3132301528442,-659.6221363188496,-296.9120709517962,0.0,0.0,152.0464034235082,0.0,1.0,0.02424232743834449,0.0,0.0,0.6183778030774484,65.99961422222222,-22.853281976987482,0.3650260834735038,5.730334011610238,0.003085005213880213,-2.98777906056412,1.2565070517067034,0.1494099305704154,-671.9709426553867,12.348806336537065
2025-01-01 02:00:00,1.144135669670491,0.0589336136991013,0.0,1.1441356696704912,0.05893361369910131,0.0,0.007975348643161538,0.0,0.08012599605866867,1.056034324968661,0.0,0.0,0.0,0.0589336136991013,0.0,0.0,1.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0026382193439327484,0.0,0.00533712929922879,0.0,0.001547844459866925,0.0,0.04280089087963998,0.03210066815972998,0.0,0.0,1056.034324968661,12.222222222222285,0.26666666666666666,0.0,0.9998804788148148,0.05615384615384615,0.26666666666666666,999.8804788148149,3749.5517955555556,0.0,0.0,42.059146143272265,51.66666666666668,46.10666666666668,0.0,48.75661110595412,0.0,0.0,0.0,42.059146143272265,48.05721981859845,48.75661110595412,47.707524174920614,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3613.9170670614103,11.928221425494913,-0.05414329189385407,6.427673636734131,1.6500000000000001,9.236100170605994,866.9959740384363,-620.4238761956113,-318.89850111004887,0.0,0.0,151.10489656247762,0.0,1.0,0.023660294083198228,0.0,0.0,0.6035311878591482,65.99961422222222,-21.24474638265342,0.3643129159253266,5.74669498274969,0.003085311704717409,3.3063572735013893,1.256368638515796,0.10173573772985847,-632.0409619300065,11.617085734395083
2025-01-01 03:00:00,3.453126642227383,0.058227483553328366,0.0,3.4531266422273834,0.058227483553328366,0.0,0.007832742192138146,0.0,0.0791844891976381,3.366109410837607,0.0,0.0,0.0,0.058227483553328366,0.0,0.0,1.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.002495612892909357,0.0,0.00533712929922879,0.0,0.001547844459866925,0.0,0.04280089087963998,0.03210066815972998,0.0,0.0,3366.1094108376064,15.5555555555556,0.85,0.0,3.187119026222222,0.1789903846153846,0.85,3187.119026222222,3749.5517955555556,0.0,0.0,38.99513136007884,51.66666666666668,46.10666666666668,0.0,48.38240539562847,0.0,0.0,0.0,38.99513136007884,47.71255308615189,48.38240539562847,47.377626931413616,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3638.81814462469,14.21618976375352,-0.8966725866054233,6.3112298954254396,1.6500000000000001,9.236100170605994,3021.6220522537556,-729.5795711135703,-453.17072564354856,0.0,0.0,150.02078325042368,0.0,1.0,0.02745857412111181,0.0,0.0,0.7004184224405456,65.99961422222222,-41.337416190726124,0.3146983199518401,6.890155478219878,0.0030849595979528703,-14.835154055368145,1.2463864849797412,0.12599574798036992,-743.7581931429092,14.178622029339037
2025-01-01 04:00:00,2.3376486650871504,0.05970885340755543,0.0,2.3376486650871504,0.059708853407555426,0.0,0.007832742192138146,0.0,0.07824298233660752,2.2440729405584046,0.007499999999999999,0.0,0.0,0.05752135340755544,0.0,0.002187500000000001,1.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.002495612892909357,0.0,0.00533712929922879,0.0,0.001547844459866925,0.0,0.04280089087963998,0.03210066815972998,0.0,0.0,2244.0729405584048,15.5555555555556,0.5666666666666667,0.0,2.1247460174814816,0.11932692307692308,0.5666666666666667,2124.7460174814814,3749.5517955555556,0.0,0.0,37.37496366261569,51.66666666666668,46.10666666666668,0.0,48.036241117675814,0.0,0.0,0.0,37.37496366261569,47.39400284263721,48.036241117675814,47.0728837051179,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3636.0984819223386,15.289351095891309,-0.04716403639895216,6.2070618883151365,0.55,9.236100170605994,1784.2321146204017,-724.9239843763595,-586.252543172282,0.0,0.0,149.0792763893931,0.0,1.0,0.030125288298329052,0.0,0.0,0.7684414643096514,65.99961422222222,-22.667559155113604,0.29142217122414416,7.40307303644197,0.003073330322740304,-4.417489590503924,1.2411544500716334,0.11299074371047582,-742.306278657537,17.382294281177266
2025-01-01 05:00:00,2.3379338779891965,0.05970885340755543,0.0,2.3379338779891965,0.059708853407555426,0.0,0.00811795509418493,0.0,0.07824298233660752,2.2440729405584046,0.007499999999999999,0.0,0.0,0.05752135340755544,0.0,0.002187500000000001,1.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.0027808257949561406,0.0,0.00533712929922879,0.0,0.001547844459866925,0.0,0.04280089087963998,0.03210066815972998,0.0,0.0,2244.0729405584048,15.5555555555556,0.5666666666666667,0.0,2.1247460174814816,0.11932692307692308,0.5666666666666667,2124.7460174814814,3749.5517955555556,0.0,0.0,37.05822449720038,51.66666666666668,46.10666666666668,0.0,47.695698382398156,0.0,0.0,0.0,37.05822449720038,47.080415655628585,47.695698382398156,46.7727742922438,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3626.571704012004,15.247203726547813,-0.055903718885183196,6.321418211288392,-0.25000000000000006,9.236100170605994,1757.7991890592345,-801.2742067842757,-625.310323475222,0.0,0.0,149.3644892914399,0.0,1.0,0.030616874504159352,0.0,0.0,0.7809809367987367,65.99961422222222,-10.327917315387817,0.2925815221637512,7.385274274866519,0.003078738253953562,-1.1719519122746063,1.2407089194245877,0.09891819357253541,-820.3527404683089,19.078533684033133
2025-01-01 06:00:00,1.812156245354486,0.0611211136991013,0.0,1.8121562453544857,0.0611211136991013,0.0,0.00847447122174341,0.0,0.08012599605866867,1.7160557780740742,0.007499999999999999,0.0,0.0,0.0589336136991013,0.0,0.002187500000000001,1.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0031373419225146203,0.0,0.00533712929922879,0.0,0.001547844459866925,0.0,0.04280089087963998,0.03210066815972998,0.0,0.0,1716.055778074074,15.5555555555556,0.43333333333333335,0.0,1.624805778074074,0.09125,0.43333333333333335,1624.8057780740742,3749.5517955555556,0.0,0.0,36.72954980344705,51.66666666666668,46.10666666666668,0.0,47.35887129002965,0.0,0.0,0.0,36.72954980344705,46.76999906281784,47.35887129002965,46.47556294921194,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3634.1148353326507,15.218501584542539,-0.06525773069355374,6.04014978453211,0.3,9.236100170605994,1269.8174294781616,-878.1525378222949,-591.3114408074302,0.0,0.0,151.6040191410595,0.0,1.0,0.030155200850484898,0.0,0.0,0.7692044792608197,65.99961422222222,-6.530926929541539,0.2922250728936483,7.359954284472474,0.0030692767668155543,-19.395316504358224,1.2408394884214335,0.11969039857607335,-900.1368775991218,21.98433977682688
2025-01-01 07:00:00,2.9823495926619645,0.07505934540863848,0.0,2.982349592661965,0.07505934540863848,0.0,0.04132532252323983,1.0416235740740742,0.1023427726800357,1.7820579233846154,0.014999999999999998,0.0,0.0,0.07068434540863848,0.0,0.004375000000000002,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.002923432245979533,0.0,0.03840189027726029,0.0,0.008096978801851036,0.0,0.05658551943696175,0.0424391395777213,0.0,0.0,1782.0579233846154,15.5555555555556,0.45,0.0,1.687298308,0.09475961538461539,0.45,1687.2983080000001,3749.5517955555556,1041.6235740740742,0.4166666666666667,39.349940639643485,51.66666666666668,46.10666666666668,0.0,50.21998608157079,0.30745024768350143,822.2798619810627,1041.6235740740742,39.349940639643485,49.06701144485157,50.21998608157079,48.49052412649198,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3622.8759315408556,15.294641744315268,-0.04123257595860395,5.861498342601863,-0.55,9.236100170605994,1329.0415632429178,-1007.3478030883279,-654.1555701486911,0.0,0.0,205.70672306491042,1.8436166503379734,1.0,0.03129864903403412,0.0,0.0,0.7983717684773518,65.99961422222222,-4.567513057916531,0.29008966184302737,7.388034708367439,0.0030618186790700034,-2.9900766086817945,1.2405173935747762,0.12143430609745641,-1030.6752011822664,23.327398093938477
2025-01-01 08:00:00,3.2695639636041878,0.08004937255081665,0.0,3.2695639636041878,0.08004937255081665,0.0,0.05366010991902652,1.0416235740740742,0.11321377498430689,2.0460665046267805,0.014999999999999998,0.0,0.0,0.07567437255081665,0.0,0.004375000000000002,1.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0022103999908625735,0.0,0.05144970992816395,0.0,0.012314611583217987,0.0,0.062297382098835404,0.04672303657412654,0.0,0.0,2046.0665046267807,15.5555555555556,0.5166666666666667,0.0,1.9372684277037036,0.10879807692307693,0.5166666666666667,1937.2684277037038,3749.5517955555556,1041.6235740740742,0.4166666666666667,41.01353587304266,51.66666666666668,46.10666666666668,0.0,51.3020606162544,0.22608660661671004,604.5617175460955,1041.6235740740742,41.01353587304266,50.44813270428123,51.3020606162544,50.02116874829464,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3609.951631962409,15.251972062248267,-0.06131262946107701,5.348569294753248,-1.4,9.236100170605994,1590.793258452069,-1133.3308187725236,-714.255457486545,0.0,0.0,228.51268237863715,137.6250605617479,1.0,0.03243249886294555,0.0,0.0,0.8272942210762295,65.99961422222222,30.469528933196436,0.2915541766123536,7.377436372668881,0.0030673380776446504,25.085335469090307,1.241279671780943,0.1299273933366409,-1159.1705631521982,25.839744379674496
2025-01-01 09:00:00,1.8012099670343957,0.11282521142740708,0.0,1.8012099670343957,0.11282521142740708,0.0,0.05469377627669851,0.0,0.3454711392363297,1.3860450515213676,0.014999999999999998,0.0,0.0,0.10845021142740707,0.0,0.004375000000000002,1.0,0.23001834396416498,0.03277583887659041,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0017825806377923979,0.0,0.05291119563890611,0.0,0.014553631871075803,0.0,0.062297382098835404,0.04672303657412654,0.0,0.0,1386.0450515213674,15.5555555555556,0.35,0.0,1.3123431284444442,0.07370192307692308,0.35,1312.3431284444446,3749.5517955555556,0.0,0.0,41.43114290760574,51.66666666666668,46.10666666666668,0.0,51.411220595039026,0.07033388912615474,190.51182861636272,0.0,41.43114290760574,50.817398743378526,51.411220595039026,50.52048781754829,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3618.633977586661,15.212015336131616,-0.06101926112034934,5.272563369490069,-0.85,9.236100170605994,1111.2612313662328,-1013.4301025655408,-673.5007551157076,0.0,0.0,300.7908722134164,392.9372162622218,1.0,0.03170924782257748,0.0,0.0,0.8088453988435559,65.99961422222222,97.92606274715651,0.29590984805519227,7.405616913373592,0.0031038034835404473,123.87456379043807,1.2420473258691234,0.12829681633760892,-1038.3949626903475,24.96486012480668
