Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.09019826810042644,0.060345873990647156,0.0,0.0015033044683404407,0.001005764566510786,0.0,0.008189258319696626,0.0,0.08200900978072982,0.0,0.0,0.0,0.0,0.060345873990647156,0.0,0.0,1,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.00533712929922879,0,On,0.001547844459866925,0,On,0.04280089087963998,0.03210066815972998,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,3749.5517955555556,Off,0.0,0.0,43.49883199988138,51.666666666666686,46.10666666666668,0.0,49.72778918168087,0.0,0.0,0.0,43.49883199988138,48.95096758168773,49.72778918168087,48.56255678169116,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3622.1036010111875,11.586852297366933,-0.13536992485535215,5.2914815207341395,2.8,9.236100170605994,-140.3498441146013,-603.6098995501352,-287.67797238827853,-0.0,-0.0,153.20181996107388,0.0,1.0,0.02512208212264736,0.0,0,0.6408187494061337,65.99961422222222,-5.8736916873966365,0.3720555946183879,5.557833668300783,0.0030904498984242524,-6.56742898615378,1.2542056266608426,0.1910225160994411,-620.2401606783743,16.63026112823916
2025-01-01 00:01:00,0.09019826810042644,0.060345873990647156,0.0,0.0015033044683404407,0.001005764566510786,0.0,0.008189258319696626,0.0,0.08200900978072982,0.0,0.0,0.0,0.0,0.060345873990647156,0.0,0.0,1,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.00533712929922879,0,On,0.001547844459866925,0,On,0.04280089087963998,0.03210066815972998,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,3749.5517955555556,Off,0.0,0.0,43.53513105890655,51.666666666666686,46.10666666666668,0.0,49.721150304668576,0.0,0.0,0.0,43.53513105890655,48.944862885045445,49.721150304668576,48.55671917523389,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3621.9681164849994,11.549532938940704,-0.1726892832815814,5.330812521638969,2.8,9.236100170605994,-140.80393685531538,-613.8861342039169,-285.9094979113285,-0.0,-0.0,153.20181996107388,0.0,1.0,0.025074140813358025,0.0,0,0.6395958535604112,65.99961422222222,-8.09625890506075,0.3740577076978429,5.5594496926198325,0.00309038942157571,-6.450598513817888,1.2580342552770138,0.1910912118318697,-630.2579623576038,16.37182815368694
2025-01-01 00:02:00,0.09019826810042644,0.060345873990647156,0.0,0.0015033044683404407,0.001005764566510786,0.0,0.008189258319696626,0.0,0.08200900978072982,0.0,0.0,0.0,0.0,0.060345873990647156,0.0,0.0,1,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.00533712929922879,0,On,0.001547844459866925,0,On,0.04280089087963998,0.03210066815972998,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,3749.5517955555556,Off,0.0,0.0,43.57062825081288,51.666666666666686,46.10666666666668,0.0,49.71450615182969,0.0,0.0,0.0,43.57062825081288,48.93875309413434,49.71450615182969,48.55087656528668,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3621.532950783158,11.512897682215089,-0.2093245400071968,5.367474879139487,2.8,9.236100170605994,-141.34688183742725,-623.6807461543788,-284.17764193663885,-0.0,-0.0,153.20181996107388,0.0,1.0,0.02502704879016898,0.0,0,0.638394621462702,65.99961422222222,-10.371059861862285,0.37495868796143067,5.540352928704628,0.0030903302013502196,-6.3358703949119795,1.2581962054220455,0.19115522426620415,-639.6023146337533,15.921568479374564
2025-01-01 00:03:00,0.09019826810042644,0.060345873990647156,0.0,0.0015033044683404407,0.001005764566510786,0.0,0.008189258319696626,0.0,0.08200900978072982,0.0,0.0,0.0,0.0,0.060345873990647156,0.0,0.0,1,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.00533712929922879,0,On,0.001547844459866925,0,On,0.04280089087963998,0.03210066815972998,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,3749.5517955555556,Off,0.0,0.0,43.60535136363992,51.666666666666686,46.10666666666668,0.0,49.70785684238755,0.0,0.0,0.0,43.60535136363992,48.93263832148975,49.70785684238755,48.54502906104086,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3621.106260185415,11.476922756215593,-0.24529946600669206,5.40167287606165,2.8,9.236100170605994,-141.97644828619755,-632.6721902680512,-282.48105578147727,-0.0,-0.0,153.20181996107388,0.0,1.0,0.024980777116741012,0.0,0,0.6372143149994767,65.99961422222222,-12.69721246579416,0.37584579704333704,5.522456399408492,0.0030902720418822466,-6.223160440475767,1.2583552770780593,0.19121491461276313,-648.3240092181169,15.651818950065742
2025-01-01 00:04:00,0.09019826810042644,0.060345873990647156,0.0,0.0015033044683404407,0.001005764566510786,0.0,0.008189258319696626,0.0,0.08200900978072982,0.0,0.0,0.0,0.0,0.060345873990647156,0.0,0.0,1,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.00533712929922879,0,On,0.001547844459866925,0,On,0.04280089087963998,0.03210066815972998,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,3749.5517955555556,Off,0.0,0.0,43.63932985301131,51.666666666666686,46.10666666666668,0.0,49.701202491433826,0.0,0.0,0.0,43.63932985301131,48.926518675747175,49.701202491433826,48.53917676790386,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3620.687742958872,11.441582952842479,-0.2806392693798063,5.433619282025896,2.8,9.236100170605994,-141.3798416866163,-641.0955429697917,-280.81833755795424,-0.0,-0.0,153.20181996107388,0.0,1.0,0.024935294903017453,0.0,0,0.6360541462214166,65.99961422222222,-13.763324089735939,0.37671953903360866,5.504074733704145,0.003090214924244949,-6.112394078779944,1.258511579534971,0.19127065812748006,-656.4762175687694,15.380674598977654
2025-01-01 00:05:00,4.050326986732905,0.060345873990647156,0.0,0.06750544977888176,0.001005764566510786,0.0,0.008189258319696626,0.0,0.08200900978072982,3.9601287186324785,0.0,0.0,0.0,0.060345873990647156,0.0,0.0,1,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.00533712929922879,0,On,0.001547844459866925,0,On,0.04280089087963998,0.03210066815972998,On,0,0,Off,On,3960.1287186324785,12.222222222222285,1.0,0.0,3.7495517955555555,0.21057692307692308,1,3749.5517955555556,3749.5517955555556,Off,0.0,0.0,43.67251932913414,51.666666666666686,46.10666666666668,0.0,49.69454320968072,0.0,0.0,0.0,43.67251932913414,48.92039426140829,49.69454320968072,48.533319787272085,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3620.2957963667336,11.40691652951254,-0.31530569270974595,5.463485378278838,2.8,9.236100170605994,3820.2891253066814,-648.9753075695702,-279.19107557545857,-0.0,-0.0,153.20181996107388,0.0,1.0,0.02489065290656984,0.0,0,0.6349154098621098,65.99961422222222,-13.850337711412372,0.3775788385197807,5.486066523505814,0.003090158830215032,-6.003687528605227,1.2586649415063356,0.1913227570053842,-664.1017114158583,15.12640384628806
2025-01-01 00:06:00,4.050326986732905,0.060345873990647156,0.0,0.06750544977888176,0.001005764566510786,0.0,0.008189258319696626,0.0,0.08200900978072982,3.9601287186324785,0.0,0.0,0.0,0.060345873990647156,0.0,0.0,1,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.00533712929922879,0,On,0.001547844459866925,0,On,0.04280089087963998,0.03210066815972998,On,0,0,Off,On,3960.1287186324785,12.222222222222285,1.0,0.0,3.7495517955555555,0.21057692307692308,1,3749.5517955555556,3749.5517955555556,Off,0.0,0.0,43.47732670980119,51.666666666666686,46.10666666666668,0.0,49.68787911443675,0.0,0.0,0.0,43.47732670980119,48.914265189204485,49.68787911443675,48.527458226588365,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3619.8934393256245,11.56853887057164,-0.1536833516506455,5.491426000634522,2.8,9.236100170605994,3809.121416660097,-656.3471585362499,-286.809603860885,-0.0,-0.0,153.20181996107388,0.0,1.0,0.025098560065636714,0.0,0,0.6402187443952657,65.99961422222222,-17.399518072570196,0.37355318680461824,5.56885444522994,0.0030901037405088303,-6.484852602265826,1.257950493906053,0.19137148421575104,-671.2392147550813,14.892056218831339
2025-01-01 00:07:00,4.050326986732905,0.060345873990647156,0.0,0.06750544977888176,0.001005764566510786,0.0,0.008189258319696626,0.0,0.08200900978072982,3.9601287186324785,0.0,0.0,0.0,0.060345873990647156,0.0,0.0,1,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.00533712929922879,0,On,0.001547844459866925,0,On,0.04280089087963998,0.03210066815972998,On,0,0,Off,On,3960.1287186324785,12.222222222222285,1.0,0.0,3.7495517955555555,0.21057692307692308,1,3749.5517955555556,3749.5517955555556,Off,0.0,0.0,43.28867631923483,51.666666666666686,46.10666666666668,0.0,49.68124415052845,0.0,0.0,0.0,43.28867631923483,48.9081635106495,49.68124415052845,48.52162319071004,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3621.7430735977446,11.724565639248267,0.0,5.517581305252002,2.8,9.236100170605994,3798.6068330329517,-663.2485968747449,-294.24117331632027,-0.0,-0.0,153.20181996107388,0.0,1.0,0.025298729045341008,0.0,0,0.6453246920081179,65.99961422222222,-20.48253224428042,0.3697116793242616,5.649133627744427,0.003090044201846842,-6.947517480915686,1.2572615552784774,0.19141708667042345,-677.9238300236087,14.675233148863855
2025-01-01 00:08:00,4.050326986732905,0.060345873990647156,0.0,0.06750544977888176,0.001005764566510786,0.0,0.008189258319696626,0.0,0.08200900978072982,3.9601287186324785,0.0,0.0,0.0,0.060345873990647156,0.0,0.0,1,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.00533712929922879,0,On,0.001547844459866925,0,On,0.04280089087963998,0.03210066815972998,On,0,0,Off,On,3960.1287186324785,12.222222222222285,1.0,0.0,3.7495517955555555,0.21057692307692308,1,3749.5517955555556,3749.5517955555556,Off,0.0,0.0,43.10610841667199,51.666666666666686,46.10666666666668,0.0,49.674637345185765,0.0,0.0,0.0,43.10610841667199,48.902088307596344,49.674637345185765,48.51581378880164,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3623.5367270792035,11.87539106082803,0.0,5.542078716626883,2.8,9.236100170605994,3788.402170178507,-669.7124422107978,-301.49640973934544,-0.0,-0.0,153.20181996107388,0.0,1.0,0.02549172031806953,0.0,0,0.6502475493346889,65.99961422222222,-23.431958675700024,0.36603948537644193,5.726305167812401,0.0030899803804179064,-7.393000180431202,1.2565963050001572,0.1914597886942402,-684.1875151974806,14.475072986682743
2025-01-01 00:09:00,4.050326986732905,0.060345873990647156,0.0,0.06750544977888176,0.001005764566510786,0.0,0.008189258319696626,0.0,0.08200900978072982,3.9601287186324785,0.0,0.0,0.0,0.060345873990647156,0.0,0.0,1,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0028521290204678363,0.0,On,0.00533712929922879,0,On,0.001547844459866925,0,On,0.04280089087963998,0.03210066815972998,On,0,0,Off,On,3960.1287186324785,12.222222222222285,1.0,0.0,3.7495517955555555,0.21057692307692308,1,3749.5517955555556,3749.5517955555556,Off,0.0,0.0,42.92924952930674,51.666666666666686,46.10666666666668,0.0,49.668057793982804,0.0,0.0,0.0,42.92924952930674,48.896038726418766,49.668057793982804,48.51002919263676,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3625.2609100524446,12.021335278591447,0.0,5.565034947619385,2.8,9.236100170605994,3778.545214731671,-675.7688928692555,-308.58338961148417,-0.0,-0.0,153.20181996107388,0.0,1.0,0.025677993256002535,0.0,0,0.6549990341261036,65.99961422222222,-26.20193425039747,0.362524243003345,5.8005579598462145,0.0030899124307326004,-7.82238228899172,1.2559532589883795,0.19149979560738267,-690.0595831254672,14.290690256211553
