Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.5653480327009182,0.134809793153185,0.28425687499999996,0.16851317969653618,0.3316330208333333,0.015201832171048694,0.0,0.05,0.28425687499999996,0.0,51.516659863270675,19.70708120289607,-0.06202011151619231
2025-01-01 01:00:00,0.4105659872391855,0.130298894718744,0.1624325,0.15861054792869558,0.18950458333333334,0.012450855977156615,0.0,0.05,0.1624325,0.0,51.31003869115234,18.33568598176608,-0.04129776964056244
2025-01-01 02:00:00,0.47279267482259946,0.1295927645729711,0.21657666666666667,0.15766904106766502,0.25267277777777775,0.012450855977156615,0.0,0.05,0.21657666666666667,0.0,51.09858813442292,18.068830782522753,-0.061264883063123145
2025-01-01 03:00:00,0.47167566905806,0.12888663442719817,0.21657666666666667,0.15672753420663443,0.25267277777777775,0.012275357073647842,0.0,0.05,0.21657666666666667,0.0,50.88829777720184,18.061356173635737,-0.05546626569825399
2025-01-01 04:00:00,0.629012152078346,0.12861197285024326,0.27072083333333335,0.2505177628295136,0.3158409722222222,0.01265341702661021,0.0,0.05,0.27072083333333335,0.0,50.679333198551625,18.035724826924,-0.07247517995997069
2025-01-01 05:00:00,1.0875186012730036,0.13312278061515903,0.2571847916666667,0.3524967199318168,0.3000489236111111,0.018301921581927613,0.36667103614814817,0.05,0.2571847916666667,0.0,50.28159742907423,18.037262448056158,-0.06022662353348777
2025-01-01 06:00:00,1.2709442506718205,0.14183078216126427,0.23011270833333333,0.1811576322062951,0.26846482638888886,0.037979719780340086,0.7333420722962963,0.05,0.23011270833333333,0.0,51.469940031860396,18.04340317173081,-0.06398283350227102
2025-01-01 07:00:00,1.9610294699510715,0.15344139044305447,0.27072083333333335,0.4374824166410694,0.3158409722222222,0.05769297264333542,1.1000131084444444,0.05,0.27072083333333335,0.0,51.24892513841345,18.04522184437494,-0.06376196089829632
2025-01-01 08:00:00,2.043188812084151,0.16136481301269262,0.27072083333333335,0.6896658546126109,0.3158409722222222,0.07100439487894714,0.9166775903703706,0.05,0.27072083333333335,0.0,51.409203529936555,18.04813112914088,-0.06352273495498396
2025-01-01 09:00:00,0.6512004902903349,0.15814841095423093,0.27072083333333335,0.2199690933407904,0.3158409722222222,0.06539042472732227,0.0,0.05,0.27072083333333335,0.0,51.626803132536274,18.033734797867105,-0.06475843723781119
