occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.589,0.0318,0.337,0.0641,0.0641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0318,0.337,0.0641,0.0641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0318,0.337,0.0641,0.0641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.578,0.0254,0.371,0.0582,0.0582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.573,0.0183,0.387,0.0574,0.0574,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0,0,0
1.0,0.589,0.022,0.337,0.0696,0.0696,0.0,0.0,0.0,0.0,0.0,1.0,0.155,0,0,0,0
1.0,0.589,0.022,0.337,0.0696,0.0696,0.0,0.0,0.0,0.0,0.0,0.667,0.0777,0,0,0,0
1.0,0.589,0.022,0.337,0.0696,0.0696,0.0,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.607,0.029,0.303,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0,0,0,0
1.0,0.633,0.0394,0.253,0.171,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0,0,0,0
1.0,0.633,0.0394,0.253,0.171,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.633,0.0394,0.253,0.171,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0,0,0,0
1.0,0.661,0.0509,0.219,0.218,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
1.0,0.704,0.0682,0.168,0.288,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.704,0.0682,0.168,0.288,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0,0,0,0
1.0,0.704,0.0682,0.168,0.288,0.288,0.0,0.0,0.0,0.0,0.0,0.4,0.306,0,0,0,0
1.0,0.708,0.0738,0.168,0.295,0.295,0.0,0.0,0.0,0.0,0.0,1.0,0.388,0,0,0,0
1.0,0.715,0.0821,0.168,0.305,0.305,0.0,0.0,0.0,0.0,0.0,1.0,0.304,0,0,0,0
1.0,0.736,0.091,0.135,0.339,0.339,0.0,0.0,0.0,0.0,0.0,1.0,0.127,0,0,0,0
1.0,0.766,0.104,0.0842,0.39,0.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0777,0,0,0,0
1.0,0.787,0.122,0.0505,0.429,0.429,0.0,0.0,0.0,0.0,0.0,0.733,0.148,0,0,0,0
0.84,0.777,0.128,0.0674,0.418,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0986,0,0,0,0
0.6,0.715,0.096,0.168,0.313,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.6,0.715,0.096,0.168,0.313,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.715,0.1,0.168,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.715,0.107,0.168,0.305,0.305,0.18,0.4,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.6,0.715,0.107,0.168,0.305,0.305,0.219,1.0,0.208,0.4,0.0,0.0,0.0,0,0,0,0
0.6,0.715,0.107,0.168,0.305,0.305,0.562,1.0,0.218,1.0,0.0,0.0,0.0,0,0,0,0
0.6,0.715,0.111,0.168,0.3,0.3,0.0,1.0,0.101,0.533,0.467,0.0,0.0,0,0,0,0
0.52,0.695,0.104,0.202,0.261,0.261,0.0,1.0,0.265,0.0,1.0,0.0,0.0,0,0,0,0
0.48,0.684,0.0973,0.219,0.245,0.245,0.0,1.0,0.454,0.0,0.667,0.0,0.0,0,0,0,0
0.6,0.715,0.118,0.168,0.294,0.294,0.0,1.0,0.429,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.715,0.12,0.168,0.291,0.291,0.0,0.0667,0.0,0.0,0.0,0.0,0.0777,0,0,0,0
0.68,0.736,0.138,0.135,0.317,0.317,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,0,0,0
0.8,0.766,0.16,0.0842,0.365,0.365,0.0,0.0,0.0,0.0,0.0,1.0,0.0777,0,0,0,0
0.8,0.766,0.16,0.0842,0.365,0.365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
