Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.541275468053048,0.29925020811204833,0.11178378378378377,0.41295852591213633,0.11309374999999999,0.015223192140911702,0.11178378378378377,0.0,0.0,50.9221331251227,19.69380431442427,-0.06044337780832265
2025-01-01 01:00:00,0.5398824302477643,0.29846974847724667,0.11178378378378377,0.4119179130657341,0.11309374999999999,0.014870767182030124,0.11178378378378377,0.0,0.0,49.894900641575155,19.69872488362112,-0.061973243010907335
2025-01-01 02:00:00,0.4366467151050832,0.3053200880657897,0.030971523412061684,0.42177594792305306,0.0,0.014870767182030124,0.0,0.030971523412061684,0.0,49.60652468896184,17.67854363162071,-0.005674532548689844
2025-01-01 03:00:00,0.4828313225019188,0.31884737697475934,0.027945945945945943,0.43992206779247645,0.028273437499999998,0.014635817209442403,0.027945945945945943,0.0,0.0,51.1471034815671,16.293492530990612,-0.059799123496060896
2025-01-01 04:00:00,0.5466655396548031,0.3180669173399576,0.1513700738511504,0.4412078296843084,0.090475,0.014982709970494749,0.08942702702702701,0.06194304682412337,0.0,51.33210018466783,16.363378040345488,-0.05924548621302019
2025-01-01 05:00:00,0.5193244078482853,0.3103168868787482,0.1212704362413782,0.43269605104992953,0.06785624999999999,0.018772106798355708,0.06707027027027027,0.05420016597110795,0.0,51.72032136904534,16.416424792799752,-0.0465420546324492
2025-01-01 06:00:00,1.5761720919045523,0.311639343672622,0.055891891891891886,1.493098397050215,0.056546874999999996,0.026526819854337316,0.055891891891891886,0.0,0.0,50.89983499996213,16.333345392826686,-0.06926016600833466
2025-01-01 07:00:00,0.7768794489169183,0.29925020811204833,0.08383783783783784,0.6767184692897126,0.0848203125,0.01534066712720556,0.08383783783783784,0.0,0.0,49.63651433331479,16.304267939788282,-0.06502593286570162
2025-01-01 08:00:00,0.5356041185228055,0.30003066774685,0.10619459459459459,0.41399913875853855,0.10743906249999999,0.014165917264266966,0.10619459459459459,0.0,0.0,48.47436311411406,16.36753885837222,-0.052784490856255674
2025-01-01 09:00:00,0.5066258311050423,0.30003066774685,0.1014772912076949,0.41399913875853855,0.07916562499999999,0.013461067346503808,0.07824864864864864,0.023228642559046265,0.0,47.407212438012735,16.427386556061506,-0.042818662322542674
2025-01-01 10:00:00,0.48850368077234635,0.29925020811204833,0.0692239619340965,0.41295852591213633,0.062201562499999995,0.013343592360209948,0.06148108108108107,0.007742880853015421,0.0,51.27616026220071,16.294084874078393,-0.07306842722332553
2025-01-01 11:00:00,0.6524896182723463,0.29925020811204833,0.22356756756756754,0.41295852591213633,0.22618749999999999,0.013343592360209948,0.22356756756756754,0.0,0.0,50.18459865547277,19.110541699473117,-0.5169886642962304
2025-01-01 12:00:00,0.5302851939514446,0.30081112738165167,0.10060540540540538,0.4150397516049408,0.101784375,0.013461067346503808,0.10060540540540538,0.0,0.0,49.181605938202665,19.731130684013646,-0.050630839753867465
2025-01-01 13:00:00,0.5762131735717854,0.32513429990606285,0.09245260449314277,0.48359529754126385,0.062201562499999995,0.030416313530521495,0.06148108108108107,0.030971523412061684,0.0,49.40755147002358,19.72073531498635,-0.05122778789402531
2025-01-01 14:00:00,0.5435571885359184,0.31702657573125914,0.09460629615696899,0.4616798513061812,0.056546874999999996,0.02533046222973708,0.055891891891891886,0.03871440426507711,0.0,50.98793994552058,19.671710294150223,-0.06175725381837728
2025-01-01 15:00:00,0.4851818309679809,0.30003066774685,0.08686341530395357,0.41399913875853855,0.056546874999999996,0.014635817209442403,0.055891891891891886,0.030971523412061684,0.0,51.01267357654039,19.66902340288019,-0.061633418683835234
2025-01-01 16:00:00,0.4950156318838323,0.302372046651255,0.06148108108108107,0.4171209772977452,0.062201562499999995,0.01569309208608714,0.06148108108108107,0.0,0.0,51.94418119108358,19.66322254490128,-0.059595069234050516
2025-01-01 17:00:00,0.6618250808353315,0.33804401312754123,0.1259877396282779,0.5212627886545017,0.09612968749999999,0.044432604680829796,0.0950162162162162,0.030971523412061684,0.0,51.54436763040108,19.709329136038686,-0.06023690682645526
2025-01-01 18:00:00,0.5431916211881229,0.30705480446006495,0.10060540540540538,0.4233646543761585,0.101784375,0.018042591811964333,0.10060540540540538,0.0,0.0,51.386139034746016,19.67568203087151,-0.06253284774869107
2025-01-01 19:00:00,0.8190428960425252,0.3543786927150135,0.10060540540540538,0.6491777221368596,0.101784375,0.06808079890566572,0.10060540540540538,0.0,0.0,50.187831232440935,19.698519938464983,-0.053634298945413404
2025-01-01 20:00:00,1.3096794529510876,0.5615111866918591,0.13157692881746708,1.1251699374598907,0.101784375,0.08272514049119703,0.10060540540540538,0.030971523412061684,0.0,51.03168757311142,19.71102280102284,-0.055505944138477696
2025-01-01 21:00:00,1.1823136642830232,0.3927189344530739,0.10060540540540538,1.0128542834533243,0.101784375,0.06767500582969915,0.10060540540540538,0.0,0.0,50.42988462336714,19.68361057827212,-0.0577448008292956
2025-01-01 22:00:00,0.7974878181320234,0.33861834296214227,0.11178378378378377,0.6327727780798473,0.11309374999999999,0.05162129005217609,0.11178378378378377,0.0,0.0,49.203169432326106,19.704902723576108,-0.05537389125467662
2025-01-01 23:00:00,0.7001769376630611,0.3262615400770973,0.17070125314179138,0.525590373040147,0.14136718749999996,0.03321937712291408,0.1397297297297297,0.030971523412061684,0.0,50.3168259802497,19.6550658649608,-0.06351731473292434
2025-01-02 00:00:00,0.5860875923280277,0.30294637648585593,0.1397297297297297,0.42736782481542535,0.14136718749999996,0.017352580012602255,0.1397297297297297,0.0,0.0,51.25232988000664,19.751451126418605,-0.046612223940140335
2025-01-02 01:00:00,0.5681558677477643,0.29846974847724667,0.1397297297297297,0.4119179130657341,0.14136718749999996,0.014870767182030124,0.1397297297297297,0.0,0.0,50.212402142743294,19.658787014629763,-0.06251417119545036
2025-01-02 02:00:00,0.42574806740136206,0.29768928884244505,0.0,0.41087730021933194,0.0,0.014870767182030124,0.0,0.0,0.0,49.18288420271365,17.692415846577763,0.0
2025-01-02 03:00:00,0.4810193795823721,0.2969088292076434,0.055891891891891886,0.4098366873729297,0.056546874999999996,0.014635817209442403,0.055891891891891886,0.0,0.0,48.11430069303771,16.317968513950586,-0.05541029695509317
2025-01-02 04:00:00,0.5477591929503881,0.3147284426797443,0.164702143893355,0.43664679547989343,0.09612968749999999,0.014982709970494749,0.0950162162162162,0.0696859276771388,0.0,50.66843576877037,16.405456267758066,-0.05359014465019628
2025-01-02 05:00:00,0.5362645136543375,0.3048322499369692,0.0950162162162162,0.42316656171345385,0.09612968749999999,0.01696826444088351,0.0950162162162162,0.0,0.0,51.27812154853539,16.327509998498165,-0.06323046988971945
