Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6483591847095791,0.4262722196334566,0.010760914764789065,0.010805986411826318,0.0071045369938909425,0.00017934857941315108,0.016058943700799255,0.0,0.5823002410087798,0.0,0.05,0.010760914764789065,0.0,0.0,0.0,0.41168888630012324,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004698999451754385,0.0,On,0.01135994424904487,0,On,0.03338172594194862,0,On,0.5121005270601755,0.3840753952951315,On,0.010760914764789065,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,10883.781853333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6438.186168888889,Off,0.0,0.0,35.988796903551126,51.666666666666686,46.10666666666668,0.0,50.68090846859318,0.0,0.0,0.0,35.988796903551126,47.94432884161003,50.68090846859318,46.576039028118466,12.43753247303448,17.092937663006794,-0.1848401147710348,7.0791437406808475,-2.135602819758454,2.8,9.236100170605994,485.0028239536831,-1487.9023131279787,682.5927021992543,-559.7042510312259,-0.0,-0.0,1116.1954954831347,0.0,6.0,0.030048268682646363,0.0,0.0,0.5420148323932233,395.9976853333333,-71.4884204982257,0.37009490661729394,9.755099828638766,0.004400041599754,154.36185641118493,1.2294429941527447,0.27451040760889195,-1530.85247856223,42.950165434251424,0.1247061415555534,802.1317331824584,-119.5390309832042
2025-01-01 00:01:00,0.6483591847095791,0.4262722196334566,0.010760914764789065,0.010805986411826318,0.0071045369938909425,0.00017934857941315108,0.016058943700799255,0.0,0.5823002410087798,0.0,0.05,0.010760914764789065,0.0,0.0,0.0,0.41168888630012324,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004698999451754385,0.0,On,0.01135994424904487,0,On,0.03338172594194862,0,On,0.5121005270601755,0.3840753952951315,On,0.010760914764789065,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,10883.781853333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6438.186168888889,Off,0.0,0.0,36.05410682153732,51.666666666666686,46.10666666666668,0.0,50.67494792191593,0.0,0.0,0.0,36.05410682153732,47.9392781154752,50.67494792191593,46.571443212254835,12.43753247303448,17.031726472324685,-0.24605130545314324,7.0835342409263555,-2.057251007804408,2.8,9.236100170605994,486.9211487142742,-1489.6186824704055,667.0916599192864,-556.0530432525704,-0.0,-0.0,1116.1954954831347,0.0,6.0,0.029980645681316663,0.0,0.0,0.5407950393289791,395.9976853333333,-73.22130351629008,0.3727048578423179,9.753347207511492,0.004401067030289764,154.7036472627623,1.2332936937293346,0.2745210804458918,-1532.4827484392872,42.86406596888169,0.12443186542267663,787.6618495253633,-120.57018960607695
2025-01-01 00:02:00,1.0545451222095792,0.4262722196334566,0.4122419958458702,0.01757575203682632,0.0071045369938909425,0.006870699930764503,0.016058943700799255,0.0,0.5823002410087798,0.40618593750000004,0.05,0.010760914764789065,0.4014810810810811,0.0,0.0,0.41168888630012324,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004698999451754385,0.0,On,0.01135994424904487,0,On,0.03338172594194862,0,On,0.5121005270601755,0.3840753952951315,On,0.010760914764789065,On,On,9493.512894134785,17.77777777777783,0.9250000000000002,1796.4548966985492,11.766250652252252,0.40618593750000004,1,10883.781853333334,10883.781853333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6438.186168888889,Off,0.0,0.0,36.117943347462216,51.666666666666686,46.10666666666668,0.0,50.66897787141717,0.0,0.0,0.0,36.117943347462216,47.93421822364053,50.66897787141717,46.566838399752214,12.43753247303448,16.97177248014478,-0.3060052976330496,7.087641557917858,-1.9821379028279582,2.8,9.236100170605994,9982.176725816262,305.2098408270399,653.0104529112493,-552.4861147427509,-0.0,-0.0,1116.1954954831347,0.0,6.0,0.029914348192412805,0.0,0.0,0.5395991560414647,395.9976853333333,-75.04554905890616,0.37421076809928516,9.727396916509523,0.004402091522572686,155.03734425452944,1.2335477958191388,0.274531064519014,-1534.0079758729487,42.76292000143939,0.12416835781403594,773.8391274390799,-120.82867452783054
2025-01-01 00:03:00,1.0545451222095792,0.4262722196334566,0.4122419958458702,0.01757575203682632,0.0071045369938909425,0.006870699930764503,0.016058943700799255,0.0,0.5823002410087798,0.40618593750000004,0.05,0.010760914764789065,0.4014810810810811,0.0,0.0,0.41168888630012324,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004698999451754385,0.0,On,0.01135994424904487,0,On,0.03338172594194862,0,On,0.5121005270601755,0.3840753952951315,On,0.010760914764789065,On,On,9493.512894134785,17.77777777777783,0.9250000000000002,1796.4548966985492,11.766250652252252,0.40618593750000004,1,10883.781853333334,10883.781853333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6438.186168888889,Off,0.0,0.0,35.79426809810085,51.666666666666686,46.10666666666668,0.0,50.66299853616505,0.0,0.0,0.0,35.79426809810085,47.92914937288427,50.66299853616505,46.56222479124388,12.43753247303448,17.244874220256303,-0.03290355752152507,7.216403210884455,-1.909809016566198,2.8,9.236100170605994,9953.805406738591,255.8003452659059,639.6795916043609,-568.8084966346855,-0.0,-0.0,1116.1954954831347,0.0,6.0,0.030215839059744603,0.0,0.0,0.5450374900649922,395.9976853333333,-87.09448624464252,0.36787741233290683,9.851333250603508,0.004403118013200224,152.97720145419964,1.2323869460924057,0.27484387465908006,-1581.875979181111,41.22142774846767,0.12391408806062308,760.5742778695759,-120.89468626521506
2025-01-01 00:04:00,1.0545451222095792,0.4262722196334566,0.4122419958458702,0.01757575203682632,0.0071045369938909425,0.006870699930764503,0.016058943700799255,0.0,0.5823002410087798,0.40618593750000004,0.05,0.010760914764789065,0.4014810810810811,0.0,0.0,0.41168888630012324,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004698999451754385,0.0,On,0.01135994424904487,0,On,0.03338172594194862,0,On,0.5121005270601755,0.3840753952951315,On,0.010760914764789065,On,On,9493.512894134785,17.77777777777783,0.9250000000000002,1796.4548966985492,11.766250652252252,0.40618593750000004,1,10883.781853333334,10883.781853333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6438.186168888889,Off,0.0,0.0,35.48108206037956,51.666666666666686,46.10666666666668,0.0,50.65706751271992,0.0,0.0,0.0,35.48108206037956,47.92412594723753,50.65706751271992,46.55765516449634,12.43753247303448,17.509006038540036,0.0,7.336843686998263,-1.839924448381279,2.8,9.236100170605994,9927.978195754093,209.6007590319541,627.1411396268062,-584.775419189773,-0.0,-0.0,1116.1954954831347,0.0,6.0,0.030506201233777862,0.0,0.0,0.5502750831773988,395.9976853333333,-96.95477467405406,0.36186841263390307,9.971107416482116,0.004404131817833741,150.98879871378892,1.231266283632406,0.2751361476427964,-1626.7436508178555,39.889513151260395,0.12366791463251577,747.8002369686122,-120.65909734180602
2025-01-01 00:05:00,1.0545451222095792,0.4262722196334566,0.4122419958458702,0.01757575203682632,0.0071045369938909425,0.006870699930764503,0.016058943700799255,0.0,0.5823002410087798,0.40618593750000004,0.05,0.010760914764789065,0.4014810810810811,0.0,0.0,0.41168888630012324,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004698999451754385,0.0,On,0.01135994424904487,0,On,0.03338172594194862,0,On,0.5121005270601755,0.3840753952951315,On,0.010760914764789065,On,On,9493.512894134785,17.77777777777783,0.9250000000000002,1796.4548966985492,11.766250652252252,0.40618593750000004,1,10883.781853333334,10883.781853333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6438.186168888889,Off,0.0,0.0,35.177674759484276,51.666666666666686,46.10666666666668,0.0,50.65118324140866,0.0,0.0,0.0,35.177674759484276,47.91914647462735,50.65118324140866,46.553128091236694,12.43753247303448,17.7647771104128,0.0,7.449668303437189,-1.7721785837409658,2.8,9.236100170605994,9903.965140750548,166.22383988693582,615.2672100697805,-600.405291354828,-0.0,-0.0,1116.1954954831347,0.0,6.0,0.030786236859213844,0.0,0.0,0.5553264045759083,395.9976853333333,-105.33795751254317,0.35615639156662504,10.086159416645677,0.004405133355742494,149.06701110992827,1.2301830189963767,0.2754096578454963,-1668.8557139324269,38.62465712081344,0.1234288062690459,735.4571352601066,-120.18992519032608
2025-01-01 00:06:00,0.6483591847095791,0.4262722196334566,0.010760914764789065,0.010805986411826318,0.0071045369938909425,0.00017934857941315108,0.016058943700799255,0.0,0.5823002410087798,0.0,0.05,0.010760914764789065,0.0,0.0,0.0,0.41168888630012324,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004698999451754385,0.0,On,0.01135994424904487,0,On,0.03338172594194862,0,On,0.5121005270601755,0.3840753952951315,On,0.010760914764789065,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,10883.781853333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6438.186168888889,Off,0.0,0.0,34.88346928922706,51.666666666666686,46.10666666666668,0.0,50.64534426817673,0.0,0.0,0.0,34.88346928922706,47.91420958268993,50.64534426817673,46.54864223994653,12.43753247303448,18.012681909415143,0.0,7.555461858302499,-1.706312481207667,2.8,9.236100170605994,387.51090591239205,-1670.975308232194,603.965850918207,-615.7117337647118,-0.0,-0.0,1116.1954954831347,0.0,6.0,0.03105660609578775,0.0,0.0,0.5602033623132612,395.9976853333333,-112.97285580603092,0.35071831706153306,10.197716833768242,0.004406123016763326,147.2076280013718,1.2291348726126148,0.2756658767698634,-1708.414957257236,37.439649025041874,0.12319588756455285,723.4943874474948,-119.52853652928758
2025-01-01 00:07:00,0.6483591847095791,0.4262722196334566,0.010760914764789065,0.010805986411826318,0.0071045369938909425,0.00017934857941315108,0.016058943700799255,0.0,0.5823002410087798,0.0,0.05,0.010760914764789065,0.0,0.0,0.0,0.41168888630012324,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004698999451754385,0.0,On,0.01135994424904487,0,On,0.03338172594194862,0,On,0.5121005270601755,0.3840753952951315,On,0.010760914764789065,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,10883.781853333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6438.186168888889,Off,0.0,0.0,34.9840806118566,51.666666666666686,46.10666666666668,0.0,50.6395492247343,0.0,0.0,0.0,34.9840806118566,47.90931398002543,50.6395492247343,46.544196357671005,12.43753247303448,17.921284743591855,0.0,7.529927797280817,-1.642105814421021,2.8,9.236100170605994,396.211356289446,-1661.0681332884435,593.1576234501492,-610.0506109764827,-0.0,-0.0,1116.1954954831347,0.0,6.0,0.030957046746247077,0.0,0.0,0.5584074969765792,395.9976853333333,-109.933528217206,0.35281901581905295,10.158256759084477,0.0044071011666836045,147.7603879022409,1.2295201015508015,0.27560405823496953,-1698.860705951933,37.79257266348949,0.12296841238618275,711.8690598559291,-118.7114364057798
2025-01-01 00:08:00,0.6483591847095791,0.4262722196334566,0.010760914764789065,0.010805986411826318,0.0071045369938909425,0.00017934857941315108,0.016058943700799255,0.0,0.5823002410087798,0.0,0.05,0.010760914764789065,0.0,0.0,0.0,0.41168888630012324,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004698999451754385,0.0,On,0.01135994424904487,0,On,0.03338172594194862,0,On,0.5121005270601755,0.3840753952951315,On,0.010760914764789065,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,10883.781853333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6438.186168888889,Off,0.0,0.0,35.08110584629347,51.666666666666686,46.10666666666668,0.0,50.633739428247495,0.0,0.0,0.0,35.08110584629347,47.90440425740472,50.633739428247495,46.53973667198334,12.43753247303448,17.8329556664885,0.0,7.50658105660618,-1.5793717699561258,2.8,9.236100170605994,403.8129262203784,-1652.1199608383179,582.7747464582135,-604.5994555394567,-0.0,-0.0,1116.1954954831347,0.0,6.0,0.030860696474016854,0.0,0.0,0.5566695174209031,395.9976853333333,-107.7831137232996,0.3548654076149274,10.119337974191012,0.004408082681904024,148.29249703009262,1.2298926020318166,0.27554752311405417,-1690.1284252107341,38.00846437241623,0.12274574733220224,700.5448114901948,-117.77006503198133
2025-01-01 00:09:00,0.6483591847095791,0.4262722196334566,0.010760914764789065,0.010805986411826318,0.0071045369938909425,0.00017934857941315108,0.016058943700799255,0.0,0.5823002410087798,0.0,0.05,0.010760914764789065,0.0,0.0,0.0,0.41168888630012324,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004698999451754385,0.0,On,0.01135994424904487,0,On,0.03338172594194862,0,On,0.5121005270601755,0.3840753952951315,On,0.010760914764789065,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,10883.781853333334,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,6438.186168888889,Off,0.0,0.0,35.17489213541702,51.666666666666686,46.10666666666668,0.0,50.62791541186373,0.0,0.0,0.0,35.17489213541702,47.899480918105226,50.62791541186373,46.53526367122598,12.43753247303448,17.74739681442438,0.0,7.485139267576339,-1.5179524730004315,2.8,9.236100170605994,411.40828047616014,-1643.883524559991,572.7595775118613,-599.337973790221,-0.0,-0.0,1116.1954954831347,0.0,6.0,0.030767242836229565,0.0,0.0,0.5549837877585126,395.9976853333333,-105.44924121675362,0.3568629529883609,10.082706577211667,0.004409067433375616,148.80598078556622,1.2302536104840092,0.2754955906938057,-1682.1116135778923,38.22808901790138,0.12252735676682133,689.4909568708177,-116.73137935895647
