Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.7508540762152826,0.42118404131971765,0.12451388773776205,0.7508540762152826,0.42118404131971765,0.12451388773776205,0.01529946606664512,0.0,0.5704685945236374,0.11508601562500001,0.05,0.010760914764789065,0.11375297297297297,0.0,0.0,0.4066007079863843,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.004698999451754385,0.0,0.010600466614890735,0.0,0.028334317208458103,0.0,0.5053162893085237,0.3789872169813926,0.010760914764789065,2689.8286533381893,17.77777777777783,0.2620833333333334,508.99555406458893,3.3337710181381377,0.11508601562500001,0.2833333333333333,3083.738191777778,10883.781853333332,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6438.186168888889,0.0,0.0,35.397387125174966,51.66666666666668,46.10666666666668,0.0,50.50748161232568,0.0,0.0,0.0,35.397387125174966,47.7974986717521,50.50748161232568,46.44250720146532,12.43753247303448,17.453636117968248,-0.06255459178051356,7.523970602773967,-0.5324319026538908,2.8,9.236100170605994,3112.872220974134,-1150.2223950560226,421.57870967657504,-581.5477866031916,0.0,0.0,1104.079268006454,0.0,6.0,0.030444526221800765,0.0,0.0,0.5491625807689348,395.9976853333333,-99.48791376731717,0.36527024728651636,9.973032033227266,0.004429374617778606,148.8041031090995,1.2314238905884933,0.2755893139950567,-1696.725096987359,37.50714786674727,0.1189311028075541,519.6602701290786,-98.08156045250357
2025-01-01 01:00:00,1.252717924070493,0.4104814822014292,0.10599529389731911,1.252717924070493,0.4104814822014292,0.1059952938973191,0.013423482944702823,0.5416442585185186,0.5461036982322718,0.10154648437500001,0.05,0.00562502362704883,0.10037027027027028,0.0,0.0,0.3958981488680959,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0043465744928728066,0.0,0.009076908451830018,0.0,0.01823949974147708,0.0,0.4919666601843054,0.36897499513822896,0.00562502362704883,2373.378223533696,17.77777777777783,0.23125000000000004,449.1137241746373,2.941562663063063,0.10154648437500001,0.25,2720.945463333333,10883.781853333332,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6438.186168888889,541.6442585185185,0.21666666666666667,35.688775978189256,51.66666666666668,46.10666666666668,0.0,50.29473348988577,0.0,0.0,541.6442585185185,35.688775978189256,48.10906139919912,50.29474167761735,47.016217166124214,12.43753247303448,17.53615192968291,-0.05303388571402756,7.852433075401626,1.2170060324007947,2.5,9.236100170605994,2694.216367008542,-998.0788940172804,79.79647257078237,-581.5693893365192,0.0,0.0,1003.513796517679,0.0,6.0,0.029653358782973673,0.0,0.0,0.5348913929251408,395.9976853333333,-101.10626370631459,0.367951419050117,10.07129658256615,0.0044850434443227645,134.72980052352966,1.2310934054364089,0.21733807209294576,-1480.8238469394373,33.63122874751945,0.08618090490624006,160.73415454781573,-80.93768197703336
2025-01-01 02:00:00,0.7101532158518082,0.4097911449263044,0.10501702891870192,0.7101532158518082,0.4097911449263044,0.1050170289187019,0.013423482944702823,0.0,0.5451832485321053,0.10154648437500001,0.05,0.0046467586484316425,0.10037027027027028,0.0,0.0,0.3952078115929711,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0043465744928728066,0.0,0.009076908451830018,0.0,0.01823949974147708,0.0,0.4919666601843054,0.36897499513822896,0.0046467586484316425,2373.378223533696,17.77777777777783,0.23125000000000004,449.1137241746373,2.941562663063063,0.10154648437500001,0.25,2720.945463333333,10883.781853333332,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6438.186168888889,0.0,0.0,39.79920758933444,51.66666666666668,46.10666666666668,0.0,51.73139273168476,0.0,0.0,0.0,39.79920758933444,51.74174096700797,51.74691508466958,51.73139273168476,12.43753247303448,17.53418791936592,-0.05360482200737338,8.395160548917827,1.3982998846893682,1.6500000000000001,9.236100170605994,2654.177463529007,-864.2295686173547,-63.14225815559804,-609.8161569660697,0.0,0.0,988.2582866052915,0.0,6.0,0.02931285962376199,0.0,0.0,0.5287494219297622,395.9976853333333,-97.64288964391089,0.3724176165842637,10.129851820685557,0.00453930852584022,134.7224941380986,1.2310615840398031,0.15274247781656064,-1342.93466594877,29.5913731567779,0.05214303833806909,21.58446586619219,-84.72672402179023
2025-01-01 03:00:00,0.702228050554054,0.4091008076511796,0.09734741258873339,0.7022280505540541,0.4091008076511796,0.09734741258873338,0.013188532972115107,0.0,0.544262798831939,0.09477671875,0.05,0.0036684936698144544,0.09367891891891893,0.0,0.0,0.3945174743178463,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.004111624520285088,0.0,0.009076908451830018,0.0,0.01823949974147708,0.0,0.4919666601843054,0.36897499513822896,0.0036684936698144544,2215.15300863145,17.77777777777783,0.21583333333333338,419.1728092296615,2.7454584855255253,0.09477671875,0.23333333333333334,2539.5490991111114,10883.781853333332,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6438.186168888889,0.0,0.0,39.40452628399328,51.66666666666668,46.10666666666668,0.0,51.378401815355915,0.0,0.0,0.0,39.40452628399328,51.408185753498124,51.42307772256923,51.378401815355915,12.43753247303448,17.539285554963694,-0.04872122890687134,8.254683640282117,1.1460902235794355,1.6500000000000001,9.236100170605994,2467.7272607013974,-1116.764167421649,-13.244446194971879,-621.4169514020426,0.0,0.0,972.767826720316,0.0,6.0,0.029871560274925026,0.0,0.0,0.5388273416593938,395.9976853333333,-98.77662324832538,0.37642908218142784,10.18768037884912,0.0045901964331797,112.82085168991597,1.2310021947348175,0.18575059292336688,-1568.4377954449692,32.50081879365845,0.0660776767638609,77.9120562105061,-91.15650240547797
2025-01-01 04:00:00,0.9356992078775324,0.41842269221921846,0.10428333018473904,0.9356992078775324,0.41842269221921846,0.10428333018473904,0.01526443850546974,0.20832471481481488,0.5605635701822478,0.10154648437500001,0.05,0.003913059914468752,0.10037027027027028,0.0,0.0,0.4038393588858851,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.004111624520285088,0.0,0.01115281398518465,0.0,0.022111091667734006,0.0,0.5053162893085237,0.3789872169813926,0.003913059914468752,2373.378223533696,17.77777777777783,0.23125000000000004,449.1137241746373,2.941562663063063,0.10154648437500001,0.25,2720.945463333333,10883.781853333332,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6438.186168888889,208.32471481481483,0.08333333333333333,38.04666002139752,51.66666666666668,46.10666666666668,0.0,50.89188379036088,0.20837227235493036,554.2011236173795,208.32471481481483,38.04666002139752,50.22527895146393,50.92617732396796,49.85768299840837,12.43753247303448,17.520300227647326,-0.053245477629082494,7.993721706057499,1.1723289314499181,0.55,9.236100170605994,2576.9093755301656,-1025.9083613224088,-98.11068936102016,-693.5385196645897,0.0,0.0,993.7937946183395,0.0,6.0,0.030969324795274856,0.0,0.0,0.5586289701255381,395.9976853333333,-96.72412295728053,0.3801281871767532,10.22118983837626,0.004632278746648941,116.57673432522803,1.2304740343330822,0.16823055841388118,-1509.6787990913099,34.656713594263486,0.065811541370653,-9.247135398975619,-88.86355396204455
2025-01-01 05:00:00,3.7106944251312313,0.4338513619447494,0.09808111132269627,3.7106944251312313,0.4338513619447494,0.09808111132269627,0.022486785052488297,2.499896577777778,1.043534343550965,0.09477671875,0.05,0.004402192403777345,0.09367891891891893,0.0,0.0,0.41926802861141604,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.4539390684143369,0.0,0.004581524465460526,0.0,0.017905260587027773,0.0,0.03057123698807322,0.0,0.5258878489425648,0.3944158867069235,0.004402192403777345,2215.15300863145,17.77777777777783,0.21583333333333338,419.1728092296615,2.7454584855255253,0.09477671875,0.23333333333333334,2539.5490991111114,10883.781853333332,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6438.186168888889,2499.896577777778,1.0,35.54978189914968,51.66666666666668,46.10666666666668,0.0,48.78664765314827,0.8573288648571002,2170.414337747741,2499.896577777778,35.54978189914968,48.008723521308056,48.78664765314828,47.61976145538794,12.43753247303448,17.49857811250284,-0.05029721215920535,8.09395409109025,0.21263153515756547,-0.25000000000000006,9.236100170605994,2688.7991424809934,-1131.0124931062355,-114.9530825209644,-735.7380807690093,0.0,0.0,1307.4688186271221,0.0,5.164499999999999,0.03145439397640779,0.0,0.0,0.5673787152002927,340.8550076506666,-98.08460400856929,0.38425146553561057,10.258216212580002,0.0046789115750795465,108.52021631643879,1.2299135941389885,0.1488050646879695,-1583.9329967207746,33.74769438487758,0.05173493066741293,-10.51944257489311,-104.43363994607128
2025-01-01 06:00:00,3.011871834602572,0.45263032363229977,0.10003764127993064,3.011871834602572,0.45263032363229977,0.10003764127993064,0.0348575705502278,1.7499276044444447,1.0823099408578993,0.09477671875,0.05,0.006358722361011721,0.09367891891891893,0.0,0.0,0.43804699029896643,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.4539390684143369,0.0,0.005168899396929824,0.0,0.02968867115329798,0.0,0.04430821871160706,0.0,0.5490855651256327,0.4118141738442243,0.006358722361011721,2215.15300863145,17.77777777777783,0.21583333333333338,419.1728092296615,2.7454584855255253,0.09477671875,0.23333333333333334,2539.5490991111114,10883.781853333332,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6438.186168888889,1749.9276044444446,0.7,37.3700239570852,51.66666666666668,46.10666666666668,0.0,50.940593129551296,0.6206849106744667,1668.5571877576074,1749.9276044444446,37.3700239570852,49.52356962221215,50.940593129551296,48.81505786854258,12.43753247303448,17.45106934395012,-0.06654362196298653,7.598923355193491,-0.048887334989353055,0.3,9.236100170605994,2767.9870840150757,-1220.612735183626,-62.621052512997764,-699.0651811760581,0.0,0.0,1352.7936738407575,0.0,4.6665,0.03100820131363256,0.0,0.0,0.5593302301483444,307.987199768,-100.89441728107361,0.38876436452383967,10.281759743500675,0.004719964531015764,67.94391517797268,1.2300843874202216,0.17531986697329996,-1677.5281632998838,37.7426188865962,0.06050111461947895,30.319553347721037,-92.9406058607188
2025-01-01 07:00:00,2.2039310718464744,0.47337890273162014,0.27572474012764586,2.2039310718464744,0.4733789027316201,0.27572474012764586,0.043250645620999895,1.1666184029629632,0.6732713982625111,0.270790625,0.05,0.0080706860735918,0.26765405405405407,0.0,0.0,0.4587955693982868,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0048164744380482455,0.0,0.03843417118295165,0.0,0.06154397239812864,0.0,0.574909437857727,0.4311820783932951,0.0080706860735918,6329.008596089857,21.111111111111143,0.6166666666666668,1197.6365977990326,7.844167101501501,0.270790625,0.6666666666666666,7255.854568888889,10883.781853333332,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6438.186168888889,1166.618402962963,0.4666666666666667,34.588661457635695,51.66666666666668,46.10666666666668,0.0,51.23031529793578,0.5207757435116981,1410.135961238209,1166.618402962963,34.588661457635695,49.96135006015762,51.231733739348975,49.32544899985535,12.43753247303448,20.25300141207543,-0.47291902944374614,8.185927538487041,-0.2819315370938853,-0.55,9.236100170605994,6271.105406256602,-855.0650432249139,-120.79875424274613,-962.0112295384333,0.0,0.0,1058.6730861016297,1.9280998729652332,4.002000000000001,0.034983731913620496,0.0,0.0,0.6310414017497566,264.1304561173334,-154.56504639645055,0.3274365160439926,11.501430061036912,0.004726157339861631,-8.162500684444678,1.218346284515231,0.180567694380537,-2085.332724175711,32.631083151764315,0.06117376551193858,-25.624487513079558,-95.17426672966657
2025-01-01 08:00:00,2.936213628056863,0.49589916632052805,0.19542852391142965,2.936213628056863,0.49589916632052805,0.19542852391142965,0.052340351056023235,1.9165873762962966,0.7277324632045432,0.1895534375,0.05,0.0080706860735918,0.18735783783783785,0.0,0.0,0.48131583298719477,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.003641724575109649,0.0,0.04869862648091359,0.0,0.0859780192216168,0.0,0.6040160062761044,0.4530120047070782,0.0080706860735918,4430.3060172629,21.111111111111143,0.43166666666666675,838.345618459323,5.490916971051051,0.1895534375,0.4666666666666667,5079.098198222223,10883.781853333332,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6438.186168888889,1916.5873762962963,0.7666666666666667,32.35579054131137,51.66666666666668,46.10666666666668,0.0,50.6954003834091,0.8014532690437515,2144.5821735870645,1916.5873762962963,32.35579054131137,48.59217293876779,50.6954003834091,47.540559216447136,12.43753247303448,20.82843585876556,-0.06319427650496111,7.532612225139101,-0.8005127659184149,-1.4,9.236100170605994,4376.7154492409445,-1379.9621235117852,-148.4042219166812,-1076.0281963411956,0.0,0.0,1120.1863966893984,140.3038603479223,4.002000000000001,0.03661202485747259,0.0,0.0,0.6604127754009369,264.1304561173334,-97.74876837015857,0.3154873834592326,11.751989478728095,0.0047260386844669424,14.46978166680037,1.2165193790644506,0.19150130515250025,-2261.41298857639,43.10524660528193,0.0672184314806746,-53.642029406825365,-94.76219250985582
2025-01-01 09:00:00,2.53265169549675,0.49589916632052805,0.15503584955866723,2.5326516954967495,0.49589916632052805,0.15503584955866723,0.052049761665980514,1.5416028896296299,0.7400642004511394,0.14893484375000002,0.05,0.007826119828937503,0.14720972972972973,0.0,0.0,0.48131583298719477,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0029368746573464914,0.0,0.049112887008634025,0.0,0.09830975646821294,0.0,0.6040160062761044,0.4530120047070782,0.007826119828937503,3480.954727849421,21.111111111111143,0.3391666666666667,658.700128789468,4.314291905825826,0.14893484375000002,0.36666666666666664,3990.720012888889,10883.781853333332,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6438.186168888889,1541.6028896296298,0.6166666666666667,32.08247263863424,51.66666666666668,46.10666666666668,0.0,50.38438206176777,0.5140680826394983,1358.9274539320124,1541.6028896296298,32.08247263863424,48.31588686560989,50.384382061767774,47.28163926753096,12.43753247303448,20.81425047009516,-0.05340043405910198,7.429604807393026,-0.4581714777876916,-0.85,9.236100170605994,3507.9634396161214,-1365.253502917729,-98.29767341478632,-1030.7364727874397,0.0,0.0,1073.5011018102298,404.8485773286492,3.1665,0.036020894471415675,0.0,0.0,0.6497498836215438,208.98777843466667,-15.75591725608981,0.31629152508791225,11.75649289622836,0.004731853815223781,11.887604185747534,1.2171840787553059,0.18919603613795952,-2069.5432907333307,45.589659026133866,0.06727201516730544,-40.99442318970382,-57.3032502250825
