Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6012733999081935,0.37486875878363446,0.0,0.010021223331803225,0.006247812646393907,0.0,0.02338346871674095,0.0,0.5278899311914526,0.0,0.05,0.0,0.0,0.3602854254503011,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0006558136747500864,0.0,On,0.018706620685265716,0,On,0.04750936392438417,0,On,0.43875605341097984,0.3290670400582348,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,14587.321484444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7868.666262222222,Off,0.0,0.0,41.797313243042204,51.666666666666686,46.10666666666668,0.0,50.847451338319395,0.0,0.0,0.0,41.797313243042204,49.27222348510083,50.847451338319395,48.484609558491556,12.43753247303448,13.40685447949393,0.0,5.6544784904137195,-1.0388610686504371,-2.4664514583171386,2.8,9.236100170605994,272.1613501637496,-1871.2831677373713,2732.870315478083,2222.1047520472302,-516.5879896822033,-0.0,-0.0,718.5593188360915,0.0,3.0,0.03737145806508336,0.0,0,0.3497598727379433,197.99884266666666,70.19002100986143,0.32686732352995423,6.441563359372058,0.0030597285557217167,79.23576874281987,1.246262905602176,0.522361473013643,-1943.1913321700683,71.90816443269705,0.5436834545663999,2719.982836480014,12.8874789980687,0.35590100473980846,2442.6708603680477,-220.56610832081736
2025-01-01 00:01:00,0.6012733999081935,0.37486875878363446,0.0,0.010021223331803225,0.006247812646393907,0.0,0.02338346871674095,0.0,0.5278899311914526,0.0,0.05,0.0,0.0,0.3602854254503011,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0006558136747500864,0.0,On,0.018706620685265716,0,On,0.04750936392438417,0,On,0.43875605341097984,0.3290670400582348,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,14587.321484444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7868.666262222222,Off,0.0,0.0,41.80605643259576,51.666666666666686,46.10666666666668,0.0,50.843425087383764,0.0,0.0,0.0,41.80605643259576,49.268703943456885,50.843425087383764,48.48134337149345,12.43753247303448,13.395801770613266,0.0,5.690210401712356,-0.8258463110070343,-2.408887526982702,2.8,9.236100170605994,267.75728112721924,-1896.918538591296,2581.1563826376223,2187.167991322882,-515.7907583762149,-0.0,-0.0,718.5593188360915,0.0,3.0,0.03735270687517878,0.0,0,0.34958438015257803,197.99884266666666,64.98872066734253,0.3280872790232607,6.457001295165368,0.0030599979724011683,79.24575563594334,1.2499514094214548,0.5225310126783876,-1968.1544792116904,71.23594062039419,0.5436834545663999,2569.053570131051,12.102812506571233,0.3551949526841923,2411.1788070406737,-224.0108157177919
2025-01-01 00:02:00,0.6012733999081935,0.37486875878363446,0.0,0.010021223331803225,0.006247812646393907,0.0,0.02338346871674095,0.0,0.5278899311914526,0.0,0.05,0.0,0.0,0.3602854254503011,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0006558136747500864,0.0,On,0.018706620685265716,0,On,0.04750936392438417,0,On,0.43875605341097984,0.3290670400582348,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,14587.321484444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7868.666262222222,Off,0.0,0.0,41.81497063687194,51.666666666666686,46.10666666666668,0.0,50.83939812547514,0.0,0.0,0.0,41.81497063687194,49.2651836655929,50.83939812547514,48.47807643565178,12.43753247303448,13.384601344836794,0.0,5.723590502538169,-0.6260798734111765,-2.353115465808859,2.8,9.236100170605994,263.35046049014784,-1921.3802914103317,2438.945519005848,2153.434165440348,-514.9833734189942,-0.0,-0.0,718.5593188360915,0.0,3.0,0.03733370146208638,0.0,0,0.3494065082896993,197.99884266666666,59.77451507305054,0.3283557276562609,6.452166601874467,0.0030602666279112845,79.25643456099911,1.2500000665867963,0.5226893438638874,-1991.4886723553614,70.10838094502935,0.5436834545663999,2427.511255405786,11.434263600062028,0.3545095376487134,2380.7590810988377,-227.32491565848986
2025-01-01 00:03:00,0.6012733999081935,0.37486875878363446,0.0,0.010021223331803225,0.006247812646393907,0.0,0.02338346871674095,0.0,0.5278899311914526,0.0,0.05,0.0,0.0,0.3602854254503011,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0006558136747500864,0.0,On,0.018706620685265716,0,On,0.04750936392438417,0,On,0.43875605341097984,0.3290670400582348,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,14587.321484444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7868.666262222222,Off,0.0,0.0,41.824042313799204,51.666666666666686,46.10666666666668,0.0,50.83537043712759,0.0,0.0,0.0,41.824042313799204,49.26166263710858,50.83537043712759,48.474808737099075,12.43753247303448,13.373264826731964,0.0,5.754789760140467,-0.4387050018218041,-2.2989171792783254,2.8,9.236100170605994,258.9293359581133,-1943.8895638636109,2305.5628552515786,2123.1340601504653,-514.1666920850755,-0.0,-0.0,718.5593188360915,0.0,3.0,0.03731446141143059,0.0,0,0.34922644045137413,197.99884266666666,54.536709207097275,0.32862733474504924,6.447254421563425,0.0030605353091656064,79.26766878770101,1.250049321282997,0.5228372873469854,-2013.3106457117403,69.42108184812957,0.5436834545663999,2294.7488486407215,10.814006610857138,0.35384219161574926,2351.2847443821533,-228.15068423168816
2025-01-01 00:04:00,0.6012733999081935,0.37486875878363446,0.0,0.010021223331803225,0.006247812646393907,0.0,0.02338346871674095,0.0,0.5278899311914526,0.0,0.05,0.0,0.0,0.3602854254503011,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0006558136747500864,0.0,On,0.018706620685265716,0,On,0.04750936392438417,0,On,0.43875605341097984,0.3290670400582348,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,14587.321484444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7868.666262222222,Off,0.0,0.0,41.83326072283359,51.666666666666686,46.10666666666668,0.0,50.83134200809971,0.0,0.0,0.0,41.83326072283359,49.25814084474394,50.83134200809971,48.47154026306606,12.43753247303448,13.361801434029815,0.0,5.7839879300794665,-0.2629238393983878,-2.246043039835786,2.8,9.236100170605994,256.35291597309447,-1965.0213934544233,2180.442796249432,2093.838118102951,-513.3413965538487,-0.0,-0.0,718.5593188360915,0.0,3.0,0.037295002236338796,0.0,0,0.3490443218251263,197.99884266666666,51.134993690851594,0.32890191095145643,6.441313285206515,0.003060804017916098,79.27942393156081,1.250099133431342,0.5229757039791882,-2033.743731066249,68.72233761182534,0.5436834545663999,2170.201037136753,10.241759112679272,0.3531899347651235,2322.6133658301924,-228.7752477272414
2025-01-01 00:05:00,0.6012733999081935,0.37486875878363446,0.0,0.010021223331803225,0.006247812646393907,0.0,0.02338346871674095,0.0,0.5278899311914526,0.0,0.05,0.0,0.0,0.3602854254503011,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0006558136747500864,0.0,On,0.018706620685265716,0,On,0.04750936392438417,0,On,0.43875605341097984,0.3290670400582348,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,14587.321484444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7868.666262222222,Off,0.0,0.0,41.84257802764027,51.666666666666686,46.10666666666668,0.0,50.82731282512137,0.0,0.0,0.0,41.84257802764027,49.25461827614342,50.82731282512137,48.46827100165445,12.43753247303448,13.350252268236384,0.0,5.811328850303283,-0.09799001138972634,-2.194334135831418,2.8,9.236100170605994,256.05369697266946,-1984.8259355905002,2063.0532873977177,2065.9649326246868,-512.510460739132,-0.0,-0.0,718.5593188360915,0.0,3.0,0.0372753935995887,0.0,0,0.34886080438563183,197.99884266666666,50.00483887570989,0.3291785815270285,6.436280089176451,0.0030610727558065386,79.29154411061745,1.2501493238164503,0.5231052829415351,-2052.8865198479343,68.06058425743416,0.5436834545663999,2053.3389852635864,9.714302134131376,0.35255088514632815,2294.653187869843,-228.68825524515609
2025-01-01 00:06:00,0.6012733999081935,0.37486875878363446,0.0,0.010021223331803225,0.006247812646393907,0.0,0.02338346871674095,0.0,0.5278899311914526,0.0,0.05,0.0,0.0,0.3602854254503011,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0006558136747500864,0.0,On,0.018706620685265716,0,On,0.04750936392438417,0,On,0.43875605341097984,0.3290670400582348,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,14587.321484444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7868.666262222222,Off,0.0,0.0,41.85194016012325,51.666666666666686,46.10666666666668,0.0,50.823282879247586,0.0,0.0,0.0,41.85194016012325,49.2510949229795,50.823282879247586,48.46500094484546,12.43753247303448,13.338663790818776,0.0,5.836943059970873,0.05679465954611791,-2.1436407407367395,2.8,9.236100170605994,256.22856781544874,-2003.385576842002,1952.8965402869094,2039.2834227407623,-511.67723630558925,-0.0,-0.0,718.5593188360915,0.0,3.0,0.037255714321250355,0.0,0,0.3486766258107631,197.99884266666666,49.34648528494649,0.32945635322048866,6.430268357149646,0.0030613415239906195,79.3038527157399,1.2501996897763747,0.5232266492547764,-2070.828612019129,67.4430351771272,0.5436834545663999,1943.6680071357662,9.228533151143152,0.3519232593217732,2267.3184691797264,-228.03504643896414
2025-01-01 00:07:00,0.6012733999081935,0.37486875878363446,0.0,0.010021223331803225,0.006247812646393907,0.0,0.02338346871674095,0.0,0.5278899311914526,0.0,0.05,0.0,0.0,0.3602854254503011,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0006558136747500864,0.0,On,0.018706620685265716,0,On,0.04750936392438417,0,On,0.43875605341097984,0.3290670400582348,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,14587.321484444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7868.666262222222,Off,0.0,0.0,41.86133338126216,51.666666666666686,46.10666666666668,0.0,50.819252166421954,0.0,0.0,0.0,41.86133338126216,49.24757078147746,50.819252166421954,48.461730089005215,12.43753247303448,13.327047806072782,0.0,5.8609490675466205,0.20208316160383438,-2.09383744367741,2.8,9.236100170605994,256.5131253738173,-2020.787652730902,1849.5070153437257,2013.6240415661357,-510.8425768309605,-0.0,-0.0,718.5593188360915,0.0,3.0,0.03723598441215406,0.0,0,0.34849197338209326,197.99884266666666,48.79638336868636,0.32973497473068786,6.425195561156114,0.0030616103230668265,79.31630494428966,1.250250179836105,0.523340369967538,-2087.6514537683674,66.86380103746549,0.5436834545663999,1840.7254351416702,8.781580202055382,0.3513055617156823,2240.537498475266,-226.9134569091305
2025-01-01 00:08:00,0.6012733999081935,0.37486875878363446,0.0,0.010021223331803225,0.006247812646393907,0.0,0.02338346871674095,0.0,0.5278899311914526,0.0,0.05,0.0,0.0,0.3602854254503011,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0006558136747500864,0.0,On,0.018706620685265716,0,On,0.04750936392438417,0,On,0.43875605341097984,0.3290670400582348,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,14587.321484444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7868.666262222222,Off,0.0,0.0,41.87075234989702,51.666666666666686,46.10666666666668,0.0,50.8152206838303,0.0,0.0,0.0,41.87075234989702,49.244045849019486,50.8152206838303,48.45845843161408,12.43753247303448,13.315408902053516,0.0,5.883454862376976,0.33848621657457223,-2.0448190423038977,2.8,9.236100170605994,257.06861057548815,-2037.108590051211,1752.4493093437466,1988.8433298010866,-510.00681568743045,-0.0,-0.0,718.5593188360915,0.0,3.0,0.03721621163843191,0.0,0,0.348306919782935,197.99884266666666,48.51610742682707,0.33001434921700235,6.419154924245096,0.0030618791534927758,79.32888343836599,1.2503007740000107,0.523446961468109,-2103.429354191423,66.32076414021205,0.5436834545663999,1744.078549065567,8.370760278179635,0.3506965365783853,2214.2501830950273,-225.40685329394077
2025-01-01 00:09:00,0.6012733999081935,0.37486875878363446,0.0,0.010021223331803225,0.006247812646393907,0.0,0.02338346871674095,0.0,0.5278899311914526,0.0,0.05,0.0,0.0,0.3602854254503011,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0006558136747500864,0.0,On,0.018706620685265716,0,On,0.04750936392438417,0,On,0.43875605341097984,0.3290670400582348,On,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,14587.321484444445,Off,0.0,23.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7868.666262222222,Off,0.0,0.0,41.88018821087053,51.666666666666686,46.10666666666668,0.0,50.811188429141374,0.0,0.0,0.0,41.88018821087053,49.240520123437506,50.811188429141374,48.45518597058558,12.43753247303448,13.303754687279739,0.0,5.904559528745033,0.46657500776506133,-1.9964977086456144,2.8,9.236100170605994,257.294272122591,-2052.418886083393,1661.3162112142084,1964.818763176449,-509.1705020754135,-0.0,-0.0,718.5593188360915,0.0,3.0,0.03719640890522324,0.0,0,0.3481215857926243,197.99884266666666,47.90545536191292,0.33029431435473783,6.4140584866813555,0.0030621480156714895,79.34155927574169,1.250351439081945,0.5235468972547923,-2118.230581347242,65.81169526384929,0.5436834545663999,1653.3226432504903,7.993567963718075,0.35009513513619284,2188.406364621975,-223.58760144552625
