Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5480926744635803,0.357066771370648,0.0,0.5480926744635803,0.357066771370648,0.0,0.017649821879227458,0.0,0.4804428525843528,0.0,0.05,0.0,0.0,0.3424834380373147,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.004021034356725146,0.0,0.0004616126805820232,0.0,0.013167174841920287,0.0,0.02379826853459978,0.0,0.41502007019366455,0.31126505264524834,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,14587.321484444446,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7868.666262222222,0.0,0.0,42.08754123600617,51.66666666666668,46.10666666666668,0.0,50.72821983158014,0.0,0.0,0.0,42.08754123600617,49.16792907055733,50.72821983158014,48.387783690045936,12.43753247303448,13.052567874598434,0.0,6.07379399536134,1.5521547830018347,-1.1637885329098063,2.8,9.236100170605994,217.04232780080326,-2175.827238942394,890.2254096994465,1580.4402336359638,-491.3686819592897,0.0,0.0,667.0401122166903,0.0,3.0,0.036767981388820654,0.0,0.0,0.3441119281187536,197.99884266666666,41.370897543402506,0.3363854729451016,6.294269867892896,0.0030676399403267145,79.16890743659252,1.2513846719778952,0.5243470998532139,-2237.2500791534694,61.422840211075076,0.5436834545663999,884.1470196815172,6.078390017929261,0.3394492534372924,1761.4146335584458,-180.974399922482
2025-01-01 01:00:00,0.523611890168426,0.348194499275398,0.0,0.523611890168426,0.348194499275398,0.0,0.014936472220026918,0.0,0.45867541794839906,0.0,0.05,0.0,0.0,0.33361116594206464,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.0037194567799707597,0.0,0.00037992496081291725,0.0,0.010837090479243241,0.0,0.013860530025646026,0.0,0.40423098691306675,0.30317324018479996,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,14587.321484444446,0.0,23.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7868.666262222222,0.0,0.0,42.62171926798339,51.66666666666668,46.10666666666668,0.0,50.483859434180275,0.0,0.0,0.0,42.62171926798339,48.95390062936584,50.483859434180275,48.18892122695863,12.43753247303448,12.37831258039564,0.0,6.3317588935291305,2.5795649484247574,0.43800827828822464,2.5,9.236100170605994,229.85131564928074,-1925.988212276576,-50.381275637479575,584.9361701742005,-436.69125588516937,0.0,0.0,643.3145637511781,0.0,3.0,0.0339149710861204,0.0,0.0,0.3174105744104057,197.99884266666666,23.228007783272144,0.35346386416442593,5.974587551892081,0.003084020255425152,85.20070249482517,1.2543879472815083,0.4089350676981945,-1979.1551607070387,53.16694843046276,0.5436834545663999,-56.640512907137165,6.259237269657589,0.2525510268001456,722.1772731112426,-137.24110293704206
2025-01-01 02:00:00,0.5225712773220238,0.34741403964059636,0.0,0.5225712773220238,0.34741403964059636,0.0,0.014936472220026918,0.0,0.45763480510199683,0.0,0.05,0.0,0.0,0.332830706307263,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.0037194567799707597,0.0,0.00037992496081291725,0.0,0.010837090479243241,0.0,0.013860530025646026,0.0,0.40423098691306675,0.30317324018479996,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,14587.321484444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7868.666262222222,0.0,0.0,43.01002477897718,51.66666666666668,46.10666666666668,0.0,50.23729619869349,0.0,0.0,0.0,43.01002477897718,48.73755504217083,50.23729619869349,47.9876844639095,12.43753247303448,11.827117061374427,-0.0231627051424959,6.662562609227397,2.311163956203731,0.6848006953147224,1.6500000000000001,9.236100170605994,225.7969621524549,-1776.527778052732,-463.35211355248987,75.03824285517406,-427.2272419409866,0.0,0.0,642.2739509047758,0.0,3.0,0.03205124487617959,0.0,0.0,0.299967941027677,197.99884266666666,10.75025318866572,0.3686911534292703,5.716817498596247,0.003102298711203074,94.25944028639127,1.2568001766592762,0.27937364326330255,-1821.8593042007662,45.33152614803418,0.5436834545663999,-470.8744122053166,7.5222986528267315,0.15626217647673088,215.07292386536432,-140.03468101019024
2025-01-01 03:00:00,2.03450207370223,0.34663358000579464,0.0,2.03450207370223,0.3466335800057947,0.0,0.014735420502190661,0.0,0.4565941922555946,1.5131724609444446,0.05,0.0,0.0,0.33205024667246136,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.003518405062134503,0.0,0.00037992496081291725,0.0,0.010837090479243241,0.0,0.013860530025646026,0.0,0.40423098691306675,0.30317324018479996,1159.8384035815818,12.222222222222285,0.1,353.3340573628628,1.4587321484444444,0.05444031250000001,0.1,1458.7321484444444,14587.321484444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7868.666262222222,0.0,0.0,42.68864636746471,51.66666666666668,46.10666666666668,0.0,49.99030024732183,0.0,0.0,0.0,42.68864636746471,48.520542231454584,49.99030024732183,47.78566322352097,12.43753247303448,11.885213310468897,-0.07857465560172511,6.675030304918026,2.024172021564476,0.4830615633690953,1.6500000000000001,9.236100170605994,1335.8689398883776,-1814.7827707587453,-264.50354195282773,186.60959193652604,-444.756554850069,0.0,0.0,641.0322863405373,0.0,3.0,0.03320092426943495,0.0,0.0,0.3107278026732715,197.99884266666666,-20.245195183672294,0.3695356446797452,5.769545907619743,0.0031208390388352022,78.00147658077869,1.2565314290548542,0.34612878100252886,-2211.7714356320503,43.654607510442354,0.5436834545663999,-271.91741479515406,7.413872842326331,0.19574273598015726,341.25798526586766,-154.64839332934162
2025-01-01 04:00:00,2.0334614608558277,0.34585312037099303,0.0,2.0334614608558277,0.34585312037099303,0.0,0.014735420502190661,0.0,0.4555535794091924,1.5131724609444446,0.05,0.0,0.0,0.3312697870376597,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.003518405062134503,0.0,0.00037992496081291725,0.0,0.010837090479243241,0.0,0.013860530025646026,0.0,0.40423098691306675,0.30317324018479996,1159.8384035815818,12.222222222222285,0.1,353.3340573628628,1.4587321484444444,0.05444031250000001,0.1,1458.7321484444444,14587.321484444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7868.666262222222,0.0,0.0,42.49422722724811,51.66666666666668,46.10666666666668,0.0,49.74553224811458,0.0,0.0,0.0,42.49422722724811,48.30534330383934,49.74553224811458,47.58524883170172,12.43753247303448,11.836021324735809,-0.07420780602443372,6.4670525327193955,1.9232607604733638,0.5868381184854806,0.55,9.236100170605994,1252.4282302308675,-1736.4062161356612,-976.8604564112211,-24.606983812213336,-523.7875326078921,0.0,0.0,639.9916734941351,0.0,3.0,0.034938853542443,0.0,0.0,0.3269931011878823,197.99884266666666,-23.614314236957217,0.3722785218846076,5.759513998405562,0.003135465397130628,90.31863129390337,1.2561477722666952,0.31085489058608207,-2135.4032168306326,45.662943332108476,0.5436834545663999,-984.4239140264956,7.563457615274465,0.18522104098960954,126.68513700201842,-151.29212081423174
2025-01-01 05:00:00,2.0338635642915,0.34585312037099303,0.0,2.0338635642915004,0.34585312037099303,0.0,0.015137523937863178,0.0,0.4555535794091924,1.5131724609444446,0.05,0.0,0.0,0.3312697870376597,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.0039205084978070175,0.0,0.00037992496081291725,0.0,0.010837090479243241,0.0,0.013860530025646026,0.0,0.40423098691306675,0.30317324018479996,1159.8384035815818,12.222222222222285,0.1,353.3340573628628,1.4587321484444444,0.05444031250000001,0.1,1458.7321484444444,14587.321484444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7868.666262222222,0.0,0.0,42.24316569858415,51.66666666666668,46.10666666666668,0.0,49.50248119491167,0.0,0.0,0.0,42.24316569858415,48.09148567093921,49.50248119491167,47.38598790895299,12.43753247303448,11.83686677984979,-0.06642444741228598,6.529072480537908,0.7225815736928135,-0.22082174303533286,-0.25000000000000006,9.236100170605994,1206.1061950591782,-1929.3499234267542,-693.1091102803537,-129.49754481614184,-568.9896783797553,0.0,0.0,640.3937769298076,0.0,3.0,0.03568405425690973,0.0,0.0,0.33396744258505756,197.99884266666666,-25.13630707245583,0.3745667026761963,5.783186169284652,0.0031566732432819055,91.32520272770097,1.2554969031755747,0.2717639968599964,-2326.8560446716588,44.1720638820418,0.5436834545663999,-702.9342041018009,9.82509382144721,0.1448478252420627,59.631204165526775,-189.1287489816686
2025-01-01 06:00:00,4.043307425038275,0.36117012082335864,0.0,4.043307425038275,0.3611701208233586,0.0,0.02567403519810243,1.4666841445925927,0.4833859639883208,2.0175632812592594,0.05,0.0,0.0,0.3465867874900253,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.00442313779239766,0.0,0.0007197767006070278,0.0,0.02053112070509774,0.0,0.021270247334953647,0.0,0.4225724284900831,0.3169293213675622,1546.4512047754424,12.222222222222285,0.13333333333333333,471.112076483817,1.944976197925926,0.07258708333333334,0.13333333333333333,1944.976197925926,14587.321484444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7868.666262222222,1466.6841445925927,0.26666666666666666,43.19812429836816,51.66666666666668,46.10666666666668,0.0,49.8296940229055,0.2603033850802607,669.0798592811879,1466.6841445925927,43.19812429836816,48.870434421846895,49.8296940229055,48.3908046213176,12.43753247303448,11.810595021160244,-0.09282317066207832,6.143454443459197,1.1817793715384675,-0.5173144586339792,0.3,9.236100170605994,1665.3549122538493,-1985.2415530735007,-622.2310523131841,37.866196625888385,-530.0800331521284,0.0,0.0,677.4787718587842,0.0,3.0,0.0350352210296117,0.0,0.0,0.3278950055232578,197.99884266666666,-28.495031228248774,0.37696197270564996,5.7881145982746425,0.003171255542689432,67.98800779125204,1.2556018488084961,0.32695372628502156,-2505.9926980612067,49.63906850388894,0.5436834545663999,-630.0643115609184,7.833259247734275,0.17668405043942378,196.25533182941118,-158.38913520352278
2025-01-01 07:00:00,3.108365649218754,0.37217148796348504,0.0,3.108365649218754,0.372171487963485,0.0,0.0319934545646672,0.0,0.5044180930800124,2.521954101574074,0.05,0.0,0.0,0.3575881546301517,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.004121560215643275,0.0,0.000944032610539196,0.0,0.02692786173848473,0.0,0.027633886906476668,0.0,0.4351596923174473,0.32636976923808536,1933.064005969303,12.222222222222285,0.16666666666666666,588.8900956047713,2.4312202474074076,0.09073385416666668,0.16666666666666666,2431.2202474074074,14587.321484444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7868.666262222222,0.0,0.0,44.280497316329935,51.66666666666668,46.10666666666668,0.0,51.572951113474865,0.1982733836687368,542.2630656525422,0.0,44.280497316329935,49.99339344506488,51.572951113474865,49.2036146108599,12.43753247303448,11.971852164924918,-0.04338787263519883,6.025592012546872,0.7337196324819992,-0.769763924955953,-0.55,9.236100170605994,1963.1972042179189,-2251.3948755380816,-911.1720422641216,-115.64310507447071,-609.295875122499,0.0,0.0,675.3878787944583,3.2681742508413807,2.56725,0.03687502412744477,0.0,0.0,0.34511374224582053,169.437509612,-35.95880542334358,0.37458836365878806,5.887675223698332,0.003185116366646412,60.80642745201466,1.2548811604650478,0.3322304963522188,-2889.881249422647,49.596278279795,0.5436834545663999,-920.0674141574613,8.895371893339552,0.16828811708313554,44.33649332136842,-159.97959839583916
2025-01-01 08:00:00,11.354492484547531,0.3695803590730999,0.0,11.354492484547531,0.3695803590730999,0.0,0.02829201680784564,1.1916808674814816,0.501094014276722,9.583425585981482,0.05,0.0,0.0,0.35499702573976655,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0031163016264619883,0.0,0.0008527119049482616,0.0,0.02432300327643539,0.0,0.027764646623699745,0.0,0.4306642409505315,0.3229981807128985,7345.643222683351,15.5555555555556,0.6333333333333333,2237.782363298131,9.23863694014815,0.3447886458333334,0.6333333333333333,9238.636940148148,14587.321484444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7868.666262222222,1191.6808674814815,0.21666666666666667,40.35524799836795,51.66666666666668,46.10666666666668,0.0,51.20947799966385,0.3327115401998894,899.1518564653976,1191.6808674814815,40.35524799836795,49.26806068744467,51.20947799966385,48.29735203133509,12.43753247303448,14.667252023973218,-0.5024789520427215,6.509606996208526,0.05484407873379119,-1.1630343208999492,-1.4,9.236100170605994,6987.396809850959,-1507.6551386870067,-1035.4433533819706,-80.93540088462693,-920.9247112019722,0.0,0.0,631.3047622766971,244.21472404116216,2.0010000000000003,0.04321222217922551,0.0,0.0,0.40442364608328624,132.0652280586667,-68.62646390711758,0.3159782150797549,7.243659487949118,0.0031955805323192876,57.54575013376479,1.2437172295083003,0.3621484277012011,-3787.817194678811,42.37969269367327,0.5436834545663999,-1045.6351895548216,10.19183617285098,0.17529024165610113,76.60367628782527,-157.5390771724522
2025-01-01 09:00:00,6.585424194288625,0.3527224164471657,0.0,6.585424194288626,0.35272241644716573,0.0,0.01588596761878082,0.0,0.46684838289206626,6.052689843777778,0.05,0.0,0.0,0.33813908311383234,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0025131464729532165,0.0,0.00045294299334237755,0.0,0.012919878152485223,0.0,0.01599627207362293,0.0,0.4081869841159526,0.3061402380869644,4639.353614326327,15.5555555555556,0.4,1413.3362294514511,5.834928593777778,0.21776125000000005,0.4,5834.928593777778,14587.321484444446,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7868.666262222222,0.0,0.0,38.671082861525385,51.66666666666668,46.10666666666668,0.0,51.102169057756214,0.13952008665212798,377.8516760984648,0.0,38.671082861525385,48.42197488150761,51.102169057756214,47.08187779338331,12.43753247303448,15.268822043817798,-0.057670611129743116,6.1644234004588,-0.029060177271295902,-1.0416783193928103,-0.85,9.236100170605994,4344.273598392448,-1828.0921394240509,-580.5309885413469,3.9588211430441027,-922.6268266413949,0.0,0.0,524.5003504800637,701.3486444382789,1.0657500000000002,0.04330998718207897,0.0,0.0,0.4053386297827902,70.33908885733334,103.04646022745182,0.30457533066797765,7.55640426608227,0.0032068750019222003,52.025694341284904,1.241725791216814,0.3559408870556659,-3299.800278597354,58.37190972185214,0.5436834545663999,-590.410767703611,9.879779162263956,0.18519658297163702,50.82635225709834,-46.86753111405424
