Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.25589192617881773,0.16547881446698195,0.0,0.004264865436313629,0.0027579802411163657,0.0,0.022581644948710337,0.0,0.2233102812301074,0.0,0.010000000000000002,0.0,0.0,0.0,0.16256214780031528,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0060315515350877185,0.0,On,0.01655009341362262,0,On,0.006560750829686994,0,On,0.18168477991789123,0.1362635849384184,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,14823.829871111111,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1512.2469333333333,Off,0.0,0.0,34.332749008255554,51.666666666666686,46.10666666666668,0.0,49.20929108163754,0.0,0.0,0.0,34.332749008255554,48.48051499707944,49.20929108163754,48.11612695480039,12.43753247303448,18.999494221894214,0.0,2.8,9.236100170605994,-3560.7686612869543,-3780.4005431871265,-0.0,-0.0,365.1732200290098,0.0,2.0,0.17906829961881293,0.0,0,1.6759021169846402,131.99922844444444,-145.541338128838,0.20291070209287393,8.724457601820722,0.0027123774374114224,-96.87837682459059,1.2226617953726546
2025-01-01 00:01:00,0.25589192617881773,0.16547881446698195,0.0,0.004264865436313629,0.0027579802411163657,0.0,0.022581644948710337,0.0,0.2233102812301074,0.0,0.010000000000000002,0.0,0.0,0.0,0.16256214780031528,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0060315515350877185,0.0,On,0.01655009341362262,0,On,0.006560750829686994,0,On,0.18168477991789123,0.1362635849384184,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,14823.829871111111,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1512.2469333333333,Off,0.0,0.0,34.486138814613646,51.666666666666686,46.10666666666668,0.0,49.20607257241269,0.0,0.0,0.0,34.486138814613646,48.477624008867274,49.20607257241269,48.113399727094574,12.43753247303448,18.8647575895003,-0.07968685494415695,2.8,9.236100170605994,-3513.765222608176,-3735.7423081466854,-0.0,-0.0,365.1732200290098,0.0,2.0,0.178437069598694,0.0,0,1.6699944285256918,131.99922844444444,-143.19613449050064,0.20519792663670777,8.684023364194655,0.0027120416739884012,-95.9717879850082,1.2267993858037094
2025-01-01 00:02:00,0.25589192617881773,0.16547881446698195,0.0,0.004264865436313629,0.0027579802411163657,0.0,0.022581644948710337,0.0,0.2233102812301074,0.0,0.010000000000000002,0.0,0.0,0.0,0.16256214780031528,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0060315515350877185,0.0,On,0.01655009341362262,0,On,0.006560750829686994,0,On,0.18168477991789123,0.1362635849384184,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,14823.829871111111,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1512.2469333333333,Off,0.0,0.0,34.63522366966235,51.666666666666686,46.10666666666668,0.0,49.202840246140966,0.0,0.0,0.0,34.63522366966235,48.47472010447056,49.202840246140966,48.11066003363538,12.43753247303448,18.73370797387598,-0.21073647056847733,2.8,9.236100170605994,-3468.479386559958,-3692.5059163561127,-0.0,-0.0,365.1732200290098,0.0,2.0,0.1778224929954745,0.0,0,1.6642425995722854,131.99922844444444,-141.1466902328552,0.20686095614543187,8.623006823701127,0.002711710174465211,-95.08781469376896,1.2273504383754041
2025-01-01 00:03:00,0.337622695409587,0.16547881446698195,0.6160548337200117,0.0056270449234931165,0.0027579802411163657,0.010267580562000195,0.022581644948710337,0.0,0.2233102812301074,0.08173076923076923,0.010000000000000002,0.6160548337200117,0.0,0.0,0.16256214780031528,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0060315515350877185,0.0,On,0.01655009341362262,0,On,0.006560750829686994,0,On,0.18168477991789123,0.1362635849384184,On,On,14905.56064034188,19.444444444444457,0.8210470437277401,0.0,18.05478746236946,0.08173076923076923,1,14823.829871111111,14823.829871111111,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1512.2469333333333,Off,0.0,0.0,34.78018728009831,51.666666666666686,46.10666666666668,0.0,49.199594492187806,0.0,0.0,0.0,34.78018728009831,48.47180364638763,49.199594492187806,48.10790822348755,12.43753247303448,18.60618784861235,-0.33825659583210665,2.8,9.236100170605994,11480.645566398058,-3650.6234630913,-0.0,-0.0,365.1732200290098,0.0,2.0,0.17722388383300178,0.0,0,1.6586402100663256,131.99922844444444,-139.4648308815318,0.20849335961320017,8.562441433262844,0.0027113818757701024,-94.2250043092881,1.2278871292018008
2025-01-01 00:04:00,0.337622695409587,0.16547881446698195,0.6160548337200117,0.0056270449234931165,0.0027579802411163657,0.010267580562000195,0.022581644948710337,0.0,0.2233102812301074,0.08173076923076923,0.010000000000000002,0.6160548337200117,0.0,0.0,0.16256214780031528,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0060315515350877185,0.0,On,0.01655009341362262,0,On,0.006560750829686994,0,On,0.18168477991789123,0.1362635849384184,On,On,14905.56064034188,19.444444444444457,0.8210470437277401,0.0,18.05478746236946,0.08173076923076923,1,14823.829871111111,14823.829871111111,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1512.2469333333333,Off,0.0,0.0,34.60581661135537,51.666666666666686,46.10666666666668,0.0,49.196335683304945,0.0,0.0,0.0,34.60581661135537,48.46887498164776,49.196335683304945,48.10514463081916,12.43753247303448,18.75311295618557,-0.19133148825888568,2.8,9.236100170605994,11420.46356289845,-3698.895641696395,-0.0,-0.0,365.1732200290098,0.0,2.0,0.17791353400665197,0.0,0,1.665094653362317,131.99922844444444,-151.3746557760432,0.2065604524820937,8.631034524205013,0.0027110566981929053,-94.82130588704152,1.2272693312838363
2025-01-01 00:05:00,0.337622695409587,0.16547881446698195,0.6160548337200117,0.0056270449234931165,0.0027579802411163657,0.010267580562000195,0.022581644948710337,0.0,0.2233102812301074,0.08173076923076923,0.010000000000000002,0.6160548337200117,0.0,0.0,0.16256214780031528,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0060315515350877185,0.0,On,0.01655009341362262,0,On,0.006560750829686994,0,On,0.18168477991789123,0.1362635849384184,On,On,14905.56064034188,19.444444444444457,0.8210470437277401,0.0,18.05478746236946,0.08173076923076923,1,14823.829871111111,14823.829871111111,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1512.2469333333333,Off,0.0,0.0,34.43691010422456,51.666666666666686,46.10666666666668,0.0,49.19309269163196,0.0,0.0,0.0,34.43691010422456,48.465960999785366,49.19309269163196,48.10239515386208,12.43753247303448,18.89535651842664,-0.04908792601781542,2.8,9.236100170605994,11365.048734912416,-3745.866009128967,-0.0,-0.0,365.1732200290098,0.0,2.0,0.17858047986141695,0.0,0,1.6713366066968498,131.99922844444444,-159.8191163295056,0.20470730141426258,8.696896426107864,0.0027107292980063044,-95.38928076039218,1.2266718200965034
2025-01-01 00:06:00,0.337622695409587,0.16547881446698195,0.6160548337200117,0.0056270449234931165,0.0027579802411163657,0.010267580562000195,0.022581644948710337,0.0,0.2233102812301074,0.08173076923076923,0.010000000000000002,0.6160548337200117,0.0,0.0,0.16256214780031528,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0060315515350877185,0.0,On,0.01655009341362262,0,On,0.006560750829686994,0,On,0.18168477991789123,0.1362635849384184,On,On,14905.56064034188,19.444444444444457,0.8210470437277401,0.0,18.05478746236946,0.08173076923076923,1,14823.829871111111,14823.829871111111,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1512.2469333333333,Off,0.0,0.0,34.27311328534311,51.666666666666686,46.10666666666668,0.0,49.18986502295896,0.0,0.0,0.0,34.27311328534311,48.46306124069091,49.18986502295896,48.09965934955689,12.43753247303448,19.033222732430563,0.0,2.8,9.236100170605994,11311.696806367909,-3791.6123488215444,-0.0,-0.0,365.1732200290098,0.0,2.0,0.1792262134969743,0.0,0,1.6773800346466454,131.99922844444444,-167.42470518143617,0.20292803136129528,8.760896854827564,0.0027103997762772713,-95.93072666194558,1.2260932607066721
2025-01-01 00:07:00,0.337622695409587,0.16547881446698195,0.6160548337200117,0.0056270449234931165,0.0027579802411163657,0.010267580562000195,0.022581644948710337,0.0,0.2233102812301074,0.08173076923076923,0.010000000000000002,0.6160548337200117,0.0,0.0,0.16256214780031528,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0060315515350877185,0.0,On,0.01655009341362262,0,On,0.006560750829686994,0,On,0.18168477991789123,0.1362635849384184,On,On,14905.56064034188,19.444444444444457,0.8210470437277401,0.0,18.05478746236946,0.08173076923076923,1,14823.829871111111,14823.829871111111,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1512.2469333333333,Off,0.0,0.0,34.1141648415567,51.666666666666686,46.10666666666668,0.0,49.18665221513045,0.0,0.0,0.0,34.1141648415567,48.46017527410319,49.18665221513045,48.09693680358958,12.43753247303448,19.166935757044662,0.0,2.8,9.236100170605994,11259.960025669026,-3836.1883996911542,-0.0,-0.0,365.1732200290098,0.0,2.0,0.17985184529306936,0.0,0,1.683235329267528,131.99922844444444,-174.58543501070886,0.20121801605342998,8.822478774594792,0.002710068227751683,-96.44700292523007,1.2255326604561467
2025-01-01 00:08:00,0.337622695409587,0.16547881446698195,0.6160548337200117,0.0056270449234931165,0.0027579802411163657,0.010267580562000195,0.022581644948710337,0.0,0.2233102812301074,0.08173076923076923,0.010000000000000002,0.6160548337200117,0.0,0.0,0.16256214780031528,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0060315515350877185,0.0,On,0.01655009341362262,0,On,0.006560750829686994,0,On,0.18168477991789123,0.1362635849384184,On,On,14905.56064034188,19.444444444444457,0.8210470437277401,0.0,18.05478746236946,0.08173076923076923,1,14823.829871111111,14823.829871111111,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1512.2469333333333,Off,0.0,0.0,33.95983828940947,51.666666666666686,46.10666666666668,0.0,49.18345382962207,0.0,0.0,0.0,33.95983828940947,48.457302691764944,49.18345382962207,48.094227122836394,12.43753247303448,19.29668983792333,0.0,2.8,9.236100170605994,11209.670526184827,-3879.639922773232,-0.0,-0.0,365.1732200290098,0.0,2.0,0.18045834026168708,0.0,0,1.6889115221169082,131.99922844444444,-181.42341141283015,0.19957319020468572,8.882458254763689,0.0027097347424333423,-96.93929934274698,1.2249891571112055
2025-01-01 00:09:00,0.337622695409587,0.16547881446698195,0.6160548337200117,0.0056270449234931165,0.0027579802411163657,0.010267580562000195,0.022581644948710337,0.0,0.2233102812301074,0.08173076923076923,0.010000000000000002,0.6160548337200117,0.0,0.0,0.16256214780031528,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0060315515350877185,0.0,On,0.01655009341362262,0,On,0.006560750829686994,0,On,0.18168477991789123,0.1362635849384184,On,On,14905.56064034188,19.444444444444457,0.8210470437277401,0.0,18.05478746236946,0.08173076923076923,1,14823.829871111111,14823.829871111111,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1512.2469333333333,Off,0.0,0.0,33.809929825018266,51.666666666666686,46.10666666666668,0.0,49.18026944839127,0.0,0.0,0.0,33.809929825018266,48.4544431044899,49.18026944839127,48.09152993253921,12.43753247303448,19.422659747725074,0.0,2.8,9.236100170605994,11160.786464465471,-3922.007889691409,-0.0,-0.0,365.1732200290098,0.0,2.0,0.18104656766281502,0.0,0,1.6944167486082369,131.99922844444444,-187.9395062140097,0.19798989076639026,8.940241380774083,0.0027093994061829956,-97.40869293137763,1.224461974346911
