Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:53:00,0.9401317616445445,0.23599112625619875,0.5303891891891892,0.01566886269407574,0.003933185437603313,0.00883981981981982,0.029518616595926684,0.3240084575486177,0.5366046875000001,0.05,0.0,0.5303891891891892,0.0,0.22140779292286542,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,On,12860.68081062364,20.0555555555556,0.925,2054.2856590985816,15.5441748996997,0.5366046875000001,1,14378.361782222222,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,83.45991870859132,51.666666666666686,46.10666666666668,0.0,51.53375492246317,0.0,0.0,0.0,130.40612298217394,51.185836487273704,51.53375492246317,51.011877269678976,12.43753247303448,19.951296505509145,0.0,3.1018212216168464,3.531153671058143,1.7539060622028282,2.8,9.236100170605994,7755.681423225302,-763.5798038857474,-323.40511983550067,29.993018407237003,-2889.852223814012,-0.0,-0.0,535.2423057399959,0.0,3.0,0.12928883683686138,0.0,0.0,1.6731323148747597,197.99884266666666,-178.25330719959607,0.20870755013498193,9.459245067560962,0.0029525213055759565,-86.80766247028443,1.2220742480109583,0,0,33.436551459284956,0.3624556363775999,-345.3672674513061,21.962147615805424,0.10206046701513459,139.13804232270468,-109.14502391546768
2025-01-01 00:54:00,0.9401317616445445,0.23599112625619875,0.5303891891891892,0.01566886269407574,0.003933185437603313,0.00883981981981982,0.029518616595926684,0.3240084575486177,0.5366046875000001,0.05,0.0,0.5303891891891892,0.0,0.22140779292286542,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,On,12860.68081062364,20.0555555555556,0.925,2054.2856590985816,15.5441748996997,0.5366046875000001,1,14378.361782222222,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,83.1934745767623,51.666666666666686,46.10666666666668,0.0,51.51969102133657,0.0,0.0,0.0,129.98980402619108,51.17283285610433,51.51969102133657,50.99940377348822,12.43753247303448,20.03801025197473,0.0,3.10181411858433,3.538264459688368,1.780089398378884,2.8,9.236100170605994,7731.6642976485455,-765.2548962065348,-326.81016338950093,26.685493630480835,-2910.997511896362,-0.0,-0.0,535.2423057399959,0.0,3.0,0.12957972312639407,0.0,0.0,1.6768966866711066,197.99884266666666,-181.12514469400242,0.2075603293333412,9.498137525025285,0.0029521050954323187,-87.18828740767246,1.2217131121351519,0,0,33.488144925781285,0.3624556363775999,-348.72611489453993,21.91595150503901,0.10199135092608877,135.5636028041029,-108.87810917362208
2025-01-01 00:55:00,0.9401317616445445,0.23599112625619875,0.5303891891891892,0.01566886269407574,0.003933185437603313,0.00883981981981982,0.029518616595926684,0.3240084575486177,0.5366046875000001,0.05,0.0,0.5303891891891892,0.0,0.22140779292286542,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,On,12860.68081062364,20.0555555555556,0.925,2054.2856590985816,15.5441748996997,0.5366046875000001,1,14378.361782222222,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,82.93384300067586,51.666666666666686,46.10666666666668,0.0,51.505671994462205,0.0,0.0,0.0,129.58412968855603,51.15987073876904,51.505671994462205,50.986970110922464,12.43753247303448,20.122215082274526,0.0,3.1018107282759138,3.5450518838726612,1.8057059838847982,2.8,9.236100170605994,7708.360261495698,-766.8603766551323,-330.0388670922017,23.557084605552774,-2931.5892986079125,-0.0,-0.0,535.2423057399959,0.0,3.0,0.12986198860265324,0.0,0.0,1.6805494961576568,197.99884266666666,-183.8373941352989,0.20645206951344744,9.535625099958544,0.002951686936764726,-87.55099939950303,1.2213626398052622,0,0,33.55815392295092,0.3624556363775999,-351.93221812065065,21.89335102844894,0.10192368552945683,132.0710397462989,-108.51395514074613
2025-01-01 00:56:00,0.9401317616445445,0.23599112625619875,0.5303891891891892,0.01566886269407574,0.003933185437603313,0.00883981981981982,0.029518616595926684,0.3240084575486177,0.5366046875000001,0.05,0.0,0.5303891891891892,0.0,0.22140779292286542,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,On,12860.68081062364,20.0555555555556,0.925,2054.2856590985816,15.5441748996997,0.5366046875000001,1,14378.361782222222,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,82.68073773742849,51.666666666666686,46.10666666666668,0.0,51.491696705996006,0.0,0.0,0.0,129.188652714732,51.14694907382464,51.491696705996006,50.97457525773896,12.43753247303448,20.204017098595607,0.0,3.101806127846665,3.5515419927487506,1.8307832832604491,2.8,9.236100170605994,7685.739208291192,-768.3469939489087,-333.1373049389973,20.38782028370545,-2951.6484366292466,-0.0,-0.0,535.2423057399959,0.0,3.0,0.1301360064841851,0.0,0.0,1.6840955731714284,197.99884266666666,-186.39930931847135,0.20538080840528278,9.572467482917592,0.002951266918024672,-87.89657102190874,1.2210223711537644,0,0,33.64861014383287,0.3624556363775999,-354.9978816832127,21.86057674421537,0.10185740109839614,128.65632413783044,-108.26850385412499
2025-01-01 00:57:00,0.4035270741445443,0.23599112625619875,0.0,0.006725451235742405,0.003933185437603313,0.0,0.029518616595926684,0.3240084575486177,0.0,0.05,0.0,0.0,0.0,0.22140779292286542,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,82.43388784893068,51.666666666666686,46.10666666666668,0.0,51.47776406778621,0.0,0.0,0.0,128.8029497639542,51.13406684442656,51.47776406778621,50.96221823274674,12.43753247303448,20.28351671783721,0.0,3.101800183790028,3.557755307218547,1.8553155159287056,2.8,9.236100170605994,-2624.7720051269466,-5396.0747901820705,-336.1175878274367,17.386037132023702,-2971.1948159009107,-0.0,-0.0,535.2423057399959,0.0,3.0,0.1304021294954274,0.0,0.0,1.687539482334314,197.99884266666666,-188.8194949660317,0.20434470992819223,9.608025541922967,0.00295084512392229,-88.22573312988486,1.2206918714883646,0,0,33.686665277253525,0.3624556363775999,-357.9327988219636,21.8152109945269,0.10179251562460814,125.31996981788859,-107.93393268586489
2025-01-01 00:58:00,0.4035270741445443,0.23599112625619875,0.0,0.006725451235742405,0.003933185437603313,0.0,0.029518616595926684,0.3240084575486177,0.0,0.05,0.0,0.0,0.0,0.22140779292286542,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,82.88373843304677,51.666666666666686,46.10666666666668,0.0,51.463873036823806,0.0,0.0,0.0,129.50584130163557,51.121223075944265,51.463873036823806,50.949898095504494,12.43753247303448,20.102217989016022,0.0,2.797786382800826,3.563710451250371,1.879328831700664,2.8,9.236100170605994,-2572.402625749841,-838.2508912279932,-338.9526865685033,14.390076267163622,-2926.693931688335,-0.0,-0.0,535.2423057399959,0.0,3.0,0.12979497401102047,0.0,0.0,1.6796822574882395,197.99884266666666,-180.95099980150175,0.20661954807272,9.52532530307067,0.002950421635624125,-86.90189839126644,1.2214468577141457,0,0,36.77186965960293,0.3624556363775999,-360.74576674233725,21.793080173833967,0.10172896255590833,122.05815766589376,-107.66808139873012
2025-01-01 00:59:00,0.4035270741445443,0.23599112625619875,0.0,0.006725451235742405,0.003933185437603313,0.0,0.029518616595926684,0.3240084575486177,0.0,0.05,0.0,0.0,0.0,0.22140779292286542,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0035099780701754383,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,83.31794570177166,51.666666666666686,46.10666666666668,0.0,51.44990761877348,0.0,0.0,0.0,130.18429015901822,51.1083092176372,51.44990761877348,50.93751001706906,12.43753247303448,19.92670570655223,0.0,2.8,3.56942850926813,1.9028246786540173,2.8,9.236100170605994,-2523.0013073724485,-905.6394501091307,-341.68575976647617,11.463081329304657,-2883.866815465154,-0.0,-0.0,535.2423057399959,0.0,3.0,0.12920630669840819,0.0,0.0,1.6720642888566175,197.99884266666666,-174.37679764729046,0.20884853830300465,9.444815832637502,0.002950004759638219,-85.61735514915439,1.2221786422396463,0,0,36.54117232765652,0.3624556363775999,-363.44674486895127,21.76098510247512,0.10166674055501146,118.8704402294307,-107.40735890012604
2025-01-01 01:00:00,0.4016991414077625,0.2348176129700597,0.0,0.006694985690129374,0.003913626882834328,0.0,0.029255368240663524,0.32244377316709893,0.0,0.05,0.0,0.0,0.0,0.22023427963672637,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06102269087922958,0.045767018159422176,On,0,0,Off,0.0032467297149122803,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,83.7373203804645,51.666666666666686,46.10666666666668,0.0,51.43587042015611,0.0,0.0,0.0,130.83956309447578,51.095327706841836,51.43587042015611,50.925056350184704,12.43753247303448,19.75667878699929,0.0,2.79759880751399,3.5749254256814305,1.9258142821332878,2.8,9.236100170605994,-2477.2946860223724,-831.918750841439,-344.3166018597688,8.597670849502947,-2842.616558396348,-0.0,-0.0,533.414373003214,0.0,3.0,0.12863520300757147,0.0,0.0,1.6646736117984824,197.99884266666666,-168.09250062923826,0.21103328624831882,9.367048509247951,0.002949594291634941,-84.37016310345616,1.2228883971630882,0,0,36.56080691876126,0.3624556363775999,-366.0432646926462,21.72666283287738,0.10160582231327833,115.7550518398938,-107.15738099039085
2025-01-01 01:01:00,0.4016991414077625,0.2348176129700597,0.0,0.006694985690129374,0.003913626882834328,0.0,0.029255368240663524,0.32244377316709893,0.0,0.05,0.0,0.0,0.0,0.22023427963672637,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06102269087922958,0.045767018159422176,On,0,0,Off,0.0032467297149122803,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,84.14267197456061,51.666666666666686,46.10666666666668,0.0,51.42176391243381,0.0,0.0,0.0,131.47292496025096,51.082280854578045,51.42176391243381,50.912539325650165,12.43753247303448,19.59183647706824,0.0,2.8,3.5802166502591426,1.9483076554981507,2.8,9.236100170605994,-2431.5928523980606,-903.2070356459877,-346.8589012540428,5.792528432219825,-2802.8486430965486,-0.0,-0.0,533.414373003214,0.0,3.0,0.12808073105272008,0.0,0.0,1.6574981667403432,197.99884266666666,-162.15858230472588,0.21317559792824706,9.291189496048439,0.0029491900377004994,-83.15838086819589,1.223577301406398,0,0,36.569947875815096,0.3624556363775999,-368.54262405609023,21.68372280204746,0.1015461836200009,112.71040273094364,-106.91787429872382
2025-01-01 01:02:00,0.4016991414077625,0.2348176129700597,0.0,0.006694985690129374,0.003913626882834328,0.0,0.029255368240663524,0.32244377316709893,0.0,0.05,0.0,0.0,0.0,0.22023427963672637,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06102269087922958,0.045767018159422176,On,0,0,Off,0.0032467297149122803,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,84.53451916847608,51.666666666666686,46.10666666666668,0.0,51.407590432217326,0.0,0.0,0.0,132.08518620074386,51.06917084573915,51.407590432217326,50.899961052500075,12.43753247303448,19.43198677714988,-0.12356877840571912,2.797596916615981,3.5853156488308042,1.9703145564235391,2.8,9.236100170605994,-2387.630962795468,-830.1775628678222,-349.288849009505,3.047023656267669,-2764.496770981677,-0.0,-0.0,533.414373003214,0.0,3.0,0.12754231749741818,0.0,0.0,1.6505305341110936,197.99884266666666,-156.54856481700517,0.21527602238424506,9.21715925263373,0.0029487918142746725,-81.98075568799668,1.2242460866207827,0,0,36.57650946472605,0.3624556363775999,-370.9511836696723,21.662334660167225,0.10148780083705754,109.73494855455215,-106.68792489828448
2025-01-01 01:03:00,0.4016991414077625,0.2348176129700597,0.0,0.006694985690129374,0.003913626882834328,0.0,0.029255368240663524,0.32244377316709893,0.0,0.05,0.0,0.0,0.0,0.22023427963672637,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06102269087922958,0.045767018159422176,On,0,0,Off,0.0032467297149122803,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,84.9134651307495,51.666666666666686,46.10666666666668,0.0,51.393352229688674,0.0,0.0,0.0,132.6772892667961,51.055999784403895,51.393352229688674,50.887323561761505,12.43753247303448,19.27690597674465,-0.2786495788109491,2.8,3.5902380448377715,1.9918445959426434,2.8,9.236100170605994,-2345.3170997716793,-901.9896743347555,-351.645421336005,0.3600500860339366,-2727.488633467326,-0.0,-0.0,533.414373003214,0.0,3.0,0.12701927630201584,0.0,0.0,1.64376183584256,197.99884266666666,-151.24283930756718,0.21733566951056987,9.14553211290973,0.0029483994446455747,-80.83583119708378,1.224895622750063,0,0,36.54664243525032,0.3624556363775999,-373.27632341188155,21.63090207587659,0.10143065061402161,106.8271751710144,-106.46712508498047
2025-01-01 01:04:00,0.9383038289077626,0.2348176129700597,0.5303891891891892,0.01563839714846271,0.003913626882834328,0.00883981981981982,0.029255368240663524,0.32244377316709893,0.5366046875000001,0.05,0.0,0.5303891891891892,0.0,0.22023427963672637,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06102269087922958,0.045767018159422176,On,0,0,Off,0.0032467297149122803,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,On,12860.68081062364,20.0555555555556,0.925,2054.2856590985816,15.5441748996997,0.5366046875000001,1,14378.361782222222,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,85.28007586865988,51.666666666666686,46.10666666666668,0.0,51.37905145453821,0.0,0.0,0.0,133.25011854478106,51.04276968067316,51.37905145453821,50.874628793740634,12.43753247303448,19.12638418388636,-0.42917137166924135,2.7975984480624345,3.5949948367672544,2.01290716936673,2.8,9.236100170605994,7983.979441374888,3797.0559766782408,-353.92614215192344,-2.2693355385218723,-2691.756822448182,-0.0,-0.0,533.414373003214,0.0,3.0,0.12651096215244878,0.0,0.0,1.6371837208980977,197.99884266666666,-146.22275767905876,0.21935560748793254,9.076202530204945,0.002948012759920498,-79.72223724265707,1.2255267275692459,0,0,36.52789748625903,0.3624556363775999,-375.52323852090694,21.597096368983483,0.10137471007537832,103.98560756791234,-106.25494310643421
2025-01-01 01:05:00,0.9383038289077626,0.2348176129700597,0.5303891891891892,0.01563839714846271,0.003913626882834328,0.00883981981981982,0.029255368240663524,0.32244377316709893,0.5366046875000001,0.05,0.0,0.5303891891891892,0.0,0.22023427963672637,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06102269087922958,0.045767018159422176,On,0,0,Off,0.0032467297149122803,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,On,12860.68081062364,20.0555555555556,0.925,2054.2856590985816,15.5441748996997,0.5366046875000001,1,14378.361782222222,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,84.94418198694704,51.666666666666686,46.10666666666668,0.0,51.3646901621547,0.0,0.0,0.0,132.72528435460475,51.02948245646,51.3646901621547,50.861878603612666,12.43753247303448,19.238815079101247,-0.31674047645435266,3.1040113003113468,3.599596873960716,2.0335114957320486,2.8,9.236100170605994,7951.929379242901,-797.25846008193,-356.1330486176654,-4.842154007295434,-2718.4288222902164,-0.0,-0.0,533.414373003214,0.0,3.0,0.12689070320408155,0.0,0.0,1.6420979659351462,197.99884266666666,-151.60081996901073,0.21779557250629816,9.127566874874063,0.0029476315985483607,-80.28375447404979,1.2250557632097878,0,0,33.45938192449723,0.3624556363775999,-377.69705378455023,21.564005166884865,0.10131995671976825,101.20880411351547,-106.05095812081089
2025-01-01 01:06:00,0.9383038289077626,0.2348176129700597,0.5303891891891892,0.01563839714846271,0.003913626882834328,0.00883981981981982,0.029255368240663524,0.32244377316709893,0.5366046875000001,0.05,0.0,0.5303891891891892,0.0,0.22023427963672637,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06102269087922958,0.045767018159422176,On,0,0,Off,0.0032467297149122803,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,On,12860.68081062364,20.0555555555556,0.925,2054.2856590985816,15.5441748996997,0.5366046875000001,1,14378.361782222222,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,84.61822530941097,51.666666666666686,46.10666666666668,0.0,51.35038531332027,0.0,0.0,0.0,132.21597704595465,51.01624756683114,51.35038531332027,50.84917869358659,12.43753247303448,19.347578070913283,-0.20797748464231702,3.1018126183494434,3.6040544255951414,2.053666723609253,2.8,9.236100170605994,7921.813760655812,-767.9086689741889,-358.28002076115166,-7.359639403474787,-2744.329262086697,-0.0,-0.0,533.414373003214,0.0,3.0,0.1272577164137337,0.0,0.0,1.6468474994299036,197.99884266666666,-155.8159987596189,0.2162971268419958,9.176855057540058,0.0029472476049294373,-80.81926252948755,1.2246005192290237,0,0,33.70866827631294,0.3624556363775999,-379.8026199445023,21.522599183350632,0.1012663681422843,98.49534192739242,-105.8549813308672
2025-01-01 01:07:00,0.9383038289077626,0.2348176129700597,0.5303891891891892,0.01563839714846271,0.003913626882834328,0.00883981981981982,0.029255368240663524,0.32244377316709893,0.5366046875000001,0.05,0.0,0.5303891891891892,0.0,0.22023427963672637,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06102269087922958,0.045767018159422176,On,0,0,Off,0.0032467297149122803,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,On,12860.68081062364,20.0555555555556,0.925,2054.2856590985816,15.5441748996997,0.5366046875000001,1,14378.361782222222,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,84.30165694675865,51.666666666666686,46.10666666666668,0.0,51.336135251608844,0.0,0.0,0.0,131.7213389793104,51.00306346350159,51.336135251608844,50.836527569447966,12.43753247303448,19.45287710537922,-0.10267845017638066,3.10179623725172,3.60837595451121,2.073382015885837,2.8,9.236100170605994,7892.598836292531,-770.1084025268074,-360.34252714200977,-9.823049636340158,-2769.497022955926,-0.0,-0.0,533.414373003214,0.0,3.0,0.1276127223870448,0.0,0.0,1.6514416467704807,197.99884266666666,-159.86316225367105,0.21485630723306545,9.224859612927109,0.002946860906297959,-81.33020440505301,1.22416010763481,0,0,33.715857728653106,0.3624556363775999,-381.84393450262303,21.501407360613246,0.10121392181174045,95.84380517557699,-105.66685481191716
2025-01-01 01:08:00,0.9383038289077626,0.2348176129700597,0.5303891891891892,0.01563839714846271,0.003913626882834328,0.00883981981981982,0.029255368240663524,0.32244377316709893,0.5366046875000001,0.05,0.0,0.5303891891891892,0.0,0.22023427963672637,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06102269087922958,0.045767018159422176,On,0,0,Off,0.0032467297149122803,0.0,On,0.0007090431667204014,0.0,On,0.01603140467689602,0,On,0.009268190682134822,0.0,On,0.028798066984797,0,On,0.23262301530307236,0.1744672614773042,On,0,0,Off,On,12860.68081062364,20.0555555555556,0.925,2054.2856590985816,15.5441748996997,0.5366046875000001,1,14378.361782222222,14378.361782222222,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9252.254977777779,Off,0.0,0,83.99403560998606,51.666666666666686,46.10666666666668,0.0,51.32193841203074,0.0,0.0,0.0,131.24068064060322,50.989928683707106,51.32193841203074,50.8239238195453,12.43753247303448,19.554875929916168,-0.0006796256394316913,3.1017957648186303,3.612572372480214,2.0926665414700683,2.8,9.236100170605994,7864.324293019417,-772.0565325613106,-362.355981716363,-12.233630470185915,-2793.9623652545665,-0.0,-0.0,533.414373003214,0.0,3.0,0.1279563030141823,0.0,0.0,1.655887938222186,197.99884266666666,-163.67236322814364,0.21346981923158143,9.27100156182987,0.0029464716229451035,-81.81775734330613,1.2237338121030166,0,0,33.705636170153205,0.3624556363775999,-383.8261517360275,21.47017001966454,0.1011625950949923,93.25278594004197,-105.48641641022789
