Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.7844037083680007,0.24392751926682535,0.31823351351351353,0.7844037083680007,0.24392751926682535,0.31823351351351353,0.047213450202858755,0.36522744566514187,0.3219628125000001,0.05,0.0,0.31823351351351353,0.0,0.229344185933492,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.0035099780701754383,0.0,0.0011914367700159936,0.0,0.02693828232688151,0.0,0.015573753035785818,0.0,0.059435197753819065,0.0,0.2432048726505745,0.1824036544879308,0.0,0.0,7716.408486374185,20.0555555555556,0.555,1232.571395459149,9.32650493981982,0.3219628125000001,0.6,8627.017069333333,14378.361782222222,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9252.254977777779,0.0,0.0,84.76999257277221,51.66666666666668,46.10666666666668,0.0,51.86960980705622,0.0,0.0,0.0,132.45311339495657,51.4962168899134,51.86960980705622,51.309520431341994,12.43753247303448,19.772073053157236,-0.060767108092120915,1.9375289341835764,2.747733226958039,0.8283084382249803,2.8,9.236100170605994,3751.2864211266287,343.88499237499315,42.23822927521573,146.0371642688282,-2846.803795466104,0.0,0.0,593.4153974491271,0.0,3.0,0.1286853334586355,0.0,0.0,1.6653223520894973,197.99884266666666,-168.45196995574224,0.21179069329786387,9.387729813600357,0.0029624628430339494,-89.50391648440971,1.2227570009402708,0.0,0.0,37.12033448775228,0.3624556363775999,18.840587124521615,23.397642150694114,0.10445561939718943,270.39351474406783,-124.35635047523964
2025-01-01 01:00:00,0.6899178606468833,0.2280816827677632,0.3093936936936937,0.6899178606468833,0.2280816827677632,0.3093936936936937,0.02329999609596263,0.30359846350925396,0.31301940104166676,0.05,0.0,0.3093936936936937,0.0,0.21349834943442986,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06102269087922958,0.045767018159422176,0.0,0.0,0.0032467297149122803,0.0,0.0005466888043305223,0.0,0.012360586584719222,0.0,0.007145990992000608,0.0,0.018933997596680754,0.0,0.22364177503334362,0.1677313312750077,0.0,0.0,7502.063806197124,20.0555555555556,0.5395833333333333,1198.3333011408392,9.067435358158157,0.31301940104166676,0.5833333333333334,8387.377706296296,14378.361782222222,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9252.254977777779,0.0,0.0,81.67315903732745,51.66666666666668,46.10666666666668,0.0,50.9566152791653,0.07821086665754066,209.23784636867023,0.0,127.61431099582414,50.277096818035425,50.9566152791653,49.9373375874705,12.43753247303448,19.712737859327703,-0.07377942255224662,2.6855031597883365,3.5571485815597894,2.3293098619527735,2.5,9.236100170605994,3644.2700355339384,-1052.929285287291,-478.96726855662234,-73.10124322676019,-2701.451975756625,0.0,0.0,509.2423780195492,0.0,3.0,0.12046053808081966,0.0,0.0,1.558884926658713,197.99884266666666,-165.17141168668522,0.21094427662424672,9.335212438547266,0.0029395547151912175,-59.88107383579507,1.2230808392526653,0.0,0.0,37.07059419320565,0.3624556363775999,-499.9973406369433,21.03007208032097,0.07596720274964279,31.038580833403593,-104.13982406016378
2025-01-01 02:00:00,0.5309081191238769,0.22137270208765772,0.21770644153061755,0.5309081191238769,0.22137270208765772,0.21770644153061755,0.0172194557314063,0.28482043422580394,0.1788682291666667,0.05,0.04091004513422114,0.1767963963963964,0.0,0.20678936875432438,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.0032467297149122803,0.0,0.00038092212680191777,0.0,0.00861261634237499,0.0,0.004979187547317112,0.0,0.009101275886704712,0.0,0.21626115184138836,0.16219586388104126,0.0,0.0,4286.893603541213,17.77777777777783,0.30833333333333335,684.7618863661938,5.1813916332332335,0.1788682291666667,0.3333333333333333,4792.787260740742,14378.361782222222,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9252.254977777779,928.0585185185186,0.0,86.90628530353983,51.66666666666668,46.10666666666668,0.0,51.40350355561964,0.33324063344617333,905.8052349192551,928.0585185185186,135.791070786781,50.13507977388281,51.40350355561964,49.500867883014394,12.43753247303448,17.64265192416672,-0.05511188532104706,1.762804241639111,3.1781104904187227,2.474451610509378,1.6500000000000001,9.236100170605994,1594.5771916638005,-1342.750854211058,-704.6280518364597,-159.68600170351368,-2209.8430509644645,0.0,-0.1251797029587797,484.90045199497973,0.0,3.0,0.10552563956879125,0.0,5.695415734140762e-06,1.3656854769084104,197.99884266666666,-109.86991249672748,0.23944223104211362,8.362834531790417,0.0029300986051128343,-7.6027696787941075,1.2317972573363705,0.0,0.0,42.57184758381138,0.3624556363775999,-725.0531394552144,20.425087618754674,0.04976462078291846,-52.719524366222444,-106.96647733729125
2025-01-01 03:00:00,0.5710643469905826,0.2201991888015187,0.2537235316028724,0.5710643469905826,0.22019918880151867,0.2537235316028724,0.016062374472189084,0.2814166860600602,0.2235852864583334,0.05,0.032728036107376915,0.22099549549549552,0.0,0.20561585546818534,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057893322116192164,0.04341999158714411,0.0,0.0,0.003071230811403509,0.0,0.00035416239229296644,0.0,0.008007581059483017,0.0,0.004629400209009592,0.0,0.00726221210247965,0.0,0.21626115184138836,0.16219586388104126,0.0,0.0,5358.617004426516,17.77777777777783,0.3854166666666667,855.9523579577423,6.476739541541542,0.2235852864583334,0.4166666666666667,5990.984075925926,14378.361782222222,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9252.254977777779,742.4468148148148,0.0,87.35757701518811,51.66666666666668,46.10666666666668,0.0,51.52909312880737,0.036078495834295905,97.68487827560595,742.4468148148148,136.49621408623142,50.128731190223064,51.52909312880737,49.428550220930916,12.43753247303448,17.50204991324296,-0.05180088672392091,1.7440245889688566,2.901537599541177,2.1693241003248405,1.6500000000000001,9.236100170605994,2365.903447945471,-904.103708248538,-573.9299177751252,-141.94354270273135,-2270.2485727395783,0.0,0.0,480.3396225700188,0.0,3.0,0.10951290761947816,0.0,0.0,1.4172111770581175,197.99884266666666,-131.08120542618366,0.24123922778935128,8.293638495019364,0.0029270949382610213,-52.57260985777614,1.2323927840798075,0.0,0.0,40.85858243198365,0.3624556363775999,-593.9679918089604,20.03807403383515,0.06264119302128897,-30.851889564335952,-111.0916531383954
2025-01-01 04:00:00,0.6315746003818055,0.21228974531308312,0.2917140540540541,0.6315746003818055,0.21228974531308312,0.29171405405405404,0.016062374472189084,0.2703796477846163,0.29513257812500004,0.05,0.0,0.2917140540540541,0.0,0.19770641197974978,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.003071230811403509,0.0,0.00035416239229296644,0.0,0.008007581059483017,0.0,0.004629400209009592,0.0,0.0067710984782831845,0.0,0.20727991157165965,0.1554599336787447,0.0,0.0,7073.374445843002,17.77777777777783,0.50875,1129.8571125042197,8.549296194834834,0.29513257812500004,0.55,7908.098980222222,14378.361782222222,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9252.254977777779,0.0,0.0,89.64644048452894,51.66666666666668,46.10666666666668,0.0,51.03337298144098,0.0,0.0,0.0,140.07256325707647,51.027694085762164,51.040318477647794,51.01790914171594,12.43753247303448,17.465257378092513,-0.060047613702562154,0.7647586658965544,2.7069537154039076,2.1497610870007025,0.55,9.236100170605994,3488.9797766688107,-2155.7705069681156,-1009.123633820889,-196.19363230607274,-2503.0042845264707,0.0,0.0,469.93127111345586,0.0,3.0,0.11261948342780073,0.0,0.0,1.4574135062048421,197.99884266666666,-136.64676659257714,0.24009544897932367,8.249953274853018,0.002907749287276894,1.9988274208334602,1.2319847070258645,0.0,0.0,49.319540098138795,0.3624556363775999,-1028.981280718378,19.857646897488852,0.05975820967490117,-88.58206071559304,-107.6115715904797
2025-01-01 05:00:00,0.5797025269926404,0.20675427791911666,0.24751495495495496,0.5797025269926402,0.20675427791911666,0.24751495495495496,0.01641337227920663,0.2628736338801002,0.2504155208333334,0.05,0.0,0.24751495495495496,0.0,0.19217094458578332,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.0034222286184210525,0.0,0.00035416239229296644,0.0,0.008007581059483017,0.0,0.004629400209009592,0.0,0.006645707765722385,0.0,0.1998992883797044,0.14992446628477824,0.0,0.0,6001.651044957699,17.77777777777783,0.4316666666666667,958.6666409126715,7.253948286526526,0.2504155208333334,0.4666666666666667,6709.902165037037,14378.361782222222,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9252.254977777779,0.0,0.0,87.41231496918584,51.66666666666668,46.10666666666668,0.0,50.1631063517117,0.0,0.0,0.0,136.58174213935288,50.200102293229,50.21860026398766,50.1631063517117,12.43753247303448,17.472634498154196,-0.06070847936947773,-0.17869016706859206,1.5077288609165271,1.2253163835056797,-0.25000000000000006,9.236100170605994,2501.302986335702,-1197.8041405534923,-817.680927004971,-200.13384688859315,-2623.077763711136,0.0,0.0,463.29289863939425,0.0,3.0,0.11241332889416053,0.0,0.0,1.4547456516511919,197.99884266666666,-140.23298455871557,0.24123562353296793,8.269022842909518,0.002924436879380697,16.367855421440947,1.2313228959681222,0.0,0.0,51.4744757670237,0.3624556363775999,-839.2673710142149,21.58644400924387,0.048924415911911705,-78.76655236208771,-121.36729452650543
2025-01-01 06:00:00,0.6548179346811163,0.20910130449139472,0.31823351351351353,0.6548179346811163,0.20910130449139472,0.31823351351351353,0.01685211953797856,0.26600300264313764,0.3219628125000001,0.05,0.0,0.31823351351351353,0.0,0.19451797115806138,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.0038609758771929823,0.0,0.00035416239229296644,0.0,0.008007581059483017,0.0,0.004629400209009592,0.0,0.006645707765722385,0.0,0.1998992883797044,0.14992446628477824,0.0,0.0,7716.408486374185,17.77777777777783,0.555,1232.571395459149,9.32650493981982,0.3219628125000001,0.6,8627.017069333333,14378.361782222222,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9252.254977777779,0.0,0.0,85.25715237885298,51.66666666666668,46.10666666666668,0.0,49.35535482098021,0.0,0.0,0.0,133.2143005919578,49.392938172187534,49.41172984779121,49.35535482098021,12.43753247303448,17.472319171862527,-0.05991986784982585,0.4849253650052147,2.0203566675980382,1.0615934944330112,0.3,9.236100170605994,3960.757487372131,-1460.3171835891583,-798.3704809711121,-170.8495048767756,-2531.850339388732,0.0,0.0,466.8610146612035,0.0,3.0,0.11219100571172493,0.0,0.0,1.4518685579284896,197.99884266666666,-147.37997699968807,0.24021279733336848,8.254296929938837,0.0029119475487476105,-51.748743398326496,1.231333478833581,0.0,0.0,48.55354456385781,0.3624556363775999,-819.3876609385537,21.017179967441635,0.058163393170334615,-57.03262463844393,-113.81688023833168
2025-01-01 07:00:00,0.6488845371912835,0.22391980579465745,0.30610463972881574,0.6488845371912834,0.22391980579465745,0.30610463972881574,0.037538078505888896,0.2930441149353944,0.26830234375000006,0.05,0.04091004513422114,0.2651945945945946,0.0,0.2093364724613241,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.0035977275219298247,0.0,0.0009252761891954174,0.0,0.02092041461382176,0.0,0.012094660180941897,0.0,0.013928818320295501,0.0,0.21652792135435062,0.1623959410157629,0.0,0.0,6430.34040531182,17.77777777777783,0.4625,1027.1428295492908,7.77208744984985,0.26830234375000006,0.5,7189.180891111111,14378.361782222222,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9252.254977777779,928.0585185185186,0.0,85.83058258624133,51.66666666666668,46.10666666666668,0.0,49.98143262433663,0.18270901615693086,469.56865522271346,928.0585185185186,134.11028529100207,49.6031942539543,49.98809052339316,49.40741716970661,12.43753247303448,17.504100347658387,-0.051723355957706295,-0.3771104263430491,1.5076116689227184,0.8089444871591525,-0.55,9.236100170605994,2757.353554689595,-1953.4788717526746,-961.263516992556,-226.78992256710902,-2752.039304167017,0.0,0.0,513.4240816131454,3.732955438459157,3.0,0.11553687742996857,0.0,0.0,1.495167625583362,197.99884266666666,-148.30354700599023,0.23909614804131327,8.260246956433157,0.002904187314403952,12.474430634715628,1.2312046429044388,0.0,0.0,53.98602014513188,0.3624556363775999,-982.9513570083234,21.68784001576735,0.06063823634095964,-112.01241171540082,-114.7775108517082
2025-01-01 08:00:00,0.8163841122564197,0.25123673135109587,0.37682319828737426,0.8163841122564197,0.25123673135109587,0.3768231982873743,0.07953399318935546,0.3470004836503975,0.33984963541666674,0.05,0.04091004513422114,0.3359131531531531,0.0,0.23665339801776256,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.002720233004385965,0.0,0.0020940839219756534,0.0,0.04734705636590872,0.0,0.027372619897085115,0.0,0.031462619626714,0.0,0.2513858043814165,0.1885393532860623,0.0,0.0,8145.097846728305,17.77777777777783,0.5858333333333333,1301.0475840957683,9.844644103143143,0.33984963541666674,0.6333333333333333,9106.295795407408,14378.361782222222,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9252.254977777779,928.0585185185186,0.0,85.78860278362798,51.66666666666668,46.10666666666668,0.0,50.904381530806496,0.27304270266692693,731.7323042471758,928.0585185185186,134.0446918494187,49.522277397047596,50.90523498547841,48.83037187549623,12.43753247303448,17.460620987025568,-0.06087127178419512,-1.2054857929353306,0.808824763984995,0.2375519440798341,-1.4,9.236100170605994,3982.663146935402,-1852.8955366583068,-1035.5083882130386,-257.4783604454453,-2984.6839103142042,0.0,0.0,554.1696216290537,228.72974017105733,2.2005000000000003,0.11968481241943768,0.0,0.0,1.5488462280108668,145.23215109600002,-102.90084176209321,0.24088322121784655,8.257853164789951,0.0029165995083919095,74.59009424788847,1.2319579514026988,0.0,0.0,58.09587841431167,0.3624556363775999,-1058.305767572417,22.797379359378493,0.06620432099449484,-143.56291001779198,-113.9154504276533
2025-01-01 09:00:00,0.7449143276308766,0.24550118682240774,0.28287423423423425,0.7449143276308766,0.24550118682240776,0.28287423423423425,0.07011396506804794,0.3386111958961619,0.2861891666666667,0.05,0.0,0.28287423423423425,0.0,0.2309178534890744,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.0021937362938596492,0.0,0.0018516299515925379,0.0,0.0418651930645385,0.0,0.02420340575805725,0.0,0.03072072457739593,0.0,0.24373841167649898,0.18280380875737418,0.0,0.0,6859.029765665941,17.77777777777783,0.49333333333333335,1095.6190181859101,8.290226613173173,0.2861891666666667,0.5333333333333333,7668.459617185185,14378.361782222222,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9252.254977777779,0.0,0.0,88.26628463137766,51.66666666666668,46.10666666666668,0.0,51.35762054320138,0.05523422133947629,149.4472633270498,0.0,137.9160697365276,50.54763037880798,51.35762054320138,50.14263529661128,12.43753247303448,17.52224529846673,-0.05775465435321525,-0.7573237232687429,0.7797884957198704,0.7054459028876189,-0.85,9.236100170605994,3099.5395779923397,-1280.2337854212722,-757.2030512948987,-220.4195971371529,-2860.302867144007,0.0,0.0,487.3464128655216,664.4307420921689,1.44975,0.11783868110456627,0.0,0.0,1.5249553644530864,95.68294071866667,-14.727780261929118,0.24272073908697867,8.328466460596646,0.0029488652420340154,147.2182367271833,1.2322912217886772,0.0,0.0,53.054339707660965,0.3624556363775999,-780.0677046431283,22.864653348229574,0.0658346828466183,-136.93645529116367,-83.48314184598925
