Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.3609433708375126,0.11075533271934748,0.0,0.006015722847291877,0.0018459222119891247,0.0,0.1422556543459228,0.0,0.2186877164915898,0.0,0.0,0.0,0.11075533271934748,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.015149013157894735,0.0,On,0.12710664118802806,0,On,0.07101393953245978,0,On,0.11260902647660083,0.0844567698574506,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1045.6777244444445,Off,0.0,0.0,22.896642667848596,51.666666666666686,46.10666666666668,0.0,50.68079967732621,0.0,0.0,0.0,22.896642667848596,50.737750764504966,50.76622630809435,50.68079967732621,12.43753247303448,18.223053295051244,0.0,2.8,234.04013257531852,-198.14291294730893,-0.0,-0.0,419.0603532063727,0.0,1.0,0.009858039004008239,0.0,0,0.48652177912824174,65.99961422222222,13.1226923162547,0.35969857826377655,10.469744558610884,0.004593845243059377,-16.553508100559476,1.2245319052989785
2025-01-01 00:01:00,0.3609433708375126,0.11075533271934748,0.0,0.006015722847291877,0.0018459222119891247,0.0,0.1422556543459228,0.0,0.2186877164915898,0.0,0.0,0.0,0.11075533271934748,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.015149013157894735,0.0,On,0.12710664118802806,0,On,0.07101393953245978,0,On,0.11260902647660083,0.0844567698574506,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1045.6777244444445,Off,0.0,0.0,22.88062684981443,51.666666666666686,46.10666666666668,0.0,50.67740545994557,0.0,0.0,0.0,22.88062684981443,50.73453741253235,50.76310338882573,50.67740545994557,12.43753247303448,18.24257691068419,0.0,2.8,231.52413085953253,-198.5004682305923,-0.0,-0.0,419.0603532063727,0.0,1.0,0.009863342421893063,0.0,0,0.4867835176244818,65.99961422222222,10.964245883752088,0.36028376219806596,10.502537693408733,0.004593543168168873,-16.581773971930737,1.228026859770396
2025-01-01 00:02:00,0.3609433708375126,0.11075533271934748,0.0,0.006015722847291877,0.0018459222119891247,0.0,0.1422556543459228,0.0,0.2186877164915898,0.0,0.0,0.0,0.11075533271934748,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.015149013157894735,0.0,On,0.12710664118802806,0,On,0.07101393953245978,0,On,0.11260902647660083,0.0844567698574506,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1045.6777244444445,Off,0.0,0.0,22.865479617942302,51.666666666666686,46.10666666666668,0.0,50.67401365145892,0.0,0.0,0.0,22.865479617942302,50.73132630824559,50.75998263663894,50.67401365145892,12.43753247303448,18.26086939467569,0.0,2.8,229.05130703797136,-198.83570611349725,-0.0,-0.0,419.0603532063727,0.0,1.0,0.009868310651694948,0.0,0,0.48702871365194206,65.99961422222222,8.82665994509584,0.3598467263780991,10.51017391161029,0.00459324143864236,-16.60765602855451,1.2279499964393303
2025-01-01 00:03:00,0.3609433708375126,0.11075533271934748,0.0,0.006015722847291877,0.0018459222119891247,0.0,0.1422556543459228,0.0,0.2186877164915898,0.0,0.0,0.0,0.11075533271934748,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.015149013157894735,0.0,On,0.12710664118802806,0,On,0.07101393953245978,0,On,0.11260902647660083,0.0844567698574506,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1045.6777244444445,Off,0.0,0.0,22.851156250056572,51.666666666666686,46.10666666666668,0.0,50.67062412274135,0.0,0.0,0.0,22.851156250056572,50.72811732974594,50.75686393324824,50.67062412274135,12.43753247303448,18.277994129968533,0.0,2.8,226.60529333286667,-199.1497444000012,-0.0,-0.0,419.0603532063727,0.0,1.0,0.00987296105306251,0.0,0,0.4872582239578038,65.99961422222222,6.694684526495099,0.3594365876982876,10.517230290296396,0.004592939219237942,-16.631252512683183,1.2278780631928083
2025-01-01 00:04:00,0.3609433708375126,0.11075533271934748,0.0,0.006015722847291877,0.0018459222119891247,0.0,0.1422556543459228,0.0,0.2186877164915898,0.0,0.0,0.0,0.11075533271934748,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.015149013157894735,0.0,On,0.12710664118802806,0,On,0.07101393953245978,0,On,0.11260902647660083,0.0844567698574506,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1045.6777244444445,Off,0.0,0.0,22.837615615284538,51.666666666666686,46.10666666666668,0.0,50.66723675131621,0.0,0.0,0.0,22.837615615284538,50.72491036141097,50.75374716645835,50.66723675131621,12.43753247303448,18.29400940617521,0.0,2.8,225.0577294898842,-199.44361312511148,-0.0,-0.0,419.0603532063727,0.0,1.0,0.009877309583978689,0.0,0,0.48747283611312936,65.99961422222222,5.440989408622932,0.35905193448083866,10.52467280377654,0.004592636552704064,-16.652679152327288,1.2278108126999678
2025-01-01 00:05:00,0.3609433708375126,0.11075533271934748,0.0,0.006015722847291877,0.0018459222119891247,0.0,0.1422556543459228,0.0,0.2186877164915898,0.0,0.0,0.0,0.11075533271934748,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.015149013157894735,0.0,On,0.12710664118802806,0,On,0.07101393953245978,0,On,0.11260902647660083,0.0844567698574506,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1045.6777244444445,Off,0.0,0.0,22.824760633855604,51.666666666666686,46.10666666666668,0.0,50.66385142082131,0.0,0.0,0.0,22.824760633855604,50.72170529339064,50.75063222967532,50.66385142082131,12.43753247303448,18.309052965666417,0.0,2.8,224.2587078751655,-199.7198064687868,-0.0,-0.0,419.0603532063727,0.0,1.0,0.009881393755153586,0.0,0,0.4876744013763087,65.99961422222222,4.918161137579541,0.35868957886278974,10.530696878961201,0.004592333479634809,-16.672204811245273,1.2277476631621018
2025-01-01 00:06:00,0.3609433708375126,0.11075533271934748,0.0,0.006015722847291877,0.0018459222119891247,0.0,0.1422556543459228,0.0,0.2186877164915898,0.0,0.0,0.0,0.11075533271934748,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.015149013157894735,0.0,On,0.12710664118802806,0,On,0.07101393953245978,0,On,0.11260902647660083,0.0844567698574506,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1045.6777244444445,Off,0.0,0.0,22.812508899038328,51.666666666666686,46.10666666666668,0.0,50.66046802932461,0.0,0.0,0.0,22.812508899038328,50.71850202945927,50.7475190295266,50.66046802932461,12.43753247303448,18.32324172865345,0.0,2.8,223.77771421615222,-199.98044360387595,-0.0,-0.0,419.0603532063727,0.0,1.0,0.009885245400207751,0.0,0,0.4878644908254944,65.99961422222222,4.697804613655411,0.35834681995202344,10.536296354414835,0.00459203003559831,-16.690057691155737,1.2276881208171577
2025-01-01 00:07:00,0.3609433708375126,0.11075533271934748,0.0,0.006015722847291877,0.0018459222119891247,0.0,0.1422556543459228,0.0,0.2186877164915898,0.0,0.0,0.0,0.11075533271934748,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.015149013157894735,0.0,On,0.12710664118802806,0,On,0.07101393953245978,0,On,0.11260902647660083,0.0844567698574506,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1045.6777244444445,Off,0.0,0.0,22.800810717413132,51.666666666666686,46.10666666666668,0.0,50.65708648714323,0.0,0.0,0.0,22.800810717413132,50.715300484956224,50.74440748386273,50.65708648714323,12.43753247303448,18.336646174691797,0.0,2.8,223.28442915738063,-200.22679599587275,-0.0,-0.0,419.0603532063727,0.0,1.0,0.009888883728313662,0.0,0,0.48804405248703986,65.99961422222222,4.450871946880628,0.35802201498937236,10.542445912148498,0.004591726251896123,-16.706375993235888,1.2276318877580652
2025-01-01 00:08:00,0.3609433708375126,0.11075533271934748,0.0,0.006015722847291877,0.0018459222119891247,0.0,0.1422556543459228,0.0,0.2186877164915898,0.0,0.0,0.0,0.11075533271934748,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.015149013157894735,0.0,On,0.12710664118802806,0,On,0.07101393953245978,0,On,0.11260902647660083,0.0844567698574506,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1045.6777244444445,Off,0.0,0.0,22.789640899044347,51.666666666666686,46.10666666666668,0.0,50.65370671198112,0.0,0.0,0.0,22.789640899044347,50.71210058219498,50.7412975173019,50.65370671198112,12.43753247303448,18.349301995325558,0.0,2.8,222.8106671971696,-200.45949912873232,-0.0,-0.0,419.0603532063727,0.0,1.0,0.009892318495106295,0.0,0,0.4882135678287993,65.99961422222222,4.209813119529191,0.35771431140476295,10.547284821062881,0.0045914221572479754,-16.721230570199687,1.2275788127468887
2025-01-01 00:09:00,0.3609433708375126,0.11075533271934748,0.0,0.006015722847291877,0.0018459222119891247,0.0,0.1422556543459228,0.0,0.2186877164915898,0.0,0.0,0.0,0.11075533271934748,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.015149013157894735,0.0,On,0.12710664118802806,0,On,0.07101393953245978,0,On,0.11260902647660083,0.0844567698574506,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,1045.6777244444445,Off,0.0,0.0,22.778973437781126,51.666666666666686,46.10666666666668,0.0,50.65032862528698,0.0,0.0,0.0,22.778973437781126,50.70890224702415,50.73818905789273,50.65032862528698,12.43753247303448,18.361246044890994,0.0,2.8,222.36535012704257,-200.67921223612782,-0.0,-0.0,419.0603532063727,0.0,1.0,0.00989555976397154,0.0,0,0.4883735335069947,65.99961422222222,3.9842091567976308,0.3574228363682775,10.55271155828812,0.00459111777905282,-16.734694385211192,1.2275287397527554
