Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 01:06:00,0.28045382698161303,0.18737381340176082,0.003382397063270973,0.00467423044969355,0.003122896890029347,5.637328438784955e-05,0.01934646712654422,0.0,0.2611073598550688,0.0,0.003382397063270973,0.0,0.0,0.0,0.18737381340176082,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.000529293315612593,0.0,On,0.015097717030960866,0,On,0.011275608652720948,0,On,0.1905604210133416,0.14292031576000616,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.29034249386285,51.666666666666686,46.10666666666668,0.0,51.46068803587576,0.0,0.0,0.0,22.29034249386285,49.785014751707976,51.46068803587576,48.94717810962408,12.43753247303448,18.195337748553968,0.0,5.515883151836606,2.497255871544841,2.8,9.236100170605994,-885.6340632242211,-1772.3061290624917,192.1076428618971,-1286.7701821594555,-0.0,-0.0,448.6779692327127,0.0,2.0,0.06413485476839557,0.0,0,0.6002387865840009,131.99922844444444,-47.54185029747818,0.22248700949558337,8.496103814670356,0.002820254909886649,21.617072956797386,1.2295378851853982,0.5217033488457808,-1846.512948039789,74.20681897729743,0.5436834545663999,214.50602627112565,-22.39838340922857
2025-01-01 01:07:00,0.28045382698161303,0.18737381340176082,0.003382397063270973,0.00467423044969355,0.003122896890029347,5.637328438784955e-05,0.01934646712654422,0.0,0.2611073598550688,0.0,0.003382397063270973,0.0,0.0,0.0,0.18737381340176082,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.000529293315612593,0.0,On,0.015097717030960866,0,On,0.011275608652720948,0,On,0.1905604210133416,0.14292031576000616,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.319434333130804,51.666666666666686,46.10666666666668,0.0,51.45847671519027,0.0,0.0,0.0,22.319434333130804,49.78313779401434,51.45847671519027,48.94546833342637,12.43753247303448,18.152139145935678,0.0,5.517609571216297,2.50590055920103,2.8,9.236100170605994,-878.0637115775758,-1773.5691831302208,185.8835829242021,-1281.5957858436973,-0.0,-0.0,448.6779692327127,0.0,2.0,0.06405669400111733,0.0,0,0.5995072791333489,131.99922844444444,-45.14589496659111,0.22309753287536063,8.475826637056763,0.002820329411871865,21.717379106249084,1.2297201640204585,0.5217115519068884,-1847.7157827103547,74.1465995801338,0.5436834545663999,208.3809278028369,-22.497344878634813
2025-01-01 01:08:00,0.28045382698161303,0.18737381340176082,0.003382397063270973,0.00467423044969355,0.003122896890029347,5.637328438784955e-05,0.01934646712654422,0.0,0.2611073598550688,0.0,0.003382397063270973,0.0,0.0,0.0,0.18737381340176082,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.000529293315612593,0.0,On,0.015097717030960866,0,On,0.011275608652720948,0,On,0.1905604210133416,0.14292031576000616,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.34767834358705,51.666666666666686,46.10666666666668,0.0,51.456262803322886,0.0,0.0,0.0,22.34767834358705,49.781258386643145,51.456262803322886,48.94375617830328,12.43753247303448,18.11014197355641,0.0,5.5192364509652805,2.514227957913691,2.8,9.236100170605994,-870.7689724737147,-1774.7608598395268,179.78689214227325,-1276.5731728401383,-0.0,-0.0,448.6779692327127,0.0,2.0,0.06398067882584584,0.0,0,0.598795852301064,131.99922844444444,-42.873768866288984,0.22369306777447187,8.456195986530744,0.002820404248461879,21.814483229502514,1.2298974234048088,0.5217192818885895,-1848.8492992755066,74.08843943597971,0.5436834545663999,202.48064092974965,-22.693748787476395
2025-01-01 01:09:00,0.28045382698161303,0.18737381340176082,0.003382397063270973,0.00467423044969355,0.003122896890029347,5.637328438784955e-05,0.01934646712654422,0.0,0.2611073598550688,0.0,0.003382397063270973,0.0,0.0,0.0,0.18737381340176082,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.000529293315612593,0.0,On,0.015097717030960866,0,On,0.011275608652720948,0,On,0.1905604210133416,0.14292031576000616,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.3751117793803,51.666666666666686,46.10666666666668,0.0,51.4540463769451,0.0,0.0,0.0,22.3751117793803,49.77937660098581,51.4540463769451,48.94204171300618,12.43753247303448,18.069293403276262,0.0,5.52076855918003,2.5222478536011788,2.8,9.236100170605994,-863.7381872611354,-1775.884563291557,174.0078267182715,-1271.6953781243951,-0.0,-0.0,448.6779692327127,0.0,2.0,0.06390671597767528,0.0,0,0.5981036332199027,131.99922844444444,-40.720778369452844,0.22427421297029587,8.437183399188175,0.0028204794088319265,21.9085240965034,1.2300698821197282,0.5217265614666359,-1849.9168140655013,74.03225077394437,0.5436834545663999,196.798231946922,-22.790405228650496
2025-01-01 01:10:00,0.28045382698161303,0.18737381340176082,0.003382397063270973,0.00467423044969355,0.003122896890029347,5.637328438784955e-05,0.01934646712654422,0.0,0.2611073598550688,0.0,0.003382397063270973,0.0,0.0,0.0,0.18737381340176082,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.000529293315612593,0.0,On,0.015097717030960866,0,On,0.011275608652720948,0,On,0.1905604210133416,0.14292031576000616,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.40176956423928,51.666666666666686,46.10666666666668,0.0,51.45182750935952,0.0,0.0,0.0,22.40176956423928,49.777492505296756,51.45182750935952,48.94032500326538,12.43753247303448,18.029543913586014,0.0,5.52221043924434,2.5299801413059444,2.8,9.236100170605994,-856.9595808974941,-1776.94353783725,168.3386416333521,-1266.9558858509633,-0.0,-0.0,448.6779692327127,0.0,2.0,0.0638347179789859,0.0,0,0.5974298031858931,131.99922844444444,-38.681664279243414,0.2248415322900786,8.418762195029515,0.002820554882630519,21.99963189122937,1.230237745340676,0.5217334122466406,-1850.9214875317966,73.9779496945466,0.5436834545663999,191.31960444059186,-22.98096280723977
2025-01-01 01:11:00,0.28045382698161303,0.18737381340176082,0.003382397063270973,0.00467423044969355,0.003122896890029347,5.637328438784955e-05,0.01934646712654422,0.0,0.2611073598550688,0.0,0.003382397063270973,0.0,0.0,0.0,0.18737381340176082,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.000529293315612593,0.0,On,0.015097717030960866,0,On,0.011275608652720948,0,On,0.1905604210133416,0.14292031576000616,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.427684593927733,51.666666666666686,46.10666666666668,0.0,51.4496062707106,0.0,0.0,0.0,22.427684593927733,49.77560616488964,51.4496062707106,48.938606111979155,12.43753247303448,17.990846858749528,0.0,5.5235664200339585,2.53743325714424,2.8,9.236100170605994,-850.4215834013512,-1777.940875257551,162.96337412490547,-1262.3485727667853,-0.0,-0.0,448.6779692327127,0.0,2.0,0.06376460237836108,0.0,0,0.5967735905353518,131.99922844444444,-36.750979867278446,0.22539555960871752,8.400258156581097,0.0028206306599499686,22.087929338216824,1.2304012064229017,0.5217398548128195,-1851.866331285123,73.92545602757195,0.5436834545663999,186.03878109326803,-23.075406968362547
2025-01-01 01:12:00,0.28045382698161303,0.18737381340176082,0.003382397063270973,0.00467423044969355,0.003122896890029347,5.637328438784955e-05,0.01934646712654422,0.0,0.2611073598550688,0.0,0.003382397063270973,0.0,0.0,0.0,0.18737381340176082,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.000529293315612593,0.0,On,0.015097717030960866,0,On,0.011275608652720948,0,On,0.1905604210133416,0.14292031576000616,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.45288795890177,51.666666666666686,46.10666666666668,0.0,51.44738272816803,0.0,0.0,0.0,22.45288795890177,49.773717642308135,51.44738272816803,48.93688509937819,12.43753247303448,17.953158154417668,0.0,5.524840625682714,2.5446254335138403,2.8,9.236100170605994,-844.1130087580971,-1778.879521643807,157.68243355957753,-1257.8676662193343,-0.0,-0.0,448.6779692327127,0.0,2.0,0.06369629119785583,0.0,0,0.596134265471864,131.99922844444444,-34.92331177147546,0.2259368023496213,8.38294686724495,0.0028207067313007557,22.173532521065,1.2305604481997163,0.521745908774623,-1852.7542148350947,73.87469319128755,0.5436834545663999,180.9428435398085,-23.260409980230975
2025-01-01 01:13:00,0.28045382698161303,0.18737381340176082,0.003382397063270973,0.00467423044969355,0.003122896890029347,5.637328438784955e-05,0.01934646712654422,0.0,0.2611073598550688,0.0,0.003382397063270973,0.0,0.0,0.0,0.18737381340176082,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.000529293315612593,0.0,On,0.015097717030960866,0,On,0.011275608652720948,0,On,0.1905604210133416,0.14292031576000616,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.477409112652968,51.666666666666686,46.10666666666668,0.0,51.44515694608994,0.0,0.0,0.0,22.477409112652968,49.77182699747796,51.44515694608994,48.93516202317197,12.43753247303448,17.916436037947268,0.0,5.526036984927648,2.5515639088794053,2.8,9.236100170605994,-838.0231422476193,-1779.7622839887174,152.67394890529386,-1253.5077116118016,-0.0,-0.0,448.6779692327127,0.0,2.0,0.06362971051357605,0.0,0,0.5955111361409198,131.99922844444444,-33.19339986853035,0.22646574404233802,8.365508751952209,0.0028207830875886953,22.25655150380237,1.2307156439687426,0.5217515928113468,-1853.5878720428757,73.82558805415837,0.5436834545663999,176.02666304559986,-23.35271414030602
2025-01-01 01:14:00,0.28045382698161303,0.18737381340176082,0.003382397063270973,0.00467423044969355,0.003122896890029347,5.637328438784955e-05,0.01934646712654422,0.0,0.2611073598550688,0.0,0.003382397063270973,0.0,0.0,0.0,0.18737381340176082,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.000529293315612593,0.0,On,0.015097717030960866,0,On,0.011275608652720948,0,On,0.1905604210133416,0.14292031576000616,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.501276005792203,51.666666666666686,46.10666666666668,0.0,51.44292898617098,0.0,0.0,0.0,22.501276005792203,49.769934287844684,51.44292898617098,48.93343693868154,12.43753247303448,17.88064087782436,0.0,5.527159240049878,2.5582654191369167,2.8,9.236100170605994,-832.1417763998681,-1780.5918364982813,147.74595399979268,-1249.2635461448103,-0.0,-0.0,448.6779692327127,0.0,2.0,0.06356479012359463,0.0,0,0.5949035455219385,131.99922844444444,-31.556199487770385,0.2269828462754311,8.34857145813468,0.0028208597200942392,22.33709082305998,1.2308669582735985,0.5217569247147988,-1854.369907297969,73.77807079968751,0.5436834545663999,171.27838157540486,-23.532427575612203
2025-01-01 01:15:00,0.26899655242785525,0.18175472406418794,0.003382397063270973,0.004483275873797587,0.0030292454010697988,5.637328438784955e-05,0.018119673790925366,0.0,0.25087687863692987,0.0,0.003382397063270973,0.0,0.0,0.0,0.18175472406418794,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.00048774131700375395,0.0,On,0.013912475693950854,0,On,0.00853724655134586,0,On,0.18306830189657777,0.13730122642243328,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.524515197772114,51.666666666666686,46.10666666666668,0.0,51.44069890757819,0.0,0.0,0.0,22.524515197772114,49.76803956850031,51.44069890757819,48.93170989896138,12.43753247303448,17.84573501625982,0.0,5.528210955427269,2.564736139837373,2.8,9.236100170605994,-837.3920433599721,-1781.3707266352378,143.070967790883,-1245.1302768717217,-0.0,-0.0,437.7451430171284,0.0,2.0,0.06350146327461675,0.0,0,0.5943108688701251,131.99922844444444,-30.006909505378815,0.22748855025414966,8.332114612081146,0.002820936620453472,22.257915391859257,1.2310145475478136,0.5217619214301057,-1855.1028014297685,73.73207479453065,0.5436834545663999,166.69362351040806,-23.62265571952507
2025-01-01 01:16:00,0.26899655242785525,0.18175472406418794,0.003382397063270973,0.004483275873797587,0.0030292454010697988,5.637328438784955e-05,0.018119673790925366,0.0,0.25087687863692987,0.0,0.003382397063270973,0.0,0.0,0.0,0.18175472406418794,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.00048774131700375395,0.0,On,0.013912475693950854,0,On,0.00853724655134586,0,On,0.18306830189657777,0.13730122642243328,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.5472917040842,51.666666666666686,46.10666666666668,0.0,51.43846676707681,0.0,0.0,0.0,22.5472917040842,49.7661428923004,51.43846676707681,48.9299809549122,12.43753247303448,17.81148419004908,-0.021849143284292438,5.529195525714391,2.570991458772525,2.8,9.236100170605994,-831.8646612141779,-1782.1013809037113,138.51309264072944,-1241.0798088756887,-0.0,-0.0,437.7451430171284,0.0,2.0,0.06343930624669063,0.0,0,0.5937291405859529,131.99922844444444,-28.529995355617352,0.22798608496883516,8.316652287591669,0.0028210132390467414,22.334431092467128,1.2311594007542033,0.5217665990947298,-1855.7889173641681,73.68753646045688,0.5436834545663999,162.26148599981477,-23.748393359085313
2025-01-01 01:17:00,0.26899655242785525,0.18175472406418794,0.003382397063270973,0.004483275873797587,0.0030292454010697988,5.637328438784955e-05,0.018119673790925366,0.0,0.25087687863692987,0.0,0.003382397063270973,0.0,0.0,0.0,0.18175472406418794,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.00048774131700375395,0.0,On,0.013912475693950854,0,On,0.00853724655134586,0,On,0.18306830189657777,0.13730122642243328,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.56948576723593,51.666666666666686,46.10666666666668,0.0,51.43623260651203,0.0,0.0,0.0,22.56948576723593,49.764244298205384,51.43623260651203,48.92825014405207,12.43753247303448,17.77805848963299,-0.05527484370038138,5.530116183664671,2.577039250894811,2.8,9.236100170605994,-826.5202131248209,-1782.7861103850748,134.04515924304906,-1237.1319237834084,-0.0,-0.0,437.7451430171284,0.0,2.0,0.06337862891592609,0.0,0,0.5931612608032235,131.99922844444444,-27.133432358540816,0.22847297862464763,8.300348564469292,0.002821090111984974,22.40873574013304,1.2313007956719841,0.5217709730757715,-1856.43050553516,73.64439515008512,0.5436834545663999,157.97638933258918,-23.93123008954012
2025-01-01 01:18:00,0.26899655242785525,0.18175472406418794,0.003382397063270973,0.004483275873797587,0.0030292454010697988,5.637328438784955e-05,0.018119673790925366,0.0,0.25087687863692987,0.0,0.003382397063270973,0.0,0.0,0.0,0.18175472406418794,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.00048774131700375395,0.0,On,0.013912475693950854,0,On,0.00853724655134586,0,On,0.18306830189657777,0.13730122642243328,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.59112053934212,51.666666666666686,46.10666666666668,0.0,51.433996478556374,0.0,0.0,0.0,22.59112053934212,49.762343835259884,51.433996478556374,48.926517513611635,12.43753247303448,17.745425089067872,-0.08790824426549904,5.530976007609066,2.582885814293164,2.8,9.236100170605994,-821.3495813417239,-1783.4271160343126,129.81825233965645,-1233.2823880785072,-0.0,-0.0,437.7451430171284,0.0,2.0,0.0633193729764358,0.0,0,0.5926066838365182,131.99922844444444,-25.812336280345008,0.22894962236018532,8.285116371189229,0.002821167231815594,22.480916209731532,1.2314388688724227,0.5217750580056258,-1857.0297090609913,73.60259302667878,0.5436834545663999,153.83387106700792,-24.01561872735148
2025-01-01 01:19:00,0.26899655242785525,0.18175472406418794,0.003382397063270973,0.004483275873797587,0.0030292454010697988,5.637328438784955e-05,0.018119673790925366,0.0,0.25087687863692987,0.0,0.003382397063270973,0.0,0.0,0.0,0.18175472406418794,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.00048774131700375395,0.0,On,0.013912475693950854,0,On,0.00853724655134586,0,On,0.18306830189657777,0.13730122642243328,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.612218051664673,51.666666666666686,46.10666666666668,0.0,51.43175843378869,0.0,0.0,0.0,22.612218051664673,49.760441550558966,51.43175843378869,48.924783108944105,12.43753247303448,17.713552751869567,-0.11978058146380377,5.531777928605138,2.588545511420561,2.8,9.236100170605994,-816.3447656102048,-1784.0264937462973,125.68763793122335,-1229.52718259183,-0.0,-0.0,437.7451430171284,0.0,2.0,0.06326148291077612,0.0,0,0.5920648900974925,131.99922844444444,-24.562726035503154,0.22941639031529473,8.270295236295647,0.002821244591381041,22.55105523299237,1.2315737503759139,0.5217788678160609,-1857.5885686941804,73.56207494788306,0.5436834545663999,149.8237548448008,-24.136116913577432
2025-01-01 01:20:00,0.26899655242785525,0.18175472406418794,0.003382397063270973,0.004483275873797587,0.0030292454010697988,5.637328438784955e-05,0.018119673790925366,0.0,0.25087687863692987,0.0,0.003382397063270973,0.0,0.0,0.0,0.18175472406418794,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.00048774131700375395,0.0,On,0.013912475693950854,0,On,0.00853724655134586,0,On,0.18306830189657777,0.13730122642243328,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.6327992960979,51.666666666666686,46.10666666666668,0.0,51.429518520795476,0.0,0.0,0.0,22.6327992960979,49.75853748934259,51.429518520795476,48.923046973616145,12.43753247303448,17.682411715856833,-0.15092161747653776,5.532524737270005,2.5940247331982786,2.8,9.236100170605994,-811.4984324512052,-1784.5862392014708,121.63119690609206,-1225.8624867762007,-0.0,-0.0,437.7451430171284,0.0,2.0,0.06320490578872356,0.0,0,0.5915353842116231,131.99922844444444,-23.38108869213282,0.2298736408336257,8.255869049517516,0.002821322183804569,22.619231696938314,1.2317055641252674,0.5217824157707818,-1858.1090275544464,73.52278835297564,0.5436834545663999,145.94151244890728,-24.310315542815214
2025-01-01 01:21:00,0.26899655242785525,0.18175472406418794,0.003382397063270973,0.004483275873797587,0.0030292454010697988,5.637328438784955e-05,0.018119673790925366,0.0,0.25087687863692987,0.0,0.003382397063270973,0.0,0.0,0.0,0.18175472406418794,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.00048774131700375395,0.0,On,0.013912475693950854,0,On,0.00853724655134586,0,On,0.18306830189657777,0.13730122642243328,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.6528842913526,51.666666666666686,46.10666666666668,0.0,51.42727678626492,0.0,0.0,0.0,22.6528842913526,49.75663169508307,51.42727678626492,48.92130914949215,12.43753247303448,17.651973598768198,-0.18135973456517362,5.533219090310184,2.5993285913838795,2.8,9.236100170605994,-806.8035344025866,-1785.108252499584,117.79141658615886,-1222.2846656312383,-0.0,-0.0,437.7451430171284,0.0,2.0,0.06314959110303295,0.0,0,0.5910176934810663,131.99922844444444,-22.26401178847668,0.23032171740743781,8.241183798522911,0.002821400002477071,22.685520887553025,1.2318344283723859,0.5217857144965464,-1858.592935653306,73.484683153722,0.5436834545663999,142.18352199966446,-24.3921054135056
2025-01-01 01:22:00,0.26899655242785525,0.18175472406418794,0.003382397063270973,0.004483275873797587,0.0030292454010697988,5.637328438784955e-05,0.018119673790925366,0.0,0.25087687863692987,0.0,0.003382397063270973,0.0,0.0,0.0,0.18175472406418794,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.00048774131700375395,0.0,On,0.013912475693950854,0,On,0.00853724655134586,0,On,0.18306830189657777,0.13730122642243328,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.672492138001562,51.666666666666686,46.10666666666668,0.0,51.42503327507487,0.0,0.0,0.0,22.672492138001562,49.75472420956707,51.42503327507487,48.919569676813175,12.43753247303448,17.622211320165764,-0.21112201316760704,5.533863516760807,2.604469813864583,2.8,9.236100170605994,-802.2533818880663,-1785.5943425898922,114.03171531974986,-1218.7902587186516,-0.0,-0.0,437.7451430171284,0.0,2.0,0.06309549063414094,0.0,0,0.5905113666184167,131.99922844444444,-21.208266186543142,0.23076094942284592,8.227503034861527,0.0028214780410447463,22.749994690564748,1.2319604559971193,0.5217887760128892,-1859.0420542187633,73.44771162887096,0.5436834545663999,138.54076529241135,-24.509049972661483
2025-01-01 01:23:00,0.26899655242785525,0.18175472406418794,0.003382397063270973,0.004483275873797587,0.0030292454010697988,5.637328438784955e-05,0.018119673790925366,0.0,0.25087687863692987,0.0,0.003382397063270973,0.0,0.0,0.0,0.18175472406418794,0,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0037194567799707597,0.0,On,0.00048774131700375395,0.0,On,0.013912475693950854,0,On,0.00853724655134586,0,On,0.18306830189657777,0.13730122642243328,On,0.003382397063270973,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6304.838813333334,Off,0.0,0.0,22.691641070121644,51.666666666666686,46.10666666666668,0.0,51.42278803037585,0.0,0.0,0.0,22.691641070121644,49.752815072972865,51.42278803037585,48.91782859427138,12.43753247303448,17.593099029078058,-0.24023430425531345,5.534460423946295,2.6094536192324065,2.8,9.236100170605994,-797.8416234080635,-1786.046231505901,110.37446676001882,-1215.3759700052788,-0.0,-0.0,437.7451430171284,0.0,2.0,0.06304255832473157,0.0,0,0.5900159725727655,131.99922844444444,-20.210796419913052,0.23119165285376383,8.213536344755568,0.0028215562933974598,22.81272177760684,1.232083754802831,0.5217916117605138,-1859.4580598282541,73.41182832235303,0.5436834545663999,135.0095447511059,-24.63507799108707
