Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.3574709845503096,0.19975182534977215,0.12001227870806196,0.3574709845503096,0.19975182534977215,0.12001227870806196,0.02805303952054443,0.0,0.29400127836309853,0.035416666666666666,0.006470672642779253,0.11354160606528271,0.0,0.0,0.19975182534977215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004021034356725146,0.0,0.0008139739727481513,0.0,0.023218031191071128,0.0,0.027665511230068895,0.0,0.20554465924686935,0.15415849443515198,0.006470672642779253,0.0,0.0,2767.5134857777784,18.33333333333337,0.3557870522820207,0.0,3.327576464689247,0.035416666666666666,0.43333333333333335,2732.096819111111,6304.838813333334,0.0,0.0,22.48001757588134,51.66666666666668,46.10666666666668,0.0,51.54185555239012,0.0,0.0,0.0,22.48001757588134,49.85391631781375,51.54185555239012,49.00994670052557,12.43753247303448,17.99535999515339,-0.06519283801014855,5.214024770472569,1.3116906850558339,2.8,9.236100170605994,2004.3598857145796,-1556.6660764735163,1042.0753102196431,-1263.1021567697285,0.0,0.0,534.4837812335858,0.0,2.0,0.06377200927448384,0.0,0.0,0.5968429117547907,131.99922844444444,-34.53522452705577,0.22503674594868142,8.396974866837153,0.0028164477384787757,32.29045085713601,1.230326850760175,0.5202654248951781,-1637.2291193264875,80.56304285297128,0.5436834545663999,1054.5252145435436,-12.449904323900409
2025-01-01 01:00:00,0.2909313838868075,0.18315949639858117,0.06452018494457705,0.2909313838868075,0.18315949639858115,0.06452018494457705,0.018426372124830077,0.0,0.2534344989414646,0.01907051282051282,0.003382397063270973,0.061137787881306076,0.0,0.0,0.18315949639858117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0037194567799707597,0.0,0.0004981293166559638,0.0,0.014208786028203357,0.0,0.009221837076689632,0.0,0.18494133167576873,0.1387059987568265,0.003382397063270973,0.0,0.0,1490.1995692649575,18.33333333333337,0.1915776435364727,0.0,1.7917719425249792,0.01907051282051282,0.23333333333333334,1471.1290564444446,6304.838813333334,0.0,0.0,22.37102890116032,51.66666666666668,46.10666666666668,0.0,51.408418604529125,0.0,0.0,0.0,22.37102890116032,49.740608567313046,51.408418604529125,48.906703548705,12.43753247303448,18.036070025946067,-0.04159909782364484,5.646158003612479,2.513023841936625,2.5,9.236100170605994,681.1193481763067,-1525.2913346102168,-33.98903825595452,-1207.3774904587451,0.0,0.0,440.47834957102447,0.0,2.0,0.059669863522846506,0.0,0.0,0.5584508861199737,131.99922844444444,-42.181080200930055,0.22494188936586168,8.423608698124895,0.0028224708519295036,30.435176733909667,1.2302099359053782,0.40436748527579325,-1595.0362271679692,69.74489255775228,0.5436834545663999,-9.433781441740173,-24.55525681421435
2025-01-01 02:00:00,0.30425562088454744,0.18061489079132245,0.12070274500969301,0.3042556208845474,0.18061489079132245,0.12070274500969301,0.018119673790925366,0.0,0.24935710093977587,0.036778846153846155,0.0027941540957455865,0.11790859091394743,0.0,0.0,0.18061489079132245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0037194567799707597,0.0,0.00048774131700375395,0.0,0.013912475693950854,0.0,0.00853724655134586,0.0,0.18306830189657777,0.13730122642243328,0.0027941540957455865,0.0,0.0,2873.9563121538463,18.33333333333337,0.369471169677483,0.0,3.455560174869603,0.036778846153846155,0.45,2837.177466,6304.838813333334,0.0,0.0,22.341833877978825,51.66666666666668,46.10666666666668,0.0,51.27546267225983,0.0,0.0,0.0,22.341833877978825,49.62761777799768,51.27546267225983,48.8036953308666,12.43753247303448,17.963799077793567,-0.07162527227721528,5.9823241955406665,2.1559707086605897,1.6500000000000001,9.236100170605994,2063.2519071455454,-1480.6594950254746,-386.39115984446323,-1196.9438486267063,0.0,0.0,427.6055143151763,0.0,2.0,0.05603669283034354,0.0,0.0,0.524448003041876,131.99922844444444,-41.366070696771246,0.22659107315831498,8.398595990814153,0.00283023874800413,44.34951010239691,1.230509731290815,0.2732547284014417,-1538.1981430482915,57.538648022816716,0.5436834545663999,-360.4335539559732,-25.95760588849006
2025-01-01 03:00:00,0.2875508171105828,0.17947505751845697,0.07207766870685571,0.2875508171105828,0.17947505751845694,0.07207766870685571,0.01791862207308911,0.0,0.2478373232426219,0.021794871794871794,0.0022059111282201993,0.06987175757863552,0.0,0.0,0.17947505751845697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003518405062134503,0.0,0.00048774131700375395,0.0,0.013912475693950854,0.0,0.00853724655134586,0.0,0.18306830189657777,0.13730122642243328,0.0022059111282201993,0.0,0.0,1703.085222017094,18.33333333333337,0.21894587832739734,0.0,2.047739362885691,0.021794871794871794,0.26666666666666666,1681.2903502222223,6304.838813333334,0.0,0.0,22.193506763993092,51.66666666666668,46.10666666666668,0.0,51.14323809514246,0.0,0.0,0.0,22.193506763993092,49.51517821830832,51.14323809514246,48.701148279891264,12.43753247303448,18.06124909330124,-0.037258044308819356,5.8055080690733885,1.7898317868008073,1.6500000000000001,9.236100170605994,818.9900485299767,-1717.0475935382776,-124.63886601040657,-1254.5318950895073,0.0,0.0,417.2648338953879,0.0,2.0,0.0584470205799786,0.0,0.0,0.5470062860369072,131.99922844444444,-46.828112292998206,0.22586941142373637,8.454250786255916,0.002838634251699508,16.798565540978228,1.230091644227263,0.3395252171138968,-1777.0487902183563,60.00119668007889,0.5436834545663999,-99.98221431913944,-24.656651691267122
2025-01-01 04:00:00,1.519026212219501,0.18957340292073724,0.13772950217870783,1.519026212219501,0.1895734029207372,0.13772950217870786,0.020795744538766654,1.1916808674814816,0.26432203609668864,0.042227564102564105,0.0023529718701015465,0.1353765303086063,0.0,0.0,0.18957340292073724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003518405062134503,0.0,0.0005851906470744837,0.0,0.01669214882955767,0.0,0.011557498869038972,0.0,0.1980525401301055,0.14853940509757907,0.0023529718701015465,0.0,0.0,3299.72761765812,18.33333333333337,0.42420763925933236,0.0,3.967495015591026,0.042227564102564105,0.5166666666666667,3257.500053555556,6304.838813333334,1191.6808674814815,0.21666666666666667,22.44238026315625,51.66666666666668,46.10666666666668,0.0,51.1421384362286,0.35187733631532253,945.6131623914891,1191.6808674814815,22.44238026315625,49.82888266324768,51.1421384362286,49.17225477675723,12.43753247303448,18.01971566477258,-0.061260849305736956,5.590179500483765,1.7028819808307363,0.55,9.236100170605994,2312.5915177346487,-1670.1696645910683,-852.0900338797546,-1379.7906345839476,0.0,0.0,437.7327352899848,0.0,2.0,0.06009788446326506,0.0,0.0,0.562456738644894,131.99922844444444,-45.07820062950836,0.2264845766019309,8.432726050110313,0.002840187717516205,43.40283651286077,1.2296887815242685,0.3018788120056361,-1735.1081208892974,64.93845629822881,0.5436834545663999,-827.8466265961574,-24.24340728359726
2025-01-01 05:00:00,0.3391576129515794,0.19598649401253238,0.07251885093249975,0.33915761295157937,0.19598649401253238,0.07251885093249975,0.03807355868048182,0.0,0.27928918247622575,0.021794871794871794,0.0026470933538642397,0.06987175757863552,0.0,0.0,0.19598649401253238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.0039205084978070175,0.0,0.001156777961271074,0.0,0.03299627222140373,0.0,0.017973857126182553,0.0,0.20660332825249902,0.15495249618937423,0.0026470933538642397,0.0,0.0,1703.085222017094,18.33333333333337,0.21894587832739734,0.0,2.047739362885691,0.021794871794871794,0.26666666666666666,1681.2903502222223,6304.838813333334,0.0,0.0,22.12142073041998,51.66666666666668,46.10666666666668,0.0,51.24815838458117,0.13640449880166802,369.6340110722746,0.0,22.12142073041998,49.38070755752317,51.24815838458117,48.446982143994184,12.43753247303448,18.02288779205377,-0.04964564531714153,5.549524818134236,0.35158596317575663,-0.25000000000000006,9.236100170605994,687.6490226975548,-1835.1934777854867,-448.91922857676127,-1445.9609976897686,0.0,0.0,473.6890661450687,0.0,2.0,0.06010401524605393,0.0,0.0,0.5625141167060949,131.99922844444444,-43.16426777483967,0.2275340139350886,8.448107739329846,0.0028554928968584905,52.21770988387837,1.2290468322160115,0.26179095693008875,-1897.8092176068726,62.615739821385866,0.5436834545663999,-433.81247790591254,-15.106750670848704
2025-01-01 06:00:00,1.5441712883045977,0.2035187875477337,0.2658426702087982,1.544171288304598,0.2035187875477337,0.2658426702087982,0.06547071092200239,1.1000131084444444,0.2969566997073817,0.08173076923076923,0.0038235792889150127,0.2620190909198832,0.0,0.0,0.2035187875477337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.00442313779239766,0.0,0.0020677065974398496,0.0,0.05897986653216489,0.0,0.025598316310403386,0.0,0.2136068309051261,0.16020512317884453,0.0038235792889150127,0.0,0.0,6386.569582564103,20.000000000000057,0.8210470437277401,0.0,7.67902261082134,0.08173076923076923,1.0,6304.838813333334,6304.838813333334,1100.0131084444445,0.2,22.150371061351837,51.66666666666668,46.10666666666668,0.0,51.52404256888863,0.21308783153522032,575.4375630246033,1100.0131084444445,22.150371061351837,50.52064373724616,51.525070627297346,50.017916263016225,12.43753247303448,19.1260761659505,-0.488522894078683,5.173613513686941,0.8962605687378473,0.3,9.236100170605994,5295.444008822133,-1965.5868298909,-443.53746845018946,-1538.870090941625,0.0,0.0,535.5031924416576,0.0,2.0,0.06212459893299745,0.0,0.0,0.5814247808811709,131.99922844444444,-87.75867524200304,0.21286087252581817,8.965270467513944,0.0028595243507946754,12.701187247848212,1.2244116333444914,0.3195322024281289,-2039.4906719141734,73.90384202327371,0.5436834545663999,-426.1121342134962,-17.425334236693306
2025-01-01 07:00:00,0.4366477735336876,0.21208939106922567,0.14459651963935546,0.4366477735336876,0.21208939106922567,0.14459651963935546,0.0772910198757676,0.0,0.3157670100681764,0.04358974358974359,0.00485300448208444,0.13974351515727104,0.0,0.0,0.21208939106922567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004121560215643275,0.0,0.002478279917027188,0.0,0.07069117974309715,0.0,0.03298115530920877,0.0,0.22199474687280737,0.16649606015460547,0.00485300448208444,0.0,0.0,3406.170444034188,20.000000000000057,0.4378917566547947,0.0,4.095478725771382,0.04358974358974359,0.5333333333333333,3362.5807004444446,6304.838813333334,0.0,0.0,21.728166851757134,51.66666666666668,46.10666666666668,0.0,51.605726640049056,0.0489780987496814,134.04310291631933,0.0,21.728166851757134,50.50614119488549,51.605726640049056,49.95634847230371,12.43753247303448,19.688028821735266,-0.05890609566873284,4.926139890919372,0.4413564957789794,-0.55,9.236100170605994,2142.8733791897585,-2269.945830053528,-725.5719260288638,-1731.882871721279,0.0,0.0,536.6426540177654,2.112575448319728,1.3335000000000001,0.06487957886458869,0.0,0.0,0.6072086673056939,88.01048556533333,-68.05684714091622,0.20553955548042366,9.228734776345934,0.0028623421323212025,13.981652142889548,1.222053285554686,0.3238598134398686,-2349.655286061693,79.70945600816495,0.5436834545663999,-710.6124601123316,-14.959465916532176
2025-01-01 08:00:00,0.46486771913156516,0.21530584431467245,0.19263335297466738,0.4648677191315652,0.21530584431467245,0.19263335297466738,0.08000995534114355,0.0,0.32628404584170373,0.05857371794871795,0.00485300448208444,0.18778034849258293,0.0,0.0,0.21530584431467245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0031163016264619883,0.0,0.0026044199128040213,0.0,0.07428923380187753,0.0,0.039209586755473674,0.0,0.22476357350291576,0.16857268012718676,0.00485300448208444,0.0,0.0,4577.041534170941,20.000000000000057,0.5884170480048804,0.0,5.503299537755294,0.05857371794871795,0.7166666666666667,4518.467816222223,6304.838813333334,0.0,0.0,21.53450064667572,51.66666666666668,46.10666666666668,0.0,51.46672408744556,0.0,0.0,0.0,21.53450064667572,50.30659370705799,51.46672408744556,49.7265285168642,12.43753247303448,19.771178760148324,-0.03162017863139634,4.329456276734443,-0.26977259849332075,-1.4,9.236100170605994,3194.6551429184674,-2532.0967222779173,-818.1952893352264,-1880.3392569908706,0.0,0.0,527.6739360494498,123.65103956363502,1.0,0.0671819144037992,0.0,0.0,0.6287562500569989,65.99961422222222,-29.72107031105282,0.20497586368878512,9.277137120408092,0.002868052792916193,56.21973565911481,1.2222759491776956,0.34691284961710556,-2627.7043083235626,95.60758604564522,0.5436834545663999,-812.3651646499043,-5.830124685322122
2025-01-01 09:00:00,1.462289259500469,0.21530584431467245,0.1357154892001447,1.4622892595004688,0.21530584431467245,0.13571548920014467,0.08079424503148942,1.0083453494074075,0.33228428044618735,0.040865384615384616,0.004705943740203093,0.1310095454599416,0.0,0.0,0.21530584431467245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0025131464729532165,0.0,0.002651413244564018,0.0,0.0756296853139722,0.0,0.04520982135995732,0.0,0.22476357350291576,0.16857268012718676,0.004705943740203093,0.0,0.0,3193.2847912820516,20.000000000000057,0.41052352186387003,0.0,3.83951130541067,0.040865384615384616,0.5,3152.419406666667,6304.838813333334,1008.3453494074075,0.18333333333333332,20.706130208353475,51.66666666666668,46.10666666666668,0.0,51.094472683501905,0.29886366596398745,804.2586174979159,1008.3453494074075,20.706130208353475,48.96507410504592,51.094472683501905,47.90037481581793,12.43753247303448,19.64973380117573,-0.05415553477953055,4.2136618046455885,-0.20797673025637123,-0.85,9.236100170605994,1983.1303060255077,-2189.61942559279,-448.838885861217,-1784.025012609397,0.0,0.0,532.3034975930798,373.45383816708164,1.0,0.06589113588193274,0.0,0.0,0.6166758401689328,65.99961422222222,41.56702975977305,0.20794766220635783,9.246404436995881,0.0028864244925028023,120.95828527388069,1.2233828017918378,0.34208511235241235,-2291.101315339873,101.48188974708349,0.5436834545663999,-464.5080551346154,15.66916927339839
