Metric,Value
Total Electric Energy (kWh),877.7625187062132
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.219114609314185
Peak Electric Power (kW),7.115067736848414
Other Electric Energy (kWh),175.04293233283929
HVAC Heating Electric Energy (kWh),567.2715864930833
Lighting Electric Energy (kWh),37.42406000608828
Water Heating Electric Energy (kWh),97.16264698962965
HVAC Cooling Electric Energy (kWh),0.861292884572752
Average Temperature - Indoor (C),17.407455200087114
Unmet Heating Load (C-hours),69.57645415384359
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
