Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 03:48:00,0.13649054476926084,0.09189149373767187,0.0,0.002274842412821014,0.0015315248956278644,0.0,0.010825615497471124,0.0,0.1256649292717897,0.0,0.0,0.0,0.0,0.09189149373767187,0.0,0.0,1,0.03666921458750652,0.027501910940629884,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.49612764867987,51.666666666666686,46.10666666666668,0.0,49.00091595522207,0.0,0.0,0.0,38.49612764867987,48.41685523647432,49.00091595522207,48.12482487710045,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3185.002996395391,15.346849605536264,0.0,2.2,-542.9420808311177,-740.1706389396563,-0.0,-0.0,196.4804645970925,0.0,1.0,0.04309410140041648,0.0,0.0,1.0992523641701193,65.99961422222222,0.748093511446287,0.2691730599219254,7.162689462903975,0.0028474537857736664,-40.06497354272282,1.2416574115876702
2025-01-01 03:49:00,0.13649054476926084,0.09189149373767187,0.0,0.002274842412821014,0.0015315248956278644,0.0,0.010825615497471124,0.0,0.1256649292717897,0.0,0.0,0.0,0.0,0.09189149373767187,0.0,0.0,1,0.03666921458750652,0.027501910940629884,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.507789182236564,51.666666666666686,46.10666666666668,0.0,48.9950637095104,0.0,0.0,0.0,38.507789182236564,48.41145262747557,48.9950637095104,48.119647086458166,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3184.842735892759,15.331410678679326,0.0,2.2,-541.7671859531899,-738.8837215056742,-0.0,-0.0,196.4804645970925,0.0,1.0,0.04306975340699229,0.0,0.0,1.0986312910193963,65.99961422222222,0.6360709553917054,0.26940501949793916,7.155086037800019,0.0028470811147843027,-39.96122177427085,1.2417241417296006
2025-01-01 03:50:00,0.13649054476926084,0.09189149373767187,0.0,0.002274842412821014,0.0015315248956278644,0.0,0.010825615497471124,0.0,0.1256649292717897,0.0,0.0,0.0,0.0,0.09189149373767187,0.0,0.0,1,0.03666921458750652,0.027501910940629884,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.51933123783184,51.666666666666686,46.10666666666668,0.0,48.98920983099562,0.0,0.0,0.0,38.51933123783184,48.406048381878286,48.98920983099562,48.11446765731963,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3184.6835641524276,15.316072806202513,0.0,2.2,-540.584631907514,-737.6061122163801,-0.0,-0.0,196.4804645970925,0.0,1.0,0.04304555965398878,0.0,0.0,1.0980141522620488,65.99961422222222,0.541015711773678,0.2696355490731188,7.146974047858764,0.0028467094288346455,-39.8579958112555,1.2417904432570714
2025-01-01 03:51:00,0.13649054476926084,0.09189149373767187,0.0,0.002274842412821014,0.0015315248956278644,0.0,0.010825615497471124,0.0,0.1256649292717897,0.0,0.0,0.0,0.0,0.09189149373767187,0.0,0.0,1,0.03666921458750652,0.027501910940629884,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.53075433188672,51.666666666666686,46.10666666666668,0.0,48.98335433743509,0.0,0.0,0.0,38.53075433188672,48.4006425164502,48.98335433743509,48.10928660595776,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3184.536537238773,15.300835560918907,0.0,2.2,-539.4702000642819,-736.3377583709214,-0.0,-0.0,196.4804645970925,0.0,1.0,0.04302151956671188,0.0,0.0,1.0974009332386736,65.99961422222222,0.38709370954691025,0.2698646509680942,7.138918253497954,0.0028463387228005355,-39.75529293569537,1.2418563178750153
2025-01-01 03:52:00,0.13649054476926084,0.09189149373767187,0.0,0.002274842412821014,0.0015315248956278644,0.0,0.010825615497471124,0.0,0.1256649292717897,0.0,0.0,0.0,0.0,0.09189149373767187,0.0,0.0,1,0.03666921458750652,0.027501910940629884,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.542063312514166,51.666666666666686,46.10666666666668,0.0,48.977497246509174,0.0,0.0,0.0,38.542063312514166,48.395235047886565,48.977497246509174,48.104103948575265,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3184.3795530110456,15.285694792675141,0.0,2.2,-538.3207407170848,-735.078297886398,-0.0,-0.0,196.4804645970925,0.0,1.0,0.042997626693677314,0.0,0.0,1.0967914693836087,65.99961422222222,0.2770925722205533,0.27009239217211295,7.130916347047531,0.002845968991585434,-39.65309777267479,1.2419217833200227
2025-01-01 03:53:00,0.13649054476926084,0.09189149373767187,0.0,0.002274842412821014,0.0015315248956278644,0.0,0.010825615497471124,0.0,0.1256649292717897,0.0,0.0,0.0,0.0,0.09189149373767187,0.0,0.0,1,0.03666921458750652,0.027501910940629884,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.55325696933139,51.666666666666686,46.10666666666668,0.0,48.971638575177444,0.0,0.0,0.0,38.55325696933139,48.38982599220224,48.971638575177444,48.098919700714646,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3184.223619446045,15.270651557835842,0.0,2.2,-537.1634659096715,-733.8278023743973,-0.0,-0.0,196.4804645970925,0.0,1.0,0.042973882796082497,0.0,0.0,1.0961858056218052,65.99961422222222,0.18387186763321672,0.27031874953710316,7.123531825831447,0.0028456002302428667,-39.55141269602168,1.2419868349167824
2025-01-01 03:54:00,0.13649054476926084,0.09189149373767187,0.0,0.002274842412821014,0.0015315248956278644,0.0,0.010825615497471124,0.0,0.1256649292717897,0.0,0.0,0.0,0.0,0.09189149373767187,0.0,0.0,1,0.03666921458750652,0.027501910940629884,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.564335752451605,51.666666666666686,46.10666666666668,0.0,48.96577834057916,0.0,0.0,0.0,38.564335752451605,48.384415365581965,48.96577834057916,48.09373387808337,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3184.0687482077565,15.255705485737353,0.0,2.2,-536.0731275294818,-732.5862248003529,-0.0,-0.0,196.4804645970925,0.0,1.0,0.042950287382873764,0.0,0.0,1.095583929427375,65.99961422222222,0.03263267377848145,0.270543724677897,7.115638283867832,0.0028452324338046416,-39.450235222944634,1.2420514741345638
2025-01-01 03:55:00,0.13649054476926084,0.09189149373767187,0.0,0.002274842412821014,0.0015315248956278644,0.0,0.010825615497471124,0.0,0.1256649292717897,0.0,0.0,0.0,0.0,0.09189149373767187,0.0,0.0,1,0.03666921458750652,0.027501910940629884,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.57530438592861,51.666666666666686,46.10666666666668,0.0,48.95991655978647,0.0,0.0,0.0,38.57530438592861,48.379003184147294,48.95991655978647,48.08854649632771,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3183.9259479001507,15.240852532241869,0.0,2.2,-534.948105757725,-731.3532134601217,-0.0,-0.0,196.4804645970925,0.0,1.0,0.04292683416085504,0.0,0.0,1.0949856802723006,65.99961422222222,-0.0753568946958385,0.2707673831948417,7.107796782913345,0.0028448655973278324,-39.34955039407165,1.2421157182659497
2025-01-01 03:56:00,0.13649054476926084,0.09189149373767187,0.0,0.002274842412821014,0.0015315248956278644,0.0,0.010825615497471124,0.0,0.1256649292717897,0.0,0.0,0.0,0.0,0.09189149373767187,0.0,0.0,1,0.03666921458750652,0.027501910940629884,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.58616162614979,51.666666666666686,46.10666666666668,0.0,48.95405324916917,0.0,0.0,0.0,38.58616162614979,48.37358946335681,48.95405324916917,48.08335757045063,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3183.7731417881305,15.22609378161701,0.0,2.2,-533.8151390638998,-730.128842947721,-0.0,-0.0,196.4804645970925,0.0,1.0,0.04290352493145332,0.0,0.0,1.0943911041077174,65.99961422222222,-0.1667607132714206,0.2709897016421032,7.100007936684774,0.0028444997160154296,-39.24936071424893,1.2421795625207706
2025-01-01 03:57:00,0.13649054476926084,0.09189149373767187,0.0,0.002274842412821014,0.0015315248956278644,0.0,0.010825615497471124,0.0,0.1256649292717897,0.0,0.0,0.0,0.0,0.09189149373767187,0.0,0.0,1,0.03666921458750652,0.027501910940629884,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.596907862726084,51.666666666666686,46.10666666666668,0.0,48.94818842528167,0.0,0.0,0.0,38.596907862726084,48.36817421884362,48.94818842528167,48.078167115624595,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3183.6213622955793,15.211428914810783,0.0,2.2,-532.7479317674836,-728.9130714049129,-0.0,-0.0,196.4804645970925,0.0,1.0,0.042880359279971206,0.0,0.0,1.0938001903554466,65.99961422222222,-0.3153249596630907,0.2712106809910347,7.092271575298904,0.002844134785047383,-39.14966391674087,1.242243008153122
2025-01-01 03:58:00,0.13649054476926084,0.09189149373767187,0.0,0.002274842412821014,0.0015315248956278644,0.0,0.010825615497471124,0.0,0.1256649292717897,0.0,0.0,0.0,0.0,0.09189149373767187,0.0,0.0,1,0.03666921458750652,0.027501910940629884,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.6075477001244,51.666666666666686,46.10666666666668,0.0,48.94232210462029,0.0,0.0,0.0,38.6075477001244,48.36275746618615,48.94232210462029,48.07297514696909,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3183.4706061102943,15.196853989785021,0.0,2.2,-531.6232879916245,-727.7055570734162,-0.0,-0.0,196.4804645970925,0.0,1.0,0.042857331065937365,0.0,0.0,1.0932127823832023,65.99961422222222,-0.3981955153006833,0.2714303854906193,7.085146383662588,0.0028437707996267453,-39.050445441681966,1.2423060720275805
2025-01-01 03:59:00,0.13649054476926084,0.09189149373767187,0.0,0.002274842412821014,0.0015315248956278644,0.0,0.010825615497471124,0.0,0.1256649292717897,0.0,0.0,0.0,0.0,0.09189149373767187,0.0,0.0,1,0.03666921458750652,0.027501910940629884,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.61807855490655,51.666666666666686,46.10666666666668,0.0,48.936454302996765,0.0,0.0,0.0,38.61807855490655,48.357339220316646,48.936454302996765,48.0677816789766,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3183.3208304610052,15.18237124199632,0.0,2.2,-530.5692333956081,-726.5064704358289,-0.0,-0.0,196.4804645970925,0.0,1.0,0.042834443906690826,0.0,0.0,1.0926289724627416,65.99961422222222,-0.5432275568717877,0.27164877175540875,7.077511465203289,0.0028434077550985024,-38.95171173510413,1.2423687443985714
2025-01-01 04:00:00,0.13549948491554445,0.09114819884738458,0.0,0.0022583247485924076,0.0015191366474564096,0.0,0.010825615497471124,0.0,0.12467386941807332,0.0,0.0,0.0,0.0,0.09114819884738458,0.0,0.0,1,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.62850529634865,51.666666666666686,46.10666666666668,0.0,48.930585036606615,0.0,0.0,0.0,38.62850529634865,48.3519194965299,48.930585036606615,48.06258672649156,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3183.1720598498855,15.167976501679963,0.0,2.2,-530.4515581139771,-725.315451779635,-0.0,-0.0,195.48940474337607,0.0,1.0,0.04281169129668119,0.0,0.0,1.092048594649274,65.99961422222222,-0.6255110777180661,0.2718659082700431,7.069925775495107,0.0028430456467464526,-38.853447495436576,1.2424310431190309
2025-01-01 04:01:00,0.13549948491554445,0.09114819884738458,0.0,0.0022583247485924076,0.0015191366474564096,0.0,0.010825615497471124,0.0,0.12467386941807332,0.0,0.0,0.0,0.0,0.09114819884738458,0.0,0.0,1,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.63888246233794,51.666666666666686,46.10666666666668,0.0,48.92471432092144,0.0,0.0,0.0,38.63888246233794,48.34649830943736,48.92471432092144,48.05739030369532,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3183.0352146644273,15.153622908353404,0.0,2.2,-529.4071043618643,-724.1286136103872,-0.0,-0.0,195.48940474337607,0.0,1.0,0.04278899922683249,0.0,0.0,1.091469761105506,65.99961422222222,-0.7678954948531427,0.2720826109781348,7.062363135488596,0.0028426844700034236,-38.7554926726015,1.242493170032495
2025-01-01 04:02:00,0.13549948491554445,0.09114819884738458,0.0,0.0022583247485924076,0.0015191366474564096,0.0,0.010825615497471124,0.0,0.12467386941807332,0.0,0.0,0.0,0.0,0.09114819884738458,0.0,0.0,1,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.64915593365945,51.666666666666686,46.10666666666668,0.0,48.918842163306586,0.0,0.0,0.0,38.64915593365945,48.3410756659965,48.918842163306586,48.05219241734146,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3182.8878455679373,15.13935698424296,0.0,2.2,-528.3088838373844,-722.9497924633687,-0.0,-0.0,195.48940474337607,0.0,1.0,0.042766441304775804,0.0,0.0,1.0908943494285996,65.99961422222222,-0.8484961173918535,0.2722980631141102,7.054849547599412,0.002842324221850024,-38.65800425607939,1.2425549245736476
2025-01-01 04:03:00,0.13549948491554445,0.09114819884738458,0.0,0.0022583247485924076,0.0015191366474564096,0.0,0.010825615497471124,0.0,0.12467386941807332,0.0,0.0,0.0,0.0,0.09114819884738458,0.0,0.0,1,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.65932336112087,51.666666666666686,46.10666666666668,0.0,48.91296857917113,0.0,0.0,0.0,38.65932336112087,48.335651580760015,48.91296857917113,48.046993081554454,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3182.741432851322,15.125180762980737,0.0,2.2,-527.278825472857,-721.7791423270961,-0.0,-0.0,195.48940474337607,0.0,1.0,0.0427440208276837,0.0,0.0,1.0903224437234473,65.99961422222222,-0.9890878891369486,0.2725122248666291,7.047386156157956,0.0028419648977504918,-38.5609880309458,1.2426162978682473
2025-01-01 04:04:00,0.13549948491554445,0.09114819884738458,0.0,0.0022583247485924076,0.0015191366474564096,0.0,0.010825615497471124,0.0,0.12467386941807332,0.0,0.0,0.0,0.0,0.09114819884738458,0.0,0.0,1,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.66938948887593,51.666666666666686,46.10666666666668,0.0,48.90709358427312,0.0,0.0,0.0,38.66938948887593,48.33022606861026,48.90709358427312,48.04179231077883,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3182.595998825403,15.111090181985892,0.0,2.2,-526.1956542650533,-720.6163139075784,-0.0,-0.0,195.48940474337607,0.0,1.0,0.0427217314504652,0.0,0.0,1.0897538821382862,65.99961422222222,-1.0687451008510198,0.2727251632909692,7.039970698071841,0.0028416064931142443,-38.46442911280072,1.2426773073197483
2025-01-01 04:05:00,0.13549948491554445,0.09114819884738458,0.0,0.0022583247485924076,0.0015191366474564096,0.0,0.010825615497471124,0.0,0.12467386941807332,0.0,0.0,0.0,0.0,0.09114819884738458,0.0,0.0,1,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.67935196889676,51.666666666666686,46.10666666666668,0.0,48.90121719366529,0.0,0.0,0.0,38.67935196889676,48.32479914376381,48.90121719366529,48.03659011881307,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3182.4514993669823,15.09708727353783,0.0,2.2,-525.1797633975561,-719.4614613470447,-0.0,-0.0,195.48940474337607,0.0,1.0,0.04269957646662696,0.0,0.0,1.0891887486844976,65.99961422222222,-1.2077067938874197,0.27293683867401536,7.032604316955266,0.002841249003495567,-38.36833330138361,1.2427379440618496
2025-01-01 04:06:00,0.13549948491554445,0.09114819884738458,0.0,0.0022583247485924076,0.0015191366474564096,0.0,0.010825615497471124,0.0,0.12467386941807332,0.0,0.0,0.0,0.0,0.09114819884738458,0.0,0.0,1,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.68921545789995,51.666666666666686,46.10666666666668,0.0,48.89533942274917,0.0,0.0,0.0,38.68921545789995,48.31937082076676,48.89533942274917,48.03138651977555,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3182.307956772923,15.0831680498359,0.0,2.2,-524.1111994459326,-718.3142424209528,-0.0,-0.0,195.48940474337607,0.0,1.0,0.04267754964417538,0.0,0.0,1.088626884395228,65.99961422222222,-1.286361768355766,0.2731473170206245,7.025842564903852,0.002840892424393759,-38.27268599866584,1.2427982251827925
2025-01-01 04:07:00,0.13549948491554445,0.09114819884738458,0.0,0.0022583247485924076,0.0015191366474564096,0.0,0.010825615497471124,0.0,0.12467386941807332,0.0,0.0,0.0,0.0,0.09114819884738458,0.0,0.0,1,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.69897759898058,51.666666666666686,46.10666666666668,0.0,48.889460286233955,0.0,0.0,0.0,38.69897759898058,48.31394111351165,48.889460286233955,48.026181527150506,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3182.165327721479,15.069334550544621,0.0,2.2,-523.1090914993337,-717.1748121251538,-0.0,-0.0,195.48940474337607,0.0,1.0,0.042655654286894544,0.0,0.0,1.0880683735440173,65.99961422222222,-1.4236841175558599,0.2733565585566778,7.018570664488801,0.00284053675145015,-38.17749304783985,1.24285814178638
2025-01-01 04:08:00,0.13549948491554445,0.09114819884738458,0.0,0.0022583247485924076,0.0015191366474564096,0.0,0.010825615497471124,0.0,0.12467386941807332,0.0,0.0,0.0,0.0,0.09114819884738458,0.0,0.0,1,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.70864296724048,51.666666666666686,46.10666666666668,0.0,48.883579799178996,0.0,0.0,0.0,38.70864296724048,48.30851003622184,48.883579799178996,48.02097515474326,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3182.023634590968,15.055582857598989,0.0,2.2,-522.0547762150889,-716.0428348454002,-0.0,-0.0,195.48940474337607,0.0,1.0,0.04263388426815554,0.0,0.0,1.087513059851674,65.99961422222222,-1.5013461130647539,0.27356462831277,7.011344585565371,0.002840181980250644,-38.08274011897644,1.2429177106670444
2025-01-01 04:09:00,0.13549948491554445,0.09114819884738458,0.0,0.0022583247485924076,0.0015191366474564096,0.0,0.010825615497471124,0.0,0.12467386941807332,0.0,0.0,0.0,0.0,0.09114819884738458,0.0,0.0,1,0.03567815473379013,0.02675861605034259,On,0.0,0,Off,0.003743419339364035,0.0,On,0.007082196158107088,0,On,0.0031429376215605133,0,On,0.08585277706272268,0.06438958279704199,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3219.6792266666666,Off,0.0,0.0,38.71820920066115,51.666666666666686,46.10666666666668,0.0,48.87769797596342,0.0,0.0,0.0,38.71820920066115,48.30307760247856,48.87769797596342,48.015767415736136,12.43753247303448,Off,0.0,18.888888888888914,0,0.0,0.0,0.0,0.0,0,0.0,0,3181.88283480663,15.041915014785348,0.0,2.2,-521.0660932718083,-714.9184661415518,-0.0,-0.0,195.48940474337607,0.0,1.0,0.04261224289697417,0.0,0.0,1.0869610277251898,65.99961422222222,-1.637031873632619,0.27377148650524724,7.00416547835094,0.0028398281065205133,-37.98843308683593,1.2429769229125975
