Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.565666650043906,0.09212788342796946,0.0,1.565666650043906,0.09212788342796946,0.0,0.009402879049935498,0.0,0.12622315054382824,1.4300406204501426,0.0,0.0,0.0,0.09212788342796946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0028521290204678363,0.0,0.006550750029467661,0.0,0.003385972639868914,0.0,0.08777242742143013,0.06582932056607257,0.0,0.0,1430.0406204501423,21.16666666666671,0.48333333333333334,0.0,1.3282617742962963,0.10177884615384616,0.48333333333333334,1328.2617742962964,2748.127808888889,0.0,0.0,34.612839661320244,51.66666666666668,46.10666666666668,0.0,50.58452126635691,0.0,0.0,0.0,34.612839661320244,50.62380361190148,50.64344478467377,50.58452126635691,12.43753247303448,0.0,22.16666666666671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3989.1855980432865,20.87305688163979,-0.05086072146863637,7.3686664111234546,2.8,9.236100170605994,1231.4569479803024,-1132.6581909044414,-426.0894492231739,0.0,0.0,195.48157389648586,0.0,1.0,0.018087606471047235,0.0,0.0,0.46138203441655395,65.99961422222222,32.02420285684811,0.1909079531881088,9.76994528184159,0.002858001387614393,24.17853600462745,1.2182548087247218,0.19461728028206,-1158.7716578124491,26.113466908007613
2025-01-01 01:00:00,1.564576121605308,0.09147041935642203,0.0,1.5645761216053078,0.09147041935642203,0.0,0.00918896937340041,0.0,0.125346531781765,1.4300406204501426,0.0,0.0,0.0,0.09147041935642203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0026382193439327484,0.0,0.006550750029467661,0.0,0.003385972639868914,0.0,0.08777242742143013,0.06582932056607257,0.0,0.0,1430.0406204501423,21.16666666666671,0.48333333333333334,0.0,1.3282617742962963,0.10177884615384616,0.48333333333333334,1328.2617742962964,2748.127808888889,0.0,0.0,34.278438850120175,51.66666666666668,46.10666666666668,0.0,50.31877796872902,0.0,0.0,0.0,34.278438850120175,50.33367662364606,50.341125951104594,50.31877796872902,12.43753247303448,0.0,22.16666666666671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3986.442330266645,20.871066119997163,-0.052256227349343536,7.68134738295216,2.5,9.236100170605994,1232.3064421733727,-983.8286951873534,-423.68822477127577,0.0,0.0,194.39104545788751,0.0,1.0,0.017681847458973755,0.0,0.0,0.4510318579698815,65.99961422222222,31.56300103661868,0.1918548253139975,9.784728923129078,0.0028717450042479485,24.90549972615729,1.2183120452238583,0.1533014548658339,-1009.166120645461,25.33742545810752
2025-01-01 02:00:00,1.5143877573104811,0.09081295528487461,0.0,1.5143877573104811,0.09081295528487461,0.0,0.00918896937340041,0.0,0.12446991301970177,1.3807288749173787,0.0,0.0,0.0,0.09081295528487461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0026382193439327484,0.0,0.006550750029467661,0.0,0.003385972639868914,0.0,0.08777242742143013,0.06582932056607257,0.0,0.0,1380.7288749173788,21.16666666666671,0.4666666666666667,0.0,1.2824596441481482,0.09826923076923078,0.4666666666666667,1282.459644148148,2748.127808888889,0.0,0.0,33.958927835833784,51.66666666666668,46.10666666666668,0.0,50.01474067730929,0.0,0.0,0.0,33.958927835833784,50.04630434942337,50.06208618548042,50.01474067730929,12.43753247303448,0.0,22.16666666666671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3977.145735567369,20.857819985645605,-0.05664214346110447,8.251258116857914,1.6500000000000001,9.236100170605994,1166.442618651469,-901.0886635365011,-441.1541503861833,0.0,0.0,193.51442669582428,0.0,1.0,0.01753989260803881,0.0,0.0,0.4474108471952109,65.99961422222222,33.3534674244494,0.19300344032825983,9.795427791892992,0.0028866525885327303,27.969872183191107,1.218355989436931,0.10757057914901888,-925.2962713954057,24.207607858904527
2025-01-01 03:00:00,1.5626802776301578,0.0901554912133272,0.0,1.562680277630158,0.0901554912133272,0.0,0.009046362922377017,0.0,0.12359329425763853,1.4300406204501426,0.0,0.0,0.0,0.0901554912133272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.002495612892909357,0.0,0.006550750029467661,0.0,0.003385972639868914,0.0,0.08777242742143013,0.06582932056607257,0.0,0.0,1430.0406204501423,21.16666666666671,0.48333333333333334,0.0,1.3282617742962963,0.10177884615384616,0.48333333333333334,1328.2617742962964,2748.127808888889,0.0,0.0,33.62417058491395,51.66666666666668,46.10666666666668,0.0,49.71382314678413,0.0,0.0,0.0,33.62417058491395,49.76166923760518,49.785592283015724,49.71382314678413,12.43753247303448,0.0,22.16666666666671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3977.587679266547,20.860426388404097,-0.055996695962878755,8.142624178445507,1.6500000000000001,9.236100170605994,1207.8596662247255,-1060.356579354481,-447.6590434583857,0.0,0.0,192.49520148273768,0.0,1.0,0.017801536573099186,0.0,0.0,0.45408491018334607,65.99961422222222,32.98288775023123,0.19399860313863132,9.813671775087165,0.0029020768592626692,20.501388028547126,1.2183338576846936,0.1310446257726313,-1087.739947881709,27.38336852722805
2025-01-01 04:00:00,1.6186154044008583,0.09168552714177977,0.0,1.6186154044008583,0.09168552714177977,0.0,0.009046362922377017,0.0,0.1227166754955753,1.479352365982906,0.007499999999999999,0.0,0.0,0.08949802714177976,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.002495612892909357,0.0,0.006550750029467661,0.0,0.003385972639868914,0.0,0.08777242742143013,0.06582932056607257,0.0,0.0,1479.352365982906,21.16666666666671,0.5,0.0,1.3740639044444445,0.10528846153846154,0.5,1374.0639044444445,2748.127808888889,0.0,0.0,33.27996696460931,51.66666666666668,46.10666666666668,0.0,49.43733048885193,0.0,0.0,0.0,33.27996696460931,49.479975129782034,49.501297450247094,49.43733048885193,12.43753247303448,0.0,22.16666666666671,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3962.0271299233764,20.87472743335683,-0.05190550676633231,7.884310610120975,0.55,9.236100170605994,1214.710441986315,-1019.5134810828263,-491.87843169453225,0.0,0.0,191.61858272067445,0.0,1.0,0.018372674197820873,0.0,0.0,0.4686535950808052,65.99961422222222,35.61792497726681,0.19440464400683144,9.827392846868456,0.0029121329483379308,27.901393078158424,1.2176954560636506,0.11856878707171045,-1048.356508732901,28.843027650074593
2025-01-01 05:00:00,1.6189006173029052,0.09168552714177977,0.0,1.618900617302905,0.09168552714177977,0.0,0.009331575824423803,0.0,0.1227166754955753,1.479352365982906,0.007499999999999999,0.0,0.0,0.08949802714177976,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0027808257949561406,0.0,0.006550750029467661,0.0,0.003385972639868914,0.0,0.08777242742143013,0.06582932056607257,0.0,0.0,1479.352365982906,21.16666666666671,0.5,0.0,1.3740639044444445,0.10528846153846154,0.5,1374.0639044444445,2748.127808888889,0.0,0.0,32.9528085693916,51.66666666666668,46.10666666666668,0.0,49.187839445408436,0.0,0.0,0.0,32.9528085693916,49.201067294516776,49.207681219070956,49.187839445408436,12.43753247303448,0.0,22.16666666666671,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3952.8195447653384,20.877879651637976,-0.05057058108570131,8.009391709131625,-0.25000000000000006,9.236100170605994,1190.379863988869,-1077.5184880629142,-518.8445271122822,0.0,0.0,191.90379562272122,0.0,1.0,0.01863993234107342,0.0,0.0,0.4754708655718251,65.99961422222222,37.96822949552384,0.19564660119222033,9.847722333267061,0.0029328783959709174,29.34334061429051,1.217056122904431,0.10490980653465808,-1105.869163681066,28.35067561815184
2025-01-01 06:00:00,1.6210103709545902,0.09300045528487462,0.0,1.6210103709545902,0.0930004552848746,0.0,0.00968809195198228,0.0,0.12446991301970177,1.479352365982906,0.007499999999999999,0.0,0.0,0.09081295528487461,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0031373419225146203,0.0,0.006550750029467661,0.0,0.003385972639868914,0.0,0.08777242742143013,0.06582932056607257,0.0,0.0,1479.352365982906,21.16666666666671,0.5,0.0,1.3740639044444445,0.10528846153846154,0.5,1374.0639044444445,2748.127808888889,0.0,0.0,32.639903131668454,51.66666666666668,46.10666666666668,0.0,48.895580770113654,0.0,0.0,0.0,32.639903131668454,48.924841771942475,48.93947227285689,48.895580770113654,12.43753247303448,0.0,22.16666666666671,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3961.4512641278134,20.870121466416855,-0.0529912838374677,7.59084125320697,0.3,9.236100170605994,1211.7755767106557,-1154.3469973703725,-498.3361499194012,0.0,0.0,194.0135492744062,0.0,1.0,0.01843364053574203,0.0,0.0,0.4702087357825899,65.99961422222222,36.745811372744775,0.19645774161774107,9.85617734806865,0.0029436783714859084,16.770674738121073,1.2170803174493712,0.12394941458073774,-1184.978505246236,30.63150787586354
2025-01-01 07:00:00,2.3957545050561726,0.11290164655830782,0.0,2.395754505056172,0.11290164655830781,0.0,0.04060353244083333,0.7499689733333335,0.16014137883186305,1.4300406204501426,0.014999999999999998,0.0,0.0,0.10852664655830782,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002923432245979533,0.0,0.0376801001948538,0.0,0.015439183420785929,0.0,0.10963744492854795,0.08222808369641092,0.0,0.0,1430.0406204501423,21.16666666666671,0.48333333333333334,0.0,1.3282617742962963,0.10177884615384616,0.48333333333333334,1328.2617742962964,2748.127808888889,749.9689733333333,0.3,32.44864387126566,51.66666666666668,46.10666666666668,0.0,49.09720098196489,0.16868467718601793,434.14864564201747,749.9689733333333,32.44864387126566,48.73330045322707,49.112892152257594,48.53565901856546,12.43753247303448,0.0,22.16666666666671,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3949.2152455128485,20.875951075902663,-0.05045570136341452,7.358867334597625,-0.55,9.236100170605994,1195.4910219219782,-1281.082625854922,-534.2650670447355,0.0,0.0,259.06990434992025,7.279635911271961,1.0,0.01891133931057308,0.0,0.0,0.4823939650954147,65.99961422222222,40.64556416665112,0.19714786936693784,9.871561977347826,0.0029551618262979346,26.48619652902373,1.2170477177257113,0.12550498919213135,-1312.2593128126166,31.176686957694162
2025-01-01 08:00:00,1.5535856710857519,0.1026363630448263,0.0,1.5535856710857516,0.1026363630448263,0.0,0.019148673013304567,0.0,0.13870812315506809,1.3807288749173787,0.014999999999999998,0.0,0.0,0.0982613630448263,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0022103999908625735,0.0,0.016938273022441993,0.0,0.007692972428632988,0.0,0.09507378148184269,0.071305336111382,0.0,0.0,1380.7288749173788,21.16666666666671,0.4666666666666667,0.0,1.2824596441481482,0.09826923076923078,0.4666666666666667,1282.459644148148,2748.127808888889,0.0,0.0,32.22660970384199,51.66666666666668,46.10666666666668,0.0,51.046755006668164,0.1277190490387077,346.4124167315129,0.0,32.22660970384199,48.508274747207075,51.046755006668164,47.23903461747653,12.43753247303448,0.0,22.16666666666671,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3935.9335721676152,20.86091798642718,-0.05348963252456554,6.763393713919403,-1.4,9.236100170605994,1134.2554078807896,-1407.5688327169987,-572.0212787246775,0.0,0.0,163.2960607708659,493.1241531880331,0.18325,0.019435638639129796,0.0,0.0,0.4957678900113479,12.09442930622222,162.25175091722232,0.19807113453678332,9.879496462643784,0.002964894951321424,1.3046994309683209,1.2176744886550945,0.13351191020702227,-1440.8009312219153,33.23209850491667
2025-01-01 09:00:00,0.7914857918990774,0.09716034749951688,0.0,0.7914857918990774,0.09716034749951688,0.0,0.00833333066726006,0.0,0.12709976930589145,0.641052691925926,0.014999999999999998,0.0,0.0,0.09278534749951688,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0017825806377923979,0.0,0.006550750029467661,0.0,0.003385972639868914,0.0,0.08777242742143013,0.06582932056607257,0.0,0.0,641.052691925926,21.16666666666671,0.21666666666666667,0.0,0.5954276919259259,0.045625,0.21666666666666667,595.427691925926,2748.127808888889,0.0,0.0,31.6376360092849,51.66666666666668,46.10666666666668,0.0,50.667964182318286,0.0,0.0,0.0,31.6376360092849,47.85239494271318,50.667964182318286,46.444610322910634,12.43753247303448,0.0,22.16666666666671,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3943.3484900301937,20.743140754153156,-0.07623732634038453,6.661771363314115,-0.85,9.236100170605994,591.8328485822387,-1276.553325815631,-543.8443717456477,0.0,0.0,129.2890300536514,1257.8043747494703,0.0,0.01906422494500576,0.0,0.0,0.48629380033124464,0.0,365.33549834830905,0.19971369475826112,9.832568579652373,0.002966514055144676,11.701726451843268,1.218772335571271,0.13186148356491487,-1308.7684875548427,32.21516173921167
