Metric,Value
Total Electric Energy (kWh),926.2924698483806
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.286517319233862
Peak Electric Power (kW),5.9703872390586366
Other Electric Energy (kWh),141.39870235440566
HVAC Heating Electric Energy (kWh),635.3325294441255
Lighting Electric Energy (kWh),26.752726140143963
Water Heating Electric Energy (kWh),120.91166447851855
HVAC Cooling Electric Energy (kWh),1.8968474311869354
Average Temperature - Indoor (C),20.889091613947624
Unmet Heating Load (C-hours),39.17805484544129
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
