Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,3.0943307615595756,0.09212788342796946,0.0,0.05157217935932626,0.0015354647237994909,0.0,0.009402879049935498,0.0,0.12622315054382824,2.958704731965812,0.0,0.0,0.0,0.09212788342796946,0.0,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.006550750029467661,0,On,0.003385972639868914,0,On,0.08777242742143013,0.06582932056607257,On,0,0,Off,On,2958.704731965812,21.166666666666714,1.0,0.0,2.748127808888889,0.21057692307692308,1,2748.127808888889,2748.127808888889,Off,0.0,0.0,34.31712513440468,51.666666666666686,46.10666666666668,0.0,50.7104393959889,0.0,0.0,0.0,34.31712513440468,50.76724431009144,50.79564676714272,50.7104393959889,12.43753247303448,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,3992.1409353899535,21.270145413653744,0.0,7.078735297855431,2.8,9.236100170605994,2756.8864822420355,-1054.656298646408,-440.66640038692,-0.0,-0.0,195.48157389648586,0.0,1.0,0.018307201913027687,0.0,0,0.4669835158470418,65.99961422222222,43.36657676665771,0.18529523674847895,9.917258789704498,0.0028512059161864057,24.222999700589114,1.2131306434493583,0.19411959746017568,-1082.4365635816587,27.780264935250685
2025-01-01 00:01:00,3.0943307615595756,0.09212788342796946,0.0,0.05157217935932626,0.0015354647237994909,0.0,0.009402879049935498,0.0,0.12622315054382824,2.958704731965812,0.0,0.0,0.0,0.09212788342796946,0.0,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.006550750029467661,0,On,0.003385972639868914,0,On,0.08777242742143013,0.06582932056607257,On,0,0,Off,On,2958.704731965812,21.166666666666714,1.0,0.0,2.748127808888889,0.21057692307692308,1,2748.127808888889,2748.127808888889,Off,0.0,0.0,34.23459485495401,51.666666666666686,46.10666666666668,0.0,50.70535148021942,0.0,0.0,0.0,34.23459485495401,50.762428189084304,50.79096654351675,50.70535148021942,12.43753247303448,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,3993.32225128157,21.336255684711144,0.0,7.103092845762095,2.8,9.236100170605994,2747.528440244784,-1061.215071864952,-443.1225262715455,-0.0,-0.0,195.48157389648586,0.0,1.0,0.018343582816697422,0.0,0,0.46791152671326247,65.99961422222222,36.46466065403219,0.18509951518215287,9.971425328979855,0.002851436528696049,24.152221444205843,1.216401050339132,0.19416146474111484,-1088.8333345528133,27.618262687861254
2025-01-01 00:02:00,0.13562602959376374,0.09212788342796946,0.0,0.002260433826562729,0.0015354647237994909,0.0,0.009402879049935498,0.0,0.12622315054382824,0.0,0.0,0.0,0.0,0.09212788342796946,0.0,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.006550750029467661,0,On,0.003385972639868914,0,On,0.08777242742143013,0.06582932056607257,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,2748.127808888889,Off,0.0,0.0,34.1544380602167,51.666666666666686,46.10666666666668,0.0,50.700275891786966,0.0,0.0,0.0,34.1544380602167,50.75762365051045,50.78629752987221,50.700275891786966,12.43753247303448,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,3994.039571934383,21.40033756035228,0.0,7.125791248516263,2.8,9.236100170605994,-220.44324147470354,-1067.3822572224085,-445.508508934145,-0.0,-0.0,195.48157389648586,0.0,1.0,0.018378815811722286,0.0,0,0.46881025651198854,65.99961422222222,29.583693562955645,0.1843886583495042,10.000212297486833,0.0028516658491573605,24.083275927471266,1.216136243905191,0.19420047205452537,-1094.7967281757922,27.414470953383557
2025-01-01 00:03:00,0.13562602959376374,0.09212788342796946,0.0,0.002260433826562729,0.0015354647237994909,0.0,0.009402879049935498,0.0,0.12622315054382824,0.0,0.0,0.0,0.0,0.09212788342796946,0.0,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.006550750029467661,0,On,0.003385972639868914,0,On,0.08777242742143013,0.06582932056607257,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,2748.127808888889,Off,0.0,0.0,34.24661928567296,51.666666666666686,46.10666666666668,0.0,50.695212277750315,0.0,0.0,0.0,34.24661928567296,50.75283036127121,50.781639403031654,50.695212277750315,12.43753247303448,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,3994.7299933065046,21.316306921078418,0.0,7.1469666844098745,2.8,9.236100170605994,-220.75782166323637,-1073.185810430935,-442.3808147242965,-0.0,-0.0,195.48157389648586,0.0,1.0,0.018332608384941152,0.0,0,0.4676315888641956,65.99961422222222,26.14141916457426,0.18535568989997117,9.963108835099886,0.002851894564785551,24.142829058089596,1.2164831198319483,0.19423685507930602,-1100.3620439727106,27.176233541775673
2025-01-01 00:04:00,0.13562602959376374,0.09212788342796946,0.0,0.002260433826562729,0.0015354647237994909,0.0,0.009402879049935498,0.0,0.12622315054382824,0.0,0.0,0.0,0.0,0.09212788342796946,0.0,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.006550750029467661,0,On,0.003385972639868914,0,On,0.08777242742143013,0.06582932056607257,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,2748.127808888889,Off,0.0,0.0,34.3356284402917,51.666666666666686,46.10666666666668,0.0,50.690135023075165,0.0,0.0,0.0,34.3356284402917,50.748024135169246,50.77696869121629,50.690135023075165,12.43753247303448,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,3993.840116145192,21.234989705339682,0.0,7.166738205434875,2.8,9.236100170605994,-218.65681927140776,-1078.52288455855,-439.362524747877,-0.0,-0.0,195.48157389648586,0.0,1.0,0.018287841954536314,0.0,0,0.46648967842033373,65.99961422222222,25.22413157998343,0.18629742600360005,9.926665388719073,0.002852123780603068,24.20014533434046,1.216818977578699,0.19427081978678704,-1105.5601614548045,27.03727689625442
2025-01-01 00:05:00,0.13562602959376374,0.09212788342796946,0.0,0.002260433826562729,0.0015354647237994909,0.0,0.009402879049935498,0.0,0.12622315054382824,0.0,0.0,0.0,0.0,0.09212788342796946,0.0,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.006550750029467661,0,On,0.003385972639868914,0,On,0.08777242742143013,0.06582932056607257,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,2748.127808888889,Off,0.0,0.0,34.42156686100885,51.666666666666686,46.10666666666668,0.0,50.68504459938867,0.0,0.0,0.0,34.42156686100885,50.74320541737814,50.77228582637289,50.68504459938867,12.43753247303448,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,3992.966020162932,21.156299260458866,0.0,7.185224413527921,2.8,9.236100170605994,-214.44495263056092,-1083.529747037977,-436.44961866283836,-0.0,-0.0,195.48157389648586,0.0,1.0,0.018244473589753438,0.0,0,0.4653834300947263,65.99961422222222,26.52309213579162,0.1872143671105294,9.891586862198027,0.002852353477173607,24.255290755206442,1.217144157101113,0.19430257113570118,-1110.4219108067289,26.892163768752074
2025-01-01 00:06:00,0.13562602959376374,0.09212788342796946,0.0,0.002260433826562729,0.0015354647237994909,0.0,0.009402879049935498,0.0,0.12622315054382824,0.0,0.0,0.0,0.0,0.09212788342796946,0.0,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.006550750029467661,0,On,0.003385972639868914,0,On,0.08777242742143013,0.06582932056607257,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,2748.127808888889,Off,0.0,0.0,34.50451789131992,51.666666666666686,46.10666666666668,0.0,50.6799414632502,0.0,0.0,0.0,34.50451789131992,50.73837463884968,50.76759122664942,50.6799414632502,12.43753247303448,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,3992.124681426992,21.080164384822762,0.0,7.202521846127848,2.8,9.236100170605994,-209.8236248690493,-1088.2121827919052,-433.63870439920885,-0.0,-0.0,195.48157389648586,0.0,1.0,0.01820246855398014,0.0,0,0.46431195781939527,65.99961422222222,28.333505633673703,0.188106867641847,9.857837163942683,0.002852583635651988,24.308318438540425,1.2174589357526526,0.19433227598190048,-1114.9723786561572,26.76019586425204
2025-01-01 00:07:00,0.13562602959376374,0.09212788342796946,0.0,0.002260433826562729,0.0015354647237994909,0.0,0.009402879049935498,0.0,0.12622315054382824,0.0,0.0,0.0,0.0,0.09212788342796946,0.0,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.006550750029467661,0,On,0.003385972639868914,0,On,0.08777242742143013,0.06582932056607257,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,2748.127808888889,Off,0.0,0.0,34.584637132193045,51.666666666666686,46.10666666666668,0.0,50.67482605882594,0.0,0.0,0.0,34.584637132193045,50.733532218839066,50.76288529884563,50.67482605882594,12.43753247303448,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,3991.315233771129,21.006451759944557,0.0,7.218719397409308,2.8,9.236100170605994,-205.223674743051,-1092.5936421126655,-430.9241555349412,-0.0,-0.0,195.48157389648586,0.0,1.0,0.018161757498950333,0.0,0,0.46327349264585443,65.99961422222222,30.21890689540433,0.18897603131720941,9.824609736900586,0.002852814237671659,24.359336272951822,1.2177638491850369,0.19436008788804882,-1119.2346891796649,26.64104706699946
2025-01-01 00:08:00,0.13562602959376374,0.09212788342796946,0.0,0.002260433826562729,0.0015354647237994909,0.0,0.009402879049935498,0.0,0.12622315054382824,0.0,0.0,0.0,0.0,0.09212788342796946,0.0,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.006550750029467661,0,On,0.003385972639868914,0,On,0.08777242742143013,0.06582932056607257,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,2748.127808888889,Off,0.0,0.0,34.6620831506924,51.666666666666686,46.10666666666668,0.0,50.66969880714929,0.0,0.0,0.0,34.6620831506924,50.72867855476423,50.7581684285717,50.66969880714929,12.43753247303448,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,3990.518261655743,20.935025496333267,0.0,7.233897738947273,2.8,9.236100170605994,-200.88523530840564,-1096.6968615072728,-428.3003218919627,-0.0,-0.0,195.48157389648586,0.0,1.0,0.01812226924020828,0.0,0,0.46226621878774937,65.99961422222222,31.933512687071193,0.18982303341925044,9.793309795274206,0.0028530452658132857,24.408455179284353,1.2180594452937756,0.1943861461548519,-1123.2298441779485,26.532982670675686
2025-01-01 00:09:00,0.13562602959376374,0.09212788342796946,0.0,0.002260433826562729,0.0015354647237994909,0.0,0.009402879049935498,0.0,0.12622315054382824,0.0,0.0,0.0,0.0,0.09212788342796946,0.0,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0028521290204678363,0.0,On,0.006550750029467661,0,On,0.003385972639868914,0,On,0.08777242742143013,0.06582932056607257,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,2748.127808888889,Off,0.0,0.0,34.737011067312096,51.666666666666686,46.10666666666668,0.0,50.66456010568029,0.0,0.0,0.0,34.737011067312096,50.72381402178952,50.75344097984415,50.66456010568029,12.43753247303448,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,3989.7676067034604,20.865752644344575,0.0,7.248130265444346,2.8,9.236100170605994,-196.7783686534557,-1100.541674304369,-425.7617287018014,-0.0,-0.0,195.48157389648586,0.0,1.0,0.018083933821007314,0.0,0,0.4612883517753581,65.99961422222222,33.50178615185988,0.19064905515852845,9.762395737269733,0.0028532767036286055,24.45578426991417,1.218346261322744,0.19441057746769158,-1126.97696537963,26.435291075260956
