Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.6577003801735823,0.3093358515575996,0.23424748508318277,0.010961673002893038,0.005155597525959993,0.0039041247513863795,0.07303979850065301,0.4288913509036985,0.10576923076923077,0.05,0.0,0.23424748508318277,0.0,0.29475251822426624,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05256710113223196,0,On,0.03588799327134342,0,On,0.3513788437762666,0.2635341328321999,On,0,0,Off,On,5601.438706324786,24.222222222222257,0.8005208676345467,0.0,6.86511707283118,0.10576923076923077,1,5495.669475555555,5495.669475555555,Off,0.0,25.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4929.74916,Off,0.0,0,68.67626406725788,51.666666666666686,46.10666666666668,0.0,49.988736439587775,1.0931938419787965,2861.921101060522,0.0,107.30666260509042,50.055059947575906,50.08822170156998,49.988736439587775,12.43753247303448,24.320695118422123,0.0,2.8,5250.621145204634,-1137.175092625869,-0.0,-0.0,807.332701451124,0.0,5.0,0.04054650190432244,0.0,0,0.5662115910922737,329.99807111111113,-20.975169945407856,0.17772322568042886,11.716226497046238,0.003292591154994731,142.7348193041725,1.2003705016839226
2025-01-01 00:01:00,0.6577003801735823,0.3093358515575996,0.23424748508318277,0.010961673002893038,0.005155597525959993,0.0039041247513863795,0.07303979850065301,0.4288913509036985,0.10576923076923077,0.05,0.0,0.23424748508318277,0.0,0.29475251822426624,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05256710113223196,0,On,0.03588799327134342,0,On,0.3513788437762666,0.2635341328321999,On,0,0,Off,On,5601.438706324786,24.222222222222257,0.8005208676345467,0.0,6.86511707283118,0.10576923076923077,1,5495.669475555555,5495.669475555555,Off,0.0,25.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4929.74916,Off,0.0,0,67.76347705351073,51.666666666666686,46.10666666666668,0.0,49.93446876217981,1.094775973657593,2861.9211010605213,0.0,105.8804328961105,49.75897919758044,49.93446876217981,49.67123441528075,12.43753247303448,24.373071407269837,0.0,2.8,5234.217261743658,-1141.2848946861675,-0.0,-0.0,807.332701451124,0.0,5.0,0.040594241993583614,0.0,0,0.5668782575278454,329.99807111111113,-33.269251346084815,0.17772429713309543,11.764616773746354,0.003293342990638064,142.49557673751156,1.2036644621575385
2025-01-01 00:02:00,0.5519311494043516,0.3093358515575996,0.0,0.009198852490072526,0.005155597525959993,0.0,0.07303979850065301,0.4288913509036985,0.0,0.05,0.0,0.0,0.0,0.29475251822426624,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05256710113223196,0,On,0.03588799327134342,0,On,0.3513788437762666,0.2635341328321999,On,0,0,Off,Off,0.0,24.222222222222257,0.0,0.0,0.0,0.0,0,0.0,5495.669475555555,Off,0.0,25.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4929.74916,Off,0.0,0,66.8551805923786,51.666666666666686,46.10666666666668,0.0,49.88023528056645,1.0963616901840765,2861.921101060522,0.0,104.46121967559156,49.4630406660995,49.88023528056645,49.25444335886604,12.43753247303448,24.423912719671442,0.0,2.8,-383.50365068817433,-1145.2799099595657,-0.0,-0.0,807.332701451124,0.0,5.0,0.04064056255288836,0.0,0,0.5675251009385571,329.99807111111113,-45.55644217973273,0.1772240449771448,11.787214856190115,0.003294091512072233,142.26076972492453,1.2034582699155416
2025-01-01 00:03:00,0.5519311494043516,0.3093358515575996,0.0,0.009198852490072526,0.005155597525959993,0.0,0.07303979850065301,0.4288913509036985,0.0,0.05,0.0,0.0,0.0,0.29475251822426624,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05256710113223196,0,On,0.03588799327134342,0,On,0.3513788437762666,0.2635341328321999,On,0,0,Off,Off,0.0,24.222222222222257,0.0,0.0,0.0,0.0,0,0.0,5495.669475555555,Off,0.0,25.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4929.74916,Off,0.0,0,66.35855289330648,51.666666666666686,46.10666666666668,0.0,49.82603529973267,1.0979510232170224,2861.921101060522,0.0,103.68523889579137,49.167243653474046,49.82603529973267,48.83784783034474,12.43753247303448,24.321475454448006,0.0,2.8,-381.5232119439217,-1137.2362797021854,-0.0,-0.0,807.332701451124,0.0,5.0,0.04054721332401727,0.0,0,0.5662215257119924,329.99807111111113,-51.61963369286036,0.17835507864389397,11.744805552260445,0.003294838928113242,142.44296047481555,1.2038721504782954
2025-01-01 00:04:00,0.5519311494043516,0.3093358515575996,0.0,0.009198852490072526,0.005155597525959993,0.0,0.07303979850065301,0.4288913509036985,0.0,0.05,0.0,0.0,0.0,0.29475251822426624,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05256710113223196,0,On,0.03588799327134342,0,On,0.3513788437762666,0.2635341328321999,On,0,0,Off,Off,0.0,24.222222222222257,0.0,0.0,0.0,0.0,0,0.0,5495.669475555555,Off,0.0,25.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4929.74916,Off,0.0,0,65.85450729698059,51.666666666666686,46.10666666666668,0.0,49.77180033406368,1.099546001221468,2861.921101060522,0.0,102.89766765153217,48.8715240188706,49.77180033406368,48.421385861274075,12.43753247303448,24.221876139618526,0.0,2.8,-374.94300768124543,-1129.437202017384,-0.0,-0.0,807.332701451124,0.0,5.0,0.040456371889500346,0.0,0,0.564952970577537,329.99807111111113,-52.838507114985504,0.17946367419157003,11.703779671681765,0.0032955870440721405,142.61801019885218,1.2042748226472078
2025-01-01 00:05:00,0.5519311494043516,0.3093358515575996,0.0,0.009198852490072526,0.005155597525959993,0.0,0.07303979850065301,0.4288913509036985,0.0,0.05,0.0,0.0,0.0,0.29475251822426624,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05256710113223196,0,On,0.03588799327134342,0,On,0.3513788437762666,0.2635341328321999,On,0,0,Off,Off,0.0,24.222222222222257,0.0,0.0,0.0,0.0,0,0.0,5495.669475555555,Off,0.0,25.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4929.74916,Off,0.0,0,65.34309166794905,51.666666666666686,46.10666666666668,0.0,49.717531673281385,1.101146615229915,2861.9211010605213,0.0,102.09858073117039,48.57588291804875,49.717531673281385,48.00505854043244,12.43753247303448,24.12509809789065,0.0,2.8,-364.67336967709565,-1121.8795724805782,-0.0,-0.0,807.332701451124,0.0,5.0,0.04036802951994187,0.0,0,0.563719313633552,329.99807111111113,-50.126498647641554,0.18054943455074726,11.663351660970642,0.0032963358289447926,142.78593169833687,1.2046663312290211
2025-01-01 00:06:00,0.5519311494043516,0.3093358515575996,0.0,0.009198852490072526,0.005155597525959993,0.0,0.07303979850065301,0.4288913509036985,0.0,0.05,0.0,0.0,0.0,0.29475251822426624,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05256710113223196,0,On,0.03588799327134342,0,On,0.3513788437762666,0.2635341328321999,On,0,0,Off,Off,0.0,24.222222222222257,0.0,0.0,0.0,0.0,0,0.0,5495.669475555555,Off,0.0,25.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4929.74916,Off,0.0,0,64.82440759900113,51.666666666666686,46.10666666666668,0.0,49.663230599073565,1.1027528562697697,2861.9211010605213,0.0,101.28813687343927,48.28032149931043,49.663230599073565,47.58886694942886,12.43753247303448,24.03110462161979,0.0,2.8,-353.87266128261234,-1114.5587899853901,-0.0,-0.0,807.332701451124,0.0,5.0,0.04028215896162688,0.0,0,0.5625201742955583,329.99807111111113,-46.64657274834629,0.18161219439802626,11.624291197281428,0.0032970852518161378,142.94679322775647,1.2050468030362056
2025-01-01 00:07:00,0.5519311494043516,0.3093358515575996,0.0,0.009198852490072526,0.005155597525959993,0.0,0.07303979850065301,0.4288913509036985,0.0,0.05,0.0,0.0,0.0,0.29475251822426624,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05256710113223196,0,On,0.03588799327134342,0,On,0.3513788437762666,0.2635341328321999,On,0,0,Off,Off,0.0,24.222222222222257,0.0,0.0,0.0,0.0,0,0.0,5495.669475555555,Off,0.0,25.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4929.74916,Off,0.0,0,64.29877052983997,51.666666666666686,46.10666666666668,0.0,49.60889837614897,1.1043647156287653,2861.921101060522,0.0,100.46682895287495,47.98484089512873,49.60889837614897,47.172812154618605,12.43753247303448,23.93977929304153,0.0,2.8,-343.14473480453245,-1107.464145515023,-0.0,-0.0,807.332701451124,0.0,5.0,0.040198659780000895,0.0,0,0.5613541500453058,329.99807111111113,-43.01329074063359,0.18265268257122189,11.586541060287258,0.003297835282098176,143.10088242128472,1.2054166892723206
2025-01-01 00:08:00,0.5519311494043516,0.3093358515575996,0.0,0.009198852490072526,0.005155597525959993,0.0,0.07303979850065301,0.4288913509036985,0.0,0.05,0.0,0.0,0.0,0.29475251822426624,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05256710113223196,0,On,0.03588799327134342,0,On,0.3513788437762666,0.2635341328321999,On,0,0,Off,Off,0.0,24.222222222222257,0.0,0.0,0.0,0.0,0,0.0,5495.669475555555,Off,0.0,25.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4929.74916,Off,0.0,0,63.76651826903661,51.666666666666686,46.10666666666668,0.0,49.55453621663478,1.1059821859194054,2861.9211010605213,0.0,99.6351847953697,47.68944218882905,49.55453621663478,46.756895174926186,12.43753247303448,23.850997308953126,0.0,2.8,-332.96217992553346,-1100.5844170794553,-0.0,-0.0,807.332701451124,0.0,5.0,0.040117423376323756,0.0,0,0.5602197243557805,329.99807111111113,-39.71046429720215,0.18367176159569681,11.549268390579961,0.003298585890476323,143.2485121245107,1.20577647690579
2025-01-01 00:09:00,0.5519311494043516,0.3093358515575996,0.0,0.009198852490072526,0.005155597525959993,0.0,0.07303979850065301,0.4288913509036985,0.0,0.05,0.0,0.0,0.0,0.29475251822426624,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.05256710113223196,0,On,0.03588799327134342,0,On,0.3513788437762666,0.2635341328321999,On,0,0,Off,Off,0.0,24.222222222222257,0.0,0.0,0.0,0.0,0,0.0,5495.669475555555,Off,0.0,25.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,4929.74916,Off,0.0,0,63.22800178738981,51.666666666666686,46.10666666666668,0.0,49.50014527635411,1.1076052612094573,2861.9211010605213,0.0,98.79375279279657,47.3941264111039,49.50014527635411,46.341116978478794,12.43753247303448,23.76462890819819,0.0,2.8,-323.24592654945474,-1093.9081361242108,-0.0,-0.0,807.332701451124,0.0,5.0,0.04003833612036632,0.0,0,0.5591153104377452,329.99807111111113,-36.67049187636789,0.18467039119329456,11.513185462047723,0.0032993370490153164,143.39001108468028,1.2061266747678656
