Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.8035742550019009,0.35146254681913675,0.28732540540540535,0.8035742550019008,0.35146254681913675,0.28732540540540535,0.025366295390685377,0.4875154596112155,0.29069249999999996,0.0,0.28732540540540535,0.0,0.35146254681913675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.005086641081871345,0.0,0.02027965430881403,0.0,0.018898730519032996,0.0,0.43179874108552685,0.323849055814145,6405.45356364929,17.222222222222285,0.24666666666666673,1674.3656990173768,8.420677581261259,0.29069249999999996,0.26666666666666666,7789.126762666667,29209.22536,0.0,0.0,91.47975484055529,51.66666666666668,46.10666666666668,0.0,51.264587889868984,0.0,0.0,0.0,142.93711693836764,50.96707667306069,51.264587889868984,50.818321064656544,12.43753247303448,16.885560172807192,-0.05919330484206184,8.900086897291821,0.8976319016626634,2.8,9.236100170605994,3545.0789177148977,-1645.0784978783618,254.9355616916406,-3272.6989205796804,0.0,0.0,614.6550715703584,0.0,2.0,0.17824631138327804,0.0,0.0,1.0577367760925371,131.99922844444444,-202.3307969250702,0.23316132412167798,7.755748543961145,0.002720117171835921,-95.08037228256958,1.2351064681144914,0.4238913101438236,-3370.3078669895312,50.86367009379297,0.19164927092407955,478.28858084846235,-223.3530191568217
2025-01-01 01:00:00,0.7841040259705941,0.35077220954401195,0.2693675675675676,0.7841040259705941,0.35077220954401195,0.2693675675675675,0.024984797309545025,0.4865950099110491,0.27252421875,0.0,0.2693675675675676,0.0,0.35077220954401195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0047051430007309936,0.0,0.02027965430881403,0.0,0.018898730519032996,0.0,0.43179874108552685,0.323849055814145,6005.112715921209,17.222222222222285,0.23125000000000007,1569.7178428287907,7.89438523243243,0.27252421875,0.25,7302.30634,29209.22536,0.0,0.0,88.98864328889528,51.66666666666668,46.10666666666668,0.0,50.35583437517674,0.0,0.0,0.0,139.04475513889886,50.12387529432992,50.35583437517674,50.00789575390652,12.43753247303448,16.968473028979176,-0.049684285841314825,9.313420067846614,2.248588682221377,2.5,9.236100170605994,3163.1653835864204,-1339.7668283893793,-106.19549182814279,-3197.997983597864,0.0,0.0,613.3531237890517,0.0,2.0,0.1695244114668453,0.0,0.0,1.0059798885170514,131.99922844444444,-257.3024725259767,0.2309917056309131,7.7822761778968506,0.002708662452361841,-70.94866745926919,1.234822359094586,0.33755189575866545,-2947.641998415535,38.15732719736501,0.13796896296939073,72.13537745543405,-178.33086928357682
2025-01-01 02:00:00,0.8376884200204276,0.35008187226888715,0.323241081081081,0.8376884200204278,0.3500818722688871,0.323241081081081,0.024984797309545025,0.4856745602108827,0.3270290625,0.0,0.323241081081081,0.0,0.35008187226888715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0047051430007309936,0.0,0.02027965430881403,0.0,0.018898730519032996,0.0,0.43179874108552685,0.323849055814145,7206.135259105451,17.222222222222285,0.2775000000000001,1883.661411394549,9.473262278918916,0.3270290625,0.3,8762.767608,29209.22536,0.0,0.0,86.78974399708525,51.66666666666668,46.10666666666668,0.0,49.471959806992366,0.0,0.0,0.0,135.60897499544572,49.302209598861644,49.471959806992366,49.21733449479629,12.43753247303448,16.964137574553053,-0.05071337498387021,10.090798115271884,2.447175082053945,1.6500000000000001,9.236100170605994,4282.673076944798,-768.4961374753912,-274.9373059717601,-3269.280881943333,0.0,0.0,612.4326740888853,0.0,2.0,0.16302887593999346,0.0,0.0,0.9674345365608292,131.99922844444444,-266.6139743062053,0.230501130494651,7.772484511871557,0.0027021587445307427,-25.82612730193366,1.2348455905742246,0.24315177519792272,-2679.1746384825597,27.017089612619557,0.0926975380862409,-96.44164843534938,-178.4956575364108
2025-01-01 03:00:00,0.8728502007661677,0.34939153499376235,0.3591567567567567,0.8728502007661677,0.34939153499376235,0.3591567567567567,0.02473046525545146,0.4847541105107163,0.363365625,0.0,0.3591567567567567,0.0,0.34939153499376235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.004450810946637427,0.0,0.02027965430881403,0.0,0.018898730519032996,0.0,0.43179874108552685,0.323849055814145,8006.816954561612,17.222222222222285,0.30833333333333346,2092.957123771721,10.525846976576572,0.363365625,0.3333333333333333,9736.408453333333,29209.22536,0.0,0.0,84.66953848497478,51.66666666666668,46.10666666666668,0.0,48.611142880618374,0.0,0.0,0.0,132.2961538827731,48.50046342600369,48.611142880618374,48.44512369869635,12.43753247303448,16.950502442978387,-0.05267731795225708,10.006652862908508,2.1889104635965015,1.6500000000000001,9.236100170605994,4982.41141505989,-1011.2593833380047,-248.3001983301926,-3364.088885903107,0.0,0.0,611.2578923346252,0.0,2.0,0.16802562835826135,0.0,0.0,0.9970859147734562,131.99922844444444,-271.5745459332411,0.2303782713093089,7.761508207134669,0.0026984088531820717,-87.65652969354505,1.2349063372318205,0.2922671983911684,-3134.753141922496,30.53663481277059,0.11545896400152843,-61.808985703926574,-186.49121262626605
2025-01-01 04:00:00,0.8537614698160014,0.34870119771863756,0.3411989189189189,0.8537614698160014,0.34870119771863756,0.34119891891891885,0.02473046525545146,0.4838336608105499,0.34519734375,0.0,0.3411989189189189,0.0,0.34870119771863756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.004450810946637427,0.0,0.02027965430881403,0.0,0.018898730519032996,0.0,0.43179874108552685,0.323849055814145,7606.476106833532,17.222222222222285,0.29291666666666677,1988.309267583135,9.999554627747745,0.34519734375,0.31666666666666665,9249.588030666666,29209.22536,0.0,0.0,82.58965190380239,51.66666666666668,46.10666666666668,0.0,47.772969339929546,0.0,0.0,0.0,129.04633109969123,47.718333443174636,47.772969339929546,47.691015494797185,12.43753247303448,16.941561635195182,-0.0591315635359391,9.714654364934482,2.1481358808944906,0.55,9.236100170605994,4197.436986791809,-995.5497915021677,-370.1524547305508,-3751.2143634225195,0.0,0.0,610.3374426344589,0.0,2.0,0.17384568843684545,0.0,0.0,1.0316229076369394,131.99922844444444,-268.16219925366187,0.2291982459350946,7.73674608924647,0.0026842404907913586,-1.83482798028903,1.2343754108688154,0.2670400450305257,-3017.562164973948,33.703105888645354,0.11494743390062998,-188.31015425859331,-181.84230047195746
2025-01-01 05:00:00,0.8361018526741885,0.34870119771863756,0.323241081081081,0.8361018526741885,0.34870119771863756,0.323241081081081,0.025239129363638594,0.4838336608105499,0.3270290625,0.0,0.323241081081081,0.0,0.34870119771863756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.004959475054824562,0.0,0.02027965430881403,0.0,0.018898730519032996,0.0,0.43179874108552685,0.323849055814145,7206.135259105451,17.222222222222285,0.2775000000000001,1883.661411394549,9.473262278918916,0.3270290625,0.3,8762.767608,29209.22536,0.0,0.0,80.65814172574733,51.66666666666668,46.10666666666668,0.0,46.95614593441329,0.0,0.0,0.0,126.0283464464802,46.95468966832953,46.96477475350646,46.945332716194486,12.43753247303448,16.895909847793792,-0.05878982016201538,10.076124561229905,1.3444981040800106,-0.25000000000000006,9.236100170605994,3601.0830487477415,-1279.928833474146,-389.5658636435099,-3951.5489136471983,0.0,0.0,610.8461067426459,0.0,2.0,0.1749670214668803,0.0,0.0,1.0382770435621689,131.99922844444444,-264.34940345315766,0.2306922805153896,7.724328447948181,0.0026954324249084116,21.125774991120146,1.2339416134689414,0.2399410356859259,-3192.94216777013,29.35192290143517,0.09684376657682786,-181.85254957085453,-207.71331407265532
2025-01-01 06:00:00,1.0335084816297349,0.37615690745676983,0.4929311549322314,1.0335084816297349,0.37615690745676983,0.4929311549322314,0.057178847793005326,0.5402908838367294,0.43603875,0.06194304682412337,0.43098810810810806,0.0,0.37615690745676983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0055953051900584794,0.0,0.05158354260294685,0.0,0.0387483405610362,0.0,0.46656545466937044,0.3499240910020277,9608.180345473935,17.222222222222285,0.3700000000000001,2511.548548526065,12.631016371891889,0.43603875,0.4,11683.690144,29209.22536,1406.7413333333332,0.0,83.33212299631289,51.66666666666668,46.10666666666668,0.0,48.54810719427568,0.40886929007998046,1084.459157218112,1406.7413333333332,130.2064421817389,47.92667171005275,48.57682550484048,47.58723565737649,12.43753247303448,16.907873573872724,-0.06397931125421834,9.573707962829825,1.1243273801370899,0.3,9.236100170605994,6241.671628125099,-831.5304622273163,-310.32770837866445,-3790.1251250368473,0.0,0.0,696.8093782473233,0.0,2.0,0.17363793818408393,0.0,0.0,1.0303900906384666,131.99922844444444,-273.1929705593116,0.22971374318326584,7.7187380881316985,0.0026859200476758425,-86.29766444639137,1.233897975969594,0.2776547733365744,-3379.4233048052306,36.344294051848784,0.10825533708102993,-115.59944765002653,-194.72826072863793
2025-01-01 07:00:00,1.9342153769142103,0.4399159811028934,1.1084417936823319,1.9342153769142103,0.4399159811028934,1.1084417936823319,0.13139603751923667,0.7127224643949739,1.090096875,0.030971523412061684,1.0774702702702703,0.0,0.4399159811028934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.03378393427087436,0.0,0.005213807108918129,0.0,0.12618223041031854,0.0,0.0923838886535748,0.0,0.5497366534638691,0.41230249009790165,24020.450863684837,23.888888888888914,0.9250000000000003,6278.871371315163,31.57754092972972,1.090096875,1.0,29209.22536,29209.22536,703.3706666666666,0.0,77.37322444580242,51.66666666666668,46.10666666666668,0.0,51.19850513279043,0.2221737980903709,601.4660389748819,703.3706666666666,120.89566319656629,49.54699433550643,51.20007948931955,48.719664580335326,12.43753247303448,20.77371825881535,-2.514305210259247,11.971615570680376,0.9037121300197115,-0.55,9.236100170605994,18759.976260973064,1391.2082115508226,-426.17703292174,-5721.652617179732,0.0,-1.5785077032664003,916.6005922016933,6.41996854339242,1.8664999999999998,0.20219758513793704,0.0,4.9554590052916365e-05,1.2001608105641282,123.18827994577778,-453.844070030467,0.1809910243440919,9.508342988301175,0.002679082212242092,6.74399004977171,1.217711795557655,0.2948048465626726,-4892.8330790934515,5.169919329111189,0.11469869941848215,-226.93176753169107,-199.24526539004898
2025-01-01 08:00:00,1.5867489855831465,0.3888884309059194,0.9288634153039533,1.5867489855831465,0.3888884309059194,0.9288634153039534,0.06906945451477853,0.6092654685683682,0.9084140625,0.030971523412061684,0.8978918918918917,0.0,0.3888884309059194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.03378393427087436,0.0,0.003942146838450292,0.0,0.06512730767632822,0.0,0.05696362642293436,0.0,0.48077947016773737,0.3605846026258029,20017.042386404028,23.888888888888914,0.7708333333333336,5232.392809429302,26.314617441441435,0.9084140625,0.8333333333333334,24341.02113333333,29209.22536,703.3706666666666,0.0,73.97506188472208,51.66666666666668,46.10666666666668,0.0,51.32997511003074,0.018022190411418053,48.708005374295304,703.3706666666666,115.58603419487827,51.11072362769486,51.33715022175461,50.99392277480305,12.43753247303448,23.581500750678302,-0.05138353154203858,11.882294696338938,0.4312681670313269,-1.4,9.236100170605994,12885.380282279548,-239.50467495573133,-517.4973852210472,-7411.040938256419,0.0,-62.456874611704855,665.4555433666918,459.5065296603107,0.5,0.2243914230943908,0.0,0.001882527625118092,1.3427390294384975,32.99980711111111,-323.6198346230495,0.15212207581674342,10.778220231100276,0.002686244375880061,127.08664293663259,1.2067129399418017,0.3132440625990319,-5500.315110550729,28.41762616569466,0.12618728172791807,-306.13016537171313,-211.3672198493341
2025-01-01 09:00:00,1.6461689759673335,0.47258785324934394,0.6823978378378378,1.6461689759673335,0.4725878532493439,0.6823978378378377,0.16885117446673453,0.7869231140005989,0.6903946875,0.0,0.6823978378378378,0.0,0.47258785324934394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0031791506761695907,0.0,0.16567202379056495,0.0,0.15680597633480678,0.0,0.5923786999589701,0.44428402496922736,15212.952213667064,23.888888888888914,0.5858333333333335,3976.61853516627,19.99910925549549,0.6903946875,0.6333333333333333,18499.17606133333,29209.22536,0.0,0.0,68.48531913230839,51.66666666666668,46.10666666666668,0.0,50.468041684685296,0.1612965121284759,428.39468530512573,0.0,107.00831114423184,49.101642326561894,50.468041684685296,48.41844264750021,12.43753247303448,23.605353361753334,-0.06315530117382255,11.240973408937302,0.7733095925049402,-0.85,9.236100170605994,9022.273134310388,-881.4849575872043,-445.0276534433835,-7150.22789339457,0.0,-63.65963895642027,1022.1181493022054,1321.5418417060637,1.6335000000000002,0.22142952403327607,0.0,0.001965220288060508,1.3256534444989065,107.810369832,1.090303692109671,0.15390795559588274,10.829529340788667,0.0027203546994769784,389.6446005109065,1.2071971041308978,0.3072994958252406,-4907.503959464267,49.40046671079198,0.12399752091922536,-270.5801827670882,-174.4474706762953
