Metric,Value
Total Electric Energy (kWh),2786.3642152621233
Total Gas Energy (therms),0.0
Average Electric Power (kW),3.869950298975171
Peak Electric Power (kW),19.857054096855645
Other Electric Energy (kWh),255.647921731904
HVAC Heating Electric Energy (kWh),2356.618253627259
Lighting Electric Energy (kWh),39.91319035955254
Water Heating Electric Energy (kWh),127.2348495434074
HVAC Cooling Electric Energy (kWh),6.950000000000004
Average Temperature - Indoor (C),20.02320022526256
Unmet Heating Load (C-hours),41.08822138975816
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
