Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,14.385476353031091,0.13649111791233864,0.0,0.23975793921718486,0.002274851965205644,0.0,0.011571955799125419,5.500065542222223,0.18277947278752205,8.681059382222221,0.010000000000000002,0.0,0.0,0.13357445124567197,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.00806197772894998,0,On,0.004680204459959361,0,On,0.13845687417890698,0.1038426556341802,On,0,0,Off,On,8681.059382222222,20.611111111111143,1.0,0.0,8.681059382222221,0.0,1,8681.059382222222,8681.059382222222,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1298.3050222222223,Lower On,5500.065542222223,1.0,31.386237047619034,51.666666666666686,46.10666666666668,0.0,49.61038388101721,0.0,0.0,5500.065542222223,31.386237047619034,47.26347046494524,49.61038388101721,46.090013756909265,12.43753247303448,20.5975646858459,0.0,6.9378736772278895,-1.9469892674315477,2.8,9.236100170605994,7757.807586413235,-1991.8862298803847,935.035830622096,-1093.2833103895202,-0.0,-0.0,250.6590616163462,0.0,1.0,0.04713619115617358,0.0,0,0.6099914466940487,65.99961422222222,-80.62754703581258,0.18757332694432138,9.522573612115597,0.002768944747225789,-7.815626092112639,1.2159686523235462,0.3821530054035968,-2060.782508655921,68.89627877553633,0.17882771525575955,1106.2944398664297,-171.25860924433374
2025-01-01 00:01:00,14.385476353031091,0.13649111791233864,0.0,0.23975793921718486,0.002274851965205644,0.0,0.011571955799125419,5.500065542222223,0.18277947278752205,8.681059382222221,0.010000000000000002,0.0,0.0,0.13357445124567197,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.00806197772894998,0,On,0.004680204459959361,0,On,0.13845687417890698,0.1038426556341802,On,0,0,Off,On,8681.059382222222,20.611111111111143,1.0,0.0,8.681059382222221,0.0,1,8681.059382222222,8681.059382222222,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1298.3050222222223,Lower On,5500.065542222223,1.0,31.80085334324758,51.666666666666686,46.10666666666668,0.0,49.607214159269894,0.0,0.0,5500.065542222223,31.80085334324758,47.72396045960188,49.607214159269894,46.78233360976787,12.43753247303448,20.684613392014473,0.0,6.964288236471728,-1.8813392492231533,2.8,9.236100170605994,7740.884015591391,-2005.8525378607649,916.5230379348668,-1101.5922223192733,-0.0,-0.0,250.6590616163462,0.0,1.0,0.047263257667739755,0.0,0,0.6116358198034458,65.99961422222222,-89.24220592790383,0.18711204808219878,9.58617061073689,0.0027689070860750075,-7.976973549481473,1.2191593981064182,0.3822426106052163,-2074.424020115831,68.57148225506594,0.1784601459229927,1088.7521122698683,-172.22907433500148
2025-01-01 00:02:00,14.385476353031091,0.13649111791233864,0.0,0.23975793921718486,0.002274851965205644,0.0,0.011571955799125419,5.500065542222223,0.18277947278752205,8.681059382222221,0.010000000000000002,0.0,0.0,0.13357445124567197,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.00806197772894998,0,On,0.004680204459959361,0,On,0.13845687417890698,0.1038426556341802,On,0,0,Off,On,8681.059382222222,20.611111111111143,1.0,0.0,8.681059382222221,0.0,1,8681.059382222222,8681.059382222222,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1298.3050222222223,Lower On,5500.065542222223,1.0,32.21842171922708,51.666666666666686,46.10666666666668,0.0,49.604079720308825,0.0,0.0,5500.065542222223,32.21842171922708,48.184415541504414,49.604079720308825,47.474583452102216,12.43753247303448,20.76909255565037,0.0,6.988985725826245,-1.8180223039984378,2.8,9.236100170605994,7724.292346520872,-2019.0171172224498,899.0853400958952,-1109.6799458566163,-0.0,-0.0,250.6590616163462,0.0,1.0,0.04738642442462153,0.0,0,0.6132297260222576,65.99961422222222,-97.74615146107912,0.18613833124454465,9.624396229512294,0.002768868748039764,-8.13306402008496,1.2188090116204762,0.3823263720523702,-2087.1842464561196,68.16712923366984,0.17810492066198938,1071.8884624788986,-172.8031223830035
2025-01-01 00:03:00,5.704416970808871,0.13649111791233864,0.0,0.09507361618014784,0.002274851965205644,0.0,0.011571955799125419,5.500065542222223,0.18277947278752205,0.0,0.010000000000000002,0.0,0.0,0.13357445124567197,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.00806197772894998,0,On,0.004680204459959361,0,On,0.13845687417890698,0.1038426556341802,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,8681.059382222222,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1298.3050222222223,Lower On,5500.065542222223,1.0,32.6388140451254,51.666666666666686,46.10666666666668,0.0,49.60098028621033,0.0,0.0,5500.065542222223,32.6388140451254,48.644835462073026,49.60098028621033,48.16676305000438,12.43753247303448,20.851112050978305,0.0,7.012101732083006,-1.7567309252501824,2.8,9.236100170605994,-973.0332945813155,-2031.443054636868,882.77621400353,-1117.5548475768376,-0.0,-0.0,250.6590616163462,0.0,1.0,0.04750586527020377,0.0,0,0.6147754150650926,65.99961422222222,-106.13750862082412,0.18519828816503459,9.661239441803321,0.0027688296485828285,-8.284113789999205,1.218469020909471,0.38240475328287027,-2099.132176205121,67.68912156825303,0.17776038322074728,1055.616121149874,-172.83990714634405
2025-01-01 00:04:00,5.704416970808871,0.13649111791233864,0.0,0.09507361618014784,0.002274851965205644,0.0,0.011571955799125419,5.500065542222223,0.18277947278752205,0.0,0.010000000000000002,0.0,0.0,0.13357445124567197,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.00806197772894998,0,On,0.004680204459959361,0,On,0.13845687417890698,0.1038426556341802,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,8681.059382222222,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1298.3050222222223,Lower On,5500.065542222223,1.0,33.315355186799934,51.666666666666686,46.10666666666668,0.0,49.59791559063999,0.0,0.0,5500.065542222223,33.315355186799934,49.105219983517074,49.59791559063999,48.85887217995562,12.43753247303448,20.7129471213846,0.0,7.033754111766777,-1.6971912363763615,2.8,9.236100170605994,-956.9017932814166,-2042.923591882823,867.3754929766254,-1104.3021475248477,-0.0,-0.0,250.6590616163462,0.0,1.0,0.04730458327237276,0.0,0,0.6121706162037759,65.99961422222222,-103.25870737291513,0.1867778207409276,9.599054545114498,0.0027687898118461496,-8.013647683045614,1.2190419352576072,0.3824781571122241,-2110.3278069122093,67.40421502938631,0.1774250519206942,1039.8577875010078,-172.48229452438235
2025-01-01 00:05:00,5.704416970808871,0.13649111791233864,0.0,0.09507361618014784,0.002274851965205644,0.0,0.011571955799125419,5.500065542222223,0.18277947278752205,0.0,0.010000000000000002,0.0,0.0,0.13357445124567197,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.00806197772894998,0,On,0.004680204459959361,0,On,0.13845687417890698,0.1038426556341802,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,8681.059382222222,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1298.3050222222223,Lower On,5500.065542222223,1.0,33.98687272324241,51.666666666666686,46.10666666666668,0.0,49.594862463378014,0.0,0.0,5500.065542222223,33.98687272324241,49.565547536832376,49.594862463378014,49.550890073559565,12.43753247303448,20.57904537621772,0.0,7.054060585531317,-1.6391741399025623,2.8,9.236100170605994,-939.7678083923041,-2053.726723887806,852.7190323630775,-1091.5188704265677,-0.0,-0.0,250.6590616163462,0.0,1.0,0.047109138042905625,0.0,0,0.609641351209133,65.99961422222222,-98.90799958208254,0.18832310404028446,9.537567869244064,0.0027687512938406903,-7.751097821259224,1.2195976861182802,0.382546985381085,-2120.8312137017942,67.10448981398821,0.1770976851629945,1024.5489636597085,-171.82993129663106
2025-01-01 00:06:00,5.704416970808871,0.13649111791233864,0.0,0.09507361618014784,0.002274851965205644,0.0,0.011571955799125419,5.500065542222223,0.18277947278752205,0.0,0.010000000000000002,0.0,0.0,0.13357445124567197,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.00806197772894998,0,On,0.004680204459959361,0,On,0.13845687417890698,0.1038426556341802,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,8681.059382222222,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1298.3050222222223,Lower On,5500.065542222223,1.0,34.67226803772792,51.666666666666686,46.10666666666668,0.0,50.025818545031484,0.0,0.0,5500.065542222223,34.67226803772792,50.025818545031484,50.025818545031484,50.025818545031484,12.43753247303448,20.449160665549847,0.0,7.073117037344215,-1.582487421152298,2.8,9.236100170605994,-922.4771258572356,-2063.8634685244133,838.7031110512204,-1079.1761238118886,-0.0,-0.0,250.6590616163462,0.0,1.0,0.046919202285140696,0.0,0,0.6071833845211991,65.99961422222222,-93.96006366169314,0.18983579812896145,9.478868686801789,0.00276871405477148,-7.496023734066805,1.2201372487755815,0.38261156547104236,-2130.6913045522933,66.82783602788001,0.17677723963924966,1009.6356530046406,-170.93254195342027
2025-01-01 00:07:00,5.704416970808871,0.13649111791233864,0.0,0.09507361618014784,0.002274851965205644,0.0,0.011571955799125419,5.500065542222223,0.18277947278752205,0.0,0.010000000000000002,0.0,0.0,0.13357445124567197,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.00806197772894998,0,On,0.004680204459959361,0,On,0.13845687417890698,0.1038426556341802,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,8681.059382222222,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1298.3050222222223,Lower On,5500.065542222223,1.0,35.35443151257641,51.666666666666686,46.10666666666668,0.0,50.48603183953645,0.0,0.0,5500.065542222223,35.35443151257641,50.48603183953645,50.486031839536466,50.48603183953645,12.43753247303448,20.323076546562596,0.0,7.091011866583277,-1.5269683974996182,2.8,9.236100170605994,-905.7003811688493,-2073.3794787535267,825.2346681729045,-1067.2483894730858,-0.0,-0.0,250.6590616163462,0.0,1.0,0.04673448896252551,0.0,0,0.6047930015877883,65.99961422222222,-89.11105331210958,0.19131733109615515,9.421379626033431,0.002768678057095917,-7.248038555714688,1.2206614798710107,0.3826721990354177,-2139.953219490564,66.57374073703767,0.1764628309517581,995.0722554749628,-169.8375873020583
2025-01-01 00:08:00,5.704416970808871,0.13649111791233864,0.0,0.09507361618014784,0.002274851965205644,0.0,0.011571955799125419,5.500065542222223,0.18277947278752205,0.0,0.010000000000000002,0.0,0.0,0.13357445124567197,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.00806197772894998,0,On,0.004680204459959361,0,On,0.13845687417890698,0.1038426556341802,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,8681.059382222222,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1298.3050222222223,Lower On,5500.065542222223,1.0,36.0323370638971,51.666666666666686,46.10666666666668,0.0,50.94618769248427,0.0,0.0,5500.065542222223,36.0323370638971,50.94618769248428,50.94618769248429,50.94618769248427,12.43753247303448,20.200594533499387,0.0,7.107825408859583,-1.4724801728059538,2.8,9.236100170605994,-889.551418603655,-2082.319173527803,812.2348272185055,-1055.7123301933216,-0.0,-0.0,250.6590616163462,0.0,1.0,0.04655473455582059,0.0,0,0.6024667921952588,65.99961422222222,-84.49815002667958,0.19276902036251328,9.36573284312594,0.0027686432652520134,-7.006786947131497,1.221171165550068,0.38272916009137187,-2148.6580151643757,66.33884163657271,0.17615371412060746,980.820450343161,-168.58562312465537
2025-01-01 00:09:00,5.704416970808871,0.13649111791233864,0.0,0.09507361618014784,0.002274851965205644,0.0,0.011571955799125419,5.500065542222223,0.18277947278752205,0.0,0.010000000000000002,0.0,0.0,0.13357445124567197,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.00806197772894998,0,On,0.004680204459959361,0,On,0.13845687417890698,0.1038426556341802,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,8681.059382222222,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1298.3050222222223,Lower On,5500.065542222223,1.0,36.706191018723075,51.666666666666686,46.10666666666668,0.0,51.40628646241328,0.0,0.0,5500.065542222223,36.706191018723075,51.40628646241328,51.406286462413284,51.40628646241328,12.43753247303448,20.081537653299577,-0.029573457811565618,7.123630861631993,-1.4189080454464962,2.8,9.236100170605994,-874.0130919231616,-2090.721342590883,799.636722409524,-1044.547063222179,-0.0,-0.0,250.6590616163462,0.0,1.0,0.04637970463275396,0.0,0,0.6002017225456466,65.99961422222222,-80.12509031732876,0.19419201790928736,9.311117483017018,0.0027686096454956183,-6.771952351005497,1.2216670061359216,0.38278269820429506,-2156.8431300976226,66.12178750673976,0.17584926464215794,966.8481446045471,-167.21142219502295
