Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.17640556222027676,0.09534346506965508,0.0047564031298984516,0.0029400927036712793,0.0015890577511609178,7.927338549830752e-05,0.02336103225883015,0.0,0.13304452996144658,0.0,0.020000000000000004,0.0047564031298984516,0.0,0.0,0.0,0.08951013173632173,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.01985105418865471,0,On,0.013697687646350917,0,On,0.08603532935669295,0.0645264970175197,On,0.0047564031298984516,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11415.119777777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2972.9133511111113,Off,0.0,0.0,22.04827854252179,51.666666666666686,46.10666666666668,0.0,50.45852598761825,0.0,0.0,0.0,22.04827854252179,48.780669749438275,50.45852598761825,47.9417416303483,12.43753247303448,17.534794936667957,-0.29853839666541404,6.487384856230595,-0.6906837262358468,2.8,9.236100170605994,-814.1549501267091,-1768.2785176525551,558.8468683086852,-1021.6093261903341,-0.0,-0.0,286.0809208961157,0.0,1.0,0.053201404884061464,0.0,0,0.6884816345016472,65.99961422222222,-78.62654483249085,0.23048900482733747,8.150728102664921,0.002810785268130094,-10.024901500289767,1.2287495528711332,0.38062158000923413,-1829.0666341163042,60.78811646374889,0.17165722931567262,780.890701741146,-222.04383343246084
2025-01-01 00:01:00,0.3350594083741229,0.09534346506965508,0.42644018467095934,0.005584323472902049,0.0015890577511609178,0.007107336411182655,0.02336103225883015,0.0,0.13304452996144658,0.15865384615384615,0.020000000000000004,0.0047564031298984516,0.4216837815410609,0.0,0.0,0.08951013173632173,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.01985105418865471,0,On,0.013697687646350917,0,On,0.08603532935669295,0.0645264970175197,On,0.0047564031298984516,On,0,0,Off,On,11573.773623931624,18.33333333333337,0.9236779241937076,0.0,12.358333439377375,0.15865384615384615,1,11415.119777777778,11415.119777777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2972.9133511111113,Off,0.0,0.0,22.11893216764488,51.666666666666686,46.10666666666668,0.0,50.45633629741059,0.0,0.0,0.0,22.11893216764488,48.77881317473319,50.45633629741059,47.940051613394495,12.43753247303448,17.432600588422982,-0.400732744910389,6.51724376715199,-0.6340352373303366,2.8,9.236100170605994,10764.59909710737,-1783.9556886096818,544.3028989181757,-1010.7974368649775,-0.0,-0.0,286.0809208961157,0.0,1.0,0.05300599140506942,0.0,0,0.6859527803912476,65.99961422222222,-84.45801085539216,0.23265535370406681,8.125075115152908,0.0028107374636133263,-9.734017821489894,1.2327723235255785,0.3807232752400519,-1844.3703068720404,60.41461826235849,0.1713268315726519,766.7394032266235,-222.43650430844792
2025-01-01 00:02:00,0.3350594083741229,0.09534346506965508,0.42644018467095934,0.005584323472902049,0.0015890577511609178,0.007107336411182655,0.02336103225883015,0.0,0.13304452996144658,0.15865384615384615,0.020000000000000004,0.0047564031298984516,0.4216837815410609,0.0,0.0,0.08951013173632173,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.01985105418865471,0,On,0.013697687646350917,0,On,0.08603532935669295,0.0645264970175197,On,0.0047564031298984516,On,0,0,Off,On,11573.773623931624,18.33333333333337,0.9236779241937076,0.0,12.358333439377375,0.15865384615384615,1,11415.119777777778,11415.119777777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2972.9133511111113,Off,0.0,0.0,21.983379170681008,51.666666666666686,46.10666666666668,0.0,50.45414025813951,0.0,0.0,0.0,21.983379170681008,48.77695065064148,50.45414025813951,47.93835584689248,12.43753247303448,17.62320593325301,-0.2101274000803599,6.5451527697791105,-0.5793805411211412,2.8,9.236100170605994,10727.158112730327,-1798.739565534707,530.6513527472933,-1031.0001295190436,-0.0,-0.0,286.0809208961157,0.0,1.0,0.05337021173504618,0.0,0,0.6906661711118046,65.99961422222222,-101.69630257836965,0.22986826589560316,8.215406401254201,0.002810691197666697,-10.2532606274388,1.2319642607875636,0.38081830480398715,-1858.681623805057,59.94205827034993,0.17100745742103257,753.1297455369235,-222.4783927896301
2025-01-01 00:03:00,0.3350594083741229,0.09534346506965508,0.42644018467095934,0.005584323472902049,0.0015890577511609178,0.007107336411182655,0.02336103225883015,0.0,0.13304452996144658,0.15865384615384615,0.020000000000000004,0.0047564031298984516,0.4216837815410609,0.0,0.0,0.08951013173632173,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.01985105418865471,0,On,0.013697687646350917,0,On,0.08603532935669295,0.0645264970175197,On,0.0047564031298984516,On,0,0,Off,On,11573.773623931624,18.33333333333337,0.9236779241937076,0.0,12.358333439377375,0.15865384615384615,1,11415.119777777778,11415.119777777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2972.9133511111113,Off,0.0,0.0,21.85231958262741,51.666666666666686,46.10666666666668,0.0,50.451956513660086,0.0,0.0,0.0,21.85231958262741,48.77509954078627,50.451956513660086,47.93667105434936,12.43753247303448,17.80744225313326,-0.025891080200111105,6.571263538264219,-0.5264373420886452,2.8,9.236100170605994,10691.103531680044,-1812.7011156967676,517.9464195162916,-1050.6797410617921,-0.0,-0.0,286.0809208961157,0.0,1.0,0.05372123962838292,0.0,0,0.6952088379509006,65.99961422222222,-118.07127208590248,0.2272095713718745,8.302606321296242,0.002810642431785217,-10.752881396331484,1.231184208493355,0.38090718995263845,-1872.0769867986412,59.375871101873805,0.170697514614117,739.9871820621025,-222.04076254581094
2025-01-01 00:04:00,0.3350594083741229,0.09534346506965508,0.42644018467095934,0.005584323472902049,0.0015890577511609178,0.007107336411182655,0.02336103225883015,0.0,0.13304452996144658,0.15865384615384615,0.020000000000000004,0.0047564031298984516,0.4216837815410609,0.0,0.0,0.08951013173632173,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.01985105418865471,0,On,0.013697687646350917,0,On,0.08603532935669295,0.0645264970175197,On,0.0047564031298984516,On,0,0,Off,On,11573.773623931624,18.33333333333337,0.9236779241937076,0.0,12.358333439377375,0.15865384615384615,1,11415.119777777778,11415.119777777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2972.9133511111113,Off,0.0,0.0,21.725455103786096,51.666666666666686,46.10666666666668,0.0,50.4497846576057,0.0,0.0,0.0,21.725455103786096,48.773259466800155,50.4497846576057,47.93499687139739,12.43753247303448,17.985732742768374,0.0,6.5957074218486635,-0.47495626818692926,2.8,9.236100170605994,10660.765692426841,-1825.5869132202515,505.9295688959071,-1069.8659540077974,-0.0,-0.0,286.0809208961157,0.0,1.0,0.05405999025150023,0.0,0,0.699592624115956,65.99961422222222,-129.2228983931017,0.22466920317534034,8.386287064836983,0.002810591257237829,-11.234217565144656,1.2304302736487756,0.3809903819703666,-1884.6225927260002,59.03567950574864,0.17039559082227654,727.2462821233195,-221.31671322741235
2025-01-01 00:05:00,0.3350594083741229,0.09534346506965508,0.42644018467095934,0.005584323472902049,0.0015890577511609178,0.007107336411182655,0.02336103225883015,0.0,0.13304452996144658,0.15865384615384615,0.020000000000000004,0.0047564031298984516,0.4216837815410609,0.0,0.0,0.08951013173632173,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.01985105418865471,0,On,0.013697687646350917,0,On,0.08603532935669295,0.0645264970175197,On,0.0047564031298984516,On,0,0,Off,On,11573.773623931624,18.33333333333337,0.9236779241937076,0.0,12.358333439377375,0.15865384615384615,1,11415.119777777778,11415.119777777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2972.9133511111113,Off,0.0,0.0,21.602464280966025,51.666666666666686,46.10666666666668,0.0,50.447624310583215,0.0,0.0,0.0,21.602464280966025,48.7714300754341,50.447624310583215,47.933332957859534,12.43753247303448,18.15853349937831,0.0,6.618616688694382,-0.42473443292306506,2.8,9.236100170605994,10634.332849939648,-1837.7092135849243,494.5085884992426,-1088.5939514784818,-0.0,-0.0,286.0809208961157,0.0,1.0,0.054387427289045484,0.0,0,0.7038300006908191,65.99961422222222,-136.92774340960875,0.22223715311698772,8.467366541561386,0.002810537759180302,-11.698676081061018,1.2297004367453128,0.38106833460472694,-1896.3852998030563,58.67608621813213,0.17010053575083572,714.8538957759465,-220.34530727670392
2025-01-01 00:06:00,0.3350594083741229,0.09534346506965508,0.42644018467095934,0.005584323472902049,0.0015890577511609178,0.007107336411182655,0.02336103225883015,0.0,0.13304452996144658,0.15865384615384615,0.020000000000000004,0.0047564031298984516,0.4216837815410609,0.0,0.0,0.08951013173632173,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.01985105418865471,0,On,0.013697687646350917,0,On,0.08603532935669295,0.0645264970175197,On,0.0047564031298984516,On,0,0,Off,On,11573.773623931624,18.33333333333337,0.9236779241937076,0.0,12.358333439377375,0.15865384615384615,1,11415.119777777778,11415.119777777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2972.9133511111113,Off,0.0,0.0,21.483095952763733,51.666666666666686,46.10666666666668,0.0,50.44547512226622,0.0,0.0,0.0,21.483095952763733,48.76961104050697,50.44547512226622,47.93167899962736,12.43753247303448,18.32620083577748,0.0,6.640098846185539,-0.3756005483385565,2.8,9.236100170605994,10609.512389159912,-1849.078066781124,483.5965112121561,-1106.8898819325761,-0.0,-0.0,286.0809208961157,0.0,1.0,0.0547043127138217,0.0,0,0.7079308283978153,65.99961422222222,-143.45227373525086,0.21990528569628176,8.546066608750856,0.002810482016277596,-12.147371234110162,1.2289931112526806,0.3811414167750481,-1907.4194173541825,58.34135057305827,0.16981137629601603,702.7652880303763,-219.16877681822018
2025-01-01 00:07:00,0.3350594083741229,0.09534346506965508,0.42644018467095934,0.005584323472902049,0.0015890577511609178,0.007107336411182655,0.02336103225883015,0.0,0.13304452996144658,0.15865384615384615,0.020000000000000004,0.0047564031298984516,0.4216837815410609,0.0,0.0,0.08951013173632173,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.01985105418865471,0,On,0.013697687646350917,0,On,0.08603532935669295,0.0645264970175197,On,0.0047564031298984516,On,0,0,Off,On,11573.773623931624,18.33333333333337,0.9236779241937076,0.0,12.358333439377375,0.15865384615384615,1,11415.119777777778,11415.119777777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2972.9133511111113,Off,0.0,0.0,21.367164460349432,51.666666666666686,46.10666666666668,0.0,50.4433367650394,0.0,0.0,0.0,21.367164460349432,48.767802056986746,50.4433367650394,47.93003470296042,12.43753247303448,18.488998074610052,0.0,6.660253646189036,-0.3274110578651786,2.8,9.236100170605994,10585.491050714649,-1859.743273908401,473.1166895508686,-1124.7711308895564,-0.0,-0.0,286.0809208961157,0.0,1.0,0.055011222884337935,0.0,0,0.7119025659168277,65.99961422222222,-149.59236322353357,0.21766712498271704,8.6225563613922,0.0028104241020795863,-12.581148232525587,1.2283071118919173,0.3812099705443433,-1917.7754061120186,58.03213220361756,0.1695272956421267,690.9430510196697,-217.82636146880108
2025-01-01 00:08:00,0.17640556222027676,0.09534346506965508,0.0047564031298984516,0.0029400927036712793,0.0015890577511609178,7.927338549830752e-05,0.02336103225883015,0.0,0.13304452996144658,0.0,0.020000000000000004,0.0047564031298984516,0.0,0.0,0.0,0.08951013173632173,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.01985105418865471,0,On,0.013697687646350917,0,On,0.08603532935669295,0.0645264970175197,On,0.0047564031298984516,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11415.119777777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2972.9133511111113,Off,0.0,0.0,21.254515042366606,51.666666666666686,46.10666666666668,0.0,50.44120892807612,0.0,0.0,0.0,21.254515042366606,48.76600283547473,50.44120892807612,47.92839978917404,12.43753247303448,18.64714468102315,0.0,6.679172482302777,-0.28004641929978025,2.8,9.236100170605994,-1011.6512409937739,-1869.7542041162906,463.00448591025236,-1142.2513583460836,-0.0,-0.0,286.0809208961157,0.0,1.0,0.055308643654385765,0.0,0,0.7157515007023565,65.99961422222222,-155.480803543806,0.2155170902660603,8.69630894920709,0.002810364086292788,-13.000721028152194,1.2276414452401634,0.38127430913768395,-1927.4995489656906,57.745344849400084,0.1692476128985079,679.3560787448611,-216.35159283460874
2025-01-01 00:09:00,0.17640556222027676,0.09534346506965508,0.0047564031298984516,0.0029400927036712793,0.0015890577511609178,7.927338549830752e-05,0.02336103225883015,0.0,0.13304452996144658,0.0,0.020000000000000004,0.0047564031298984516,0.0,0.0,0.0,0.08951013173632173,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0035099780701754383,0.0,On,0.01985105418865471,0,On,0.013697687646350917,0,On,0.08603532935669295,0.0645264970175197,On,0.0047564031298984516,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11415.119777777778,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2972.9133511111113,Off,0.0,0.0,21.349537879244817,51.666666666666686,46.10666666666668,0.0,50.43909131454473,0.0,0.0,0.0,21.349537879244817,48.76421309960395,50.43909131454473,47.926773992133555,12.43753247303448,18.51041399926885,0.0,6.696939394846252,-0.23340766787929393,2.8,9.236100170605994,-990.8766348531535,-1879.154232282581,453.20531980398994,-1127.1319448252666,-0.0,-0.0,286.0809208961157,0.0,1.0,0.055051540590935547,0.0,0,0.7124243190659818,65.99961422222222,-149.82561092400277,0.21736579247403845,8.632053673483263,0.002810302035392279,-12.618092132277377,1.2282170107152954,0.3813347204210605,-1936.6344500774956,57.48021779491427,0.16897176409124068,667.9786325168446,-214.7733127128547
