Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.0491664405638532,0.6439816832161047,0.0,0.017486107342730886,0.010733028053601745,0.0,0.02831593902941142,0.0,0.10905251100909538,0.8617979905253464,0.05,0.0,0.0,0.07273184030780327,0.556666509574968,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004654961622807018,0.0,On,0.023660977406604403,0,On,0.012076723932024318,0,On,0.059315512635848146,0.0444866344768861,On,0,0,Off,HP On,1706.0233678116692,21.444444444444485,2.117633334367354,0.0,0.7553688238586798,0.10642916666666667,1,1599.5942011450027,1599.5942011450027,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,2138.832968888889,Off,0.0,0.0,36.04213097649804,51.666666666666686,46.10666666666668,0.0,51.78272711831931,0.0,0.0,0.0,36.04213097649804,51.79315739175505,51.79837252847293,51.78272711831931,12.43753247303448,20.814793079173768,-0.12965136527071763,2.8,9.236100170605994,1300.0445509378628,-657.1899788225437,-0.0,-0.0,265.21559259844184,0.0,2.0,0.02799264924950345,0.0,0,0.5208992804496301,131.99922844444444,-14.004430649704574,0.2038536766326321,9.934714845622814,0.00305119565176824,41.7946444234498,1.2148632222655376
2025-01-01 00:01:00,1.0494149287204748,0.6441421907089719,0.0,0.017490248812007912,0.010735703178482865,0.0,0.02831593902941142,0.0,0.10905251100909538,0.862046478681968,0.05,0.0,0.0,0.07273184030780327,0.5568270170678352,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004654961622807018,0.0,On,0.023660977406604403,0,On,0.012076723932024318,0,On,0.059315512635848146,0.0444866344768861,On,0,0,Off,HP On,1705.8936157496378,21.444444444444485,2.1167652244719632,0.0,0.7556173120153014,0.10642916666666667,1,1599.464449082971,1599.464449082971,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,2138.832968888889,Off,0.0,0.0,36.01752167176575,51.666666666666686,46.10666666666668,0.0,51.77737245002581,0.0,0.0,0.0,36.01752167176575,51.78809918062991,51.79346254593196,51.77737245002581,12.43753247303448,20.830877703610206,-0.11356674083427976,2.8,9.236100170605994,1297.3295780238298,-658.0432162407194,-0.0,-0.0,265.21559259844184,0.0,2.0,0.028003988890187067,0.0,0,0.5211102933702009,131.99922844444444,-15.736414083530384,0.20426615448503177,9.966474748631558,0.0030514855101993342,41.7437608599134,1.2183451189237229
2025-01-01 00:02:00,1.0496538375326823,0.6442965105566163,0.0,0.017494230625544706,0.010738275175943605,0.0,0.02831593902941142,0.0,0.10905251100909538,0.8622853874941754,0.05,0.0,0.0,0.07273184030780327,0.5569813369154797,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004654961622807018,0.0,On,0.023660977406604403,0,On,0.012076723932024318,0,On,0.059315512635848146,0.0444866344768861,On,0,0,Off,HP On,1705.7688855947322,21.444444444444485,2.1159311451814395,0.0,0.7558562208275088,0.10642916666666667,1,1599.3397189280656,1599.3397189280656,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,2138.832968888889,Off,0.0,0.0,35.99364503611957,51.666666666666686,46.10666666666668,0.0,51.77202150569403,0.0,0.0,0.0,35.99364503611957,51.7830444232145,51.788555881974744,51.77202150569403,12.43753247303448,20.846336063823518,-0.0981083806209675,2.8,9.236100170605994,1294.690464343236,-658.8636458577332,-0.0,-0.0,265.21559259844184,0.0,2.0,0.02801488554844684,0.0,0,0.5213130630829291,131.99922844444444,-17.430367992204758,0.20409112351335432,9.973798270645576,0.003051774188362549,41.69394203078008,1.2182808461139412
2025-01-01 00:03:00,1.0498837072925096,0.6444449917532156,0.0,0.017498061788208494,0.010740749862553592,0.0,0.02831593902941142,0.0,0.10905251100909538,0.8625152572540028,0.05,0.0,0.0,0.07273184030780327,0.5571298181120788,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004654961622807018,0.0,On,0.023660977406604403,0,On,0.012076723932024318,0,On,0.059315512635848146,0.0444866344768861,On,0,0,Off,HP On,1705.6488929400948,21.444444444444485,2.115129144924669,0.0,0.7560860905873361,0.10642916666666667,1,1599.2197262734283,1599.2197262734283,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,2138.832968888889,Off,0.0,0.0,35.970459437640294,51.666666666666686,46.10666666666668,0.0,51.76667417636581,0.0,0.0,0.0,35.970459437640294,51.777993016684874,51.78365243684441,51.76667417636581,12.43753247303448,20.86120383917572,-0.08324060526876664,2.8,9.236100170605994,1292.095295954352,-659.653113329296,-0.0,-0.0,265.21559259844184,0.0,2.0,0.028025364544700976,0.0,0,0.5215080607610681,131.99922844444444,-19.116076254888725,0.20392365255831557,9.980805711222416,0.0030520625372162337,41.64505739509788,1.218219027355391
2025-01-01 00:04:00,1.0501049942831202,0.6445879290285768,0.0,0.01750174990471867,0.01074313215047628,0.0,0.02831593902941142,0.0,0.10905251100909538,0.8627365442446133,0.05,0.0,0.0,0.07273184030780327,0.5572727553874401,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004654961622807018,0.0,On,0.023660977406604403,0,On,0.012076723932024318,0,On,0.059315512635848146,0.0444866344768861,On,0,0,Off,HP On,1705.5333974896107,21.444444444444485,2.1143575723722687,0.0,0.7563073775779466,0.10642916666666667,1,1599.1042308229441,1599.1042308229441,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,2138.832968888889,Off,0.0,0.0,35.947929665445514,51.666666666666686,46.10666666666668,0.0,51.76133035927219,0.0,0.0,0.0,35.947929665445514,51.772944864059745,51.77875211645353,51.76133035927219,12.43753247303448,20.875511196213797,-0.0689332482306888,2.8,9.236100170605994,1290.0119411680535,-660.4131768468731,-0.0,-0.0,265.21559259844184,0.0,2.0,0.028035447295265376,0.0,0,0.5216956849286536,131.99922844444444,-20.32387207312591,0.2037633428982859,9.987513209993917,0.003052350562606502,41.59706017028421,1.2181595369177571
2025-01-01 00:05:00,1.050318364074063,0.6447257522981582,0.0,0.01750530606790105,0.010745429204969303,0.0,0.02831593902941142,0.0,0.10905251100909538,0.8629499140355561,0.05,0.0,0.0,0.07273184030780327,0.5574105786570215,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004654961622807018,0.0,On,0.023660977406604403,0,On,0.012076723932024318,0,On,0.059315512635848146,0.0444866344768861,On,0,0,Off,HP On,1705.4220499631147,21.444444444444485,2.1136140533588805,0.0,0.7565207473688894,0.10642916666666667,1,1598.992883296448,1598.992883296448,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,2138.832968888889,Off,0.0,0.0,35.92600485962867,51.666666666666686,46.10666666666668,0.0,51.755989956878956,0.0,0.0,0.0,35.92600485962867,51.7678998732994,51.773854831509624,51.755989956878956,12.43753247303448,20.88930175662085,-0.055142687823636294,2.8,9.236100170605994,1288.6451907019682,-661.1461144695161,-0.0,-0.0,265.21559259844184,0.0,2.0,0.028045164680666278,0.0,0,0.5218765102238253,131.99922844444444,-20.846337390072293,0.2036096294907808,9.993944043659312,0.0030526382700884337,41.5498825435265,1.2181021934074956
2025-01-01 00:06:00,1.0505245489598627,0.644858934577494,0.0,0.017508742482664378,0.0107476489096249,0.0,0.02831593902941142,0.0,0.10905251100909538,0.8631560989213559,0.05,0.0,0.0,0.07273184030780327,0.5575437609363574,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004654961622807018,0.0,On,0.023660977406604403,0,On,0.012076723932024318,0,On,0.059315512635848146,0.0444866344768861,On,0,0,Off,HP On,1705.3144665354962,21.444444444444485,2.1128959889202115,0.0,0.7567269322546892,0.10642916666666667,1,1598.8852998688294,1598.8852998688294,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,2138.832968888889,Off,0.0,0.0,35.9046292500478,51.666666666666686,46.10666666666668,0.0,51.750652879212495,0.0,0.0,0.0,35.9046292500478,51.76285795950186,51.768960499646546,51.750652879212495,12.43753247303448,20.902623369512906,-0.041821074931579716,2.8,9.236100170605994,1287.2782937096008,-661.8544346105336,-0.0,-0.0,265.21559259844184,0.0,2.0,0.028054550540154922,0.0,0,0.5220511663419533,131.99922844444444,-21.397330813803528,0.20346189700326003,10.000123722094681,0.003052925664793492,41.50345006403866,1.2180467980122085
2025-01-01 00:07:00,1.0507238386314974,0.6449876629884708,0.0,0.017512063977191624,0.010749794383141179,0.0,0.02831593902941142,0.0,0.10905251100909538,0.8633553885929907,0.05,0.0,0.0,0.07273184030780327,0.5576724893473342,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004654961622807018,0.0,On,0.023660977406604403,0,On,0.012076723932024318,0,On,0.059315512635848146,0.0444866344768861,On,0,0,Off,HP On,1705.2104945463338,21.444444444444485,2.1122023277392623,0.0,0.7569262219263241,0.10642916666666667,1,1598.781327879667,1598.781327879667,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,2138.832968888889,Off,0.0,0.0,35.88378042703605,51.666666666666686,46.10666666666668,0.0,51.74531904458954,0.0,0.0,0.0,35.88378042703605,51.75781904559204,51.7640690460933,51.74531904458954,12.43753247303448,20.91549521866196,-0.0289492257825259,2.8,9.236100170605994,1286.0325865040745,-662.5391261071378,-0.0,-0.0,265.21559259844184,0.0,2.0,0.028063618500339973,0.0,0,0.5222199068528438,131.99922844444444,-21.85437453356321,0.2033198911792963,10.006062524242076,0.003053212751387389,41.45773302821355,1.2179932707412007
2025-01-01 00:08:00,1.0509165678965613,0.6451121537954296,0.0,0.017515276131609355,0.010751869229923827,0.0,0.02831593902941142,0.0,0.10905251100909538,0.8635481178580544,0.05,0.0,0.0,0.07273184030780327,0.5577969801542929,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004654961622807018,0.0,On,0.023660977406604403,0,On,0.012076723932024318,0,On,0.059315512635848146,0.0444866344768861,On,0,0,Off,HP On,1705.1099579355528,21.444444444444485,2.111531865307602,0.0,0.7571189511913876,0.10642916666666667,1,1598.6807912688862,1598.6807912688862,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,2138.832968888889,Off,0.0,0.0,35.8634326437838,51.666666666666686,46.10666666666668,0.0,51.73998837465865,0.0,0.0,0.0,35.8634326437838,51.75278305763986,51.75918039913048,51.73998837465865,12.43753247303448,20.927939359302645,-0.01650508514184068,2.8,9.236100170605994,1284.8759580994683,-663.2013333724607,-0.0,-0.0,265.21559259844184,0.0,2.0,0.028072384200691875,0.0,0,0.5223830227825025,131.99922844444444,-22.24825906206543,0.20318332319508375,10.011772248306228,0.0030534995343513105,41.41269723032859,1.2179415197571897
2025-01-01 00:09:00,1.0511030366926886,0.6452326007389431,0.0,0.017518383944878143,0.010753876678982385,0.0,0.02831593902941142,0.0,0.10905251100909538,0.8637345866541817,0.05,0.0,0.0,0.07273184030780327,0.5579174270978063,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004654961622807018,0.0,On,0.023660977406604403,0,On,0.012076723932024318,0,On,0.059315512635848146,0.0444866344768861,On,0,0,Off,HP On,1705.0126989671535,21.444444444444485,2.110883522168429,0.0,0.7573054199875151,0.10642916666666667,1,1598.583532300487,1598.583532300487,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,2138.832968888889,Off,0.0,0.0,35.84356282543687,51.666666666666686,46.10666666666668,0.0,51.73466079489614,0.0,0.0,0.0,35.84356282543687,51.7477499253286,51.75429449054483,51.73466079489614,12.43753247303448,20.93997555377619,-0.0044688906682957,2.8,9.236100170605994,1283.76449751584,-663.8420815657676,-0.0,-0.0,265.21559259844184,0.0,2.0,0.02808086165578628,0.0,0,0.5225407749201927,131.99922844444444,-22.6217124839878,0.20305193420085285,10.017973866900547,0.0030537860179534063,41.36831203135998,1.217891462765543
