Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.5213933953682235,0.07699874679577026,0.0,0.008689889922803725,0.001283312446596171,0.0,0.06496115544916141,0.0,0.09940046214128424,0.33703177777777776,0.020000000000000004,0.0,0.0,0.07116541346243692,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.01861984649122807,0.0,On,0.046341308957933335,0,On,0.004513244191368329,0,On,0.0615757049915132,0.04618177874363489,On,0,0,Off,On,337.0317777777778,21.111111111111143,1.0000000000000002,0.0,0.33703177777777776,0.0,1,337.0317777777778,337.0317777777778,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,645.6356577777777,Off,0.0,0.0,35.45526136641546,51.666666666666686,46.10666666666668,0.0,50.70034535813405,0.0,0.0,0.0,35.45526136641546,50.53933926888691,50.70034535813405,50.45883622426335,12.43753247303448,20.070450217060117,-0.540660894051026,2.8,82.86772414530401,-618.1867210934347,-0.0,-0.0,358.0501609077064,0.0,3.0,0.027466186262095817,0.0,0,0.5111026303048117,197.99884266666666,5.9725065532545045,0.22274934556560907,9.748697635074844,0.0031849661545865155,82.55499425573358,1.217848932732229
2025-01-01 00:01:00,0.5213933953682235,0.07699874679577026,0.0,0.008689889922803725,0.001283312446596171,0.0,0.06496115544916141,0.0,0.09940046214128424,0.33703177777777776,0.020000000000000004,0.0,0.0,0.07116541346243692,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.01861984649122807,0.0,On,0.046341308957933335,0,On,0.004513244191368329,0,On,0.0615757049915132,0.04618177874363489,On,0,0,Off,On,337.0317777777778,21.111111111111143,1.0000000000000002,0.0,0.33703177777777776,0.0,1,337.0317777777778,337.0317777777778,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,645.6356577777777,Off,0.0,0.0,35.44390943529077,51.666666666666686,46.10666666666668,0.0,50.695039610607324,0.0,0.0,0.0,35.44390943529077,50.534363419994804,50.695039610607324,50.45402532468855,12.43753247303448,20.075221560524763,-0.5358895505863792,2.8,81.68351276119546,-618.4337236355366,-0.0,-0.0,358.0501609077064,0.0,3.0,0.027469571568984184,0.0,0,0.5111656255542621,197.99884266666666,5.035297711247754,0.22337388967149424,9.77535066114759,0.0031855372946413595,82.4961919942502,1.2213861319960522
2025-01-01 00:02:00,0.5213933953682235,0.07699874679577026,0.0,0.008689889922803725,0.001283312446596171,0.0,0.06496115544916141,0.0,0.09940046214128424,0.33703177777777776,0.020000000000000004,0.0,0.0,0.07116541346243692,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.01861984649122807,0.0,On,0.046341308957933335,0,On,0.004513244191368329,0,On,0.0615757049915132,0.04618177874363489,On,0,0,Off,On,337.0317777777778,21.111111111111143,1.0000000000000002,0.0,0.33703177777777776,0.0,1,337.0317777777778,337.0317777777778,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,645.6356577777777,Off,0.0,0.0,35.43284922003654,51.666666666666686,46.10666666666668,0.0,50.68973562405024,0.0,0.0,0.0,35.43284922003654,50.52938916425113,50.68973562405024,50.44921593435157,12.43753247303448,20.079743773558892,-0.5313673375522505,2.8,80.53081365560229,-618.6678652319042,-0.0,-0.0,358.0501609077064,0.0,3.0,0.027472779989644074,0.0,0,0.5112253292285454,197.99884266666666,4.1167402020222985,0.22335105339626035,9.77807913813701,0.0031861063750107752,82.43802439290897,1.2213668766721195
2025-01-01 00:03:00,0.5213933953682235,0.07699874679577026,0.0,0.008689889922803725,0.001283312446596171,0.0,0.06496115544916141,0.0,0.09940046214128424,0.33703177777777776,0.020000000000000004,0.0,0.0,0.07116541346243692,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.01861984649122807,0.0,On,0.046341308957933335,0,On,0.004513244191368329,0,On,0.0615757049915132,0.04618177874363489,On,0,0,Off,On,337.0317777777778,21.111111111111143,1.0000000000000002,0.0,0.33703177777777776,0.0,1,337.0317777777778,337.0317777777778,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,645.6356577777777,Off,0.0,0.0,35.42206513869578,51.666666666666686,46.10666666666668,0.0,50.68443335506713,0.0,0.0,0.0,35.42206513869578,50.524416460716,50.68443335506713,50.44440801354043,12.43753247303448,20.084030207770066,-0.5270809033410764,2.8,79.3973488775851,-618.8898315281342,-0.0,-0.0,358.0501609077064,0.0,3.0,0.02747582101654246,0.0,0,0.5112819179675774,197.99884266666666,3.205241720235258,0.22333144680540973,9.780681685312683,0.003186675063090268,82.38032175194033,1.221348604272909
2025-01-01 00:04:00,0.5213933953682235,0.07699874679577026,0.0,0.008689889922803725,0.001283312446596171,0.0,0.06496115544916141,0.0,0.09940046214128424,0.33703177777777776,0.020000000000000004,0.0,0.0,0.07116541346243692,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.01861984649122807,0.0,On,0.046341308957933335,0,On,0.004513244191368329,0,On,0.0615757049915132,0.04618177874363489,On,0,0,Off,On,337.0317777777778,21.111111111111143,1.0000000000000002,0.0,0.33703177777777776,0.0,1,337.0317777777778,337.0317777777778,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,645.6356577777777,Off,0.0,0.0,35.41154306718828,51.666666666666686,46.10666666666668,0.0,50.6791327625788,0.0,0.0,0.0,35.41154306718828,50.519445270636325,50.6791327625788,50.4396015246651,12.43753247303448,20.088092963937807,-0.5230181471733353,2.8,78.56293703579729,-619.1002440743237,-0.0,-0.0,358.0501609077064,0.0,3.0,0.027478703252374472,0.0,0,0.5113355518540167,197.99884266666666,2.581242424636673,0.223314901655955,9.783164740669951,0.0031872433616176293,82.32306200503037,1.221331264309696
2025-01-01 00:05:00,0.5213933953682235,0.07699874679577026,0.0,0.008689889922803725,0.001283312446596171,0.0,0.06496115544916141,0.0,0.09940046214128424,0.33703177777777776,0.020000000000000004,0.0,0.0,0.07116541346243692,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.01861984649122807,0.0,On,0.046341308957933335,0,On,0.004513244191368329,0,On,0.0615757049915132,0.04618177874363489,On,0,0,Off,On,337.0317777777778,21.111111111111143,1.0000000000000002,0.0,0.33703177777777776,0.0,1,337.0317777777778,337.0317777777778,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,645.6356577777777,Off,0.0,0.0,35.401258075409,51.666666666666686,46.10666666666668,0.0,50.6738338076059,0.0,0.0,0.0,35.401258075409,50.514475557241255,50.6738338076059,50.43479643205893,12.43753247303448,20.09195343253844,-0.5191576785727037,2.8,78.13013800090044,-619.3002062375638,-0.0,-0.0,358.0501609077064,0.0,3.0,0.02748144188776986,0.0,0,0.5113865135616477,197.99884266666666,2.3484055529800294,0.22330112150783338,9.785539662185494,0.003187811273202964,82.26620560247741,1.2213147676135518
2025-01-01 00:06:00,0.5213933953682235,0.07699874679577026,0.0,0.008689889922803725,0.001283312446596171,0.0,0.06496115544916141,0.0,0.09940046214128424,0.33703177777777776,0.020000000000000004,0.0,0.0,0.07116541346243692,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.01861984649122807,0.0,On,0.046341308957933335,0,On,0.004513244191368329,0,On,0.0615757049915132,0.04618177874363489,On,0,0,Off,On,337.0317777777778,21.111111111111143,1.0000000000000002,0.0,0.33703177777777776,0.0,1,337.0317777777778,337.0317777777778,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,645.6356577777777,Off,0.0,0.0,35.39118226293776,51.666666666666686,46.10666666666668,0.0,50.66853645487495,0.0,0.0,0.0,35.39118226293776,50.5095072872586,50.66853645487495,50.42999270345043,12.43753247303448,20.095635560510587,-0.5154755506005557,2.8,77.76604000565936,-619.4909546201187,-0.0,-0.0,358.0501609077064,0.0,3.0,0.027484053924064628,0.0,0,0.5114351194586575,197.99884266666666,2.1750559402938965,0.22328977480393,9.787819159154544,0.003188378800225971,82.20970810958968,1.2212990143819118
2025-01-01 00:07:00,0.5213933953682235,0.07699874679577026,0.0,0.008689889922803725,0.001283312446596171,0.0,0.06496115544916141,0.0,0.09940046214128424,0.33703177777777776,0.020000000000000004,0.0,0.0,0.07116541346243692,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.01861984649122807,0.0,On,0.046341308957933335,0,On,0.004513244191368329,0,On,0.0615757049915132,0.04618177874363489,On,0,0,Off,On,337.0317777777778,21.111111111111143,1.0000000000000002,0.0,0.33703177777777776,0.0,1,337.0317777777778,337.0317777777778,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,645.6356577777777,Off,0.0,0.0,35.38130296662569,51.666666666666686,46.10666666666668,0.0,50.663240673259814,0.0,0.0,0.0,35.38130296662569,50.50454043133182,50.663240673259814,50.425190310367825,12.43753247303448,20.099150202390593,-0.5119609087205497,2.8,77.45163619506968,-619.6730482511099,-0.0,-0.0,358.0501609077064,0.0,3.0,0.027486547072753324,0.0,0,0.5114815130438599,197.99884266666666,2.042745760695408,0.22328071111396813,9.79000900193011,0.003188945944807043,82.15354960416643,1.2212839593509754
2025-01-01 00:08:00,0.5213933953682235,0.07699874679577026,0.0,0.008689889922803725,0.001283312446596171,0.0,0.06496115544916141,0.0,0.09940046214128424,0.33703177777777776,0.020000000000000004,0.0,0.0,0.07116541346243692,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.01861984649122807,0.0,On,0.046341308957933335,0,On,0.004513244191368329,0,On,0.0615757049915132,0.04618177874363489,On,0,0,Off,On,337.0317777777778,21.111111111111143,1.0000000000000002,0.0,0.33703177777777776,0.0,1,337.0317777777778,337.0317777777778,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,645.6356577777777,Off,0.0,0.0,35.371608989537556,51.666666666666686,46.10666666666668,0.0,50.657946433516884,0.0,0.0,0.0,35.371608989537556,50.4995749618815,50.657946433516884,50.42038922606382,12.43753247303448,20.102506954269277,-0.5086041568418658,2.8,77.16061701395563,-619.846981361003,-0.0,-0.0,358.0501609077064,0.0,3.0,0.027488928151233664,0.0,0,0.5115258211783293,197.99884266666666,1.9256596894744638,0.2232737975139114,9.79211429272529,0.003189512708950919,82.09771248807874,1.221269562504807
2025-01-01 00:09:00,0.5213933953682235,0.07699874679577026,0.0,0.008689889922803725,0.001283312446596171,0.0,0.06496115544916141,0.0,0.09940046214128424,0.33703177777777776,0.020000000000000004,0.0,0.0,0.07116541346243692,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.01861984649122807,0.0,On,0.046341308957933335,0,On,0.004513244191368329,0,On,0.0615757049915132,0.04618177874363489,On,0,0,Off,On,337.0317777777778,21.111111111111143,1.0000000000000002,0.0,0.33703177777777776,0.0,1,337.0317777777778,337.0317777777778,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,645.6356577777777,Off,0.0,0.0,35.362090848631404,51.666666666666686,46.10666666666668,0.0,50.652653708067156,0.0,0.0,0.0,35.362090848631404,50.49461085289966,50.652653708067156,50.415589425315915,12.43753247303448,20.105713940725433,-0.5053971703857094,2.8,76.88020801631046,-620.0131722747789,-0.0,-0.0,358.0501609077064,0.0,3.0,0.027491202931902967,0.0,0,0.5115681512773228,197.99884266666666,1.8114416056051912,0.22326892151047792,9.794139352972614,0.0031900790945602157,82.04218189460673,1.221255789961551
