,start_time,end_time,power,duration,energy
0,2025-01-01 10:15:00,2025-01-01 10:45:00,0.7289894864720391,0 days 00:30:00,0.36449474323601955
1,2025-01-01 19:30:00,2025-01-01 20:00:00,0.7289894864720391,0 days 00:30:00,0.36449474323601955
