Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,3.0030288517325583,1.9161800031106673,0.0,3.003028851732558,1.9161800031106673,0.0,0.023487742847492207,0.0,0.15584754950563473,2.7736935593794314,0.05,0.0,0.0,0.10996762294108965,1.7916290468362444,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0030978709795321632,0.0,0.01019493593398002,0.0,0.01019493593398002,0.0,0.009224052250848476,0.0,0.10896322281356331,0.08172241711017246,0.0,0.0,4074.3753365881503,16.666666666666686,2.1728136700319864,1549.9820826084522,2.4306206427127646,0.34307291666666667,1.0,5281.284502529935,5281.284502529935,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6894.497888888889,0.0,0.0,37.52938861305222,51.66666666666668,46.10666666666668,0.0,50.22274672029055,0.1915695769457823,507.8203889298679,0.0,37.52938861305222,48.00991426163809,50.22274672029055,46.90349803231186,12.43753247303448,15.815481546434322,-0.3511851202323633,1.3315361778647203,-0.3617557218067117,2.8,9.236100170605994,1734.7963777673838,971.5372786440653,365.4610641075294,-1820.6147789873248,0.0,0.0,369.70670942284414,0.0,3.0,0.10733457291617672,0.0,0.0,2.0090908146085322,197.99884266666666,-73.79582193865579,0.27128349463526985,7.523574901755337,0.0029579789730477344,-49.60088571882588,1.239500934035075,0.0,0.0,61.15122114252656,0.11366878982427069,471.2202550480227,-105.75919094049337
2025-01-01 01:00:00,2.977721696943334,1.9051818557139768,0.0,2.977721696943334,1.9051818557139768,0.0,0.018662904609992117,0.0,0.15129872209459094,2.7577600702387515,0.05,0.0,0.0,0.1092614927953167,1.7813370295853268,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.002865530656067251,0.0,0.007898686976962435,0.0,0.007898686976962435,0.0,0.0056167317008353115,0.0,0.10896322281356331,0.08172241711017246,0.0,0.0,4028.4418042094735,16.666666666666686,2.1608097872799386,1532.5079555837478,2.4146871535720846,0.34307291666666667,1.0,5217.8768431265535,5217.8768431265535,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6894.497888888889,0.0,0.0,36.9743361961479,51.66666666666668,46.10666666666668,0.0,49.94688853681321,0.0,0.0,0.0,36.9743361961479,47.48027792816349,49.94688853681321,46.24697262383863,12.43753247303448,15.792960770790739,-0.3737058958759463,2.593237775504053,1.3198369651051398,2.5,9.236100170605994,1786.0041736948288,-1528.7917508871444,52.57643750675858,-1723.8428162288278,0.0,0.0,360.33304377430034,0.0,3.0,0.09959129154654704,0.0,0.0,1.8641519095382935,197.99884266666666,-73.23949721822268,0.27012314998218767,7.492526218254638,0.0029408475348556224,-24.919762752350685,1.239670526462141,0.0,0.0,56.99833418824201,0.08230127510588787,142.30869314610803,-89.73225563934946
2025-01-01 02:00:00,3.035550777019741,1.29368038414317,0.0,3.035550777019741,1.29368038414317,0.0,0.016363243693157264,1.0083453494074075,0.1486791431554802,1.8121630407636964,0.05,0.0,0.0,0.10855536264954378,1.1705416881602928,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.002865530656067251,0.0,0.006748856518545007,0.0,0.006748856518545007,0.0,0.003938659622755114,0.0,0.10896322281356331,0.08172241711017246,0.0,0.0,2646.4415177594083,15.000000000000057,1.4805646163051391,1006.7646194405671,1.577729881041474,0.23443315972222223,0.6833333333333333,3418.772977477753,5050.377834812514,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6894.497888888889,1008.3453494074075,0.18333333333333332,41.34370748486893,51.66666666666668,46.10666666666668,0.0,51.42004018358031,0.15516638972501443,423.5806740924612,1008.3453494074075,41.34370748486893,50.27159920132593,51.42004018358031,49.69737871019874,12.43753247303448,14.803971117105494,-0.03889498659493116,1.7224141060538194,1.4944171950084235,1.6500000000000001,9.236100170605994,878.4983585999369,-2075.905930435185,-78.41713623124767,-1539.2681313919297,0.0,0.0,355.41380391835463,0.0,3.0,0.08930681141991308,0.0,0.0,1.6716467921836018,197.99884266666666,-54.80052813401484,0.28776461323934904,7.007215565812186,0.002939147247715398,13.24159058515043,1.2439314373437018,0.0,0.0,64.98219472788168,0.050241234192849475,13.97557243255316,-92.3927086638008
2025-01-01 03:00:00,2.3992660023076438,1.5342848391280868,0.0,2.399266002307644,1.5342848391280868,0.0,0.016167406626373507,0.0,0.14735285543578153,2.185745740245489,0.05,0.0,0.0,0.10784923250377085,1.4118522732909826,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.002710637107090643,0.0,0.006728384759641433,0.0,0.006728384759641433,0.0,0.003553878764087043,0.0,0.10896322281356331,0.08172241711017246,0.0,0.0,3196.308214557628,15.000000000000057,1.7704788215971197,1215.9460171892658,1.9055695249677111,0.2801762152777778,0.8166666666666667,4132.078016469116,5094.538410527272,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6894.497888888889,0.0,0.0,39.235695672329456,51.66666666666668,46.10666666666668,0.0,51.266754699096886,0.1559524091006888,423.5806740924612,0.0,39.235695672329456,48.499330895464546,51.266754699096886,47.11561899364837,12.43753247303448,14.86226219531158,-0.032324982322767475,1.6120750391538554,1.2250394451004136,1.6500000000000001,9.236100170605994,1229.8598943007382,-1054.5217433103892,-46.191171354946725,-1620.9304556337477,0.0,0.0,353.89167913187225,0.0,3.0,0.0938326566758307,0.0,0.0,1.7563616597696943,197.99884266666666,-60.147900843489225,0.2869765070308247,7.039842187446852,0.0029423554554611677,-28.722416621975455,1.2436769582161176,0.0,0.0,63.105119797888875,0.06384605552776886,51.05865956799523,-97.24983092294195
2025-01-01 04:00:00,3.6570110272259555,1.8129623848627119,0.0,3.6570110272259555,1.8129623848627119,0.0,0.016167406626373507,0.8250098313333335,0.13814685122399656,2.6276869380422525,0.05,0.0,0.0,0.10106096522932143,1.6973180863000572,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.002710637107090643,0.0,0.006728384759641433,0.0,0.006728384759641433,0.0,0.0033988975849012924,0.0,0.10085370664199465,0.07564027998149597,0.0,0.0,3768.588571742818,15.000000000000057,2.123399996038732,1433.654064825495,2.284614021375586,0.34307291666666667,1.0,4859.169719901646,4859.169719901646,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6894.497888888889,825.0098313333333,0.15,41.079686473854196,51.66666666666668,46.10666666666668,0.0,51.423913648158354,0.0,0.0,825.0098313333333,41.079686473854196,50.12489896296458,51.427004896442284,49.472300372083765,12.43753247303448,14.8995798404034,0.0,0.682254108653244,1.273636967185385,0.55,9.236100170605994,1462.17881204144,-3452.9900782381187,-113.52225860677437,-1835.9623111778812,0.0,0.0,345.25334105209714,0.0,3.0,0.09732465299076876,0.0,0.0,1.8217249209294313,197.99884266666666,-61.98307522703012,0.2844367051707137,7.034132059980036,0.0029251183644396894,16.0360895891856,1.2429438082984805,0.0,0.0,75.315644839433,0.06342212985323291,-18.446826615422033,-95.07543199135233
2025-01-01 05:00:00,2.7765380305685765,1.7769226291217908,0.0,2.7765380305685765,1.7769226291217906,0.0,0.016477193724326725,0.0,0.13801243935374957,2.5720483974905,0.05,0.0,0.0,0.10096015632663619,1.661379139461821,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.0030204242050438593,0.0,0.006728384759641433,0.0,0.006728384759641433,0.0,0.0033988975849012924,0.0,0.10071929477174767,0.07553947107881073,0.0,0.0,3651.4403718873273,15.000000000000057,2.1062332212089236,1389.088310375907,2.2289754808238333,0.34307291666666667,1.0,4697.455765596566,4697.455765596566,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6894.497888888889,0.0,0.0,43.19128082363462,51.66666666666668,46.10666666666668,0.0,51.62982825300808,0.0,0.0,0.0,43.19128082363462,51.645936253043104,51.65399025306062,51.62982825300808,12.43753247303448,14.523835424521515,-0.018926757222259855,-0.3370845086951666,0.3564401986402314,-0.25000000000000006,9.236100170605994,1345.044024679363,-1411.0042210690624,-130.78948905504004,-1865.4382661398106,0.0,0.0,345.43812511072065,0.0,3.0,0.0958904281506375,0.0,0.0,1.7948790699225858,197.99884266666666,-56.10813180140872,0.2938432030750428,6.877123717876101,0.002951182652017533,27.189240962991885,1.2439229858819167,0.0,0.0,78.72625150533591,0.04987287445236763,-21.367930058097024,-109.42155899694303
2025-01-01 06:00:00,2.848642987638479,1.8140099178785307,0.0,2.848642987638479,1.814009917878531,0.0,0.030266605758974916,0.0,0.1470285478317965,2.621347834047708,0.05,0.0,0.0,0.10620315492022138,1.6932234296249762,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0034076580774853793,0.0,0.013429473840744768,0.0,0.013429473840744768,0.0,0.005424341271501276,0.0,0.10582694584113345,0.07937020938085007,0.0,0.0,3764.737786158647,15.000000000000057,2.130390580694037,1432.189141207429,2.278274917381041,0.34307291666666667,1.0,4853.854010699409,4853.854010699409,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6894.497888888889,0.0,0.0,42.30875805298214,51.66666666666668,46.10666666666668,0.0,51.33442055314502,0.08275045245907674,224.13394564708454,0.0,42.30875805298214,51.01398638164804,51.356211796726065,50.831978052318505,12.43753247303448,14.653650280993721,0.0,0.3870356907236683,0.12190125272614251,0.3,9.236100170605994,1505.1033746048931,-2208.7092623527087,-83.7921845357906,-1810.759358347804,0.0,0.0,367.8861100485587,0.0,3.0,0.09600891952404148,0.0,0.0,1.797096993965589,197.99884266666666,-63.813606022778714,0.2903863404382571,6.9287265446549435,0.0029410280258582223,-32.39799434238645,1.2433694658958758,0.0,0.0,74.04142515501557,0.05783905139675237,15.762919997909155,-99.55510453369976
2025-01-01 07:00:00,2.7668411821625445,1.770624982010049,0.0,2.7668411821625445,1.770624982010049,0.0,0.017096113808451018,0.0,0.14202715694657184,2.557717911407522,0.05,0.0,0.0,0.1039190887799749,1.6521225598967406,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.003175317754020467,0.0,0.006960398027215276,0.0,0.006960398027215276,0.0,0.0034683719066052497,0.0,0.10089851059874366,0.07567388294905772,0.0,0.0,3619.4874367412567,15.000000000000057,2.1007808340172516,1376.9327103460305,2.2146449947408553,0.34307291666666667,1.0,4653.347230420621,4653.347230420621,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6894.497888888889,0.0,0.0,40.49615397596084,51.66666666666668,46.10666666666668,0.0,50.85185555239788,0.08927395891233088,239.83414956922334,0.0,40.49615397596084,49.147983597618655,50.85185555239788,48.29604762022904,12.43753247303448,14.395879713353585,-0.12475908129558207,-0.45795632893131855,-0.08662328153999907,-0.55,9.236100170605994,1184.4865834579587,-2723.889280157089,-133.52071885719948,-1937.2606376250371,0.0,0.0,285.2145967064441,2.36165360387318,2.0175,0.09828949323198315,0.0,0.0,1.8397848210484953,133.15422169333334,-59.05732501645379,0.29384632748874945,6.78381024535939,0.002926658013813316,-25.72067952994196,1.2444952928909216,0.0,0.0,81.84417137464233,0.058834297029975655,-31.820667474062596,-101.70005138313688
2025-01-01 08:00:00,3.7482129186787647,1.7261013627629227,0.0,3.7482129186787647,1.726101362762923,0.0,0.05392144324979952,1.0083453494074075,0.16541752163657752,2.4705286043849806,0.05,0.0,0.0,0.11571419822112486,1.5958038312084646,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.002400850009137427,0.0,0.025760296620331045,0.0,0.025760296620331045,0.0,0.011131924008410992,0.0,0.11568381632591303,0.08676286224443475,0.0,0.0,3456.7924459753644,15.000000000000057,2.0815210104825983,1315.0399538410666,2.1274556877183137,0.34307291666666667,1.0,4428.7594831497645,4428.7594831497645,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6894.497888888889,1008.3453494074075,0.18333333333333332,40.82951476767951,51.66666666666668,46.10666666666668,0.0,50.73481666948108,0.17624816380648492,473.3882175695911,1008.3453494074075,40.82951476767951,48.85222095023491,50.73481666948108,47.91092309061183,12.43753247303448,13.851556847827904,-0.6484431521721536,-1.3199937844296625,-0.6282104154488457,-1.4,9.236100170605994,1061.3615644007946,-2761.283764143891,-166.8437832981993,-2026.2600682972525,0.0,0.0,343.30632580222976,169.0459912556683,2.0010000000000003,0.10050100839533771,0.0,0.0,1.8811800088276742,132.0652280586667,-21.11864988447453,0.30519862054537694,6.5244688326608875,0.0029329267193564943,63.092889671750484,1.2474365920766795,0.0,0.0,88.35863566684758,0.06567664137297223,-67.33213347008274,-99.51164982811653
2025-01-01 09:00:00,2.783633177907432,1.7225122747639365,0.0,2.783633177907432,1.7225122747639365,0.0,0.09460499799905413,0.0,0.19179552982484116,2.447232650083537,0.05,0.0,0.0,0.1271728101596811,1.580756131270922,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.001936169362207602,0.0,0.04633441431842326,0.0,0.04633441431842326,0.0,0.02223178294526631,0.0,0.13096196557732137,0.09822147418299099,0.0,0.0,3449.4939083318877,15.000000000000057,2.099803751766343,1312.263429431289,2.10415973341687,0.34307291666666667,1.0,4418.684421096509,4418.684421096509,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6894.497888888889,0.0,0.0,42.94875172486601,51.66666666666668,46.10666666666668,0.0,51.634292580922214,0.11864033075523218,323.7490326013443,0.0,42.94875172486601,50.561367956021655,51.634292580922214,50.02490564357139,12.43753247303448,13.674654585296137,-0.8253454147039196,-0.942385106877874,-0.319769516036612,-0.85,9.236100170605994,1333.581824607942,-1532.6027025557423,-110.15660703805189,-1875.0717836884319,0.0,0.0,409.29841829214945,486.1774468406695,2.0010000000000003,0.09768488822560363,0.0,0.0,1.8284678117030344,132.0652280586667,39.76006333871409,0.31347035494600867,6.494040340682193,0.002976897323968399,152.51411799198382,1.2487990066010366,0.0,0.0,82.07476518193529,0.06503210696603225,-47.50962974391485,-62.64697729413705
