Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.6585798816823775,0.21115902825827995,0.20819506531993712,0.6585798816823775,0.21115902825827995,0.20819506531993714,0.034264245826889486,0.006998,0.6173176358554879,0.0,0.009332320221897915,0.19886274509803922,0.0,0.0,0.21115902825827995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.2821336779812496,0.0,0.004698999451754385,0.0,0.0017469687805903211,0.0,0.02781827759454478,0.0,0.05363858686319838,0.0,0.2189579957502917,0.16421849681271874,0.0,0.0,3963.1029451851855,20.5555555555556,0.36266666666666675,0.0,5.8280925664488015,0.0,0.5333333333333333,3963.1029451851855,7430.818022222223,206.33092397166104,29.484270358911264,3.141377077034867e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.07544300622156937,206.33092397166104,206.33092397166104,3.141377077034867e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.25303785942078,-0.06258852363982358,7.3301729859112035,2.1690164068642006,2.8,9.236100170605994,3257.404870239814,-1578.0456873764208,387.51348023804354,-1334.2023465539396,0.0,0.0,755.2562348117739,0.0,3.0,0.05864919349228946,0.0,0.0,1.0579222755379514,197.99884266666666,-126.75196320320583,0.23047559657597627,10.007185365347091,0.0033232812673494178,0.41699279617558604,1.2204869534652574,0.27511984033796283,-1624.2932217673397,46.247534390918766,0.4530695454719999,371.06764096838634,16.445839269657203
2025-01-01 01:00:00,0.3119242469280385,0.19889045558366222,0.22993504901960785,0.3119242469280385,0.19889045558366222,0.22993504901960785,0.019327220358653877,0.006998,0.28559902656938463,0.0,0.0,0.22993504901960785,0.0,0.0,0.19889045558366222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06102269087922958,0.045767018159422176,0.0,0.0,0.0043465744928728066,0.0,0.0008851852715358745,0.0,0.014095460594245195,0.0,0.02041175245783493,0.0,0.20416458323232012,0.15312343742424003,0.0,0.0,4582.337780370371,20.5555555555556,0.41933333333333345,0.0,6.738732029956426,0.0,0.6166666666666667,4582.337780370371,7430.818022222223,0.0,0.0,3.145612462457987e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.145612462457987e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.210667659716922,-0.07390418533809212,7.637622892246152,2.9606473887485594,2.5,9.236100170605994,3671.1316929271425,-1370.2149844460014,-258.05740493049154,-1274.5952705933416,0.0,0.0,488.6335687684428,0.0,3.0,0.0552180682116796,0.0,0.0,0.9960311624914302,197.99884266666666,-125.24438561832943,0.23088489598376333,9.985382204470367,0.0033202921141180447,-8.928750928058346,1.2207246124597653,0.21663868812749112,-1413.9851068724163,43.770122426414865,0.4530695454719999,-272.40027996986214,14.342875039370613
2025-01-01 02:00:00,0.27681650159291993,0.1858667217988339,0.3045085784313725,0.27681650159291993,0.1858667217988339,0.3045085784313726,0.01388850447562669,0.006998,0.2559299971172932,0.0,0.0,0.3045085784313725,0.0,0.0,0.1858667217988339,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.0043465744928728066,0.0,0.0005638192076920787,0.0,0.008978110775061804,0.0,0.008107701385514598,0.0,0.18836428923406773,0.14127321692555075,0.0,0.0,6068.501384814815,22.222222222222285,0.5553333333333335,0.0,8.924266742374726,0.0,0.8166666666666667,6068.501384814815,7430.818022222223,0.0,0.0,2.9984935030727103e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.9984935030727103e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.681855964213092,-0.22581884946475828,8.180415519764598,2.4973428065266035,1.6500000000000001,9.236100170605994,4931.803660085487,-1251.002811858543,-488.7041949931088,-1443.7445621795146,0.0,0.0,454.6318440132018,0.0,3.0,0.05500279811414042,0.0,0.0,0.9921480906556024,197.99884266666666,-147.58500656301538,0.21099249993463617,10.63540538898517,0.003319889589823183,2.916875616298844,1.2146368375804655,0.151805028467707,-1291.7339856050603,40.73117374651729,0.4530695454719999,-502.6830614789871,13.978866485878296
2025-01-01 03:00:00,0.27317066950934227,0.18469320851269486,0.29207965686274506,0.27317066950934227,0.18469320851269486,0.2920796568627451,0.013193036646728456,0.006998,0.2529796328626138,0.0,0.0,0.29207965686274506,0.0,0.0,0.18469320851269486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057893322116192164,0.04341999158714411,0.0,0.0,0.004111624520285088,0.0,0.000536607855969488,0.0,0.008544804270473879,0.0,0.0067220215123539205,0.0,0.18836428923406773,0.14127321692555075,0.0,0.0,5820.807450740741,22.222222222222285,0.5326666666666668,0.0,8.560010956971677,0.0,0.7833333333333333,5820.807450740741,7430.818022222223,0.0,0.0,2.9751840225047646e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,2.9751840225047646e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.9149546504923,-0.06714710333365588,8.079313808316213,2.227414532683889,1.6500000000000001,9.236100170605994,4627.355511185447,-1475.59140392027,-329.44509731916855,-1513.6559785213249,0.0,0.0,450.9860119296243,0.0,3.0,0.05709213131951869,0.0,0.0,1.0298357724014968,197.99884266666666,-130.78197296359468,0.20788151377342545,10.737586135472275,0.0033194770299928207,-23.505337607302984,1.2136743626418245,0.185066639222125,-1521.1509966431408,45.55959272287095,0.4530695454719999,-343.51397849818403,14.06888117901547
2025-01-01 04:00:00,0.26895551934440837,0.18084758668273376,0.2787274139990629,0.26895551934440837,0.18084758668273374,0.278727413999063,0.013437111110573028,0.006998,0.2485204082338353,0.0,0.011505600273572772,0.26722181372549014,0.0,0.0,0.18084758668273376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.004111624520285088,0.0,0.0005510298723824612,0.0,0.008774456717905478,0.0,0.007390292656856941,0.0,0.18480147784230494,0.13860110838172865,0.0,0.0,5325.4195825925935,22.222222222222285,0.48733333333333345,0.0,7.831499386165577,0.0,0.7166666666666667,5325.4195825925935,7430.818022222223,254.38059119793826,36.35047030550704,2.9773892299308122e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.09301192547864716,254.38059119793826,254.38059119793826,2.9773892299308122e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.892863587011394,-0.06485885285578981,7.866047582779651,1.9989772165193087,0.55,9.236100170605994,4011.2090413545575,-1427.9643119782024,-850.312981717439,-1641.0084923501095,0.0,0.0,447.02025856211367,0.0,3.0,0.05848721055468768,0.0,0.0,1.0550004048737192,197.99884266666666,-120.22230745003998,0.2072377253273841,10.709854040731434,0.003306316497939035,2.310776987354477,1.2132052150123762,0.16760731337348983,-1477.0442775709773,49.07996559277489,0.4530695454719999,-864.6839183301364,14.370936612697431
2025-01-01 05:00:00,0.28423970689196465,0.18566899992484753,0.30178831391083993,0.2842397068919646,0.18566899992484753,0.30178831391084,0.019364147653028074,0.006998,0.2578775592389365,0.0,0.0407809609696635,0.26100735294117644,0.0,0.0,0.18566899992484753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.004581524465460526,0.0,0.0008734843902951606,0.0,0.01390913879727239,0.0,0.010318892672473124,0.0,0.19123002883178997,0.14342252162384245,0.0,0.0,5201.572615555556,22.222222222222285,0.4760000000000001,0.0,7.649371493464051,0.0,0.7,5201.572615555556,7430.818022222223,901.6378732460256,128.84222252729717,2.976388588962209e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.3296756025298716,901.6378732460256,901.6378732460256,2.976388588962209e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.902898788219325,-0.06825025239374369,8.013585289855435,0.7131071647558971,-0.25000000000000006,9.236100170605994,3838.0645218764957,-1516.206083051547,-569.7270867425639,-1708.916262827377,0.0,0.0,461.854447540406,0.0,3.0,0.058580753257012466,0.0,0.0,1.056687741094573,197.99884266666666,-116.44627839208951,0.2077984197443019,10.723518375352757,0.0033189411237276338,10.014433350520335,1.2125459637012141,0.14837568027924142,-1564.882766173675,48.676683122127926,0.4530695454719999,-586.0214244376381,16.29433769507412
2025-01-01 06:00:00,0.6268371190518235,0.22331859865125128,0.26693113465855467,0.6268371190518236,0.2233185986512513,0.2669311346585546,0.04785890467691462,0.006998,0.5719802143749089,0.0,0.012138242501691881,0.25479289215686274,0.0,0.0,0.22331859865125128,0.0,1.0,0.0,0.0,0.0,0.0,0.13849617015948926,0.019734635420553502,0.05945800649771089,0.044593504873283146,0.1410668389906248,0.0,0.005168899396929824,0.0,0.0025224923046841554,0.0,0.040167512975300634,0.0,0.020971920917197757,0.0,0.21198727780988627,0.15899045835741463,0.0,0.0,5077.725648518519,22.222222222222285,0.4646666666666668,0.0,7.467243600762527,0.0,0.6833333333333333,5077.725648518519,7430.818022222223,268.3678582834605,38.34922238974857,2.9756950758515663e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.09812624114904439,268.3678582834605,268.3678582834605,2.9756950758515663e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.909333071733702,-0.06438363669938857,7.6134303419872085,1.3396165685306824,0.3,9.236100170605994,3968.1585920886787,-1628.968545276047,-603.1569728941995,-1658.2584772096386,0.0,0.0,666.5528182427809,0.0,3.0,0.05839702691259062,0.0,0.0,1.0533736598465064,197.99884266666666,-117.86139746298251,0.2073386536711007,10.719785764878019,0.0033129017282332008,26.813221061501753,1.212523835866038,0.17536799492728258,-1681.6641112792713,52.69556600322435,0.4530695454719999,-618.9822332915843,15.82526039738486
2025-01-01 07:00:00,0.9013746886570064,0.3295094390791521,0.32476947190016253,0.9013746886570064,0.32950943907915203,0.32476947190016253,0.0819532153700596,0.006998,0.8124234732869469,0.0,0.0699765797432998,0.25479289215686274,0.0,0.0,0.3295094390791521,0.0,1.0,0.0528126174683514,0.06174479170960166,0.0,0.0,0.2769923403189785,0.039469270841107004,0.0625873752607483,0.04694053144556121,0.1410668389906248,0.0,0.0048164744380482455,0.0,0.004557901413533938,0.0,0.07257883951847742,0.0,0.03715784113773417,0.0,0.24180646011050966,0.1813548450828822,0.0,0.0,5077.725648518519,22.222222222222285,0.4646666666666668,0.0,7.467243600762527,0.0,0.6833333333333333,5077.725648518519,7430.818022222223,1547.132118434245,221.08204035928054,2.973789566974953e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.5656946413551454,1547.132118434245,1547.132118434245,2.973789566974953e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.925248766582904,-0.05749839062251863,7.4072535717380825,0.7737977750828772,-0.55,9.236100170605994,3991.9073821002867,-1814.8311446473313,-773.9549629623494,-1772.0622450297665,0.0,0.0,803.502515223381,1.187566500217963,3.0,0.05980324736790087,0.0,0.0,1.0787392591907738,197.99884266666666,-117.25853661184689,0.20966285045684002,10.77045963113661,0.003353486810515472,92.62768748599912,1.2124287641083666,0.17766150749000506,-1868.9785388206167,54.14739417328542,0.4530695454719999,-790.5788223404077,16.62385937805818
2025-01-01 08:00:00,3.1749944324447976,0.6779854135012113,0.27480883645861265,3.1749944324447976,0.6779854135012113,0.2748088364586126,0.0896204083482829,0.006998,3.0783760240965146,0.0,0.013801483517436153,0.26100735294117644,0.0,0.0,0.6779854135012113,0.0,1.0,0.0528126174683514,0.06174479170960166,2.662968626475298,0.3794524781396015,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.003641724575109649,0.0,0.005080359366607679,0.0,0.08089832440656557,0.0,0.046877255283520755,0.0,0.2515654652270773,0.1886740989203079,0.0,0.0,5201.572615555556,22.222222222222285,0.4760000000000001,0.0,7.649371493464051,0.0,0.7,5201.572615555556,7430.818022222223,305.14092729590453,43.60401933351022,2.9702897996249553e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.11157197589830116,305.14092729590453,305.14092729590453,2.9702897996249553e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.960542223919212,-0.04411892459414689,6.835455551258315,0.022924710086106328,-1.4,9.236100170605994,4202.097466308588,-1999.9130159311703,-834.4899359424479,-1903.6527957241447,0.0,0.0,1006.3646198925395,72.73457584244626,3.0,0.06163844788008329,0.0,0.0,1.1118428602176436,197.99884266666666,-102.18697341536289,0.21089610791742072,10.817399560182617,0.0033791512516888698,86.15381657920737,1.212834289377429,0.18905700328617403,-2058.24113888401,58.328122952840154,0.4530695454719999,-852.2310002493973,17.741064306949408
2025-01-01 09:00:00,0.4727242407507146,0.23818228724008922,0.26646612107097156,0.4727242407507146,0.2381822872400892,0.26646612107097156,0.09223128699595545,0.006998,0.3734949537547591,0.0,0.005458768129795082,0.26100735294117644,0.0,0.0,0.23818228724008922,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.0029368746573464914,0.0,0.005276281099010331,0.0,0.08401813123959863,0.0,0.0559185707679734,0.0,0.25342432334451875,0.190068242508389,0.0,0.0,5201.572615555556,22.222222222222285,0.4760000000000001,0.0,7.649371493464051,0.0,0.7,5201.572615555556,7430.818022222223,120.68945826835515,17.24627868939056,2.9727633306227594e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.044128991310424824,120.68945826835515,120.68945826835515,2.9727633306227594e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,21.93916627059453,-0.054716092306265965,6.745542873581617,0.06624210991300013,-0.85,9.236100170605994,3951.125006614988,-1816.9447045325674,-537.9950887219733,-1827.2966852623647,0.0,0.0,645.9853807832649,213.88511288113634,3.0,0.06071658084334462,0.0,0.0,1.0952140949239109,197.99884266666666,-69.13630446146855,0.21361464729800458,10.852571822542773,0.003416667672419128,102.6656145730122,1.2135036299240791,0.1867682585944748,-1874.3668405319722,57.422135999404865,0.4530695454719999,-555.2063150481937,17.211226326220462
