Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.4342300763424813,0.21423776201529235,0.41019692794641516,0.007237167939041354,0.0035706293669215392,0.006836615465773586,0.05038237079775753,0.006998,0.3768497055447238,0.0,0.03732928088759166,0.3728676470588235,0.0,0,0.21423776201529235,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.0026993660908809945,0.0,On,0.04298400525512215,0,On,0.09119935619100056,0,On,0.22306297409297493,0.16729723056973114,On,0,0,Off,On,7430.818022222223,20.5555555555556,0.6800000000000002,0.0,10.927673562091503,0.0,1,7430.818022222223,7430.818022222223,On,825.3236958866441,117.93708143564506,3.100351636931009e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.30177202488627747,825.3236958866441,825.3236958866441,3.100351636931009e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.663358562350258,0.0,7.029918964931693,-1.1940755964926628,2.8,9.236100170605994,6531.679548358614,-1463.2549724056423,2379.430812223798,-1380.00862786563,-0.0,-0.0,609.6165108226397,0.0,3.0,0.05927902255806404,0.0,0,1.0692832194621296,197.99884266666666,-128.74635682061867,0.22400699878949726,10.166065191255008,0.003323160425502388,-23.982540169059682,1.215290111782197,0.27439071901967393,-1512.5826588004593,49.327686394816986,0.4530695454719999,2358.2986541637038,21.132158060094447
2025-01-01 00:01:00,0.4342300763424813,0.21423776201529235,0.03732928088759166,0.007237167939041354,0.0035706293669215392,0.000622154681459861,0.05038237079775753,0.006998,0.3768497055447238,0.0,0.03732928088759166,0.0,0.0,0,0.21423776201529235,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.0026993660908809945,0.0,On,0.04298400525512215,0,On,0.09119935619100056,0,On,0.22306297409297493,0.16729723056973114,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,7430.818022222223,On,825.3236958866441,117.93708143564506,3.091038740876684e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.30177202488627747,825.3236958866441,825.3236958866441,3.091038740876684e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.7565478755211,0.0,7.055087852658658,-0.8379137502150146,2.8,9.236100170605994,-913.963782441747,-1472.826142266222,2168.5765558769726,-1390.543641639018,-0.0,-0.0,609.6165108226397,0.0,3.0,0.059421570218401706,0.0,0,1.07185451390315,197.99884266666666,-133.03665162536865,0.2233644905612621,10.231957155801332,0.0033229992534019436,-24.39059755786294,1.2184537907766582,0.27445192294844173,-1521.9222317184513,49.09608945222935,0.4530695454719999,2148.0031846741886,20.573371202784163
2025-01-01 00:02:00,0.4342300763424813,0.21423776201529235,0.03732928088759166,0.007237167939041354,0.0035706293669215392,0.000622154681459861,0.05038237079775753,0.006998,0.3768497055447238,0.0,0.03732928088759166,0.0,0.0,0,0.21423776201529235,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.0026993660908809945,0.0,On,0.04298400525512215,0,On,0.09119935619100056,0,On,0.22306297409297493,0.16729723056973114,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,7430.818022222223,On,825.3236958866441,117.93708143564506,3.1079802738531725e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.30177202488627747,825.3236958866441,825.3236958866441,3.1079802738531725e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.58712710745665,0.0,7.078564572891091,-0.5127808655778718,2.8,9.236100170605994,-891.5630444167945,-1481.8296292150355,1976.1433382417504,-1371.414372798488,-0.0,-0.0,609.6165108226397,0.0,3.0,0.05916232545589276,0.0,0,1.0671782209697982,197.99884266666666,-129.76518244094618,0.22569766801152855,10.156361001617089,0.0033228357645942656,-23.562496290143223,1.2191566868019297,0.27450899968289577,-1530.6374323321904,48.80780311715495,0.4530695454719999,1956.0287400899513,20.11459815179906
2025-01-01 00:03:00,0.4342300763424813,0.21423776201529235,0.03732928088759166,0.007237167939041354,0.0035706293669215392,0.000622154681459861,0.05038237079775753,0.006998,0.3768497055447238,0.0,0.03732928088759166,0.0,0.0,0,0.21423776201529235,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.0026993660908809945,0.0,On,0.04298400525512215,0,On,0.09119935619100056,0,On,0.22306297409297493,0.16729723056973114,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,7430.818022222223,On,825.3236958866441,117.93708143564506,3.12432738382995e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.30177202488627747,825.3236958866441,825.3236958866441,3.12432738382995e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.423491605041324,0.0,7.100488381985931,-0.21592375084247004,2.8,9.236100170605994,-870.5595774045615,-1490.3125431587505,1800.4462784232292,-1353.0383563875755,-0.0,-0.0,609.6165108226397,0.0,3.0,0.05891155691101594,0.0,0,1.0626548232241104,197.99884266666666,-127.13773183962581,0.22797726585806397,10.08360412111925,0.003322677917561019,-22.76178237536478,1.2198363509650456,0.2745622902571006,-1538.7792434852631,48.46670032651272,0.4530695454719999,1780.7497006110336,19.696577812195255
2025-01-01 00:04:00,0.4342300763424813,0.21423776201529235,0.03732928088759166,0.007237167939041354,0.0035706293669215392,0.000622154681459861,0.05038237079775753,0.006998,0.3768497055447238,0.0,0.03732928088759166,0.0,0.0,0,0.21423776201529235,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.0026993660908809945,0.0,On,0.04298400525512215,0,On,0.09119935619100056,0,On,0.22306297409297493,0.16729723056973114,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,7430.818022222223,On,825.3236958866441,117.93708143564506,3.1401791147800395e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.30177202488627747,825.3236958866441,825.3236958866441,3.1401791147800395e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.265237917174197,0.0,7.12097970466526,0.05515969660029402,2.8,9.236100170605994,-849.5876803126667,-1498.1294000618334,1640.0079276217896,-1335.3604350516785,-0.0,-0.0,609.6165108226397,0.0,3.0,0.05866868397835341,0.0,0,1.0582738476251417,197.99884266666666,-123.84375608362801,0.2302065988168113,10.012825662858507,0.003322525519533794,-21.986608728195556,1.2204943825352665,0.27461208951234184,-1546.3917749495613,48.262374887727816,0.4530695454719999,1620.6887018077773,19.31922581401222
2025-01-01 00:05:00,0.4342300763424813,0.21423776201529235,0.03732928088759166,0.007237167939041354,0.0035706293669215392,0.000622154681459861,0.05038237079775753,0.006998,0.3768497055447238,0.0,0.03732928088759166,0.0,0.0,0,0.21423776201529235,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.0026993660908809945,0.0,On,0.04298400525512215,0,On,0.09119935619100056,0,On,0.22306297409297493,0.16729723056973114,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,7430.818022222223,On,825.3236958866441,117.93708143564506,3.155485944716929e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.30177202488627747,825.3236958866441,825.3236958866441,3.155485944716929e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.11207398439371,0.0,7.14015774387953,0.3027492195184126,2.8,9.236100170605994,-828.6804182316511,-1505.472135412143,1493.477927998959,-1318.3390321698998,-0.0,-0.0,609.6165108226397,0.0,3.0,0.058433292665704545,0.0,0,1.0540278265242362,197.99884266666666,-119.95789688439098,0.23238765913271348,9.943895503959883,0.0033223783909304035,-21.235645403604785,1.2211319265192522,0.27465868896666834,-1553.518784530733,48.04664911859012,0.4530695454719999,1474.499671436002,18.978256562957156
2025-01-01 00:06:00,0.4342300763424813,0.21423776201529235,0.03732928088759166,0.007237167939041354,0.0035706293669215392,0.000622154681459861,0.05038237079775753,0.006998,0.3768497055447238,0.0,0.03732928088759166,0.0,0.0,0,0.21423776201529235,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.0026993660908809945,0.0,On,0.04298400525512215,0,On,0.09119935619100056,0,On,0.22306297409297493,0.16729723056973114,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,7430.818022222223,On,825.3236958866441,117.93708143564506,3.1702974069958145e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.30177202488627747,825.3236958866441,825.3236958866441,3.1702974069958145e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.963748326753567,-0.09180722880203263,7.158119213067233,0.5289215700676079,2.8,9.236100170605994,-808.3364119842171,-1512.349153983467,1359.626494535906,-1301.937966588838,-0.0,-0.0,609.6165108226397,0.0,3.0,0.05820502795660172,0.0,0,1.0499103560851786,197.99884266666666,-116.01495621801882,0.2345220531216539,9.877353270979679,0.003322236361767201,-20.507747566696104,1.2217499659256332,0.274702325188941,-1560.1957597968162,47.84660581334915,0.4530695454719999,1340.9563928917528,18.670101644153164
2025-01-01 00:07:00,0.4342300763424813,0.21423776201529235,0.03732928088759166,0.007237167939041354,0.0035706293669215392,0.000622154681459861,0.05038237079775753,0.006998,0.3768497055447238,0.0,0.03732928088759166,0.0,0.0,0,0.21423776201529235,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.0026993660908809945,0.0,On,0.04298400525512215,0,On,0.09119935619100056,0,On,0.22306297409297493,0.16729723056973114,On,0,0,Off,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,7430.818022222223,On,825.3236958866441,117.93708143564506,3.1846630463405745e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.30177202488627747,825.3236958866441,825.3236958866441,3.1846630463405745e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.820021398176475,-0.2355341573791243,7.1749527878936075,0.7355686870484985,2.8,9.236100170605994,-788.7444529117928,-1518.7934694702017,1237.3332782148623,-1286.123153075413,-0.0,-0.0,609.6165108226397,0.0,3.0,0.05798355022621295,0.0,0,1.0459153101082095,197.99884266666666,-112.23781065901957,0.236611386057583,9.812434812553374,0.003322099270346556,-19.801821052935303,1.2223494400787112,0.27474321497375165,-1566.4552715359775,47.66180206577589,0.4530695454719999,1218.9417724647406,18.391505750121837
2025-01-01 00:08:00,0.4342300763424813,0.21423776201529235,0.41019692794641516,0.007237167939041354,0.0035706293669215392,0.006836615465773586,0.05038237079775753,0.006998,0.3768497055447238,0.0,0.03732928088759166,0.3728676470588235,0.0,0,0.21423776201529235,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.0026993660908809945,0.0,On,0.04298400525512215,0,On,0.09119935619100056,0,On,0.22306297409297493,0.16729723056973114,On,0,0,Off,On,7430.818022222223,20.5555555555556,0.6800000000000002,0.0,10.927673562091503,0.0,1,7430.818022222223,7430.818022222223,On,825.3236958866441,117.93708143564506,3.198632384737721e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.30177202488627747,825.3236958866441,825.3236958866441,3.198632384737721e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.680669236868624,-0.37488631868697553,7.190738665683254,0.9244142069279225,2.8,9.236100170605994,6660.899483609583,-1524.8369483835788,1125.5776121883032,-1270.862931679071,-0.0,-0.0,609.6165108226397,0.0,3.0,0.057768541142435195,0.0,0,1.0420369464747623,197.99884266666666,-108.67211775620828,0.23865719478728517,9.749683339336077,0.003321966962864906,-19.116840271805238,1.2229312288297247,0.2747815543097898,-1572.3267988522405,47.489850468661736,0.4530695454719999,1107.4380904193704,18.139521768932717
2025-01-01 00:09:00,0.4342300763424813,0.21423776201529235,0.41019692794641516,0.007237167939041354,0.0035706293669215392,0.006836615465773586,0.05038237079775753,0.006998,0.3768497055447238,0.0,0.03732928088759166,0.3728676470588235,0.0,0,0.21423776201529235,0,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0.0,0,Off,0.004698999451754385,0.0,On,0.0026993660908809945,0.0,On,0.04298400525512215,0,On,0.09119935619100056,0,On,0.22306297409297493,0.16729723056973114,On,0,0,Off,On,7430.818022222223,20.5555555555556,0.6800000000000002,0.0,10.927673562091503,0.0,1,7430.818022222223,7430.818022222223,On,825.3236958866441,117.93708143564506,3.186149149314588e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.30177202488627747,825.3236958866441,825.3236958866441,3.186149149314588e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.805102130210457,-0.2504534253451425,7.205549594904357,1.097028498447316,2.8,9.236100170605994,6643.222227569749,-1530.5072796545674,1023.429605223365,-1284.485920591114,-0.0,-0.0,609.6165108226397,0.0,3.0,0.057960543838612086,0.0,0,1.045500317702119,197.99884266666666,-112.72638488399963,0.2368120365626106,9.805420899804904,0.0033218392929039086,-19.683223755358874,1.222411881947249,0.274817520914101,-1577.837102313703,47.32982265913584,0.4530695454719999,1005.5181238225751,17.911481400789718
