Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 04:09:00,1.1063127743583883,0.1175807360832371,0.537525,0.01843854623930647,0.0019596789347206185,0.00895875,0.01907050517700534,0.4101297691813829,0.6271125000000001,0.05,0.0,0.537525,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,9474.041037619847,15.000000000000057,0.8000000000000002,3755.7153823801536,15.753304899999998,0.6271125000000001,1,12602.64392,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,86.16128918601677,51.666666666666686,46.10666666666668,0.0,47.09291080135611,0.0,0.0,0.0,134.6270143531512,46.469734571226894,47.09291080135611,46.15814645616229,12.43753247303448,14.376656178057864,-0.12334382194219273,7.531857976332674,2.6057643418738743,2.2,9.236100170605994,9541.598592125858,1617.459338467644,-93.47212777717743,-290.3458482813725,-0.0,-0.0,417.5222403528359,0.0,4.0,0.018251360672347176,0.0,0,0.23619163168642596,263.9984568888889,-59.6188375654512,0.3508667343512821,7.463241355074356,0.0034901832227986654,130.35645762558605,1.2453644553537573,0.3129614370774852,-2180.0262824592446,41.77023854673511,0.18122781818879996,-96.0707255308206,2.5985977536431575
2025-01-01 04:10:00,1.1063127743583883,0.1175807360832371,0.537525,0.01843854623930647,0.0019596789347206185,0.00895875,0.01907050517700534,0.4101297691813829,0.6271125000000001,0.05,0.0,0.537525,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,9474.041037619847,15.000000000000057,0.8000000000000002,3755.7153823801536,15.753304899999998,0.6271125000000001,1,12602.64392,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,85.58855690227176,51.666666666666686,46.10666666666668,0.0,47.073536996301016,0.0,0.0,0.0,133.73212015979962,46.451835206789625,47.073536996301016,46.140984312033936,12.43753247303448,14.57216696183705,0.0,7.687482793549044,2.610254436194485,2.2,9.236100170605994,9526.152401328702,1546.8267714362905,-94.53691748614771,-297.6616050330849,-0.0,-0.0,417.5222403528359,0.0,4.0,0.018415550996735842,0.0,0,0.23831642563032293,263.9984568888889,-67.74927161089575,0.3465190261632338,7.558170444747096,0.003490796544420213,129.62944651369799,1.2445177549707775,0.3136054868481414,-2248.273561726698,39.38495078283502,0.18122781818879996,-97.13382195050785,2.5969044643601356
2025-01-01 04:11:00,1.1063127743583883,0.1175807360832371,0.537525,0.01843854623930647,0.0019596789347206185,0.00895875,0.01907050517700534,0.4101297691813829,0.6271125000000001,0.05,0.0,0.537525,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,9474.041037619847,15.000000000000057,0.8000000000000002,3755.7153823801536,15.753304899999998,0.6271125000000001,1,12602.64392,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,85.0312576157981,51.666666666666686,46.10666666666668,0.0,47.05429029530052,0.0,0.0,0.0,132.86134002468452,46.434054823207546,47.05429029530052,46.12393708716107,12.43753247303448,14.762045163748391,0.0,7.833606194006611,2.6145678612131333,2.2,9.236100170605994,9511.033782126011,1480.2424851710134,-95.56028344305223,-304.836184341662,-0.0,-0.0,417.5222403528359,0.0,4.0,0.018574359073372942,0.0,0,0.240371567678046,263.9984568888889,-75.6933115050102,0.3423559250459564,7.650685650234703,0.003491406860427844,128.92464438980215,1.243696537389954,0.3142090135210892,-2312.583666424775,37.11076921563494,0.18122781818879996,-98.15508929290326,2.594805849851031
2025-01-01 04:12:00,1.1063127743583883,0.1175807360832371,0.537525,0.01843854623930647,0.0019596789347206185,0.00895875,0.01907050517700534,0.4101297691813829,0.6271125000000001,0.05,0.0,0.537525,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,9474.041037619847,15.000000000000057,0.8000000000000002,3755.7153823801536,15.753304899999998,0.6271125000000001,1,12602.64392,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,84.48858130554196,51.666666666666686,46.10666666666668,0.0,47.03516729325093,0.0,0.0,0.0,132.0134082899093,46.41639021439072,47.03516729325093,46.10700167496062,12.43753247303448,14.946589462857341,0.0,7.970931484561448,2.6187128737063197,2.2,9.236100170605994,9496.366740207974,1417.4698299465554,-96.54416101521277,-311.8746088774946,-0.0,-0.0,417.5222403528359,0.0,4.0,0.018728098738188002,0.0,0,0.24236111919365488,263.9984568888889,-83.3219288872144,0.33836498542034665,7.740995302501826,0.0034920142589181112,128.24075931487977,1.2428994154373945,0.3147751470262333,-2373.2237348985686,34.978182464970246,0.18122781818879996,-99.13648247229334,2.5923214570805744
2025-01-01 04:13:00,1.1063127743583883,0.1175807360832371,1.0020978511809253,0.01843854623930647,0.0019596789347206185,0.01670163085301542,0.01907050517700534,0.4101297691813829,0.6271125000000001,0.05,0.4645728511809253,0.537525,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,9474.041037619847,15.000000000000057,0.8000000000000002,3755.7153823801536,15.753304899999998,0.6271125000000001,1,12602.64392,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,On,10550.56,0,85.78497495262884,51.666666666666686,46.10666666666668,0.0,47.016164763626925,0.0,0.0,10550.56,134.03902336348256,46.39883834252503,47.016164763626925,46.090175131974085,12.43753247303448,15.126061037076896,0.0,8.100079163763363,2.6226973266089155,2.2,9.236100170605994,9482.162775050469,1358.2675153723103,-97.49038975642397,-318.7810966864009,-0.0,-0.0,417.5222403528359,0.0,4.0,0.018877045757828316,0.0,0,0.24428864888501525,263.9984568888889,-90.61940623581245,0.3345352097796939,7.827348562108751,0.003492618822925816,127.57665727514087,1.2421251731628888,0.3153066402360347,-2430.4309397925745,32.98307278473134,0.18122781818879996,-100.07986078747007,2.589471031046096
2025-01-01 04:14:00,0.4792002743583882,0.1175807360832371,0.4645728511809253,0.00798667123930647,0.0019596789347206185,0.007742880853015421,0.01907050517700534,0.4101297691813829,0.0,0.05,0.4645728511809253,0.0,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,On,10550.56,0,88.98230622887147,51.666666666666686,46.10666666666668,0.0,47.78376919035762,0.0,0.0,10550.56,139.03485348261165,47.783769190357624,47.78376919035763,47.78376919035762,12.43753247303448,15.30069289036216,0.0,8.22160431922464,2.6265286948923934,2.2,9.236100170605994,-5.617280720076337,-2453.2974087158605,-98.40071971074046,-325.5593241575229,-0.0,-0.0,417.5222403528359,0.0,4.0,0.01902144661928392,0.0,0,0.2461573465507076,263.9984568888889,-97.58019691538938,0.33085675061076386,7.91180698600864,0.0034932206310503045,126.93132548595918,1.2413727241995758,0.31580594692473757,-2484.4190345045813,31.12162578872077,0.18122781818879996,-100.98699404878535,2.5862743380448885
2025-01-01 04:15:00,0.4792002743583882,0.1175807360832371,0.4645728511809253,0.00798667123930647,0.0019596789347206185,0.007742880853015421,0.01907050517700534,0.4101297691813829,0.0,0.05,0.4645728511809253,0.0,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,On,10550.56,0,92.87813786943792,51.666666666666686,46.10666666666668,0.0,49.16803581649297,0.0,0.0,10550.56,145.12209042099676,49.16803581649297,49.168035816492974,49.16803581649297,12.43753247303448,15.233000658329269,0.0,8.148729091628995,2.630214099200943,2.2,9.236100170605994,0.6281130089766691,-2420.0303161652955,-99.27681717575825,-322.92512028996566,-0.0,-0.0,417.5222403528359,0.0,4.0,0.01896553434872718,0.0,0,0.24543378348868902,263.9984568888889,-93.96900705389359,0.3323559368748707,7.88015704704493,0.0034938197579342588,127.13096868329418,1.2416636639048566,0.3155066215539695,-2452.0255945733484,31.99527840805293,0.18122781818879996,-101.85956817435215,2.5827509985938946
2025-01-01 04:16:00,0.4792002743583882,0.1175807360832371,0.4645728511809253,0.00798667123930647,0.0019596789347206185,0.007742880853015421,0.01907050517700534,0.4101297691813829,0.0,0.05,0.4645728511809253,0.0,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,On,10550.56,0,96.76547918782337,51.666666666666686,46.10666666666668,0.0,50.55149311269628,0.0,0.0,10550.56,151.196061230974,50.551493112696285,50.55149311269629,50.55149311269628,12.43753247303448,15.16766340107508,0.0,8.080680169890005,2.6337603260034075,2.2,9.236100170605994,6.038757615140355,-2388.3327745242336,-100.12026983911419,-320.39068684273315,-0.0,-0.0,417.5222403528359,0.0,4.0,0.018911493373055564,0.0,0,0.24473443693305688,263.9984568888889,-91.09279589496244,0.3338121875109845,7.849745013135573,0.003494419686546577,127.3228762288595,1.2419445953584964,0.31522686298288494,-2421.826961803192,33.494187278958336,0.18122781818879996,-102.69918996131412,2.578920122199936
2025-01-01 04:17:00,0.4792002743583882,0.1175807360832371,0.0,0.00798667123930647,0.0019596789347206185,0.0,0.01907050517700534,0.4101297691813829,0.0,0.05,0.0,0.0,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,98.8197873262272,51.666666666666686,46.10666666666668,0.0,51.934142842768594,0.0,0.0,0.0,154.40591769723,51.934142842768594,51.93414284276861,51.934142842768594,12.43753247303448,15.104454393801754,0.0,8.017012482396318,2.63717384228966,2.2,9.236100170605994,11.338349458070695,-2359.2510235525356,-100.9325907443763,-317.94641875379256,-0.0,-0.0,417.5222403528359,0.0,4.0,0.018859143322602547,0.0,0,0.24405697271231536,263.9984568888889,-88.23747214097268,0.33522968992136176,7.819483909953423,0.0034950203848565,127.50780161823788,1.2422164819505592,0.3149648912697342,-2393.615957265304,34.36493371276865,0.18122781818879996,-103.50739056543098,2.5747998210547
2025-01-01 04:18:00,0.4792002743583882,0.1175807360832371,0.0,0.00798667123930647,0.0019596789347206185,0.0,0.01907050517700534,0.4101297691813829,0.0,0.05,0.0,0.0,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,98.92891506268826,51.666666666666686,46.10666666666668,0.0,51.91237216378119,0.0,0.0,0.0,154.57642978545042,51.91361376986735,51.91423457291043,51.91237216378119,12.43753247303448,15.043216359966237,0.0,7.9573051984762895,2.640460807988414,2.2,9.236100170605994,16.523877572648416,-2331.934813276317,-101.71522144742679,-315.5855167489342,-0.0,-0.0,417.5222403528359,0.0,4.0,0.018808360289602623,0.0,0,0.24339978733082152,263.9984568888889,-85.41284603125332,0.33661123467100645,7.7912266433837045,0.0034956218239613167,127.68626088736312,1.242479989789749,0.3147190171822538,-2367.1979068249275,35.26309354861024,0.18122781818879996,-104.28562844117901,2.5704069937522247
2025-01-01 04:19:00,0.4792002743583882,0.1175807360832371,0.0,0.00798667123930647,0.0019596789347206185,0.0,0.01907050517700534,0.4101297691813829,0.0,0.05,0.0,0.0,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,99.03302805738782,51.666666666666686,46.10666666666668,0.0,51.89057822397855,0.0,0.0,0.0,154.73910633966847,51.89306202649373,51.89430392775133,51.89057822397855,12.43753247303448,14.983824609394016,0.0,7.90123698754647,2.643627088086921,2.2,9.236100170605994,21.528879350078796,-2306.312172608369,-102.46953483727627,-313.3025256147916,-0.0,-0.0,417.5222403528359,0.0,4.0,0.018759046622150832,0.0,0,0.24276161707113633,263.9984568888889,-82.69083538796554,0.3379589786618854,7.763937016298633,0.0034962239771042097,127.85865984543526,1.2427356459409984,0.31448795375348604,-2342.42361792735,36.11144531898056,0.18122781818879996,-105.03529221126925,2.5657573739929735
2025-01-01 04:20:00,0.4792002743583882,0.1175807360832371,0.0,0.00798667123930647,0.0019596789347206185,0.0,0.01907050517700534,0.4101297691813829,0.0,0.05,0.0,0.0,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,99.13241110489382,51.666666666666686,46.10666666666668,0.0,51.868762128514014,0.0,0.0,0.0,154.8943923513966,51.87248865442291,51.87435191737737,51.868762128514014,12.43753247303448,14.926174044159414,0.0,7.848528522768501,2.64667826453772,2.2,9.236100170605994,26.234652396319063,-2282.2179906545957,-103.19683781201043,-311.09281396659196,-0.0,-0.0,417.5222403528359,0.0,4.0,0.01871112031880658,0.0,0,0.24214140074914292,263.9984568888889,-80.19477398992488,0.3392747102712315,7.7366045475014875,0.0034968268192175044,128.02533871455861,1.242983894125045,0.314270581296634,-2319.1635916048176,36.945600950221724,0.18122781818879996,-105.75770348574719,2.5608656737367697
2025-01-01 04:21:00,0.4792002743583882,0.1175807360832371,0.0,0.00798667123930647,0.0019596789347206185,0.0,0.01907050517700534,0.4101297691813829,0.0,0.05,0.0,0.0,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,99.22731827023019,51.666666666666686,46.10666666666668,0.0,51.84692491975887,0.0,0.0,0.0,155.04268479723467,51.851894636266096,51.85437949451971,51.84692491975887,12.43753247303448,14.870170959785856,0.0,7.798937170566246,2.6496196479396423,2.2,9.236100170605994,30.931790449039482,-2259.61056056073,-103.8983739259709,-308.95224709444614,-0.0,-0.0,417.5222403528359,0.0,4.0,0.018664508326141933,0.0,0,0.2415381929773356,263.9984568888889,-77.6382028093503,0.34056001770330274,7.71014186714042,0.003497430326650407,128.18660036301023,1.2432251298796946,0.3140659266089001,-2297.3054629360736,37.69490237534368,0.18122781818879996,-106.45411962764378,2.555745701672881
2025-01-01 04:22:00,0.4792002743583882,0.1175807360832371,0.0,0.00798667123930647,0.0019596789347206185,0.0,0.01907050517700534,0.4101297691813829,0.0,0.05,0.0,0.0,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,99.31795630374003,51.666666666666686,46.10666666666668,0.0,51.825067584074546,0.0,0.0,0.0,155.1843067245938,51.83128090185438,51.8343875607443,51.825067584074546,12.43753247303448,14.815739232883315,0.0,7.752243680051949,2.652456288970639,2.2,9.236100170605994,35.43608990261541,-2238.3499456413533,-104.5753260221957,-306.8774135734511,-0.0,-0.0,417.5222403528359,0.0,4.0,0.01861915177568834,0.0,0,0.24095123193636878,263.9984568888889,-75.2087368767694,0.3418161453768307,7.684508671051825,0.003498034477013406,128.34268806080013,1.243459673696977,0.31387310890839343,-2276.747964731724,38.39801909037088,0.18122781818879996,-107.12573645986666,2.5504104376709704
2025-01-01 04:23:00,0.4792002743583882,0.1175807360832371,0.0,0.00798667123930647,0.0019596789347206185,0.0,0.01907050517700534,0.4101297691813829,0.0,0.05,0.0,0.0,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,99.40452430001896,51.666666666666686,46.10666666666668,0.0,51.80319106223841,0.0,0.0,0.0,155.31956921877963,51.81064833806801,51.814376975982825,51.80319106223841,12.43753247303448,14.762805550321865,0.0,7.708252180097359,2.6551929895520683,2.2,9.236100170605994,39.58718969671105,-2218.3476296903814,-105.22881882060328,-304.86505306449425,-0.0,-0.0,417.5222403528359,0.0,4.0,0.018574993756819945,0.0,0,0.2403797811434222,263.9984568888889,-73.06999759163064,0.34304431134647606,7.659666121475583,0.003498639248931352,128.493837149863,1.243687834645529,0.3136913404695261,-2257.400799666799,39.05316997641719,0.18122781818879996,-107.77369090851133,2.5448720879080335
2025-01-01 04:24:00,0.4792002743583882,0.1175807360832371,0.0,0.00798667123930647,0.0019596789347206185,0.0,0.01907050517700534,0.4101297691813829,0.0,0.05,0.0,0.0,0.0,0.10299740274990377,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0,0,Off,0.004606846217105263,0.0,On,0.0006975442382060655,0.0,On,0.013766114721694011,0,On,0.004637873560681626,0,On,0.10734950867064261,0.08051213150298193,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,12602.64392,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,8791.840262222222,Off,0.0,0,99.48721707692512,51.666666666666686,46.10666666666668,0.0,51.781296251132034,0.0,0.0,0.0,155.4487766826955,51.78999779042686,51.794348560074276,51.781296251132034,12.43753247303448,14.71129815142011,0.0,7.666784205082392,2.6578343137205502,2.2,9.236100170605994,43.741633028341624,-2199.5199040967987,-105.85992143957965,-302.91200529649467,-0.0,-0.0,417.5222403528359,0.0,4.0,0.018531978293969884,0.0,0,0.23982311621631375,263.9984568888889,-70.86860202799963,0.3442457327145569,7.635576168805839,0.003499244622009548,128.6402793639832,1.243909915750488,0.3135199024921897,-2239.1819047297677,39.66200063296894,0.18122781818879996,-108.39906357693329,2.5391421373536316
