Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,1.1839120411128297,0.15016163862793844,0.6960406542650772,1.1839120411128294,0.15016163862793844,0.6960406542650771,0.2018457390387223,0.21518567707410716,0.7668806250000001,0.03871440426507711,0.6573262500000001,0.0,0.15016163862793844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.016358585526315788,0.0,0.18548715351240652,0.0,0.01497015890352252,0.0,0.1358318755352483,0.1018739066514362,11568.426621876511,23.888888888888914,0.56,4609.920759123489,19.264333445,0.7668806250000001,0.7,15411.466756,22016.38108,879.2133333333333,0.0,70.77054955970166,51.66666666666668,46.10666666666668,0.0,51.515449836965324,0.2889879142821167,788.7558129662269,879.2133333333333,110.57898368703384,49.73509742129828,51.515449836965324,48.844921213464765,12.43753247303448,23.42625428380423,-0.1622365596888983,10.575061431228818,0.85,9.236100170605994,9495.237982616869,-1136.960620811112,-2635.7234292089706,0.0,-31.91144490166181,473.52279904758433,1259.5746369662052,1.0,0.08898203833249503,0.0,0.0010732631829313312,0.6567796382671877,65.99961422222222,120.92343580340544,0.17201020964868172,11.059768187416946,0.003008233550473542,140.29896358900342,1.2077182677105525,0.45542617047497186,-5835.04948963733,88.16810970272876
2025-01-01 11:00:00,0.8877053679539421,0.15016163862793844,0.40691625000000003,0.8877053679539421,0.15016163862793844,0.40691625000000003,0.1967350719241179,0.21623467102982416,0.47473562500000005,0.0,0.40691625000000003,0.0,0.15016163862793844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.016358585526315788,0.0,0.1803764863978021,0.0,0.01601915285923951,0.0,0.1358318755352483,0.1018739066514362,7161.4069563997455,23.888888888888914,0.3466666666666667,2853.7604699335884,11.925539751666665,0.47473562500000005,0.43333333333333335,9540.431801333332,22016.38108,0.0,0.0,70.67160841307792,51.66666666666668,46.10666666666668,0.0,51.57892250497784,0.1334302573208871,365.5628207138822,0.0,110.42438814543425,49.913614918597865,51.57892250497784,49.08096112540788,12.43753247303448,23.615850550904817,-0.04323213084163413,11.051592065320216,1.95,9.236100170605994,5388.188206371248,-2101.217597320531,-2436.5052624668274,0.0,-37.00928109399058,469.4611258886969,1454.4701260284708,1.0,0.0861761286451377,0.0,0.001304172838841667,0.637999982203274,65.99961422222222,230.83466764362413,0.1711422596172225,11.161059283978858,0.0030299240257618074,113.98633334663525,1.2063624126455257,0.4252209633544475,-5050.686418987069,95.70835173294968
2025-01-01 12:00:00,0.853424611772782,0.15257602522676356,0.41432940426507714,0.853424611772782,0.15257602522676356,0.41432940426507714,0.19471103235841403,0.22049607941436786,0.43821750000000004,0.03871440426507711,0.37561500000000003,0.0,0.15257602522676356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.017040193256578944,0.0,0.1776708391018351,0.0,0.017061379112016398,0.0,0.1358318755352483,0.1018739066514362,6610.52949821515,23.888888888888914,0.32000000000000006,2634.240433784851,11.00819054,0.43821750000000004,0.4,8806.552432,22016.38108,879.2133333333333,0.0,70.25648017610911,51.66666666666668,46.10666666666668,0.0,51.3858573371925,0.15549191764679507,424.2334883352359,879.2133333333333,109.77575027517047,49.6919706318338,51.38635759799298,48.84452701835396,12.43753247303448,23.589387568726753,-0.05311888965535652,11.137657420037119,3.05,9.236100170605994,5077.874297077274,-2133.773557788115,-2265.687834680895,0.0,-37.40401207911086,471.6984947075367,1543.507192101886,1.0,0.08486250884091803,0.0,0.0014026315929483177,0.6291377273276642,65.99961422222222,298.7381509145933,0.1721891467299529,11.161378025130357,0.0030451501223931676,71.60479418130839,1.2058534377308887,0.46834674327361875,-4874.469370107187,106.45537853422162
2025-01-01 13:00:00,0.8203995983927548,0.15257602522676356,0.36754239255904625,0.8203995983927549,0.15257602522676356,0.3675423925590463,0.19675585554920352,0.22194436784355132,0.40169937499999997,0.023228642559046265,0.34431375000000003,0.0,0.15257602522676356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.01908501644736842,0.0,0.1776708391018351,0.0,0.01850966754119986,0.0,0.1358318755352483,0.1018739066514362,6059.6520400305535,23.888888888888914,0.29333333333333333,2414.7203976361134,10.090841328333333,0.40169937499999997,0.36666666666666664,8072.673062666667,22016.38108,527.528,0.0,69.76371146522702,51.66666666666668,46.10666666666668,0.0,51.45419734424105,0.16243438817509148,440.72438548480727,527.528,109.00579916441721,49.51152797907499,51.45419734424105,48.54019329649197,12.43753247303448,23.58338008039996,-0.057998450026286424,11.317276648480137,4.45,9.236100170605994,4816.808290216168,-1551.4526947089814,-2013.023727618285,0.0,-35.87221193825571,475.19160632750965,1545.8781008301632,1.0,0.08132175831113903,0.0,0.00144149440855213,0.6035982143010568,65.99961422222222,330.86058341464525,0.1727050992989754,11.164890636180878,0.0030546347506166236,55.15228264063848,1.2053045925883945,0.45632333921917817,-4075.4723073232162,109.29921497812116
2025-01-01 14:00:00,0.8670445531972797,0.15705131665314453,0.382863290971108,0.8670445531972797,0.15705131665314453,0.382863290971108,0.24892511467844408,0.2346791260188356,0.38344031250000005,0.05420016597110795,0.32866312500000006,0.0,0.15705131665314453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.020448231907894732,0.0,0.22847688277054934,0.0,0.025277370481309496,0.0,0.14179893077042297,0.10634919807781719,5784.213310938256,23.888888888888914,0.28,2304.9603795617445,9.6321667225,0.38344031250000005,0.35,7705.733378,22016.38108,1230.8986666666667,0.0,73.0412942455928,51.66666666666668,46.10666666666668,0.0,51.54307846720516,0.3515918222562387,949.7741973199026,1230.8986666666667,114.12702225873873,50.767419752478396,51.54307846720516,50.37959039511502,12.43753247303448,23.58703901173384,-0.06358973183274935,11.810526929464034,4.7,9.236100170605994,4688.98789746149,-1561.3051969937374,-1948.057143767661,0.0,-34.943303644129514,561.6558013015723,1417.1763218817307,1.333,0.07986530750885866,0.0,0.0014198629846125784,0.5928184568239293,87.97748575822222,326.11923263345346,0.17306035088258073,11.171018722255905,0.003063112478472073,38.0139397248824,1.2046782139095216,0.43148312235475755,-3972.219209822292,105.95363326681003
2025-01-01 15:00:00,1.0025856562410194,0.1676833033998853,0.32833339841206166,1.0025856562410194,0.16768330339988527,0.3283333984120617,0.3897199104694192,0.26594355827160016,0.3469221875,0.030971523412061684,0.297361875,0.0,0.1676833033998853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.023856270559210524,0.0,0.36586363991020865,0.0,0.04236582040508633,0.0,0.15758450416529404,0.1181883781239705,5233.33585275366,23.888888888888914,0.25333333333333335,2085.440343413007,8.714817510833333,0.3469221875,0.31666666666666665,6971.854008666666,22016.38108,703.3706666666666,0.0,71.14589844264339,51.66666666666668,46.10666666666668,0.0,51.58439659411803,0.2586937525713257,706.5414848586626,703.3706666666666,111.16546631663029,50.019270367037706,51.58439659411803,49.23670725349755,12.43753247303448,23.558681026454565,-0.05932154733021917,11.56623094840008,4.15,9.236100170605994,4215.111804344634,-1722.3072061362086,-2026.1201399802824,0.0,-33.10337909936639,782.1097498743377,1038.433231607344,2.083,0.08071181102036284,0.0,0.0013118810198338607,0.5982045463283634,137.4771964248889,258.88972079628473,0.1737039456817379,11.16547775071558,0.0030693432930122715,58.6282113703768,1.2047886642877046,0.41084064568707884,-3923.1982916182,115.45074206898386
2025-01-01 16:00:00,1.0987423907692577,0.17720413108744337,0.3047750292650771,1.0987423907692577,0.17720413108744337,0.30477502926507716,0.4986689772885348,0.28966935098072294,0.3104040625,0.03871440426507711,0.266060625,0.0,0.17720413108744337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082200689886999,0.05311650517415247,0.0,0.0,0.029990740131578944,0.0,0.4686782371569559,0.0,0.05339717619746504,0.0,0.1654501678843879,0.12408762591329088,4682.458394569065,23.888888888888914,0.22666666666666668,1865.9203072642697,7.797468299166667,0.3104040625,0.2833333333333333,6237.9746393333335,22016.38108,879.2133333333333,0.0,70.01302960316522,51.66666666666668,46.10666666666668,0.0,50.99455277959434,0.20258075293493114,543.0313972659008,879.2133333333333,109.39535875494566,49.641548677625686,50.99455277959434,48.96504662664135,12.43753247303448,23.61225618531602,-0.052168153323416476,11.472186304152673,3.05,9.236100170605994,3404.08702680984,-2952.578572940765,-2258.2618969059918,0.0,-36.95449643399631,919.7779805369063,358.35374767470034,2.1670000000000003,0.0843663097706588,0.0,0.0013777246745039168,0.6253372647563294,143.02116401955556,97.06704504385856,0.17365170471922617,11.198063745827376,0.0030783531679158607,-18.928464939008162,1.2045647064558227,0.4463700749968609,-4936.736226873022,118.23734666798757
2025-01-01 17:00:00,1.3899770170798513,0.18752530739928844,0.3909358984120617,1.3899770170798513,0.18752530739928844,0.3909358984120617,0.650548204215275,0.3194703753645762,0.4199584375,0.030971523412061684,0.359964375,0.0,0.18752530739928844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726037116240361,0.057945278371802696,0.0,0.0,0.03817003289473684,0.0,0.6123781713205382,0.0,0.06943663216552488,0.0,0.1727733720366477,0.12958002902748572,6335.090769122851,23.888888888888914,0.3066666666666667,2524.4804157104822,10.549515934166665,0.4199584375,0.38333333333333336,8439.612747333333,22016.38108,703.3706666666666,0.0,72.98820063057109,51.66666666666668,46.10666666666668,0.0,51.819415343254,0.26076867373732104,718.319745230415,703.3706666666666,114.04406348526733,50.733000471588646,51.82598526739765,50.18322311161233,12.43753247303448,23.568861282324676,-0.054870651346601206,10.577580577231195,1.95,9.236100170605994,4938.444757820786,-2647.590612945049,-2466.237955280696,0.0,-37.19395992295027,1106.4235755372858,24.45794252604583,2.25,0.087478498942263,0.0,0.0013140483526083286,0.647570283057218,148.499132,0.36232836429529935,0.17323381511537228,11.160566490086502,0.003064397612862716,-77.6665969913626,1.204184266191898,0.4725642989094862,-5302.532427268832,130.46139861330118
2025-01-01 18:00:00,1.8042882775567535,0.20621348100313533,0.34431375000000003,1.8042882775567535,0.2062134810031353,0.34431375000000003,0.9912007032799626,0.4113881992767908,0.40169937499999997,0.0,0.34431375000000003,0.0,0.20621348100313533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08047955329417043,0.06035966497062781,0.0,0.0,0.0436228947368421,0.0,0.9475778085431206,0.0,0.1364368912726103,0.0,0.19447175471001005,0.1458538160325075,6059.6520400305535,23.888888888888914,0.29333333333333333,2414.7203976361134,10.090841328333333,0.40169937499999997,0.36666666666666664,8072.673062666667,22016.38108,0.0,0.0,71.22051970571233,51.66666666666668,46.10666666666668,0.0,51.060246755591805,0.19559002467591605,524.7548366605313,0.0,111.28206204017553,50.10654694669247,51.070981956074434,49.618961841760175,12.43753247303448,23.572120462157393,-0.06179176300347565,10.793993819457322,1.15,9.236100170605994,5033.902117137349,-2290.531847914679,-2557.095695743219,0.0,-34.045779712078065,1597.9966579688303,0.0,3.1670000000000003,0.08722201546556163,0.0,0.0011600779484965396,0.644576814079496,209.02077824177778,-32.605105406738126,0.17268248929687863,11.149422539947832,0.003056672853553452,-23.345428400786275,1.203571405946665,0.38478188544676317,-4823.490976314506,118.23873076371362
2025-01-01 19:00:00,2.0946707213966507,0.21417363362001157,0.41432940426507714,2.0946707213966507,0.21417363362001154,0.41432940426507714,1.1496521674577844,0.5068010539388662,0.43821750000000004,0.03871440426507711,0.37561500000000003,0.0,0.21417363362001157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726037116240361,0.057945278371802696,0.0,0.0,0.046349325657894735,0.0,1.1033028417998898,0.0,0.22123620911218408,0.0,0.20830447366427854,0.15622835524820886,6610.52949821515,23.888888888888914,0.32000000000000006,2634.240433784851,11.00819054,0.43821750000000004,0.4,8806.552432,22016.38108,879.2133333333333,0.0,69.9064650495253,51.66666666666668,46.10666666666668,0.0,51.229171037467545,0.24911112987123235,673.8910981071302,879.2133333333333,109.22885163988327,49.58113065965386,51.229171037467545,48.757110470747016,12.43753247303448,23.5953303761196,-0.054403835661612436,10.892002757744532,-0.25000000000000006,9.236100170605994,5612.349408133914,-2246.0556974905617,-2813.863146616574,0.0,-33.664356139855016,1905.87036512904,0.0,4.0,0.08972410483949532,0.0,0.0010740851978930726,0.6621975764287017,263.9984568888889,-56.52295245384714,0.17234437838726094,11.157519304789075,0.003054939223470747,-5.951742078892051,1.2034785413219118,0.3413663498549464,-4994.277797123449,113.98166584803661
2025-01-01 20:00:00,1.6474543048413497,0.1889626044881919,0.47693190426507714,1.6474543048413497,0.1889626044881919,0.47693190426507714,0.7057860889930692,0.43041446584828047,0.5112537500000001,0.03871440426507711,0.43821750000000004,0.0,0.1889626044881919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07565078009652021,0.056738085072390136,0.0,0.0,0.04771254111842105,0.0,0.6580735478746481,0.0,0.17846432653069116,0.0,0.1762993592210691,0.13222451941580177,7712.284414584341,23.888888888888914,0.37333333333333335,3073.280506082326,12.842888963333333,0.5112537500000001,0.4666666666666667,10274.311170666666,22016.38108,879.2133333333333,0.0,69.85327098380577,51.66666666666668,46.10666666666668,0.0,51.2288863163511,0.09575319484941118,259.3816205291105,879.2133333333333,109.14573591219651,49.539256251434125,51.2288863163511,48.69444121897563,12.43753247303448,23.59477131504178,-0.05583188080735173,10.89972313747664,-0.55,9.236100170605994,6119.280618602617,-1797.0639473868098,-2869.125225493941,0.0,-33.397337096335555,1387.8580565847637,0.0,4.0,0.09029008220949306,0.0,0.0010443983408988534,0.6661087808021193,263.9984568888889,-78.33928997621067,0.17236651299889874,11.157575850728932,0.003055230779277592,20.609110787726287,1.2034805867589031,0.33043557350163416,-4982.037046785883,111.69259331674643
2025-01-01 21:00:00,1.299243269755554,0.168796449327929,0.46951875000000004,1.299243269755554,0.168796449327929,0.46951875000000004,0.42008884912919303,0.33138254562636116,0.547771875,0.0,0.46951875000000004,0.0,0.168796449327929,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07404118903063679,0.05553089177297758,0.0,0.0,0.04430450246710526,0.0,0.37578434666208776,0.0,0.1063206131891224,0.0,0.15102074340660193,0.11326555755495142,8263.161872768937,23.888888888888914,0.4,3292.800542231064,13.760238175,0.547771875,0.5,11008.19054,22016.38108,0.0,0.0,73.81613123483505,51.66666666666668,46.10666666666668,0.0,51.58563802187354,0.0,0.0,0.0,115.33770505442979,51.10838741672379,51.58563802187354,50.86976211414891,12.43753247303448,23.615726098953903,-0.0532578731114094,11.014768805370746,-0.3,9.236100170605994,6284.80070378391,-2358.1340974152986,-2849.868094534542,0.0,-36.065919780253964,1004.898399605981,0.0,4.0,0.09067228026263052,0.0,0.0011425757766276258,0.6696121929777583,263.9984568888889,-97.32555427621112,0.17251237619356194,11.173421439376572,0.0030616722964686223,48.244431964842484,1.20339099851579,0.3873777698164825,-5761.417980748282,110.48334110191978
2025-01-01 22:00:00,1.036749270382086,0.15189839229463453,0.50082,1.036749270382086,0.1518983922946345,0.50082,0.21623168771710052,0.2362275826649853,0.58429,0.0,0.50082,0.0,0.15189839229463453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082200689886999,0.05311650517415247,0.0,0.0,0.03817003289473684,0.0,0.17806165482236366,0.0,0.033696392938805886,0.0,0.13170918282730945,0.09878188712048205,8814.039330953532,23.888888888888914,0.4266666666666667,3512.3205783798016,14.677587386666666,0.58429,0.5333333333333333,11742.069909333333,22016.38108,0.0,0.0,72.01517814707641,51.66666666666668,46.10666666666668,0.0,50.84340414347852,0.0,0.0,0.0,112.5237158548069,50.42601524486584,50.84340414347852,50.217320795559495,12.43753247303448,23.60246221224783,-0.05702588132330918,10.097000676345596,-1.95,9.236100170605994,6146.621955640146,-3584.811155765328,-3231.0721065664065,0.0,-39.20446894725499,707.238084473063,0.0,4.0,0.09544272922295215,0.0,0.0011571479192058328,0.7045096879189647,263.9984568888889,-104.37888427278811,0.17308442312533645,11.175927548500605,0.003069412514632948,34.578038075853435,1.2034391824279742,0.45251079565865937,-7224.929274818801,127.79754067367112
2025-01-01 23:00:00,0.8861107677472052,0.14095360824413708,0.5164706250000001,0.8861107677472053,0.14095360824413708,0.5164706250000001,0.09131930185177937,0.1922424033954259,0.6025490625,0.0,0.5164706250000001,0.0,0.14095360824413708,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.03203556332236842,0.0,0.05928373852941096,0.0,0.00430425906990973,0.0,0.12194491062429641,0.09145868296822228,9089.47806004583,23.888888888888914,0.44000000000000006,3622.0805964541705,15.1362619925,0.6025490625,0.55,12109.009594,22016.38108,0.0,0.0,70.12821790914714,51.66666666666668,46.10666666666668,0.0,50.12152711886411,0.0,0.0,0.0,109.57534048304238,49.761095734629386,50.12152711886411,49.58088004251203,12.43753247303448,23.638802782562696,-0.04316098556436092,9.58837466672694,-3.05,9.236100170605994,6028.602285986159,-3214.994884886918,-3449.8092521529416,0.0,-39.83182205304115,539.0240183923934,0.0,4.0,0.0973705841398346,0.0,0.0011202861387982523,0.7183008336620829,263.9984568888889,-110.25871824608207,0.1729150408342667,11.195522612842753,0.0030732175593200127,22.36930283054282,1.2032889261086441,0.41509792462431344,-6966.184691781052,129.10921043996368
